"","RC2","RC3","RC6","RC1","RC4","RC10","RC7","RC8","RC14","RC5","RC9","RC11","RC15","RC12","RC13"
"place",-0.0215627935781654,0.092101996200886,-0.0215959848028868,-0.00733506586817701,0.0130753360579934,-0.034966364122372,0.0378275608230861,-0.0157925528464213,-0.00735305866227727,0.00481896057012631,-0.0108559447557627,0.0259641969435703,0.0653920355163223,-0.0354461894219187,0.0392787663252147
"relieve",0.0451092014750567,-0.031582824180172,-0.0285215853871441,-0.0128066687646053,0.0124521687716214,0.0433917874133794,-0.0171224223696721,0.0299644225416558,0.0213588725506236,0.039353193406162,0.0270271138710412,0.00660700745720173,0.00304798439568162,0.0164594933066849,-0.0805798779359395
"frustrate",-0.00128725406139194,0.00697965581388541,-0.0415771247346622,-0.000806470317256423,-0.0208987584535092,0.0193952504675268,-0.0201020745067413,-0.0185883280461619,-0.0172272925288901,-0.0157526930984015,0.0602111711976239,0.0432143858932947,0.218615265382379,-0.0484954633279758,-0.0189594760134885
"long",-0.00796498826306159,0.00407414247465502,0.000233214596314288,0.0114840603320576,0.0548360853863392,-0.000639085090231573,0.0243178927738612,-0.0231986650109045,0.0271526487435418,0.0355952640013521,0.0293294297909674,-0.0205650620795579,0.0188555313183142,-0.00213770327051126,-0.0390140073260406
"happy",-0.0090698177144985,0.0372712770899233,-0.00171239675075302,-0.0475997154296948,0.075741257831515,0.0197232490372314,0.0196036969371483,0.0396586240903248,0.0162900988923614,0.0191800540302776,0.0307548817161041,-0.00632944404895306,-0.0967420132962569,0.102333175625297,-0.0683977162258154
"issue",-0.00451745355618335,0.00673393846119327,-0.024302126949308,0.0139148129898178,0.00571536476624006,-0.0170609616669387,0.000196047831350103,0.0103747375584135,0.0690234482518769,0.00867255967464544,-0.048408915431405,0.0120607567365911,0.128340308533422,0.0281209310151266,-0.0298457136264334
"work",-0.0223178448951164,-0.0779536498034249,-0.0326882019331624,-0.0343776545521062,0.172160251735745,-0.0451329588845195,-0.0123629782835604,0.0252095537456552,0.0838844819353559,-0.0172314991263624,0.073432129720723,0.0150417037593346,0.039260298912782,-0.00553282657138968,0.0255589863251016
"email",-0.0325425896963708,-0.0379995934002379,0.00492467357424104,-0.0350408050546033,0.0928756193098717,0.076011705236324,-0.0235379712596367,0.00252138636874033,0.029851050463008,0.0173430435626307,-0.0350176829010533,-0.0586045683762703,-0.0364754182425579,-0.0579305889643749,0.0939556583343615
"lunch",-0.0132663695163032,-0.00349079531019932,0.0161411048353294,-0.0445168397626666,-0.00627791534623801,0.0156001689770948,0.19528319649076,0.0322127421969397,0.0267535420259596,0.00961580404279878,-0.0101640177183894,-0.0094579558462027,-0.0118736637862046,0.00666202506406738,-0.0758440647836099
"class",0.104293563570157,-0.00846497073152308,0.146271811681192,0.0492518171933521,-0.0608483948057478,0.0326985083991988,-0.0114947319621117,-0.0339198091068229,0.0027805224811331,-0.0190811668923536,-0.00145412864465681,0.0298254438631569,-0.0799649594264758,0.00749026802097809,-0.0117338285958271
"call",-0.00387723794345453,0.0605760933075985,-0.0318300060535187,-0.0206757819642581,-0.0225398034365508,0.11451930500185,-0.0357056866500704,0.0793733786359098,-0.0396441023970303,0.0616753137364184,-0.0103316128668833,-0.0296829848014502,0.0417557787170836,-0.0567361676667882,-0.043803231002712
"study",0.132544299811722,-0.0126734566597844,-0.0352528451092041,-0.00394011457323414,0.0455091537689171,-0.04902015143954,0.012988545078679,-0.0155138883735274,-0.0611604585590681,-0.00846960919057313,0.113441659780463,-0.0379100257573895,0.016146278489554,0.0339136116792423,-0.00772380792138985
