"","RC2","RC3","RC6","RC1","RC4","RC10","RC7","RC8","RC14","RC5","RC9","RC11","RC15","RC12","RC13"
"place",-0.0422414686936052,0.24419570684234,-0.0483494560974958,-0.00171814941983932,0.0748353835341072,-0.00289833895410335,0.0962431145105936,-0.00354237840421231,0.0287264484128448,0.0228966779813715,0.0154193214448432,0.0731605376322349,0.128204185974246,-0.0403698086973291,0.0818038518142557
"relieve",0.134989859640785,-0.0224211422558687,-0.0475111457481509,0.0116958117254834,0.0740115315775209,0.103098070961231,-0.0093076516709291,0.0774156910379145,0.0707887300964955,0.0892389990760114,0.0822358214471105,0.0311428947317538,0.0192519461982128,0.0394801342697635,-0.128643865727042
"frustrate",0.0283243273977449,0.0513827499122829,-0.061288074795044,0.0149765366500988,0.00816742818550161,0.0841960172132762,-0.0506379450696624,-0.00208147330609992,0.0456691026071779,-0.0497304327272481,0.15611941928683,0.0529326130039533,0.440431322319922,-0.09913147934946,-0.00214250989323573
"long",0.0218139187642953,0.0623395491534774,0.00309663232635036,0.0675013518564504,0.161955640006581,0.0536549879934122,0.0847035807397918,-0.0185898854018308,0.089723449315064,0.0853873158962033,0.0992361711731732,-0.00517829779492446,0.0514452084631423,0.0153295350055591,-0.0541214432448292
"happy",-0.00259095827533925,0.186382013766865,-0.0284265286789581,-0.0543220505496299,0.21590653511096,0.0999300681188369,0.103364247884619,0.0883635702829027,0.056617032354287,0.0934525201689507,0.103945838563109,0.060897096776784,-0.18005071276435,0.239074393155236,-0.115095428308169
"issue",0.0155403482087484,0.0609741359623175,-0.034981267609108,0.0413429045231845,0.0567972756264437,0.0146100452498692,-0.0162518286115382,0.0508142470444181,0.180393593501312,0.0149402165382691,-0.0544611352824372,0.0146286655986943,0.26181427551075,0.0423572587705946,-0.0316535542971777
"work",0.0293202369473338,-0.0886517336540013,-0.0821945641495822,-0.00399653637317349,0.406910202186485,-0.0292625719458119,0.0146086882790489,0.126031425435842,0.247222538712573,-0.0242872825640356,0.218606700219275,0.0415409642466131,0.127664842393139,-0.0239755278125056,0.076258362318335
"email",-0.0530273468767749,-0.0481578091709411,0.0113323340150836,-0.06417795535483,0.185505537765904,0.171870373358954,-0.0466236442538033,0.0180513740656763,0.0996741789855842,0.0243646083076167,-0.0578992450292541,-0.110279123451831,-0.0221753784617379,-0.11070838180681,0.183906303472213
"lunch",-0.0262208085402016,0.033311866701456,-1.31354261553271e-05,-0.0379764921785617,0.0401575053423043,0.0690398370559651,0.454846058802571,0.074687191029022,0.0418427297923019,0.0434460515757324,0.023835705722222,0.0303396355074266,-0.0490589798201646,0.0264227806813916,-0.127842981091191
"class",0.397466914839563,0.00296834958871124,0.438567274081393,0.146496384010012,-0.0668412602694916,0.0936477657623714,-0.0117567767458755,-0.0841304909430414,0.0119578345064093,-0.0377094919019495,0.00429090072727436,0.0703423276634909,-0.11398121300783,0.0257976199843312,-0.000257918222867953
"call",-0.0161671276615994,0.187063005877983,-0.0658434262836977,-0.0246208830172257,0.00712585930900677,0.259573758044825,-0.0566697172923685,0.175440644433657,-0.015703017153097,0.133097251025972,0.0021177398555476,-0.0348488657351753,0.107199471549475,-0.0768147750310602,-0.0521179898074273
"study",0.412281283520236,-0.000730624674009022,-0.010060715437949,0.057349500046618,0.160869583961598,-0.0613589389148125,0.0691919570318699,0.00672722451036699,-0.0633641891028534,-0.0253127774136344,0.27213244206626,-0.0430674584937635,0.0508977144132018,0.0619966979658552,-0.000951942472549503
"enjoy",-0.015427174805634,0.101064367464084,0.106229186971341,-0.00972845868365115,0.060239018309162,0.024791237705638,0.207342986603,-0.0126877341562252,0.0626970405308657,0.202604459617959,-0.020119175197518,-0.00465115605622652,-0.0873070250695138,0.15471519859502,0.00307674108499509
"thought",-0.00549985191861835,0.138932226148587,0.0178029687374482,0.114649361568292,0.0488829368501362,0.136446108344912,-0.0149754903453961,0.0970361616295255,0.0193655344459938,0.00200210109808259,0.0391853082903235,0.0212592312999524,0.148946750713738,0.133730100717779,0.221400545219606
"learn",0.135216285303134,0.0867645157912242,0.196363134474438,-0.0224156539580231,0.0172974539761638,-0.0922425855873622,0.0340530855216214,-0.0526391005052657,0.0864398069707894,0.0180557457110938,0.00580135599844161,-0.0946427520498892,0.162887563301253,0.0974048929135356,-0.0112264899164888
"process",0.0387560510111622,0.0541473091982684,0.009168154912491,-0.00565656923051853,0.0862124745428363,0.0137653364453598,0.0222888142384394,0.05504820577326,0.11400827484759,0.0428745109303611,-0.0620965582193854,-0.0484938156665367,0.133859464746624,-0.0904382137753954,0.00111876923390367
"question",0.317555765815506,-0.0137272153806209,0.100543463424788,-0.0893880736103129,-0.0820185125190166,0.212403604535737,-0.0343125601696659,0.0196145673841665,0.186293417174724,0.0558104661645932,-0.0031867742938792,-0.107824005114577,0.214545096972638,0.0170188635715992,-0.049106393935389
"move",0.0134330063688354,0.102982887067885,0.00350441565638793,0.00321639595899826,0.0451316055451912,0.12507072353397,-0.0238348980780356,-0.0905508627280851,0.143771583796304,0.0454416811283266,-0.0189698875243867,0.159536702522293,0.132738577204212,-0.00539608960028324,0.15577887038401
"answer",0.156060037315668,-0.0369632263501785,0.0786037166513956,-0.0925145746893097,-0.0709542352276602,0.390085972630952,-0.0308674841147548,0.0381874460317749,0.108895115372549,0.126887428516983,-0.0263615574835776,-0.114897592752272,0.130982880702902,-0.0496751064209532,-0.0523418722479877
"discuss",0.0290218466141784,0.331969689803816,0.0584410462066272,0.00440917241609398,-0.0860402672326263,-0.0827442123217525,0.0145368357195813,-0.00725348645114384,0.238631114537997,-0.0796964141967315,-0.00173720555710298,-0.00595680449638779,0.0481358127362704,-0.00417702969543854,-0.0606746450810156
"prepare",0.311963530488709,0.0521725215529023,-0.0218844763922954,-0.000303623850228341,-0.0169455080521374,0.0870990358982854,0.167635252082745,0.10527629058487,-0.00451492494133257,0.00390417784559944,-0.0252742589105978,0.0663266818355677,0.0181179268162694,-0.0924388501462067,0.067817550689687
"tomorrow",0.180135260422195,0.0235860339482961,-0.016629873991249,0.00112135818660504,0.211020903543519,-0.00747749240001614,-0.0289441951546332,0.00410021760612709,-0.0148821497105458,-0.0239981962376655,0.0241291174933824,0.111198487927989,0.0178971354649193,0.0341144989584401,-0.0684597834988224
"plan",0.00179654891600024,0.24319946750206,-0.0235937656881854,0.0390726028928448,0.299449821762926,0.0535826635749976,-0.0220314047743689,0.111321603027524,-0.00203824461086204,-0.101031480358832,-0.027354101548369,0.13995927524816,-0.0838595464769215,-0.0781917164886369,-0.0587673392126947
