"","RC2","RC6","RC7","RC9","RC1","RC4","RC8","RC3","RC5","RC10"
"place",-0.0188770441632058,0.0260803857352463,0.0884844529154253,-0.0129344355650712,0.0152837662913173,0.0121224057497903,-0.0315030724088841,0.0403057100980261,-0.00855562152328019,0.00328015386653579
"relieve",-0.0360112072143366,-0.0209865725905829,0.0138600127541917,0.0107614161949679,0.0174340908382816,0.0159451641117258,0.0711122432148441,0.00704836562258324,0.0533281840205819,0.0135806850708833
"frustrate",-0.00431006113868547,-0.0138934982467071,-0.0197400917515335,-0.0189258248566761,0.0463814325370876,0.0433195049688156,-0.0210604752927168,0.17683390460589,-0.0340486220317079,-0.0275646222128258
"long",-0.00355177052245457,0.0173963625634138,0.02906457121067,0.000102886361649209,0.090766310583654,-0.0222652499036478,-0.0238170588482648,0.0482060270022724,0.0419503146834243,-0.00331985745814315
"happy",-0.0424916028924697,0.040482282300787,0.179851311334075,-0.0411998884160933,0.00919675656753635,-0.030501608722516,0.0335592199502703,-0.0440603340321234,0.0806761261396675,0.0324376327156576
"work",-0.0955151337066342,-0.0135531003783129,-0.01332696172187,-0.0440962928939109,0.193909557002219,0.0196762955545006,0.00428508873192526,0.0679562610954757,-0.025762864315586,0.174626644725348
"email",-0.0645449396023149,0.00802282713611127,-0.054409897978554,0.0380245692000345,-0.0308123607219802,-0.0384156880912888,0.0233901133875243,0.105775964521254,0.0239506839360508,0.123395281349489
"lunch",-0.00536927480177476,0.234394435826417,0.0435809187976983,-0.0230545526852256,-0.0315811589107484,0.00909626973393908,-0.00476731960129498,0.0209365639826794,-0.0120423111330852,0.00269892046977347
"class",0.230282486483212,-0.0173283683032907,-0.0136168511981303,0.0803885826007519,-0.021266705318076,-0.0401844789379501,0.074830344344261,-0.0873882598054796,0.0149592778067271,-0.0150891741669913
"call",-0.0579539372541389,-0.0148910938257665,0.0570384425161074,0.0256614270656835,-0.138828374867705,0.112487039738417,0.0580779508996742,0.143015319385256,0.0821827202887704,-0.0550296969848977
"question",0.0462596462802466,0.0163697851689112,-0.0452959237689707,-0.0514963953897192,-0.0417728108347511,-0.0188178481994225,0.128755705370521,0.23386502816503,0.0529657196895563,-0.0115954375017142
"move",0.00255208225545729,-0.0361398407569548,0.00533180588617782,0.0930780367188298,-0.0177126155773872,-0.0245931007206781,-0.0306616128124217,0.0729362961956344,0.0357392958441586,0.0453625058809466
