"RC1","RC2","RC4","RC3","RC5","Filename"
-0.687218831042126,-0.139066504227613,-0.720009634199563,-0.860231155555552,-0.191708424959997,"1_1_3.txt"
-0.46037559497553,-0.861947216227804,-0.965363244378549,0.174079064493825,-0.500238143692244,"1_1_4.txt"
-1.0970085121888,-0.453020898522398,-0.658450409340228,0.907182454631648,0.695052227217078,"1_1_10.txt"
-0.817520708665273,-0.433213489753386,-0.789778424819401,-0.231653767018698,-0.268581303515932,"1_1_7.txt"
-0.617988949051712,-0.423524368311461,-0.677277772356929,-0.4141167036376,-0.636788585570061,"1_1_5.txt"
-0.0682856412120652,0.25970618667311,-0.276121510493427,-0.442454267387099,-0.56520741710359,"1_1_6.txt"
-0.733314991665593,-0.828112325699374,-0.305055711891075,-0.66452085923276,-0.706928052657167,"1_10_83.txt"
0.182120643607819,-0.865000025613666,-0.21501610414554,0.0266625315376879,0.923001490723328,"1_10_86.txt"
0.138639096040959,-0.418221319079259,0.0833970995154493,0.0398422134598027,-0.384915653692414,"1_10_84.txt"
-0.575516173385067,-0.796237805396864,0.0217153355350903,-1.18326776853561,-0.472733286741025,"1_1_8.txt"
0.0210523487390998,-0.652181145182605,0.614480539907328,1.35476537692,-1.2607083448898,"1_10_85.txt"
-0.0835722740470876,-0.259311628989351,0.249033426507105,1.06806556264403,-0.722153196981769,"1_11_94.txt"
-0.552565752816379,-0.124594774229364,-0.256713306020606,1.21953746947015,-1.03339080503185,"1_1_9.txt"
-0.255052249671327,0.80630140929589,-0.332267457158792,1.45952562066579,-0.54336011444625,"1_12_100.txt"
-0.536873810788425,0.149019921037799,-0.413598711231186,1.89711939776603,-0.530198485933083,"1_11_95.txt"
-0.39472727734068,1.28774737276744,0.074963191249068,2.74721673287967,-1.37036216403517,"1_12_99.txt"
-0.862069841787234,-0.254051507324927,-0.490037100172826,-0.527477389007589,-0.71880618778363,"1_13_109.txt"
-0.468824918302091,0.733049579093102,-0.342054961164828,0.639155057718671,-0.315734080280883,"1_13_112.txt"
-0.723651537358954,-0.585826744369774,-0.482713392867041,-0.663714820553464,-1.11494976560391,"1_2_14.txt"
1.5450440127379,-0.275222491268818,-0.741227028736029,0.210096345428385,-0.586181295502284,"1_14_119.txt"
0.991383056862215,0.26144948082016,1.13112819153963,-0.552681052036645,-0.599695826377895,"1_13_110.txt"
-0.469322473347733,-0.650113697295901,-1.01251781683949,-0.405840296515767,-0.682697590405671,"1_2_15.txt"
1.01030760294592,-0.839841255979362,-0.792290276680931,-0.802005081558616,-0.599166610440208,"1_14_118.txt"
0.456324149946738,-0.66062455302564,-0.617893162781627,0.901316725356533,-0.0478181040107978,"1_13_111.txt"
-0.892033521556472,-0.699341550252702,-0.598451278053221,-0.919369520497934,0.365034045472351,"1_2_16.txt"
-0.139678453820454,-0.297168237824635,-0.7479131026681,-0.460002111593539,-0.703581962097778,"1_3_28.txt"
-0.0737420309724727,0.301944643382165,-0.121587466035795,1.08181552991501,-0.843141790192795,"1_12_98.txt"
-0.498322891478611,-1.10901288718736,-0.082854709749494,0.781295337073151,-1.93804112544045,"1_4_35.txt"
-0.0541498035180026,0.0567481355147781,-0.889339153728031,-0.624076019225633,-0.111058554881768,"1_3_27.txt"
0.709579053123617,-0.236234095040037,-0.7814040878446,0.799672229807825,-0.521395370011446,"1_14_120.txt"
