"","RC2","RC3","RC6","RC1","RC10","RC7","RC12","RC8","RC5","RC9","RC4","RC11","RC15","RC14","RC13"
"relieve",0.128653939827645,-0.0123048879988405,-0.0575153857739178,0.0101424706115204,0.0733855146511905,0.00724701178534408,0.065507980695086,0.0701238066249828,0.0741375673331961,0.0492290926285391,0.0732824948327434,-0.0414132337872826,0.0293173604461583,-0.0487057613900404,0.163434466334341
"frustrate",0.031631236765118,0.0499712704654273,-0.0561817921982777,0.00957122019856521,0.0600499906069648,-0.0560068313723449,-0.0203364963417086,-0.0150226415741074,-0.0516069553512071,0.157965422000249,0.435872504596225,0.0902184057543302,-0.0839435976859516,-0.0121651941165729,-0.0464204670719486
"long",0.0100362436388699,0.0952474936825817,-0.00604150156160771,0.0640530235943979,0.0409969310047854,0.109432274355283,0.138211084289321,-0.0315813156024799,0.0759950457637964,0.074571586993045,0.0883700846265325,-0.0581681473429856,0.0101714074175711,0.0210687072972834,0.0765114396573213
"happy",-0.0146473057640755,0.129987338001162,-0.0519053126724789,-0.0606281972968976,0.0873584489415664,0.118646552091095,0.24094843389921,0.082605266410625,0.0865984738381656,0.077562889972208,-0.144423180413746,0.0019479933300561,0.242569260659442,-0.0526959579113297,0.177269294688379
"issue",0.0063067982677423,0.123224422917108,-0.0396550162188926,0.0385437995136441,0.00943325257135827,-0.00189879319762188,0.0281516419669574,0.041318620898139,0.00684763163726744,-0.07200349339153,0.296813852601278,-0.0367894495644625,0.040150602594177,0.0622222799076801,0.0492478769694704
"work",0.00549625178942608,-0.0183455088037988,-0.0912782672641314,-0.00621668695600051,0.00559795840754103,0.0451191640257029,0.340466277195811,0.111078015629026,-0.0412980906934894,0.176773337586594,0.205520208631347,-0.0884492351552122,-0.0670415143129475,0.290768489016028,0.140235691779814
"email",-0.0648679046759061,0.0286846966554319,0.0196139098795099,-0.0690541463952792,0.18722697158354,-0.055020965971963,0.130907048944067,0.011719094862635,0.0330201942493525,-0.0649110283724029,0.00321522000466989,-0.104335943457931,-0.114945176428425,0.204205243231615,-0.0711463568467927
"lunch",-0.0298468417486519,0.0477510724961741,-0.00239832839877261,-0.0311383543181811,0.0775693744054878,0.463636802928627,0.042422106667073,0.0865389770767385,0.0185913543137559,0.00244974140379362,-0.0120421623038908,0.00916280047507961,0.0316142120224694,-0.0874100861039185,0.0857014096093329
"class",0.392344848421581,0.031602295744148,0.435545015810082,0.154848382203613,0.0594405321817298,0.00550166372154748,-0.073494573237412,-0.0927977937741228,-0.058354372190613,-0.0212840716707486,-0.110734376042892,0.0245472895138727,0.0334996027233063,0.0135760407795513,0.111065464996339
"call",-0.0062139568745407,0.162212235379886,-0.0652786452437294,-0.0299037315562807,0.203459762359776,-0.0789840123985628,0.0177413907457655,0.177786932745857,0.143049202155189,0.00928840945028014,0.12437391779528,0.0512555212262787,-0.0252936213707815,-0.130346826703355,-0.0416889871321816
"place",-0.0405912129038201,0.214931512056009,-0.0513978260100747,-0.0136130440792273,0.000670640058998291,0.0851442370353693,0.0806213375356122,-0.0049645958080029,0.036793532951124,0.0365155076542943,0.0951983389380857,0.142000067471545,-0.0148732458711532,0.0361658888206732,-0.088441727454495
"study",0.41379440114029,-0.0518979196958342,-0.00378309445278971,0.0586931864649722,-0.0616096437403758,0.0734707424489263,0.173071113854837,0.000305892995634131,-0.0216153390163106,0.275760088959601,0.0303820027662154,-0.0576784812025873,0.0473737185926539,0.0214386774311856,-0.0312849301035949
"enjoy",-0.0258809013442875,0.105613141682671,0.0991742453517349,-0.0145969758649922,0.0347347909247361,0.215601210951967,0.0549220529297039,-0.015354868794118,0.213925148931611,-0.0304705061221955,-0.0815247190400353,-0.0274159478472459,0.142778001026204,0.021753425901976,0.0505833338848622
"thought",-0.00864418259900951,0.111378572140124,0.0218055830792984,0.109042225130336,0.127642783873845,-0.0341035108570543,0.0230414325417717,0.0929916526429298,0.0150534107052593,0.0609150224842612,0.118091656590402,0.0992359208223353,0.165381227829855,0.163658522154044,-0.140132165125133
"learn",0.121816770290798,0.121314547085731,0.198803233065022,-0.0319998156454722,-0.0886948836546492,0.0336563104397068,0.013154733155644,-0.0539052083301907,0.0243362030891166,0.0120517404641482,0.141535365185507,-0.110008135965786,0.0858997993032442,0.0144349859803859,-0.0399268738254676
"process",0.0280080550971534,0.113852041930366,0.00732996205959552,-0.009142683129898,0.00928270469872892,0.0247051353405903,0.0566202976592687,0.0466721328020696,0.0390423519519242,-0.070288100901897,0.145898592793393,-0.0615128076864835,-0.088675950654647,0.0526973958512149,-0.0172382005817095
"question",0.310955213250054,0.0895106626024815,0.104205752017046,-0.100672493683205,0.191760925663087,-0.0413770548854493,-0.106218333077231,0.0201070085132032,0.0477018274389187,-0.0135249261633975,0.250524924805125,-0.158148302987344,0.00861441361181792,-0.0114875089627352,0.0526175683337781
"move",0.0105021899399073,0.150626517434687,0.00117165894721011,-0.00744209237986948,0.164554326717624,-0.0296339581973057,0.014934108234234,-0.092347226612498,0.0522539345710903,-0.010361784890699,0.117042106093937,0.13298652240552,-0.0117986876656132,0.178922527637474,0.0299076462505667
"answer",0.158981981279939,0.051905694204542,0.0952305809502956,-0.0995671784235724,0.380297866926531,-0.0493048368678406,-0.100831655696189,0.0423211374942396,0.124203617821675,-0.0313028852145075,0.168747453247441,-0.13101893033621,-0.0454344623458315,-0.0686415879319734,0.0466882041480456
"discuss",0.0158933457962348,0.380421954139637,0.0434379556801187,-0.0109692416399477,-0.0740913990649695,0.0162007403914726,-0.0392701239357063,0.00629871165787009,-0.0927698268273855,0.00526722586761632,0.0740277875749764,0.000946176342521165,0.0148025232558993,-0.0457442613730176,0.0560939971714378
"prepare",0.31945530305046,0.0573286986368195,-0.0137894461315717,-0.00422716396052836,0.103175215769557,0.143449156068633,-0.0119625836056526,0.106005413805831,0.0127527349312462,-0.0114649776376795,-0.00524860261571712,0.0838066903108279,-0.0952161468578174,0.0296862538976009,-0.049128237299373
"tomorrow",0.177782899333206,-0.0189627853023599,-0.0215132590438142,0.00669376456797784,-0.0101478314101448,-0.0113519269732428,0.211124392591348,-0.00476130955426519,-0.0302486234659799,0.00557125596198247,0.0318863914845075,0.0603044455217414,0.0295493506121396,0.00426615584065869,0.0969142720369433
"plan",-0.0037407560586653,0.171161568975021,-0.0358541559210925,0.0345925039218479,0.047955464043205,-0.0186406300217691,0.338904033165683,0.11646206660577,-0.108127700004454,-0.0362589962911364,-0.0626148794772799,0.165022088330275,-0.0548522217668248,-0.0507184001130386,0.0700924910569715
"complete",0.00386215729814997,0.0693497309166256,-0.0463024414074244,0.102692778696437,0.0381581860581867,0.050831484618544,0.101242273151376,0.320006882364454,0.0680979460050213,-0.047059641004056,0.255488370289658,-0.029714223713493,-0.0585657162012782,0.138529940458521,0.115860030260988
"task",-0.0623731192549975,0.0225193534609798,-0.0687204152641545,-0.00764814461866049,0.0580455151666665,-0.00523662270219119,0.0455401586253227,0.189213330863245,0.0279378260144787,-0.0932091929340019,0.18267874356382,-0.0364168343363276,-0.01772043620744,0.272624899414626,0.0572594168354032
"train",-0.118658134953812,-0.0303978147052812,-0.0589767097898414,0.0166918702981166,0.297107823264969,-0.0137723664792503,0.133056724827267,-0.0641900538365667,-0.0291622281713406,-0.0161138757795913,0.0892919222623436,-0.128811250175872,0.02824166889704,0.0305894266350944,-0.0249616102195937
