"","RC2","RC1","RC3","RC4","RC5"
"place",-0.0272971520137361,0.0123927028683329,0.0690698627988582,0.0137999530903778,0.00383627481673393
"relieve",0.00573376158339057,0.0173526061412036,0.00651604137029622,0.0395022642183818,0.0172260496214928
"frustrate",0.000209848833077634,-0.0271121175197085,0.0433376948065084,0.0908895788769143,-0.0565212139379583
"long",-0.00870708824594809,0.0336689227214924,0.0276932405904406,0.0296921116490993,0.0189740808549688
"happy",-0.0332016633335479,0.0484376786828145,0.0770137393382703,-0.0272951542825947,0.060061735952751
"issue",-0.00176975082152828,-0.0311267522799034,0.0434878099400798,0.0845059022663344,-0.0141295494633514
"work",-0.0292267169671338,0.0140100491285427,0.0119901033492704,0.165305197418739,-0.0323376447992489
"email",-0.00570406079253151,-0.0214157783973437,0.0396129477149371,0.0453243309150732,-0.0324837393787981
"lunch",-0.0405031068096171,0.117838093295942,-0.00442380579998145,-0.0356907858813684,0.00207250918300656
"class",0.182004273327999,0.0354723515636599,-0.0331232287407126,-0.0805471815057542,0.0377391177689149
"call",-0.0276831555609095,-0.0331931757882443,0.0835010895557375,0.0553811330524875,0.0209980712297227
"study",0.0688969832296925,0.0815009725520566,-0.0437892356216233,0.0288689712217585,-0.0410709008758859
"enjoy",0.00621892388212835,0.0275849205180789,0.0340240394195641,-0.0445572886608147,0.0833732620495857
"thought",0.00283047369807216,-0.00848799769179385,0.0588901617922101,0.0500925838573373,0.0261966679359161
"learn",0.0720498507474961,-0.0219860843106989,0.0165943947328026,0.000441136585290928,-0.00399156065560458
"question",0.0883081714020726,-0.0287432649128948,0.0447700725123435,0.0334948700094333,-0.0490658237462602
"move",0.0102233027678779,-0.0164087280546377,0.0880506610814803,0.0133664244260093,0.0136055962373861
"answer",0.0533636723836453,-0.0285907399444525,0.0634727320208936,0.0201537346274522,-0.0237839168434794
"discuss",0.012731307200124,-0.0216957236963589,0.0887904775410868,0.00854589814511738,-0.0329810624918441
"prepare",0.0454110346818988,0.0731431848876593,-0.0212676010156334,0.00384047032127924,-0.0342620986090373
"plan",-0.0256073301898616,0.0353045374163918,0.0656344555964994,0.0288145047776769,-0.0164225589992064
"complete",-0.0261001638127171,-0.0241889262769766,0.000109929014357001,0.178708525835703,0.0404742070971549
"task",-0.0306436309757097,-0.0425956388901539,0.0185266467229863,0.129026149079457,0.0104067895026173
"train",-0.033238936887207,0.0137581194411762,0.0583841750113182,0.0214756155718025,-0.0479996481388874
"day",0.00242873229907527,0.0829164281218917,0.0216527096662142,0.0618764264207924,0.0248210980018942
"watch",-0.0173885645532126,-0.036523415490168,-0.027264590382454,-0.00850720785062748,0.237616761849586
"late",0.00238613313559543,0.0744689240549278,-0.017758618086325,0.0280791727859002,-0.0201475863031464
"job",-0.014878370757625,-0.0320187344304841,0.0636288740403653,0.0714701939460706,-0.0272400472616184
"nervous",0.0661107035089682,0.0304678790892809,0.0016268163870866,0.00546470564692986,-0.0501767868348006
"begin",0.0546469343337472,0.00940982461250913,0.0368584677416539,-0.00642332045881925,0.0163309397332304
"start",0.0241890791488637,0.0489079916231916,0.0321116505838691,0.0494484790522907,0.0437652005946428
"conversation",-0.0175304688641315,-0.0142279454860364,0.111167547984444,-0.00753983485972525,-0.00807053531862445
"friend",-0.00448342828345837,0.0441280510149016,0.0990772917210254,-0.0435047299851622,0.031293279278266
"weekend",0.00335601166602572,0.0515075354220803,0.0300402152557406,-0.0100052254589819,0.00517577789052552
"stay",0.030349309276019,0.007144522744346,0.0147438478258504,0.0120389234316596,0.0449354553320201
"excite",-0.00704784400135451,0.0465467404933447,0.0641643581858036,-0.0530337123639521,0.0269241818496061
"schedule",0.00557591584610482,0.0375321338089112,-0.00949038227707651,0.0641632898547468,-0.0383335899079339
"show",0.00673411298915254,-0.0179965126219963,0.0240480643976048,-0.000720224857834281,0.127841022543836
"hallway",0.00667605325429848,0.0809257919284315,0.022079081148894,-0.0495499155394286,-0.0254176881620476
"stress",0.0413270509288907,0.0508309340372225,-0.0165179043740387,0.0368243016018151,-0.0420910781417021
"left",-0.00662203645177146,0.059506623507937,0.0277598287840042,-0.00092243827376098,-0.0149250959376349
