"","RC2","RC1","RC3","RC4","RC5"
"place",-0.0637789276789524,0.0797786976582844,0.209452965172334,0.0582237955325691,0.0330917729543461
"relieve",0.0436483172734303,0.0951396173604192,0.0482070559184635,0.124914779473318,0.0553809451511691
"frustrate",0.0438114823188863,-0.0358092609726471,0.1324183713565,0.240171499686057,-0.129909240612058
"long",0.00195734868546817,0.150480324204715,0.112936133836368,0.109628415347101,0.071349989763668
"happy",-0.0884282613387598,0.201951368340635,0.249582166876811,-0.0252538929815313,0.183582478691387
"issue",0.0310765438183557,-0.0342066411476489,0.137269869579653,0.224257039064584,-0.0293981737796228
"work",-0.0201407017182513,0.128540063205657,0.0857178563122533,0.447482152588977,-0.0497344556890558
"email",0.00434795418623596,-0.0380149041006954,0.11234509368615,0.118302450372348,-0.0745772741104688
"lunch",-0.11184295187622,0.351736532418933,0.0293316871214624,-0.0437598692129863,0.0558232226650701
"class",0.589622996122143,0.133204427716179,-0.0472089637898294,-0.128433374514123,0.083568230156118
"call",-0.0608524159679741,-0.0298473130876829,0.244981789312458,0.150541136369204,0.0617473108576405
"study",0.266751952207612,0.26906355285677,-0.063983751702109,0.137704947466715,-0.0719438273737606
"enjoy",0.0183071273603088,0.123472599761701,0.12083444882143,-0.0808249035099555,0.217423825802854
"thought",0.043027014193426,0.0484026261387997,0.193730947781402,0.156079178661407,0.0782863184539226
"learn",0.243075379645629,-0.03880121064164,0.0562423239388259,0.0235588560743001,-0.0191812709845796
"question",0.319947555077373,-0.0399749261788827,0.141948549028597,0.121235930793534,-0.122492645264393
"move",0.05857486583488,0.0129644920769976,0.26207372872265,0.063019539150397,0.0461514954099593
"answer",0.19912936522259,-0.0383230659173569,0.18861077922443,0.0795497578587416,-0.0568248055596888
"discuss",0.0654287608667609,-0.0274825737662556,0.24996692507936,0.0427726808075285,-0.0698813632229419
"prepare",0.17891187343083,0.233266055296674,-0.0157573551769993,0.0630716976789576,-0.0559887948482727
"plan",-0.0433967893068816,0.15415725430197,0.213276612144441,0.110407489979926,-0.00477303241110129
"complete",-0.0242138542196192,0.0382301401124039,0.0509867419272055,0.465981188852401,0.108294243444556
"task",-0.0609567504963302,-0.0581520187899228,0.0699249413248989,0.320450423512005,0.0256065454729952
"train",-0.081045276370036,0.0571141134991494,0.168071483363197,0.067963223810668,-0.0934191398892848
"day",0.0695689361202675,0.336404165604772,0.138183921888868,0.230697093571592,0.109863050314356
"watch",-0.0943044019568603,-0.0387083448940065,-0.0560643474442085,-0.0358831877810053,0.554033482686896
"late",0.0430422743939926,0.245216508920602,-0.00503189235861714,0.114592811796593,-0.0157384257603968
"job",-0.0133286380297985,-0.0446586069292541,0.185270097446117,0.188211161984276,-0.0580417211001415
"nervous",0.241851769113695,0.106110712603455,0.0310189065439385,0.056404362844668,-0.109816607974307
"begin",0.196931828786317,0.0751410201880089,0.13101553985697,0.0260136956868498,0.0490554742952485
"start",0.128351884522098,0.23875144441095,0.15612057922593,0.191000151569712,0.140275161000406
"conversation",-0.0368499765689437,0.000275698638247881,0.311854509979876,0.0012916056052705,-0.0014582903072525
"friend",0.00866364387218795,0.187381503982336,0.308452059055908,-0.0554480151397486,0.113591163752171
"weekend",0.0341455685118918,0.184623994906966,0.1162652901034,0.0166698845226075,0.0415825523149571
"stay",0.113489417474058,0.0708430325596011,0.0703108434239944,0.0601648508985945,0.115682917916821
"excite",-0.0127944985349354,0.167148874843534,0.201423053529896,-0.0937190203196868,0.0953732345452186
"schedule",0.0588371842381523,0.14251501399821,0.00829118529674458,0.192622089761431,-0.0710980256456524
"show",0.0172554418284816,0.0144576328453815,0.0912211652046793,0.0125422373954785,0.307172215659154
"hallway",0.0386100645161846,0.240538130158302,0.0894138700059034,-0.0779668072387283,-0.0255578558535775
"stress",0.172441275635083,0.177181006147432,-0.00550157859889917,0.138433196466299,-0.0803084553712952
"left",0.00705811685903756,0.202519412299977,0.109893463814236,0.0390666676138735,-0.00262260775312683
"student",0.134878290809615,0.00144577317001304,0.169216178165164,0.154015954165512,-0.0930171581321126
"read",0.101315699396222,-0.0248665323536118,0.122147452321557,0.0224615165703771,0.0793963524559516
"due",0.0724740896873791,0.106913340717617,-0.00980105310380834,0.303463955298457,0.0302130264294222
"anxious",0.166035066703773,0.100889408524948,0.0290801409090391,0.0501123878788944,-0.0856409027650702
"meet",-0.0298881128081849,0.136967382115289,0.279534461353567,0.0862953391940716,-0.149638055884288
"great",0.0439245305193189,0.0877861924339829,0.157786837025855,0.0440657296185106,0.0590074867328289
"office",-0.00468007150848533,0.010329463723061,0.207533291950994,0.119862999394477,-0.133056703047805
"laptop",-0.0165924838281323,0.0295748385280526,0.0343372472353673,0.044904937508229,0.0996776855623314
"leave",0.00586563972083736,0.131998668846658,0.127034669280331,0.0127957838387726,0.0362925241226792
"today",0.0768284474993509,0.211890292276881,0.0957017953243266,0.217992391728541,0.0325279000406342
"final",0.172952466485988,0.157275467468263,-0.00654023091518637,0.0707594499617504,-0.0310592984060447
"lab",-0.0398936771869932,0.216322233134304,0.108400896348189,0.173152605597307,-0.126104402155326
"computer",0.0878510303825291,-0.0109407744946229,0.0414366929115631,0.127376132689021,0.0330814517580208
"phone",-0.0142221572283635,-0.0456063107312235,0.195836956434532,0.0169323646882872,0.163977673359224
"close",0.044896104638931,0.0871719891004002,0.205172094402562,-0.00143068047318951,0.0639247117470673
"breakfast",-0.0926483696966112,0.401254037163112,-0.0815746292471873,-0.0510341353798041,0.0745033666095907
"hope",0.0851817285377264,0.0970210011994724,0.0687112934959815,0.0807966154891052,-0.0942182303167088
"paper",0.0520843470409659,-0.0435092782184451,0.0409080086912414,0.172438975659555,-0.0392728603965833
"room",0.0372810210953158,0.150160185224046,0.0513576345096683,-0.0807967305653423,0.219629089266808
"break.",0.0170213807845099,0.178607519218474,0.0502709926838025,-0.028090200924344,0.0920436230025497
