"Filename","WC","RC2","RC1","RC3","RC4","RC5"
"10_1_760.txt",32,5.71428,2.85714,2.85714,-2.85714,5.71428
"10_1_761.txt",39,9.5238,-4.7619,2.38095,0,4.7619
"10_1_762.txt",41,20.45454,-2.27272,2.27273,-6.81818,9.0909
"10_1_763.txt",44,6.38298,10.6383,2.12766,-2.12766,2.12766
"10_1_764.txt",63,2.98507,2.98507,1.49254,2.98507,0
"10_1_765.txt",85,8.69567,2.17392,7.6087,1.08695,5.43479
"10_1_766.txt",207,3.24074,7.4074,4.16667,1.85185,0.46295
"10_1_767.txt",217,6.75105,8.86075,5.06328,-1.68777,2.53164
"10_1_768.txt",238,7.11461,0.79052,3.55731,1.58103,1.18577
"10_10_846.txt",28,6.45162,9.67743,0,3.22581,0
"10_10_847.txt",33,22.22224,-5.55556,2.77778,-2.77778,11.11112
"10_10_848.txt",36,5.26316,18.42106,7.89474,7.89474,7.89474
"10_10_849.txt",41,11.1111,-2.22222,4.44444,2.22222,4.44444
"10_10_850.txt",43,10.86957,-6.52175,2.17391,-2.17391,15.2174
"10_10_851.txt",43,6.52173,4.34782,0,-2.17391,-2.17391
"10_10_852.txt",65,5.71428,8.57142,4.28571,1.42857,0
"10_10_853.txt",201,5.04589,3.21103,3.66976,2.75231,1.37616
"10_10_854.txt",205,4.54547,8.63638,2.27273,1.8182,3.18184
"10_10_855.txt",215,1.27119,7.20341,4.66103,2.11865,3.38984
"10_11_856.txt",32,8.82354,14.70589,2.94119,8.82354,8.82353
"10_11_857.txt",36,2.5641,10.2564,-2.5641,5.1282,5.1282
"10_11_858.txt",38,7.14285,2.38095,4.7619,2.38095,-2.38095
"10_11_859.txt",46,8,6,4,2,2
"10_11_860.txt",50,1.85185,3.7037,3.7037,-1.85185,1.85185
"10_11_861.txt",50,7.40741,5.55556,1.85185,-5.55556,1.85185
"10_11_862.txt",53,8.77195,-1.75439,3.50878,-1.75439,3.50878
"10_11_863.txt",65,2.89856,4.34784,7.2464,4.34784,1.44928
"10_11_864.txt",213,1.74672,1.31004,4.3668,2.62008,-1.31004
"10_11_865.txt",212,3.8961,3.0303,6.4935,0.4329,6.0606
"10_11_866.txt",215,3.04348,3.04347,6.08694,3.04346,-1.30434
