"","RC1","RC2","RC3","RC4","RC5"
"relieve",0.0597104565972907,0.0566563615428297,0.0919198116158939,0.128170764187866,0.107583488622757
"frustrate",-0.0553574249039655,0.0236781777552295,0.244721646747659,0.165344018257795,-0.143109973021704
"long",0.125877551950588,0.0204046195036276,0.155154569583949,0.113167669334113,0.109263330257527
"happy",0.189224156768165,-0.0733154413328788,0.197381275196426,-0.0130075380759843,0.351494526063274
"place",0.0794437334846477,-0.0809195536863938,0.199000754881111,0.0364778403389613,0.0748720290748654
"work",0.0808120957463631,-0.056410146029338,0.237618818377617,0.423469971436734,-0.0822955349595844
"email",-0.0131329868263817,-0.00625272958004046,0.174112345984304,0.0319706248805366,-0.0769852870449727
"lunch",0.42135618744862,-0.117703609910489,-0.0145256951526829,-0.0121734971732046,0.0834388415791262
"class",0.096952423951791,0.619660478872383,-0.0618086698369029,-0.0398509146190651,0.0966387477220721
"call",-0.0595005263652164,-0.0674933397610238,0.278977738391732,0.0781232823653701,0.15047204067129
"question",-0.0589490391597271,0.328143370808112,0.221942379659716,0.0434792906181999,-0.0697497222404761
"move",0.00591942994872102,0.0662810350260645,0.248228711667034,0.00610468194546613,0.0364686088231927
"answer",-0.0468022575900078,0.190866307179925,0.259509768977527,-0.0230390239510149,-0.0208111907304746
"discuss",-0.0581557066516769,0.0577506334484347,0.249045813922771,-0.015751342741104,0.0519260429945353
"study",0.189088401281437,0.272112203960062,0.00190852587697495,0.238172068690075,-0.0441317737549094
"enjoy",0.150167736113151,0.0533631152997368,0.035841965940228,-0.0640772784903886,0.284981172464891
"thought",0.0501037950333628,0.0502431569115371,0.205607694610165,0.131992673243886,0.0616122899871402
"learn",-0.0380776570909114,0.250672012576775,0.0488128489367606,0.0215465136263009,-0.0101163506088849
"prepare",0.210687755710699,0.199162426563279,0.00481399226669786,0.114144250403254,-0.0363762448006212
"plan",0.106355533832504,-0.0464234414923069,0.252929820774633,0.0940353099569558,0.0940723439424435
"complete",-0.0148406754602751,-0.0492838008480506,0.15502067082436,0.435994225234113,0.0678528176540285
"train",0.0867546021255115,-0.0993058626155835,0.249765847289452,-0.0200342827999616,-0.125722939946801
"day",0.277067416656088,0.085263665292346,0.22173474020874,0.255534928274181,0.1292564628931
"start",0.175391635457556,0.145515109110328,0.194974050457346,0.231214749471986,0.167445097903827
"conversation",0.0118128875657371,-0.0386675282134403,0.300608416750713,-0.0770394033468064,0.141941081162854
"friend",0.141553296516947,0.0176003629369806,0.22928305472114,-0.0181224807176948,0.27880226399983
"weekend",0.141386957655446,0.0587369483043984,0.144262503594333,0.0393732134630688,0.13775694168215
"excite",0.161040340364004,0.00889266743913952,0.161368699874824,-0.0907617957694566,0.214921094030428
"watch",-0.0806331962161449,-0.0739900901401067,-0.197093855827524,0.0574232907650461,0.564920695629015
"job",-0.0618403734803813,-0.0417285263321961,0.25639496366207,0.115043814878185,-0.0198445988851809
"nervous",0.046241993028231,0.259565112472812,0.0826667898584478,0.0540891527746338,-0.0122885377219167
"meet",0.081995487205296,-0.0294961285550303,0.347025148988948,0.0171028494648501,-0.00373137122951799
"show",-0.0213170746308574,0.0192845256607247,0.041368952974673,0.036731117631875,0.354281675586217
"stress",0.122059729938495,0.174375450806261,0.0627048757353219,0.192336302486327,-0.03192253524994
"left",0.198656111820085,0.0111244896270272,0.149320691174096,0.0479258303131885,-0.0145496784875749
"student",-0.00975488326750653,0.128062312536429,0.240664449926206,0.0813433209396586,-0.0664297184059142
"office",0.019263894884279,0.00322427352800905,0.293817191948632,-0.00472869213445666,-0.0780323437284133
"breakfast",0.443676899474837,-0.0774781071227837,-0.1118034621186,0.0341428307315582,0.0375597203546707
"read",-0.0206939283561007,0.144240207369337,0.060912615626842,0.0313332761175291,0.0517988230768128
"due",0.0317266690979421,0.0859057388957915,0.067696285136949,0.350657367606834,0.0141779686947668
"leave",0.156043947815965,0.0285234070655342,0.164272901972954,0.00616638931258833,0.00361281923677639
"paper",-0.0560352636729537,0.0606666276203263,0.0857883443062468,0.157637798625576,-0.0560699924086957
"room",0.132841815138568,0.0567187007810235,-0.00798311033752775,-0.00710405445536299,0.241775099290736
"break.",0.183444716622949,0.0407782297322813,0.0157161583448091,0.0297675374741834,0.153285679254388
"eat",0.606281035433242,-0.115343341076384,-0.139826867179091,-0.0609873425608913,0.0971510090378286
