"","RC6","RC3","RC2","RC7","RC4","RC9","RC10","RC5","RC1","RC8"
"question",0.296241604987039,-0.0850389451291877,0.150780604686003,-0.0842701335930579,0.110138010121916,-0.105240428891206,0.241456454306596,-0.0525249150800815,-0.0199702870879724,0.0558141551458085
"move",0.0137158963923108,0.0906452982350944,0.0580259719871403,0.0339739367504242,0.163474797033027,-0.0297179024634068,0.21451781986705,0.0575996107095716,-0.0744990011715604,-0.0173247762978044
"answer",0.153167692226829,-0.12189956679258,0.0970485225312973,-0.00415118138547665,0.087990256968031,-0.0767429511022846,0.36836463053101,-0.0173597590538026,-0.0385988700652271,-0.020315160726342
"discuss",-0.013979252686992,0.283859930328444,0.109183488066172,-0.0613225443408489,0.0756438493628278,-0.0349763847632074,-0.0094781746241808,-0.149808844330005,0.0321275041699098,0.0177715870024401
"study",0.421877842607961,0.0180946444027996,0.0111374136187278,0.0577695617357976,0.000151884319167137,0.0626729382675514,-0.0923453624719371,-0.0170772760881699,-0.0129603938875275,0.289167487241886
"enjoy",-0.0312745567134378,0.118659334956402,0.100483945525203,0.19317280952546,-0.0211989381090607,-0.0276711976689988,0.0489995981925781,0.20540304389016,-0.0126504793853453,-0.0209005227378783
"thought",-0.0122360608705337,0.0836011775944339,0.0583109307844598,-0.0076320291958089,0.0572413397186385,0.100984847741473,0.248248283725535,-0.00366482378779115,0.113498590030641,0.0905006100695813
"work",0.094182948994453,0.0412598492141166,-0.0748150334096721,0.0563946027346225,0.469221747263449,0.0255127743889705,-0.0768375119524007,0.033362236020067,0.0298356109747197,0.215878831790468
"happy",0.0358242230225863,0.30811355234793,-0.100312547342883,0.137730249905442,0.0112422339504421,-0.0341593250181217,0.0222719152381269,0.205310101660772,-0.00161364025807594,0.0546917879176099
"learn",0.0900765514718809,0.0574325275237385,0.234401234506034,-0.0668017912690436,0.0326575284419482,-0.0373166149909155,-0.00859264911886787,-0.0563553538966328,-0.0444929532062906,0.0685719774428734
"process",0.026221109516471,0.0175613392449097,0.0397633501877861,-0.00643668413808874,0.179119638893928,-0.00667665935130734,0.0288759700566642,-0.0465098064578283,0.0496714644120406,-0.0383525022763099
"prepare",0.298517404240601,-0.0103612767800571,0.0289600589873599,0.176419639053355,0.00282551603303897,-0.022503987991977,0.084011975637778,-0.0354291821982395,0.1448251774748,-0.023761701573735
"tomorrow",0.219047050691064,0.116671750342618,-0.0290652569161413,0.0164026423751127,0.065791444427562,0.0339098391287524,-0.0501799983077124,0.0512742633439175,-0.0336954055448148,0.00161354048929857
"plan",0.0489132178473884,0.322005209550749,-0.0614792706941114,0.0797216310502554,0.138412281703775,0.0917243852904789,-0.0485873576079603,-0.0435761001785869,0.0818921968596093,-0.11715631679469
"complete",0.0298296726446038,-0.00477351248059368,-0.015568144886175,0.0118960762763569,0.347454539349681,0.116580309704239,0.0518368365620486,0.0705590939547844,0.273699415003023,0.012960302323293
"task",-0.0285636604464806,-0.0625208901967671,-0.037873327911166,-0.0142703491751979,0.324460391941152,-0.0191403365342313,0.0809898207674756,0.0661890389742378,0.159160898789972,-0.0454897170552683
"train",-0.0630033035501931,-0.0406705488602762,-0.103312394106426,0.0701277452874745,0.164756783825083,0.0592890860028166,0.235501946561238,-0.0591995680059585,-0.164246208373134,-0.0152360207603355
"session",0.0289395129860705,-0.0702366037203946,0.0150011705393074,0.0404769965137957,0.0857713578242776,0.178467947064942,0.0373365256634596,-0.0985376529390596,0.0260477754447675,0.00455485866276044
"day",0.184588571137951,0.118430535171973,-0.0532775116605691,0.197361497644864,0.215384848763508,0.239680064244397,0.155008291493123,0.106613459462458,0.0582467212931823,-0.0547783019135472
"watch",-0.098422255955274,-0.0356401097608491,-0.0159797176873125,-0.00279045987454778,-0.0795334621876451,0.0281249828722435,0.0229922909966842,0.556898281945006,0.0387155856653664,0.0519565328659773
"frustrate",0.0023214958243038,-0.0248027462833841,-0.00185688607738385,-0.106754692960063,0.154003911952345,0.0369166273070906,0.164774750317069,-0.158841135825931,0.00176319851295297,0.24276811515961
"late",0.0664568568614806,-0.0393837177577187,-0.0257310529058873,0.129570153182006,0.0648649052905309,0.309187605658173,0.108039446470221,-0.0850103501213235,-0.0326409227396808,0.0276263661722634
"job",-0.0259522419729917,0.10588355601871,-0.00542899572552948,-0.0627875532231491,0.199021856631355,-0.0135559793110484,0.114236541921125,-0.102508776350097,0.102417238909093,0.00568587299891726
"nervous",0.342353996587848,0.0237727487760539,0.0158818767913435,-0.0344654142022671,0.000833068128483568,-0.00226166444310751,0.0843377747332557,-0.0629146754909133,0.0630090306071074,-0.0497131891617935
"call",-0.0259431460325221,0.0973003109525464,-0.0584596878586222,-0.0477423906227677,0.0561718546094428,0.00967140941056698,0.282584287923476,-0.000909049020759061,0.159459142797108,-0.00146456951449445
"begin",0.129125603196666,0.0637855098465749,0.162043711543568,0.061330765896385,0.0652851127394017,-0.0252978383601266,0.113104249797378,0.0430498088516766,-0.00283193240997611,-0.0174250573006222
