"Filename","WC","RC2","RC1","RC3","RC4","RC5"
"10_1_760.txt",32,2.85714,-2.85714,5.71428,-2.85714,5.71428
"10_1_761.txt",39,9.5238,-4.7619,2.38095,0,2.38095
"10_1_762.txt",41,18.18181,-9.0909,2.27273,-6.81818,18.18181
"10_1_763.txt",44,6.38298,6.38298,2.12766,-2.12766,8.51064
"10_1_764.txt",63,4.47761,4.47761,4.47762,0,0
"10_1_765.txt",85,8.69567,-1.08696,5.43479,2.17391,4.34783
"10_1_766.txt",207,3.7037,6.01852,4.62962,0.92594,2.3148
"10_1_767.txt",217,7.17299,4.64134,5.06328,-1.68777,3.37553
"10_1_768.txt",238,6.71935,-0.39525,3.95257,1.58103,1.18577
"10_10_847.txt",33,22.22224,-11.11112,2.77778,-2.77778,13.8889
"10_10_848.txt",36,5.26316,15.78948,10.52632,5.26316,5.26316
"10_10_849.txt",41,11.1111,-4.44444,2.22222,2.22222,2.22222
"10_10_850.txt",43,8.69566,-13.04349,4.34782,-2.17391,17.39131
"10_10_851.txt",43,6.52173,0,2.17391,-2.17391,2.17391
"10_10_852.txt",65,5.71428,7.14285,1.42857,0,1.42857
"10_10_853.txt",201,5.04589,0.45872,4.12848,2.75231,0.91743
"10_10_854.txt",205,4.54547,5.45456,2.27273,2.27275,4.54547
"10_10_855.txt",215,0.84746,6.35595,6.35595,0.42373,3.38984
"10_11_856.txt",32,5.88236,14.70589,11.76472,5.88236,8.82353
"10_11_857.txt",36,0,10.2564,0,2.5641,5.1282
"10_11_858.txt",38,7.14285,0,2.38095,0,-2.38095
"10_11_859.txt",46,6,4,6,-4,4
"10_11_860.txt",50,1.85185,1.85185,3.7037,0,3.7037
"10_11_861.txt",50,7.40741,0,3.7037,-5.55556,7.40741
"10_11_862.txt",53,8.77195,-3.50878,3.50878,0,3.50878
"10_11_863.txt",65,2.89856,4.34784,10.14495,7.24639,-1.44928
"10_11_864.txt",213,1.74672,0.43668,4.3668,4.80348,-1.74672
"10_11_865.txt",212,0.8658,0.8658,10.8225,1.7316,5.1948
"10_11_866.txt",215,3.47826,1.73912,5.21738,3.04346,-2.60869
"10_12_868.txt",33,2.85714,8.57142,8.57142,5.71428,0
"10_12_869.txt",37,2.5641,0,5.1282,7.6923,-7.6923
"10_12_870.txt",40,7.14285,7.14285,7.14285,11.90475,2.38095
"10_12_871.txt",40,2.43902,12.1951,4.87804,9.75608,-2.43902
"10_12_872.txt",45,4.16667,0,0,6.25,0
"10_12_873.txt",44,2.08333,0,6.25,0,-2.08333
"10_12_874.txt",46,-2.04082,12.24491,10.20409,-2.04082,0
"10_12_875.txt",201,-0.92593,7.87035,4.62961,-0.46298,0.92593
"10_12_876.txt",217,4.13221,3.71901,8.26444,5.37188,0.82645
"10_12_877.txt",237,2.8,9.2,4,6,0.4
"10_13_880.txt",32,0,8.82354,2.94118,0,2.94118
"10_13_881.txt",37,-7.31707,9.75609,0,-7.31707,4.87805
"10_13_882.txt",42,0,4.16666,2.08333,6.24999,4.16666
"10_13_883.txt",44,2,0,2,0,-2
"10_13_884.txt",49,0,9.8039,7.84313,5.88234,-5.88235
"10_13_885.txt",205,0.9091,4.54548,6.36367,6.36366,-0.90909
"10_13_886.txt",219,6.00855,5.1502,6.43773,3.86266,-0.42919
"10_13_887.txt",220,2.97872,0.42553,5.10637,5.53191,1.27659
"10_14_888.txt",33,2.77778,5.55556,13.8889,0,0
"10_14_889.txt",35,2.63158,2.63158,5.26316,5.26316,-2.63158
"10_14_890.txt",36,0,7.5,7.5,12.5,-5
"10_14_891.txt",48,3.84616,0,3.84616,0,3.84616
"10_14_892.txt",60,9.375,1.5625,-1.5625,0,4.6875
"10_14_893.txt",209,4.40529,1.76212,4.84583,5.28635,-2.64317
"10_14_894.txt",210,9.77775,5.77776,3.55553,-3.55557,2.66665
"10_14_895.txt",219,4.93827,0.82304,5.76131,0.41151,-0.41153
"10_2_769.txt",202,0.46296,3.24073,5.55554,0.92592,-0.46297
"10_2_770.txt",205,0.9009,6.75675,7.2072,3.15315,0
"10_2_771.txt",214,2.5974,6.4935,3.4632,1.7316,-1.2987
"10_3_772.txt",49,9.25925,5.55555,11.1111,1.85185,-5.55555
"10_3_773.txt",51,9.25925,1.85185,7.4074,3.70371,9.25925
"10_3_774.txt",52,5.35713,-3.57142,3.57142,-1.78571,5.35713
"10_3_775.txt",52,10.71427,-3.57142,0,-3.57143,8.92856
"10_3_776.txt",206,10.22218,-1.33334,1.77776,-1.7778,7.1111
"10_3_777.txt",208,5.72688,1.76212,3.96477,6.16742,2.20264
"10_3_778.txt",209,8.9686,3.13901,5.38116,1.79372,5.38116
"10_4_780.txt",44,2.12766,2.12766,6.38298,0,-2.12766
"10_4_781.txt",44,0,8.51064,4.25532,2.12766,-2.12766
"10_4_782.txt",207,0,3.50877,1.3158,3.07019,2.63158
"10_4_783.txt",207,2.66666,7.11108,4.44442,6.2222,0.88888
"10_4_784.txt",228,5.2209,8.83536,4.8193,6.82732,1.00000000002876e-05
"10_5_788.txt",33,2.85714,17.14284,11.42856,0,14.2857
"10_5_789.txt",33,8.10811,5.4054,2.7027,-9.99999999962142e-06,10.81081
"10_5_790.txt",36,10.52632,-5.26316,2.63158,0,2.63158
"10_5_791.txt",36,10.52632,-5.26316,2.63158,0,2.63158
"10_5_792.txt",38,0,2.5,17.5,0,0
"10_5_793.txt",37,4.7619,-2.38095,4.7619,2.38095,-2.38095
"10_5_794.txt",38,0,2.38095,4.7619,4.7619,4.7619
"10_5_795.txt",46,11.7647,-3.92156,7.84313,-1.96079,7.84313
"10_5_796.txt",48,12,-4,2,-2,6
"10_5_797.txt",48,5.66038,1.88679,5.66037,-7.54717,7.54717
"10_5_798.txt",50,5.45454,0,3.63636,1.81818,-5.45454
"10_5_799.txt",53,1.75439,3.50878,8.77195,1.75439,1.75439
"10_5_800.txt",205,5.85585,9.9099,5.85585,-0.45045,4.95495
"10_5_801.txt",207,7.48901,6.60794,7.489,5.72688,-0.88106
"10_5_802.txt",228,8.97959,0.81631,4.48978,-1.00000000000655e-05,5.71429
"10_6_803.txt",204,4.54548,6.36367,3.18185,0,1.81819
"10_6_804.txt",207,6.9264,7.7922,3.4632,0.8658,0.4329
"10_6_805.txt",231,5.90551,2.7559,7.48031,9.44881,-4.33071
"10_7_808.txt",34,2.7027,5.4054,2.7027,8.1081,2.7027
"10_7_809.txt",35,8.33334,5.55556,11.11112,8.33334,-5.55556
"10_7_810.txt",202,3.68664,3.68664,4.14747,6.91245,-2.76498
"10_7_811.txt",212,0.87336,9.60697,6.55021,2.62008,1.74672
"10_7_812.txt",223,2.47933,3.71899,4.13221,3.71899,-0.82645
"10_8_819.txt",31,0,0,3.0303,0,0
"10_8_820.txt",34,0,8.33333,0,0,0
"10_8_821.txt",37,15.78948,-2.63158,7.89474,5.26316,7.89474
"10_8_822.txt",37,5.1282,7.6923,7.6923,0,5.1282
"10_8_823.txt",39,9.5238,-4.7619,2.38095,0,4.7619
"10_8_824.txt",39,9.5238,-4.7619,2.38095,0,4.7619
"10_8_825.txt",40,9.30232,-4.65116,2.32558,0,4.65116
"10_8_826.txt",41,13.95348,-4.65116,4.65116,-4.65116,9.30232
"10_8_827.txt",43,8.69565,-2.17391,0,-2.17392,8.69565
"10_8_828.txt",43,8.69565,-2.17391,0,-2.17392,8.69565
"10_8_829.txt",43,8.69565,-2.17391,0,-2.17392,8.69565
"10_8_830.txt",43,8.69565,-2.17391,0,-2.17392,8.69565
"10_8_831.txt",50,11.32075,1.88679,0,-3.77359,11.32075
"10_8_832.txt",49,0,0,1.92308,1.92308,-1.92308
"10_8_833.txt",68,2.7027,8.1081,4.05405,0,6.75675
"10_8_834.txt",203,9.50228,4.5249,4.97739,-1.35746,0.90497
"10_8_835.txt",207,3.49344,0.43668,3.05676,-0.43668,1.74672
"10_9_837.txt",32,8.57142,8.57142,2.85714,2.85714,2.85714
