"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"Filename*",1,3591,1796,1036.77673585011,1796,1796,1331.3748,1,3591,3590,0,-1.20100255269069,17.301252363148
"WC",2,3591,142.485937064884,83.6921421813482,201,142.813435433345,63.7518,30,509,479,-0.127655885673594,-1.52130227576489,1.39661589870137
"RC2",3,3591,2.8596794374826,3.5190009446685,2.1645,2.48127700313261,2.7213123,-10.25641,22.36843,32.62484,1.18773100674584,3.04892991386072,0.0587234660121349
"RC1",4,3591,5.50874018936229,4.07713443935477,5.21325,5.30949597285068,3.72214143,-13.04349,26.47062,39.51411,0.582266137466286,1.54310258228357,0.0680373405523223
"RC3",5,3591,4.70394883040936,3.67917773592424,4.52674,4.62113907761921,3.306212826,-10.86955,23.68421,34.55376,0.307486669537054,1.47227133276016,0.0613964224861848
"RC4",6,3591,2.7447649262044,3.56480714193869,2.32559,2.56944425339367,3.447919734,-13.51351,21.6216,35.13511,0.608878383386031,1.68467421942225,0.0594878587221217
"RC5",7,3591,2.83571673350042,4.10426975488459,2.26245,2.54148537069266,3.35430837,-12.19512,28.20512,40.40024,0.880046788702626,2.14119228205974,0.0684901621924126
