"","RC2","RC1","RC3","RC4","RC5"
"question",0.0892420577677296,-0.0200832318233695,0.0195108137191778,0.0330280222292363,-0.047985651588489
"move",0.0111099735763913,-0.00398018987558875,0.0714602985903327,0.0172353384848828,-0.0188247434732142
"answer",0.051723597188211,-0.0142839594314394,0.0400684475647334,0.0176952208780133,-0.0416848483355595
"discuss",0.0174480772218581,-0.0223785327291592,0.0605436742638527,0.0210458686064801,-0.036275863019739
"study",0.0720326935976978,0.0783106461716699,-0.0471514057050367,0.0122998885820721,-0.018260224848231
"enjoy",-0.00051057948568936,0.0147210835116784,0.0579309099811737,-0.0416647744329848,0.0649533439648747
"thought",0.00318913437337569,-0.00860999370775105,0.0550338343144781,0.0532360618599852,0.020878996006579
"work",-0.0126917465317955,0.0435491871338709,-0.0125559098243797,0.137206432691171,-0.0320602832407746
"happy",-0.0305604130572213,0.0375691832144452,0.0797176374397259,-0.020570030033296,0.0313169715450818
"learn",0.0654482154052782,-0.0289257208897669,0.0211273292599279,0.000437909642712361,-0.00444512658979292
"process",0.0102692450447602,-0.00637277589015936,0.00643182595663831,0.0498992397171138,-0.0179542356147097
"prepare",0.0486732571547436,0.0540178855867266,-0.0166527279178408,0.00491134424019682,-0.00805997937088013
"tomorrow",0.0306266162514144,0.037042706278895,0.00385708810349647,-0.00278683653159232,-0.00766192340616467
"plan",-0.0139589062637763,0.0400499746754081,0.0428740111227265,0.020937640928673,-0.0125392397560648
"complete",-0.0137079711799481,-0.000897809147376238,-0.00611725144494576,0.145611710721164,0.0482533213382616
"task",-0.0213317005235818,-0.0217130716004504,0.00329519248305604,0.113637657247733,0.0119229339637908
"train",-0.027468274629516,0.0366874468044134,0.0291499303773361,0.0151366948353667,-0.0743725954498685
"session",0.00857424447814423,0.0336402619382895,-0.031294190798448,0.0339136080444179,-0.00962326702053706
"day",0.00741044492483864,0.0855826138374923,0.0253941126212512,0.0412547106231798,0.0241588731679639
"watch",-0.0343849796743965,-0.0379692574549133,0.0404052488388692,-0.0144246675891148,0.18237339042135
"frustrate",0.00363431562279174,-0.0070351640671304,0.0113348171438417,0.0868812994309899,-0.0613959538194762
"late",0.00535523575035909,0.080750383136935,-0.0245649821903347,0.0154852299961135,-0.0105895203525445
"job",-0.00835855070476328,-0.0205690793548621,0.0369650985973713,0.0790390821820264,-0.0361321380118659
"nervous",0.0672916176321202,0.0208672803279162,-0.00880583263560567,0.00487322379338792,-0.0299208347221603
"call",-0.0208383191911509,-0.0233201383216277,0.0635158273040371,0.0579781475068952,0.00150863193657404
"begin",0.0503550035255779,0.000202227672486627,0.0400796600683742,-0.00274302930373749,0.0106393735311902
"busy",-0.0092185185559746,0.0217653630421236,0.0319984009858978,0.0226469925166345,-0.0233500558749736
"start",0.0217371354887613,0.0460708782809782,0.0404618748951608,0.0428848428363499,0.0419509206044785
"fun",-0.00620316213860887,-0.00470983152647092,0.0738797665399933,-0.0120393344211754,0.0172035751217006
"conversation",-0.0167760616140328,-0.0112413368483985,0.0884571942805465,0.00532196357434666,-0.0266710552987611
"friend",-0.00234293454792012,0.0273013864760536,0.0941619805085344,-0.029478271756846,0.0264298198044808
"weekend",0.00900282784921132,0.0553545019659467,0.027415587527119,-0.0204875729160022,-0.00663860752961861
"stay",0.023813396121324,0.00196311980301138,0.0317508136448011,0.0119892079385037,0.0432740511283693
"excite",-0.0109394378981061,0.0314913452359125,0.0649277729106177,-0.0412514467888791,0.011541691335574
"schedule",0.0138123243209045,0.0435058909468852,-0.02001341937652,0.0533794945823241,-0.0178093181740915
"office",-0.00307494268962851,0.0100037456989308,0.033834971179906,0.0436350985029289,-0.0821320563075509
"breakfast",-0.0293219614200576,0.111053495833047,-0.0279802259551577,-0.037252712526916,0.022354904573666
"hope",0.0233696535437656,0.0251463962000351,0.00579983303134888,0.0171742987346759,-0.0418927697290502
"show",-0.00380026561770762,-0.016745784693829,0.0549894390669925,0.00079137254521623,0.0884873505548629
"hallway",0.00799968416910278,0.0726503906099133,0.0138881244741759,-0.0463103940224063,-0.0247189269405433
"stress",0.0447563486568844,0.0473477920470592,-0.0236396583419054,0.0138037442782155,-0.0233336694543066
"meet",-0.0120746445514607,0.0420325545033815,0.0520377501113721,0.0263036904434479,-0.0877216683393564
"information",0.0446295868312677,-0.0219559138065603,0.0202922069723505,0.0153393588920262,-0.0393900555003083
"great",0.00838331624311499,0.0043866990259245,0.0520021113531745,0.00464338230760253,0.0107059612049799
"research",0.000632982319295771,0.0162494652029971,0.0114509251745542,0.0614856441573315,-0.0212559097049884
"read",0.0207208737732001,-0.0306017299415936,0.0482717574391432,0.0181575906759153,0.0287605805164823
"due",0.0142382505035326,0.0302317361995745,-0.0237246931882972,0.0848606753846579,0.0179381041809079
"anxious",0.0440390649682211,0.0249675425564407,-0.00157529925213238,0.00182596742619436,-0.0267319362279403
"left",-0.00236880680481023,0.0601766683009969,0.0150173419076584,-0.00254960645622332,-0.0200798419083523
"student",0.0326171360898775,-0.00613310135031507,0.0273757686617961,0.0549908076761993,-0.0446716924544594
