"","RC2","RC6","RC12","RC1","RC3","RC4","RC5","RC8","RC14","RC9","RC15","RC7","RC13","RC10","RC11"
"place",-0.069860244646212,0.0367043819449713,0.0409714807636839,-0.000131498377502205,0.0580290854816901,-0.0201706882564172,0.0567346390495679,0.00031608425003829,-0.0519409328296476,-0.0280728651371977,0.135969774406437,-0.0371444635272586,0.00665423244860593,0.00830562653865667,0.0671474942699491
"relieve",-0.00385554574365284,-0.0220906796927549,0.00135242224651638,0.0191265144732783,-0.0161304480124345,0.0171888290032157,0.0143748139387267,-0.0201316679058562,0.0951796555177937,0.0637185879213652,-0.0363430328013936,0.138586730728634,-0.0638117981312851,-0.0169808895987491,-0.0372637694668553
"frustrate",-0.0283592751028537,0.00125065503871578,-0.000222079683295238,0.0198307646384533,0.01748570070959,-0.0117468426428689,0.00517702747063797,-0.0289899475138666,0.0324367766123925,0.059937861996311,0.0269720224938298,-0.0155786949353047,-0.0100018715258427,-0.0481565002043505,0.296171707191534
"long",-0.00855398706221829,0.0316956850989031,-0.0391401253885936,-0.02061205925484,-0.00468326011461951,-0.0623542523662522,0.0517272718365808,0.0564639889615158,0.0797679680415572,0.0402195352266841,0.0238161913567436,0.130743984778513,-0.039509492827891,0.0108620911441606,0.02672039600358
"happy",0.00362011061933023,0.00601477764353651,-0.0514168499057657,-0.0235551631876168,0.164035266603899,0.0354999172868951,-0.0138789825555098,-0.0694351880963875,0.0168618637433079,0.0992011221619181,-0.0128013320139482,0.0533612709821284,0.0853073126642154,-0.0149925851818952,-0.180099510095545
"work",-0.0854404106950634,0.00145792642887661,-0.0262632331105461,-0.0892733431071757,-0.0885556351660417,0.0133485904630931,-0.0416037565404893,0.00109635699147354,0.0546643749504568,0.105473661873129,0.034473007133732,0.153330357375334,0.113871276507581,0.136743181854327,0.0923742203042035
"email",-0.0334085666102077,-0.000963927369492895,-0.0464050116435725,-0.0126131263129546,-0.0318787858376128,0.00182455740475042,-0.0384766912278643,-0.0236322151198249,0.212885101001996,-0.0121303582080752,-0.0705133944812187,0.0443971806210303,0.0133352183776614,0.129228232913502,-0.0774248883448013
"lunch",0.0386060614982896,0.2635365283608,-0.0338917779864693,-0.0401378721083421,-0.0443990898882308,0.04194564186707,-0.0233952553687351,-0.0957586549455677,0.0251412241630381,-0.0559873987384323,0.0475715746057114,0.124197805319712,0.0217305561611301,-0.0646997891136267,0.0541172531301311
"class",0.251351442415041,-0.0230861788373054,0.0474753230794164,0.100098941956748,-0.0174537082742721,-0.0400376126001506,-3.1276565689454e-05,0.00394134433166639,-0.0218819117368929,0.0278304851269777,-0.037413078533567,0.0409795410994901,-0.0597601745075805,-0.0132108197573763,-0.0550318157842855
"call",-0.0428507481727936,-0.0136957715581532,-0.01323873382193,0.0116144497234294,0.134808652209511,0.125467187979862,0.0161208337476287,-0.0126572504188287,0.192371482010113,-0.0479052959766138,-0.0643271071586013,0.0428135240162445,-0.128204403143603,-0.0187936332089731,0.0174124374698075
"question",0.0884261951453209,-0.0070980509459244,0.0702816469960729,-0.0210388937321029,-0.00512528882231479,0.0323095543737988,0.0140533888546741,-0.109945555616864,0.237218011723426,0.0571196408494757,-0.00815151712265643,-0.0445510155674773,0.0523409880012238,-0.0983688577729301,0.0711926816468896
"move",-0.0105481284728404,-0.0243119617099649,0.0125293110863987,0.0979271001755118,-0.0174595068686722,-0.00477389279456193,0.075281657962005,-0.0501632337024542,-0.00549081740276344,-0.0720898964815769,0.080199097818883,-0.0313598660413886,0.0726153703401379,0.0222645391825027,0.106002499167079
"answer",0.0707707860298025,-0.00639470029536604,-0.00772839872929077,0.0635285448000689,-0.00123140091872678,0.0640128768297613,0.026514858312821,-0.118318733172977,0.297485894658583,0.00577682201314127,-0.0748425842244517,-0.0340424516895396,0.0179363093813474,-0.0878904415865312,0.0469426454463887
"discuss",0.0227597469918186,0.0115248595048559,0.044431179411922,-0.0689624839109779,0.0250158995777869,-0.00328403527728961,0.0290108154617102,-0.00944893845918998,-0.0118999623129388,-0.0677331280754382,0.295223591028791,0.00315710018327404,-0.0226072335474383,-0.0395486376931297,-0.0201197642317483
"study",-0.038285854823468,5.40631993209887e-05,0.22852562774672,-0.0226523273855325,0.0476501044124174,-0.0204576452889798,-0.018903222369617,-0.00766657068810613,-0.0223152232402773,0.172233070587186,-0.0214080422403509,-0.0624110783505749,0.0374142354178326,-0.0464633260960055,0.0284466589087938
"enjoy",0.0453673760474806,0.0813562869666179,-0.0238261932242838,-0.0583517203401668,0.0854634127357312,-0.025741373680223,0.117298307555736,0.00297073166049297,0.0671556400374649,0.0287142320488987,-0.00709655613410885,-0.0573911598616586,0.0339260703090481,0.0562902113475649,-0.112392593305136
"thought",-0.0271587963697633,0.0222551528968245,-0.00529646712839935,0.0280544864378958,0.0710105012246084,0.0311947867572792,0.0114847622914878,0.0507157794853152,-0.0522385446280953,-0.111028295765104,-0.021019368669701,0.0379481062022541,-0.0459972480881108,0.202463914824508,0.119571444609157
"learn",0.0976373505877008,0.0106162599446212,0.0464383171440821,-0.0537487285069049,0.00369103840061252,-0.0213749821920469,0.0402678403562614,0.0146830371788697,-0.05888208761181,-0.00486668643509091,0.138629211443487,-0.111285369420684,0.0743254722767038,-0.00678813602737649,0.053777477879332
"prepare",-0.0208652376862121,0.0677857345231887,0.210358799187245,0.0656980146909547,-0.0749861718087131,0.0643882953231924,0.00921938712851322,-0.0738599514391387,0.00634314039718255,-0.0507182499180089,0.0969527854738093,-0.0484225768032117,-0.0179680941192127,-0.0109023065232608,-0.0387569194833695
"plan",-0.0468383312957086,-0.0484975692632708,0.0298558975926743,0.0463053563142013,0.0304963865185221,0.0412196910716548,-0.0699096286920336,0.00679568681543172,-0.0245604856262337,-0.0182468881278879,0.154494225011847,0.121468580229906,-0.0256112274939255,-0.0468553912655517,-0.119498213890304
"complete",-0.00925176033925799,-0.00805065474479832,-0.0422064901336161,0.0145116617260758,-0.0791636627924175,0.170219816407867,0.0352019738028461,0.0331650591443981,0.0372882007145256,0.0131200817777191,0.107318225960957,0.0532753283931252,-0.027683129771325,-0.0187401427329334,0.0821830393653333
"train",-0.0910121698700224,-0.04954073283121,-0.0122455413122389,0.101013418631861,-0.0123982262177082,-0.0385817426335159,-0.00936879892343601,0.0714767369397349,0.0227181781930925,-0.0821093026215977,0.0181410219357491,-0.116529603889875,0.193599086164149,0.0300486769030183,0.0179240846622521
"day",-0.0194450623615944,-0.0204018994769979,0.00322176617623213,0.0850180219963714,-0.0126609540205067,0.0476842309412445,-0.00262589880976217,0.107439995415631,0.110264710431902,0.0176071526200811,-0.0232262857279424,0.0484896271670062,0.0723632286904631,0.00781142493239377,-0.123032672815511
"start",0.00631053403483876,-0.0188418991450002,0.0419838888117585,0.13069680989483,-0.0232785761431618,0.0628348951147736,0.0518346509913594,-0.0238533963417615,-0.0690480073617747,0.0157289711886035,0.107551237799861,-0.0330263202143916,0.0563441740970383,0.0633404443055532,-0.0346140961877927
"conversation",-0.00570613653792458,0.0182733636758265,-0.0125469087653461,-0.107019627335758,0.21588460025307,0.0255694240349332,-0.0372188727937888,-0.0191238630072418,0.0590241543837514,-0.018310457233992,0.0181052544098529,0.00260207188757145,0.0505307236441587,-0.0122277977978153,-0.000421102808358483
"friend",-0.00781542032558731,-0.0129416890463024,0.0394641460876596,0.0360308608597952,0.256852449467083,-0.0139641259586179,-0.0249386871835264,0.0174695297217114,-0.100406781223325,0.0885156833453832,0.0850728355131982,0.0485813067554111,-0.168884346318521,-0.0694737786560681,-0.0505617967566839
"weekend",-0.0150766161985763,-0.0506434036459548,0.029201290794868,-0.0234629440261409,0.00188088965232712,-0.0573106809880887,-0.0230032833274322,0.0403510684758882,-0.0517128375521193,-0.0295320206672104,0.0342972202119223,0.243105484751362,0.063515671378401,-0.00819687855914889,-0.0606044311848372
"excite",0.0524246064686323,0.00686823445641264,-0.0856819406703113,0.0151633909245536,0.0445359408362866,-0.0625693728556021,-0.0218811115133415,0.0203185906687195,0.030711589039926,0.0404851772321486,0.106886857773066,0.106613273346719,-0.0334867010798788,0.000157024045089322,-0.228228768304789
"watch",-0.0458416153116111,-0.00263649517353591,0.0262396962243289,-0.0443436088101699,-0.0405248027819512,-0.036248411894689,0.447989506085223,0.0193512483494817,-0.0196873636705579,0.0118694916291734,0.0144158059611228,-0.00362323648297747,-0.030100311282393,-0.0156135327542034,0.0300619497128575
"job",-0.0659755290498173,0.00197998534684047,0.0267654690642403,-0.0710800460511209,0.0223764711405581,0.0170803548548128,0.0333799873211426,0.0750539312706367,0.136245151470208,-0.0676966813162087,0.117865109053018,0.0140822432758269,-0.06334651516733,0.0221133540260276,0.0162971491674243
"nervous",-0.0253363042349254,-0.0244094361755572,0.198090859471693,0.0407361788632613,-0.0280878345742247,0.0143075881150732,0.00692984596565052,-0.0295823097279561,0.0941232265910341,-0.0439821660420719,0.0535092610603911,0.0385362210687262,-0.122720780068409,0.0247095803698925,-0.107976488069954
"show",-0.0469194139509968,-0.0112073058991684,0.0490802492688728,0.00200124617106362,-0.00468515660626064,-0.0451231846440538,0.310125454025343,0.0624660413772528,0.0504512048981156,-0.0357687639398102,0.0835588947164165,-0.0619816072635353,-0.0378164069390731,0.0269836707771912,-0.0300338009146484
"stress",-0.0942157272762512,-0.00753901864967567,0.235913104795524,-0.0708817035359706,0.0411500952457488,0.0127112007500092,-0.00791507823606783,0.0503410491601372,0.00427443781840326,-0.0441351799935966,-0.0566508070219051,0.0825769118048867,0.00417136620499486,0.0305208381199968,0.0558663995568259
"meet",-0.04527180534269,-0.025376184792208,0.0316075305816656,0.0693213809079518,-0.0334743535826107,-0.0150034611785902,-0.0218129734512017,-0.0663729235169688,0.0498399059891488,0.0253483399534353,0.281171451777668,-0.0235300328208891,0.0455451092000973,-0.0643100673775436,-0.130508131669911
"left",0.00667655297234459,-0.0266199995643705,-0.0637298256068044,0.252047867460591,0.00339048930465161,0.0156152374665572,-0.0770378280344171,-0.0223147426113466,-0.024476721629536,0.0546754439894181,-0.0509048591351224,-0.0145985923296367,-0.0314230463916568,-0.0188533502020272,0.00162826279190123
"student",0.0433056248931598,0.0188053380597417,-0.0187533524127717,0.00246423129621094,0.0140744761828617,-0.00627947646961523,-0.00352657745535277,0.016253629664824,0.106501418331029,0.0339998358763961,0.126344720708549,-0.0858833742127448,-0.0239015374389656,0.00944499945868713,0.0251859087543989
"read",0.00168489162134008,-0.00446617863000909,0.0151606883137208,0.0562575381143868,0.071371592269302,0.00584472097392384,0.0360953487100722,-0.0221800124391354,-0.0445494865926636,0.00483950900238969,-0.0268276131610158,-0.181767451922121,-0.00786857538311181,0.300608941590194,-0.0717143605918313
"due",-0.0472683986878104,-0.0583232079453849,0.0167882560730461,0.0101551677658405,-0.00106257606190816,-0.0339220275210332,0.0165227791119518,0.0148086648022302,0.015080021688853,0.277748677178562,0.00667949507205566,-0.0389264177063215,-0.025316252972803,0.0804055911435132,-0.0231763241819065
"office",-0.034681849256168,-0.0104838313174574,-0.0170285414076782,-0.0437948702111969,0.00468227896032962,-0.0473855075614203,0.00178329720206487,0.0396404778609446,0.242613491349662,-0.00511549970589131,0.00989153403713388,0.011105962649066,0.0755308471825214,-0.0419892892545976,-0.0070474994122116
"breakfast",-0.0296435105630507,0.204871313056041,0.0306826444309573,0.0428269653904193,-0.013672699602239,-0.00226034830509625,0.00283354121081877,0.028336150462083,-0.0240461088254804,-0.0263584287317273,-0.0314056225678566,-0.0411443399956408,-0.00428958362646611,0.0322160996251515,-0.0141018795070494
"leave",0.0284963365966701,-0.0358963180082255,-0.0746690402158071,0.240013193463216,-0.0265525103672534,-0.021781197819912,-0.0174630960966216,-0.00616900034607173,-0.0552824769108634,0.0342546960956403,0.0373698976192348,-0.0544725957845216,0.0200582909482532,-0.0576420824802939,0.0234970208557997
"paper",-0.0241196381420251,-0.00345097491695132,-0.0445865670928971,-0.0171594620227604,-0.0640173047907825,-0.0159614961896111,-0.0449491567538278,-0.0858609119740175,0.0352156333038507,0.0617589054231578,-0.00760941220840584,0.0816142927624298,-0.0482585601934097,0.324872705306191,-0.0696673919737239
"today",0.0198000529049542,0.0159349531974069,-0.0247059765792221,0.0525657283624705,-0.0627477371637879,0.0131307141842991,0.00346231149594617,0.0794927363820088,0.0122935178355411,-0.00609290947340934,0.0618907377763027,-0.0330639445355966,0.160478638878483,0.0154230501060151,0.0242337395196539
"lab",-0.0575082118858412,-0.00730454268178499,-0.0175767933772256,0.012015073752444,0.00215581371805051,-0.0459384280405434,-0.0591095619582603,0.0709825979306895,0.0336942499956895,0.0411757064789853,1.80428001047068e-05,-0.0707066787644852,0.277501702092098,0.0043810637378487,0.0215524973014034
"phone",0.00248895867475273,-0.0090045370365585,-0.0509731140885586,0.0296152264123805,0.156438085813729,0.0723996481437744,0.046214241441789,-0.0349490091575635,0.115016311694527,-0.0574236085747837,-0.171811023774084,0.0711563229061419,-0.0747470616181194,0.0163112579402591,0.0813330748227815
"close",-0.0235605968572233,-0.00496334950892599,0.0151522249933912,0.0859547382127647,0.164787969165531,-0.0328870399137648,2.35690480919275e-06,0.0496600393917378,-0.0190418890554373,0.044310028912632,-0.0267119348366643,-0.0332650047449162,-0.140327278419412,0.0110711017115203,0.0427884667673001
"room",0.0229582012209446,-0.0547642471590926,-0.00691883172349864,0.173130925418483,0.0119531484480086,0.0256395517221221,0.0372630270350628,-0.134054492466302,-0.158348426287859,0.067032908416516,-0.0745789900453036,-0.00678611611672287,0.111818877068957,0.0147361298611029,-0.0349152951250606
"break.",0.0238073265196438,0.0881909220239773,0.0105248337314617,-0.0877118125312321,0.0368120488072612,-0.032099812521546,0.0045953986431898,-0.0525062449150463,-0.00997912605116389,0.0291386840857355,-0.0525142680421394,0.21336523003374,-0.0107760821508099,-0.00540390173710102,0.066607407187052
"eat",0.00189240261817393,0.342568367508882,0.0189675744093864,-0.038052067156988,0.00998339939849999,-0.04308268709585,0.00508051058320641,-0.0502737314749785,-0.0141401791678271,-0.000634615215673414,-0.0106441145287092,0.0242074967845079,-0.0122228422212821,-0.00386307599532698,0.0200178165142118
