"Filename","WC","RC2","RC6","RC12","RC1","RC3","RC4","RC5","RC8","RC14","RC9","RC15","RC7","RC13","RC10","RC11"
"10_1_760.txt",32,5.71428,0,0,0,5.71428,0,2.85714,0,0,0,2.85714,0,2.85714,0,0
"10_1_761.txt",39,4.7619,0,2.38095,2.38095,0,0,0,-2.38095,2.38095,0,0,0,0,2.38095,2.38095
"10_1_762.txt",41,9.09091,0,6.81818,9.09091,2.27273,0,0,0,0,0,0,-2.27273,0,2.27273,0
"10_1_763.txt",44,6.38298,2.12766,6.38298,6.38298,0,4.25532,2.12766,0,0,2.12766,2.12766,0,4.25532,4.25532,0
"10_1_764.txt",63,0,0,2.98507,0,0,0,0,-1.49254,-1.49254,2.98507,1.49254,0,0,0,1.49254
"10_1_765.txt",85,6.52175,1.08696,0,1.08696,4.34783,2.17391,3.26087,1.08696,4.34783,0,-1.08695,2.17391,0,1.08696,3.26087
"10_1_766.txt",207,-0.46297,1.38889,3.24073,5.09259,1.38889,2.31481,2.77778,0.46297,2.31483,0.92592,-1.38889,0.92593,0.92592,1.85185,1.0000000000121e-05
"10_1_767.txt",217,5.06329,1.68776,4.64135,7.59493,1.26582,2.53164,0.84388,0.84388,3.79746,2.1097,1.26582,3.37552,1.26582,0.42194,0
"10_1_768.txt",238,3.95256,0,3.16205,4.34782,0,0,1.58103,-0.79051,1.97628,0.79051,0,1.18577,1.18577,3.95257,3.95256
"10_10_846.txt",28,3.22581,0,6.45162,3.22581,0,-3.22581,0,3.22581,0,3.22581,-3.22581,6.45162,0,0,3.22581
"10_10_847.txt",33,11.11112,0,5.55556,8.33334,0,2.77778,0,-2.77778,2.77778,2.77778,0,0,0,0,5.55556
"10_10_848.txt",36,0,7.89474,7.89474,15.78948,-2.63158,7.89474,2.63158,5.26316,2.63158,5.26316,2.63158,2.63158,10.52632,2.63158,-5.26316
"10_10_849.txt",41,6.66666,0,2.22222,4.44444,0,2.22222,0,-2.22222,4.44444,2.22222,0,0,0,2.22222,4.44444
"10_10_850.txt",43,2.17391,0,2.17391,2.17391,0,0,6.52174,0,0,0,0,0,0,0,0
"10_10_851.txt",43,4.34782,0,6.52173,4.34782,0,0,0,0,4.34782,0,0,0,-2.17391,0,-2.17391
"10_10_852.txt",65,5.71428,2.85714,2.85714,5.71428,0,1.42857,0,-1.42857,4.28571,1.42857,0,1.42857,1.42857,0,1.42857
"10_10_853.txt",201,3.66974,0.45872,2.29358,2.29359,2.2936,0.91744,1.37616,-1.37615,3.66975,2.75231,0.91744,1.37615,0.91744,3.21102,0
"10_10_854.txt",205,2.27273,0.45455,2.72727,6.36364,-1.81819,3.18183,0,2.27273,2.72728,3.63638,2.72728,3.18183,2.72727,1.81819,1.36365
"10_10_855.txt",215,0.42373,3.38984,1.27119,4.66103,3.38984,0.84746,0.42373,1.69492,0,3.38984,-0.42373,2.96611,0.84746,0.42373,0.84746
"10_11_856.txt",32,0,2.94118,2.94118,11.76472,2.94118,8.82353,8.82353,5.88236,-5.88235,8.82353,-2.94117,2.94117,14.70589,5.88236,-5.88235
"10_11_857.txt",36,-2.5641,2.5641,0,5.1282,-5.1282,2.5641,0,7.6923,5.1282,5.1282,-2.5641,5.1282,7.6923,2.5641,2.5641
"10_11_858.txt",38,7.14285,0,4.7619,4.7619,0,0,0,-4.7619,7.14285,2.38095,0,2.38095,0,0,4.7619
"10_11_859.txt",46,2,0,6,4,2,0,0,0,0,4,0,-2,0,2,0
"10_11_860.txt",50,1.85185,0,1.85185,3.7037,1.85185,3.7037,0,0,0,1.85185,3.7037,1.85185,3.7037,1.85185,1.85185
"10_11_861.txt",50,5.55556,0,5.55556,5.55556,0,0,0,0,0,0,0,0,0,0,0
"10_11_862.txt",53,7.01756,0,3.50878,1.75439,1.75439,0,0,0,3.50878,0,3.50878,-1.75439,1.75439,0,0
"10_11_863.txt",65,2.89856,1.44928,1.44928,2.89856,4.34784,1.44928,2.89856,-2.89856,1.44928,2.89856,4.34784,0,4.34784,2.89856,2.89856
"10_11_864.txt",213,-1.11022302462516e-16,0,1.31004,1.31004,0.87336,0.87336,0,1.31004,3.93012,0,2.62008,-0.43668,0.43668,0,-1.31004
"10_11_865.txt",212,3.0303,0,1.7316,2.5974,2.5974,0.8658,4.329,0.4329,0.8658,1.7316,3.0303,-1.2987,2.5974,2.1645,0.4329
"10_11_866.txt",215,1.73914,0.43478,1.30435,3.04347,1.73913,0.43478,0.43478,-0.43478,3.04347,0.43478,2.6087,-9.99999999995449e-06,1.30434,0.43478,0.86956
"10_12_867.txt",29,-3.33333,0,0,6.66666,-3.33333,3.33333,0,3.33333,6.66666,3.33333,3.33333,3.33333,6.66666,3.33333,3.33333
"10_12_868.txt",33,0,2.85714,0,5.71428,0,2.85714,5.71428,2.85714,5.71428,2.85714,2.85714,2.85714,5.71428,2.85714,2.85714
"10_12_869.txt",37,2.5641,0,-2.5641,0,0,0,0,0,5.1282,2.5641,2.5641,-2.5641,2.5641,0,5.1282
"10_12_870.txt",40,0,0,2.38095,7.14285,-2.38095,7.14285,2.38095,0,7.14285,7.14285,7.14285,9.5238,7.14285,9.5238,0
"10_12_871.txt",40,-2.43902,0,0,4.87804,0,2.43902,0,0,2.43902,4.87804,7.31706,4.87804,2.43902,2.43902,0
"10_12_872.txt",45,0,0,0,0,0,0,0,-2.08333,0,2.08333,0,2.08333,0,6.25,0
"10_12_873.txt",44,6.25,0,0,2.08333,4.16667,0,0,-2.08333,2.08333,0,4.16667,0,4.16667,0,2.08333
"10_12_874.txt",46,2.04082,4.08164,-2.04082,6.12245,8.16327,0,0,0,-2.04081,4.08163,8.16327,6.12245,-2.04081,0,-2.04082
"10_12_875.txt",201,0.92592,4.16666,-0.46296,5.09257,1.85184,0.46296,1.38889,0,2.3148,1.38888,0.92592,3.24072,1.85184,2.77777,2.31481
"10_12_876.txt",217,2.06611,0,1.65289,2.06613,3.30578,2.47933,0.41322,2.47933,2.0661,0,4.95868,2.06611,5.37189,2.47933,0.41321
"10_12_877.txt",237,-1.6,2.4,-0.4,5.6,0.8,2,-0.4,0.8,2,4,2.8,6.4,0.8,3.6,3.2
"10_13_878.txt",29,3.22581,0,-3.22581,0,0,3.22581,0,0,-3.22581,0,0,3.22581,0,0,0
"10_13_879.txt",27,0,3.57143,3.57143,7.14286,0,7.14286,10.71429,0,-7.14286,7.14286,-3.57143,10.71429,7.14286,3.57143,0
"10_13_880.txt",32,0,0,0,5.88236,0,-2.94118,0,2.94118,2.94118,2.94118,-2.94118,2.94118,2.94118,0,2.94118
"10_13_881.txt",37,0,7.31707,-2.43902,0,2.43902,0,0,0,0,0,2.43902,2.43902,0,0,-2.43902
"10_13_882.txt",42,0,0,0,0,0,0,0,0,0,2.08333,-2.08333,2.08333,0,0,2.08333
"10_13_883.txt",44,2,0,0,2,0,0,0,-2,2,0,0,0,0,0,2
"10_13_884.txt",49,-1.96078,1.96078,0,5.88234,-1.96078,3.92156,0,3.92156,5.88234,7.84312,0,3.92156,5.88234,1.96078,1.96078
"10_13_885.txt",205,0,0.9091,0,3.63638,1.36365,2.72728,0,3.18183,4.09092,2.27273,0.45455,3.63638,3.63637,0.9091,-2.27273
"10_13_886.txt",219,3.86264,0.42918,4.29183,4.721,1.71672,2.14591,1.71672,0.42919,5.1502,1.28756,5.1502,1.28755,5.1502,2.14591,1.28754
"10_13_887.txt",220,2.97872,0,0.85106,1.70212,3.40425,1.27659,0.85106,-0.42553,-0.42553,2.55318,3.40425,0,2.12766,2.97872,1.27659
"10_14_888.txt",33,5.55556,0,0,5.55556,8.33334,2.77778,0,2.77778,2.77778,2.77778,8.33334,5.55556,5.55556,0,-5.55556
"10_14_889.txt",35,2.63158,0,0,5.26316,0,2.63158,0,2.63158,7.89474,2.63158,2.63158,5.26316,2.63158,2.63158,-2.63158
"10_14_890.txt",36,-7.5,0,-2.5,0,-10,10,0,-5,5,10,15,10,10,10,15
"10_14_891.txt",48,3.84616,0,1.92308,3.84616,0,1.92308,1.92308,-1.92308,1.92308,0,0,0,0,0,1.92308
"10_14_892.txt",60,4.6875,0,0,1.5625,-1.5625,3.125,0,0,0,1.5625,1.5625,4.6875,4.6875,1.5625,3.125
"10_14_893.txt",209,3.52423,0.44053,2.64317,1.32159,1.32159,0.88106,1.32159,-3.52423,3.96476,1.32159,2.64318,0.44053,3.08371,1.76212,4.84582
"10_14_894.txt",210,9.33331,0.44444,7.1111,6.22221,3.55554,0.88888,0.44444,-0.44444,1.33333,0.88888,3.99999,0,2.66666,0,-0.44445
"10_14_895.txt",219,4.11522,0,2.46913,3.7037,1.64609,0.82304,0.82304,-0.82305,2.46913,0.82304,2.46913,-0.41152,1.64608,0.82304,1.23457
"10_2_769.txt",202,0,0.46296,0.92592,3.24073,3.24074,0.92592,0.92592,0,0.46295,1.38889,1.85186,2.31481,-0.46297,1.38888,0.92592
"10_2_770.txt",205,0.9009,0.45045,0.45045,1.8018,0.9009,2.25225,-0.45045,-0.45045,1.35135,2.7027,4.05405,6.3063,3.15315,1.8018,0.45045
"10_2_771.txt",214,0,1.7316,2.5974,4.7619,-0.8658,2.5974,0,1.7316,2.5974,1.7316,0.8658,2.1645,2.5974,0.8658,0.4329
"10_3_772.txt",49,7.4074,0,3.7037,11.1111,3.7037,1.85185,1.85185,-1.85185,9.25925,0,3.7037,1.85185,3.7037,0,1.85185
"10_3_773.txt",51,5.55555,0,7.4074,9.25925,0,1.85185,5.55555,-5.55556,3.7037,5.55556,7.4074,7.40741,0,7.40741,-1.85185
"10_3_774.txt",52,5.35713,0,-1.78571,0,1.78571,1.78571,0,-1.78571,-3.57142,0,1.78571,1.78571,1.78571,0,1.78571
"10_3_775.txt",52,5.35714,0,5.35714,5.35714,0,0,0,0,0,0,0,0,0,1.78571,0
"10_3_776.txt",206,6.2222,0.44444,4.88888,4,0.44444,1.33332,0,-0.88888,1.33332,1.33332,0.44444,1.33332,0.88888,0.44444,2.66664
"10_3_777.txt",208,4.40529,0,3.0837,3.0837,1.32159,0,1.32159,-3.96476,2.20265,4.84582,2.20265,3.0837,0.88106,7.04847,0.44053
"10_3_778.txt",209,5.82959,1.34529,3.58744,9.86546,-0.44843,2.69058,0.89686,-1.34529,4.03587,3.58744,2.69058,5.82959,1.79372,3.13901,2.69058
"10_4_779.txt",27,-3.44828,3.44828,3.44828,6.89656,-6.89656,3.44828,0,6.89656,3.44828,13.79312,3.44828,10.34484,0,3.44828,6.89656
"10_4_780.txt",44,4.25532,0,0,4.25532,2.12766,0,0,-2.12766,2.12766,0,0,2.12766,2.12766,0,4.25532
"10_4_781.txt",44,0,0,4.25532,8.51064,-2.12766,4.25532,0,4.25532,6.38298,6.38298,0,6.38298,6.38298,0,-6.38298
"10_4_782.txt",207,-0.87719,0.4386,0,0.8772,0.43861,2.63159,1.75439,0.4386,0.4386,3.94737,0.87721,2.63157,2.63158,2.19299,1.75439
"10_4_783.txt",207,-0.44445,1.33333,0.44444,3.55554,-1.33333,3.99999,0.44444,2.66666,4.88888,5.33332,3.55553,5.77777,4.44443,1.33333,-0.44445
"10_4_784.txt",228,-0.4016,0.40161,5.22089,4.8193,-2.81125,5.6225,0.40161,0.40161,7.22893,3.61447,4.81929,4.41768,7.22893,4.81929,-0.40161
"10_5_786.txt",26,3.44828,0,0,6.89655,3.44828,6.89655,0,6.89655,10.34483,10.34483,3.44828,10.34483,10.34483,0,-6.89655
"10_5_787.txt",29,0,0,3.125,6.25,3.125,9.375,3.125,0,0,3.125,9.375,3.125,9.375,6.25,3.125
"10_5_788.txt",33,0,8.57142,11.42856,11.42856,-5.71428,8.57142,5.71428,0,5.71428,5.71428,2.85714,8.57142,8.57142,8.57142,-2.85714
"10_5_789.txt",33,5.40541,2.7027,8.10811,8.10811,0,5.4054,2.7027,0,0,2.7027,2.7027,0,2.7027,2.7027,0
"10_5_790.txt",36,5.26316,0,2.63158,5.26316,0,0,0,-2.63158,5.26316,0,0,0,0,2.63158,2.63158
"10_5_791.txt",36,5.26316,0,2.63158,5.26316,0,0,0,-2.63158,5.26316,0,0,0,0,2.63158,2.63158
"10_5_792.txt",38,7.5,0,0,5,5,0,2.5,-2.5,2.5,0,2.5,2.5,5,0,5
"10_5_793.txt",37,2.38095,0,0,-2.38095,4.7619,0,0,2.38095,2.38095,0,4.7619,0,2.38095,0,0
"10_5_794.txt",38,2.38095,0,0,7.14285,4.7619,7.14285,0,2.38095,0,2.38095,2.38095,2.38095,4.7619,0,-2.38095
"10_5_795.txt",46,7.84313,1.96078,1.96079,1.00000000000655e-05,5.88234,0,3.92156,1.96078,1.96078,-1.96078,1.96078,-1.96078,1.96078,1.96078,-1.96078
"10_5_796.txt",48,10,0,-2,0,4,0,0,-2,2,0,0,0,4,0,2
"10_5_797.txt",48,7.54717,0,5.66038,7.54717,1.88679,0,1.88679,-3.77358,-3.77358,1.88679,1.88679,0,3.77358,0,1.88679
"10_5_798.txt",50,5.45454,0,1.81818,3.63636,0,0,0,-3.63636,7.27272,1.81818,0,0,0,0,5.45454
"10_5_799.txt",53,1.75439,0,1.75439,-1.75439,7.01756,1.75439,0,1.75439,5.26317,1.75439,1.75439,3.50878,5.26317,0,-1.75439
"10_5_800.txt",205,4.05405,1.8018,5.4054,6.75675,3.15315,3.6036,2.7027,1.35135,1.8018,3.6036,1.8018,5.85585,2.7027,1.35135,0.9009
"10_5_801.txt",207,3.52424,0.88106,1.76212,8.37006,1.32159,3.96476,1.76212,3.52423,7.489,4.40529,1.76212,3.0837,3.0837,1.32159,2.20266
"10_5_802.txt",228,3.67347,0.40816,2.85714,2.85714,0.40816,0.81632,0,0,0.81632,0.81632,0.81632,1.63264,0.81632,0.40816,0.40816
"10_6_803.txt",204,1.81819,3.18183,3.18183,4.09093,1.8182,0,0.45455,1.36364,1.36365,2.72728,-0.45454,1.8182,0.90909,0.45455,-0.45455
"10_6_804.txt",207,3.8961,0.4329,6.0606,3.4632,1.7316,1.7316,1.7316,2.1645,2.1645,3.4632,1.2987,2.1645,1.2987,0.8658,0
"10_6_805.txt",231,4.33071,0,2.3622,3.5433,1.1811,1.9685,0.7874,-0.3937,7.87401,1.5748,5.90551,-1.18111,1.9685,2.7559,0
"10_7_807.txt",28,-6.45161,0,0,3.22581,-6.45161,12.90323,0,6.45162,6.45161,12.90323,9.67742,9.67742,6.45161,6.45161,6.45161
"10_7_808.txt",34,-2.7027,0,2.7027,2.7027,-2.7027,5.4054,2.7027,0,2.7027,2.7027,5.4054,2.7027,5.4054,5.4054,2.7027
"10_7_809.txt",35,5.55556,0,0,5.55556,0,2.77778,0,2.77778,5.55556,2.77778,11.11112,0,0,0,0
"10_7_810.txt",202,0,0.46083,0.92166,2.30415,1.38249,0.92166,0.46083,2.30415,4.14747,4.14747,1.38249,1.38249,2.30415,2.30415,2.76498
"10_7_811.txt",212,-1.11022302462516e-16,1.31004,1.74672,3.05676,0.43668,1.31004,0.43668,0,2.1834,1.31004,3.49344,4.80349,6.11353,1.31004,-3.93013
"10_7_812.txt",223,0.82644,0,0.82645,2.06611,1.65289,1.23966,0.41322,2.06611,2.47933,1.23966,3.30577,0.82644,2.89256,1.23967,1.23966
"10_8_817.txt",27,17.85715,0,10.71429,3.57143,3.57143,0,0,0,3.57143,0,0,0,3.57143,3.57143,0
"10_8_818.txt",31,6.06061,0,6.06061,9.09091,-9.09091,3.0303,0,6.06061,6.0606,3.0303,-9.99999999962142e-06,12.12121,3.0303,3.0303,3.0303
"10_8_819.txt",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10_8_820.txt",34,0,8.33333,0,0,0,0,0,0,0,0,0,8.33333,0,0,0
"10_8_821.txt",37,7.89474,0,7.89474,5.26316,2.63158,5.26316,2.63158,0,5.26316,0,5.26316,-2.63158,0,2.63158,0
"10_8_822.txt",37,2.5641,0,2.5641,10.2564,-2.5641,2.5641,2.5641,-2.5641,2.5641,5.1282,2.5641,5.1282,5.1282,2.5641,2.5641
"10_8_823.txt",39,7.14285,0,4.7619,2.38095,2.38095,0,0,0,4.7619,0,2.38095,0,2.38095,2.38095,0
"10_8_824.txt",39,7.14285,0,4.7619,2.38095,2.38095,0,0,0,4.7619,0,2.38095,0,2.38095,2.38095,0
"10_8_825.txt",40,6.97674,0,4.65116,2.32558,2.32558,0,0,0,4.65116,0,2.32558,0,2.32558,2.32558,0
"10_8_826.txt",41,9.30232,0,2.32558,6.97674,0,2.32558,2.32558,0,2.32558,2.32558,0,4.65116,0,0,2.32558
"10_8_827.txt",43,2.17392,0,4.34783,4.34783,-2.17391,2.17391,0,0,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391
"10_8_828.txt",43,2.17392,0,4.34783,4.34783,-2.17391,2.17391,0,0,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391
"10_8_829.txt",43,2.17392,0,4.34783,4.34783,-2.17391,2.17391,0,0,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391
"10_8_830.txt",43,2.17392,0,4.34783,4.34783,-2.17391,2.17391,0,0,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391,2.17391
