"RC2","RC1","RC4","RC3","RC5","Filename"
-0.106011649282278,-0.394453532782733,-0.350380242519771,-0.410210514321898,-0.21976714804397,"2_1_129.txt"
0.170350519479484,-1.18126861900491,-0.899061694678847,0.521105079602335,-0.863612636264588,"2_1_128.txt"
-0.8543383979266,-0.134244283826978,0.0414579358799529,0.147978271609797,-1.1876860843484,"2_1_127.txt"
-0.660959772662026,-1.38976646248362,-0.165099674871902,0.00230154116770818,-0.0456682312657496,"2_1_132.txt"
-0.624015710737385,0.326212380002487,-0.473629386487076,1.1696088504708,0.277160351780911,"2_1_130.txt"
-0.469546038473146,-0.751434709285785,-0.587947348753118,-0.873785398921083,-0.17268545445489,"2_1_131.txt"
-0.0763385596416918,-0.76454252949796,-0.257308471303597,0.253311766203916,-1.22070424068294,"2_1_133.txt"
-0.829570953101949,0.234687799005272,-0.336863568927107,-0.974745684699343,-0.835184577610297,"2_2_134.txt"
-0.496876929694414,-0.370614758965851,-0.341419052056055,0.068277114326073,-1.04349842447166,"2_2_135.txt"
-0.375082512158928,-0.630016031383771,-0.921932803115583,-0.829658350589977,-0.161083243027778,"2_2_136.txt"
-0.716545746660281,-0.378448429489716,-0.0616401135760733,0.184867831927843,-1.06674611164648,"2_2_137.txt"
-0.360547948966332,-0.229453292311802,-0.101121316017824,-0.206771268205563,-1.07552025056754,"2_3_143.txt"
-0.620934049609228,-0.066686539724439,0.0202662095558262,2.47463945242352,-0.673077383807391,"2_2_138.txt"
-0.950280344757845,1.0399355610255,-0.615342282190313,-0.127389402721881,-0.409586934509822,"2_3_145.txt"
-0.300226886256792,-0.0173294985828799,-0.632088358046826,1.28970479037058,-1.15194909823685,"2_2_139.txt"
-0.427382889143324,-0.700092151715744,-0.312817651751799,0.295771169691838,-0.269574385121351,"2_3_144.txt"
-0.966943520667376,-0.0797043411571225,0.0862577520162954,0.131287842399088,-0.564980975932023,"2_4_156.txt"
0.566470928722609,-1.06487625813632,0.264596305639813,0.354983440923943,-0.539159163170212,"2_3_147.txt"
-0.713678726447161,0.597642514333372,0.42267354436254,1.36439436708612,-0.385672429276161,"2_2_140.txt"
-0.66904114885803,-0.627505844501578,-0.282068987831551,-0.653828552024161,-0.791713628158613,"2_3_146.txt"
0.221398725638882,-0.27001183904103,1.19022715830637,1.70600723615965,-1.14329218014286,"2_3_149.txt"
0.0789220136949991,-0.220580404222764,0.267515996807744,4.11255534222859,-0.0651648428690589,"2_3_148.txt"
0.259235159514534,-0.518515688138298,-0.700680246883438,1.07866123949038,-0.497538026656064,"2_4_157.txt"
-0.339280371693939,-0.328342646977564,-0.288402379967764,0.0749362314185722,-0.842480033588636,"2_3_142.txt"
0.745279018329286,-0.534396540262334,1.63491602499289,1.1433842126066,-1.29649324571437,"2_4_158.txt"
-0.42265971281722,-0.540489830477621,-0.575967027462964,-1.04467357495295,-0.882510759210359,"2_5_164.txt"
-0.668985284478615,-0.718305753973657,-0.78035003459242,-0.955573867147891,-0.762003114476765,"2_4_155.txt"
0.660904237623256,-0.25814229984344,0.487693532654568,-0.494142625158775,-0.735558786955555,"2_5_166.txt"
-0.942063198889618,0.456856262212467,-1.02696858780217,0.112880181915268,-1.01513881240094,"2_5_165.txt"
0.482753915896806,0.0391700418214719,1.0331119900362,0.395338988112051,-0.290586709023332,"2_6_176.txt"
-0.641484119780838,0.847997739332865,-0.876037933787335,2.32024032243708,0.211331076562455,"2_7_185.txt"
0.116815837748441,-0.45669322544298,0.412820447800538,3.42985078733973,-0.469912233341147,"2_4_159.txt"
-0.50020685146994,-0.593169245366088,0.11914719259147,2.93455278381507,-1.72134320117329,"2_7_186.txt"
-0.479171064417139,0.352232078071243,-0.28284589575815,1.07067135578056,-0.838961283254652,"2_5_167.txt"
0.203702729001399,-0.1565548721611,0.1447997443463,2.87624058382891,0.309775189109897,"2_6_177.txt"
-0.741633659741891,-0.313209449030534,-0.859132101445039,0.064453000048645,-0.149253497089167,"2_8_190.txt"
0.257963015434791,1.44467531678571,-0.0750620272099039,1.40554898100395,-0.756980872090303,"2_6_178.txt"
-0.687561919074959,-0.793696773886852,-0.852684552309582,-0.0747229131304154,-0.851278952167027,"2_10_207.txt"
0.788719804103251,-0.763557608554729,0.241203975007262,0.62029145637102,-1.38628318741432,"2_9_201.txt"
0.400086640074007,-0.720590596925674,1.18924171505593,2.65366680330227,-0.949227753858373,"2_5_168.txt"
-0.693346000673692,-0.335646040992346,0.29701334937439,1.40312603119786,-0.338460457462017,"2_7_184.txt"
0.936170739578596,0.988111136987422,1.71277441500284,3.91538788584845,-0.670142156603659,"2_9_202.txt"
0.0928498728658259,-0.199606835013598,1.01921156170371,1.36965721465998,-1.4084737236717,"2_8_191.txt"
-0.193383704084057,-0.638656817766708,0.0710997210540697,-0.510550211737294,-0.813944114316821,"2_9_197.txt"
0.0846696875439878,-0.864799971998816,-0.405694307014334,-0.328638572350096,-1.24603939723983,"2_6_175.txt"
-0.237399393434284,-0.195183773500826,-0.474978652866349,0.449484174294789,-1.32837136753716,"2_9_196.txt"
-0.573895028000763,-0.914835474972936,-0.654164607027471,-0.275721066054354,-0.178846344812467,"2_9_198.txt"
-0.749979753672587,0.328798678917425,-1.12837990099399,-0.71876070229937,-0.286136939015464,"2_9_195.txt"
0.0648436126058675,-0.0994096534909831,0.788311501621435,2.60813197235117,-1.04263616870059,"2_9_200.txt"
-0.695456213089181,0.050352099656208,-0.367388946805566,-0.428042603167685,-1.11460944043247,"2_11_216.txt"
-0.918471168045868,0.0945517053619179,-0.755116136260771,-0.717518105284932,-0.998753567057919,"2_10_206.txt"
-1.25698200652718,-1.03300086519543,0.242054287324692,1.13872862110024,-1.6476936341537,"2_9_199.txt"
-0.706403545816808,-0.528854169260909,0.164210624631768,0.468844613764951,-1.27324446909831,"2_10_208.txt"
-0.747417163352766,-0.651988554656768,-0.806303605607158,-0.476329987858932,-0.878259100504889,"2_11_213.txt"
-0.524597084193078,0.0336858987621395,-0.847244351765436,1.22663620886806,0.274253375402083,"2_10_209.txt"
-0.00851956052995185,-0.200158310637011,-0.0140648505166859,1.45364659726074,-1.02395604127991,"2_8_193.txt"
-0.503518425289444,-0.0933616004008011,-0.717772073072973,2.07990169934054,-0.0330670436048053,"2_11_217.txt"
-0.350715472015082,0.0316817851223377,0.869882201646662,1.14153394913726,-0.5917348172553,"2_11_218.txt"
-0.811697359937013,-1.12705112643507,0.221444105312196,-0.260854257738203,-1.09503294182625,"2_11_214.txt"
0.0656813054241761,-0.0971803785864091,-0.0999484994290735,2.01108976243261,-0.59979401346959,"2_8_192.txt"
-1.48720438447617,-0.482439415038773,0.7498515315532,2.30428843819901,-2.41007666677069,"2_13_234.txt"
-0.558235995895432,-0.277669961045801,-0.644525466356501,-0.581359621117259,-1.07338566373091,"2_11_215.txt"
-0.0389175633200439,0.348931403645175,-0.52870303870178,2.85738445801938,-1.66616898003047,"2_11_219.txt"
-0.0982559278231949,-0.324041877376063,0.69218653736874,2.52848446360909,-1.31995993016309,"2_12_225.txt"
0.622299178813155,0.171921310591855,0.431513691367878,1.95959067460566,-1.41617917037816,"2_12_226.txt"
0.764264901915793,-0.564411405891948,-0.943865713397316,-0.974116763038187,-0.532437549505953,"2_13_233.txt"
-0.909871225621629,-0.520174592866907,-0.857388470099818,-0.406420908735185,-1.23667080917303,"2_15_248.txt"
-0.890034267976916,-0.357463258537782,-0.564536323377056,-0.510151697138801,-1.09327967989752,"2_15_249.txt"
0.734461253809509,-0.370793588223041,1.27577312768798,3.90635035768608,-0.642907393630095,"2_12_227.txt"
-1.32588328684654,2.31425964070327,-0.979501167482801,2.27975271998332,-0.878126500822288,"3_1_263.txt"
-0.852444237653129,-0.146728804391447,-1.0393171490333,0.301797375408666,-1.4941618350451,"3_2_267.txt"
-0.991819554561862,-1.24168833696984,0.326508763162576,0.0863074712566385,-1.47206164196516,"3_2_266.txt"
0.487836013528868,0.13343987494931,0.378002717830967,1.64164490806494,-0.633182003224585,"2_10_210.txt"
0.129107511122852,0.913556958120144,0.465223289210693,2.16444906218965,-1.40642728993058,"2_15_251.txt"
0.502875927459427,-0.366975673976143,1.12893316483614,0.0127542419521886,-0.539398301565444,"2_14_242.txt"
-0.685997950706372,-0.636565609352015,-0.87010841461428,0.662245412139359,-1.00319874645439,"3_1_259.txt"
-0.638018346393719,-0.531440606530406,-0.428422328446083,0.431146170829623,-1.57899442527171,"3_3_276.txt"
-0.0314693936732799,-0.785996188329341,-0.314827181226071,0.767590189703597,0.636107046546517,"3_2_271.txt"
-0.365127856221871,-0.202887076735655,0.201381116263674,1.47125008830798,-1.34095830106439,"2_15_250.txt"
-0.708280056482317,-0.70986610064021,-0.964270374454584,-0.313104252427514,-0.773982629410365,"3_2_268.txt"
-0.5927875626214,-1.25730293578729,0.957021672422113,0.300394185075344,-0.557353226831065,"2_14_243.txt"
-0.0832573425919501,-0.558671281269935,1.34863598918002,3.73612368438731,-1.62595277291964,"2_14_244.txt"
-0.647943527157001,-0.65533354485793,-0.731604100918663,0.397772003831846,-1.16370136149514,"3_3_275.txt"
-1.14710512489681,-0.541439712309991,-0.0587433952738252,0.836730250011142,-0.864882883824784,"3_1_260.txt"
-0.121486011786033,0.158737845756843,1.29159036309914,0.915940077619694,-0.644223458568096,"2_13_235.txt"
-0.435175115747346,-0.229851098792158,0.584584263926038,1.37921343188807,-0.482574405426706,"3_3_277.txt"
-0.333881310056358,-1.15910843809697,-0.128876239906116,-0.866106118550001,0.876324044606608,"3_4_282.txt"
