"","RC2","RC1","RC4","RC3","RC5"
"study",0.0893802477617567,0.0645212398812923,0.074161215550268,-0.0323301957868328,-0.0437266950029877
"enjoy",0.023442970039439,0.0413247812150533,-0.0425892810989602,0.00730175402569852,0.135227392888295
"thought",0.00376447897752861,-0.00423821475953271,0.0415043676975126,0.0724815988959898,0.00170047492786963
"work",-0.0407202561383837,0.00248022363060938,0.168089351564956,0.0725149298948764,-0.0672870287263225
"happy",-0.0381079597646182,0.0420793475573742,-0.0332595842142719,0.0867622754010106,0.137648657221245
"learn",0.0874149950661434,-0.0227212795324134,-0.00323275004722733,0.0068516813900069,-0.00815786580694609
"prepare",0.0697424547557273,0.0732154508516026,0.0267490334153452,-0.0175356565764684,-0.0308155622009736
"plan",-0.0329918826140271,0.0239793415813545,0.0206211039765126,0.102549920449451,0.0081400333069338
"complete",-0.0371420840195419,-0.0438234197083778,0.178720824041159,0.0429268601825781,0.0242607216299523
"train",-0.0443295598439671,0.0364615183499723,-0.0141771658441589,0.101059068943317,-0.0873517560974769
"day",0.0136317323460503,0.081344761033694,0.0719820970397561,0.0624949123820618,0.0260098764745729
"question",0.117023834234113,-0.0400147646572133,0.0104270732924016,0.0691238611961458,-0.0282082190203192
"move",0.0165410728384321,-0.0110410691922694,-0.00932708468742329,0.10354821434244,-0.000743636292798211
"answer",0.0717682890540894,-0.0331161251685694,-0.0198155013214651,0.0965755975427193,-0.00472427398130778
"discuss",0.015596128822548,-0.036924076895727,-0.0120852103839955,0.104644392468631,0.00703005850541281
"watch",-0.0170387076523314,-0.0588900077693567,0.0195605790562239,-0.0685956184581564,0.298324106933257
"frustrate",-0.00537584751567059,-0.036882693931523,0.0648984483909982,0.0794324516214147,-0.0900073736012328
"job",-0.0271501644673608,-0.043049865072932,0.0480046547703448,0.0943697313311972,-0.0240876584957187
"nervous",0.091365241503117,0.00706325002509339,0.00489575117778079,0.0168745321912714,-0.0140268356099325
"call",-0.0355686370352533,-0.0511647817192212,0.0284541720062508,0.117035854517226,0.0513258656822289
"start",0.0370630253399168,0.0373552877567451,0.0642970921641118,0.0656001151695379,0.0483218949841914
"conversation",-0.0244031475673739,-0.0134008929296402,-0.0413962627037587,0.133622721119004,0.0396900633813694
"friend",-0.00252397557325725,0.0288665654389819,-0.0294683052483827,0.100453266000734,0.094121781315565
"weekend",0.0153741568627934,0.0423086301145448,-0.00694285287058592,0.0576261437332567,0.042282662831008
