"Filename","WC","RC2"
"17_14_1677.txt",129,2.12766
"17_14_1678.txt",141,2.5974
"17_14_1679.txt",196,3.19634
"17_14_1680.txt",206,3.13901
"17_2_1537.txt",245,4.67624
"17_2_1538.txt",270,4.98341
"17_2_1539.txt",274,2.34114
"17_3_1540.txt",315,2.2857
"17_3_1541.txt",352,3.3248
"17_4_1542.txt",90,2
"17_4_1543.txt",96,2.77778
"17_4_1544.txt",109,2.47934
"17_4_1545.txt",112,0
"17_4_1546.txt",140,2.63156
"17_4_1547.txt",141,0.64935
"17_4_1548.txt",230,2.37155
"17_4_1549.txt",236,1.56864
"17_4_1550.txt",241,0.37313
"17_4_1551.txt",268,0.68493
"17_5_1552.txt",59,1.53846
"17_5_1553.txt",63,0
"17_5_1554.txt",70,1.31579
"17_5_1555.txt",72,3.79747
"17_5_1556.txt",72,0
"17_5_1557.txt",76,1.19048
"17_5_1558.txt",76,1.17647
"17_5_1559.txt",95,0.98039
"17_5_1560.txt",117,5.34352
"17_5_1561.txt",166,2.73225
"17_5_1562.txt",226,0
"17_5_1563.txt",304,2.38096
"17_5_1564.txt",335,2.45899
"17_6_1565.txt",45,0
"17_6_1566.txt",59,0
"17_6_1567.txt",60,0
"17_6_1568.txt",62,2.94118
"17_6_1569.txt",74,2.40964
"17_6_1570.txt",74,1.23457
"17_6_1571.txt",77,1.17647
"17_6_1572.txt",89,0.97087
"17_6_1573.txt",99,2.67858
"17_6_1574.txt",111,0.78125
"17_6_1575.txt",112,5.69106
"17_6_1576.txt",114,1.62602
"17_6_1577.txt",134,0.67114
"17_6_1578.txt",178,0.4902
"17_6_1579.txt",208,0
"17_6_1580.txt",281,1.5823
"17_7_1581.txt",52,1.66667
"17_7_1582.txt",55,1.5873
"17_7_1583.txt",86,-1.04167
"17_7_1584.txt",100,0.91743
"17_7_1585.txt",103,0
"17_7_1586.txt",109,0
"17_7_1587.txt",116,2.29008
"17_7_1588.txt",121,3.7879
"17_7_1589.txt",140,0
"17_7_1590.txt",325,4.28571
"17_7_1591.txt",389,5.1282
"17_7_1592.txt",509,1.06008
"17_8_1593.txt",55,0
"17_8_1594.txt",57,0
"17_8_1595.txt",58,1.51515
"17_8_1596.txt",69,1.33333
"17_8_1597.txt",71,-1.28205
"17_8_1598.txt",75,-1.26582
"17_8_1599.txt",78,1.17647
"17_8_1600.txt",80,3.44828
"17_8_1601.txt",92,0
"17_8_1602.txt",221,2.06611
"17_8_1603.txt",261,0
"17_8_1604.txt",280,1.32013
"17_9_1605.txt",37,2.22222
"17_9_1606.txt",39,2.27273
"17_9_1607.txt",51,-5.35714
"17_9_1608.txt",57,0
"17_9_1609.txt",60,0
"17_9_1610.txt",66,1.36986
"17_9_1611.txt",67,4.05405
"17_9_1612.txt",79,3.61446
"17_9_1613.txt",80,-1.0989
"17_9_1614.txt",86,0
"17_9_1615.txt",100,0.93458
"17_9_1616.txt",182,1.45631
"17_9_1617.txt",208,2.1645
"17_9_1618.txt",206,0.86956
"18_1_1681.txt",13,7.14286
"18_1_1682.txt",15,0
"18_1_1683.txt",24,0
"18_1_1684.txt",27,0
"18_1_1685.txt",27,0
"18_1_1686.txt",33,2.63158
"18_1_1687.txt",38,0
"18_1_1688.txt",43,0
"18_1_1689.txt",202,0.90498
"18_1_1690.txt",208,0.44248
"18_1_1691.txt",224,2.05761
"18_10_1758.txt",28,0
"18_10_1759.txt",34,0
"18_10_1760.txt",37,0
"18_10_1761.txt",204,3.63637
"18_10_1762.txt",211,0
"18_10_1763.txt",255,2.21401
"18_11_1764.txt",19,0
"18_11_1765.txt",29,12.90323
"18_11_1766.txt",29,3.125
"18_11_1767.txt",39,2.32558
"18_11_1768.txt",43,4.25532
"18_11_1769.txt",43,0
"18_11_1770.txt",49,1.88679
"18_11_1771.txt",208,0
"18_11_1772.txt",212,0
"18_11_1773.txt",231,0.80646
"18_12_1774.txt",30,0
"18_12_1775.txt",36,5.1282
"18_12_1776.txt",40,2.38095
"18_12_1777.txt",225,1.67364
"18_12_1778.txt",239,2.3622
"18_12_1779.txt",268,2.82687
"18_13_1780.txt",14,12.5
"18_13_1781.txt",22,0
"18_13_1782.txt",24,8
"18_13_1783.txt",35,0
"18_13_1784.txt",214,2.1739
"18_13_1785.txt",227,2.89256
"18_13_1786.txt",234,3.58567
"18_14_1787.txt",24,3.84615
"18_14_1788.txt",41,6.66666
"18_14_1789.txt",44,2
"18_14_1790.txt",51,0
"18_14_1791.txt",214,1.32159
"18_14_1792.txt",224,1.23456
"18_14_1793.txt",228,1.61291
"18_2_1692.txt",15,0
"18_2_1693.txt",16,11.11112
"18_2_1694.txt",16,0
"18_2_1695.txt",18,5.26316
"18_2_1696.txt",19,0
"18_2_1697.txt",22,0
"18_2_1698.txt",28,0
"18_2_1699.txt",30,0
"18_2_1700.txt",33,5.55556
"18_2_1701.txt",38,-2.38095
"18_2_1702.txt",38,4.87804
"18_2_1703.txt",38,0
"18_2_1704.txt",41,4.44444
"18_2_1705.txt",50,3.77358
"18_2_1706.txt",59,1.6129
"18_2_1707.txt",228,1.99204
"18_2_1708.txt",243,-0.3861
"18_2_1709.txt",244,1.52672
"18_3_1710.txt",29,3.125
"18_3_1711.txt",30,2.85714
"18_3_1712.txt",32,0
"18_3_1713.txt",33,2.5641
"18_3_1714.txt",38,0
"18_3_1715.txt",183,0.4902
"18_3_1716.txt",208,0.4329
"18_3_1717.txt",220,-0.42194
"18_4_1718.txt",19,0
"18_4_1719.txt",26,3.44828
"18_4_1720.txt",30,8.82353
"18_4_1721.txt",193,0.46512
"18_4_1722.txt",211,1.3158
"18_4_1723.txt",221,0.41841
"18_5_1724.txt",26,-17.24138
"18_5_1725.txt",38,2.43902
"18_5_1726.txt",60,0
"18_5_1727.txt",204,2.24215
"18_5_1728.txt",207,1.79372
"18_5_1729.txt",212,0.4386
"18_6_1730.txt",32,2.85714
"18_6_1731.txt",36,-7.6923
"18_6_1732.txt",200,4.6083
"18_6_1733.txt",214,-0.43104
"18_6_1734.txt",257,1.08696
"18_7_1735.txt",19,0
"18_7_1736.txt",20,0
"18_7_1737.txt",22,4.16667
"18_7_1738.txt",27,0
"18_7_1739.txt",33,0
"18_7_1740.txt",38,2.5
"18_7_1741.txt",39,0
"18_7_1742.txt",202,0.92166
"18_7_1743.txt",205,0
"18_7_1744.txt",222,0.40816
"18_8_1745.txt",25,3.57143
"18_8_1746.txt",36,2.5641
"18_8_1747.txt",45,2.04082
"18_8_1748.txt",218,1.27659
"18_8_1749.txt",219,2.1097
"18_8_1750.txt",221,1.68068
"18_9_1751.txt",11,-8.33333
"18_9_1752.txt",35,0
"18_9_1753.txt",36,0
"18_9_1754.txt",61,1.5625
"18_9_1755.txt",213,-0.42919
"18_9_1756.txt",219,1.68776
"18_9_1757.txt",229,2.83402
"19_1_1794.txt",55,1.69492
"19_1_1795.txt",64,4.34784
"19_1_1796.txt",64,1.42857
"19_1_1797.txt",66,2.89855
"19_1_1798.txt",69,1.28205
"19_1_1799.txt",69,0
"19_1_1800.txt",77,4.81928
"19_1_1801.txt",100,12.38094
"19_1_1802.txt",218,0.84746
"19_1_1803.txt",225,2.08334
"19_1_1804.txt",229,2.42916
"19_10_1871.txt",46,2.08333
"19_10_1872.txt",49,0
"19_10_1873.txt",59,1.6129
"19_10_1874.txt",61,1.53846
"19_10_1875.txt",69,4.10959
"19_10_1876.txt",78,3.57143
"19_10_1877.txt",207,0.44843
"19_10_1878.txt",222,0.41494
"19_10_1879.txt",233,4.4898
"19_11_1880.txt",53,3.57142
"19_11_1881.txt",64,5.79711
"19_11_1882.txt",67,5.55556
"19_11_1883.txt",75,0
"19_11_1884.txt",225,0.83333
"19_11_1885.txt",223,3.78152
"19_11_1886.txt",230,6.0484
"19_12_1887.txt",47,5.88234
"19_12_1888.txt",49,0
"19_12_1889.txt",49,0
"19_12_1890.txt",56,0
"19_12_1891.txt",57,8.19672
"19_12_1892.txt",213,2.20265
"19_12_1893.txt",220,5.10637
"19_12_1894.txt",239,1.95313
"19_13_1895.txt",44,4.25532
"19_13_1896.txt",47,4
"19_13_1897.txt",54,3.44828
"19_13_1898.txt",57,3.27869
"19_13_1899.txt",59,3.1746
"19_13_1900.txt",215,5.60342
"19_13_1901.txt",215,0.44053
"19_13_1902.txt",241,2.34377
"19_14_1903.txt",37,0
"19_14_1904.txt",40,0
"19_14_1905.txt",42,0
"19_14_1906.txt",46,2.04082
"19_14_1907.txt",50,1.85185
"19_14_1908.txt",51,0
"19_14_1909.txt",55,6.66668
"19_14_1910.txt",209,0.45249
"19_14_1911.txt",222,0.42194
"19_14_1912.txt",246,2.30771
"19_2_1805.txt",52,1.81818
"19_2_1806.txt",53,1.78571
"19_2_1807.txt",61,0
"19_2_1808.txt",62,5.97016
"19_2_1809.txt",66,2.85714
"19_2_1810.txt",75,2.5
"19_2_1811.txt",78,0
"19_2_1812.txt",196,0
"19_2_1813.txt",218,-0.42735
"19_2_1814.txt",223,0.41494
"19_3_1815.txt",57,3.27869
"19_3_1816.txt",62,1.49254
"19_3_1817.txt",70,1.2987
"19_3_1818.txt",78,0
"19_3_1819.txt",230,1.62602
"19_3_1820.txt",237,2.73439
"19_3_1821.txt",257,2.13523
"19_4_1822.txt",36,-2.5641
"19_4_1823.txt",41,2.32558
"19_4_1824.txt",71,3.99999
"19_4_1825.txt",72,6.41025
"19_4_1826.txt",82,0
"19_4_1827.txt",112,3.33333
"19_4_1828.txt",210,6.3063
"19_4_1829.txt",235,2.33465
"19_4_1830.txt",242,0.3861
"19_5_1831.txt",46,-2.04082
"19_5_1832.txt",67,0
"19_5_1833.txt",77,2.43902
"19_5_1834.txt",87,1.05263
"19_5_1835.txt",101,2.77779
"19_5_1836.txt",204,0.44643
"19_5_1837.txt",243,1.53847
"19_5_1838.txt",259,0.71685
"19_6_1839.txt",34,0
"19_6_1840.txt",51,0
"19_6_1841.txt",55,8.19672
"19_6_1842.txt",61,8.82353
"19_6_1843.txt",76,6.17284
"19_6_1844.txt",216,0.84388
"19_6_1845.txt",235,2.81124
"19_6_1846.txt",271,-9.99999999995449e-06
"19_7_1847.txt",38,0
"19_7_1848.txt",58,6.3492
"19_7_1849.txt",59,1.5625
"19_7_1850.txt",62,0
"19_7_1851.txt",69,8.21917
"19_7_1852.txt",126,1.50376
"19_7_1853.txt",227,-9.99999999995449e-06
"19_7_1854.txt",232,2.83401
"19_7_1855.txt",257,0.36364
"19_8_1856.txt",39,0
"19_8_1857.txt",52,3.57142
"19_8_1858.txt",55,0
"19_8_1859.txt",64,2.89856
"19_8_1860.txt",66,7.14285
"19_8_1861.txt",202,4.52489
"19_8_1862.txt",210,3.94738
"19_8_1863.txt",228,2.04081
"19_9_1864.txt",37,7.31706
"19_9_1865.txt",41,2.27273
"19_9_1866.txt",59,3.125
"19_9_1867.txt",96,3.88349
"19_9_1868.txt",208,1.80996
"19_9_1869.txt",213,4.42478
"19_9_1870.txt",249,4.86891
"2_1_123.txt",19,-4.7619
"2_1_124.txt",25,0
"2_1_125.txt",27,0
"2_1_126.txt",29,0
"2_1_127.txt",33,2.77778
"2_1_128.txt",35,5.4054
"2_1_129.txt",49,5.35714
"2_1_130.txt",59,3.07692
"2_1_131.txt",61,1.49254
"2_1_132.txt",90,1.03093
"2_1_133.txt",89,2.12766
"2_10_203.txt",14,13.33334
"2_10_204.txt",23,0
"2_10_205.txt",25,3.7037
"2_10_206.txt",30,-3.125
"2_10_207.txt",33,0
"2_10_208.txt",195,0.92166
"2_10_209.txt",203,0.44444
"2_10_210.txt",237,3.39624
"2_11_211.txt",19,10
"2_11_212.txt",22,-4
"2_11_213.txt",35,0
"2_11_214.txt",38,0
"2_11_215.txt",44,2.12766
"2_11_216.txt",45,0
"2_11_217.txt",221,0.41667
"2_11_218.txt",225,1.61291
"2_11_219.txt",233,1.55644
"2_12_223.txt",22,-8.33334
"2_12_224.txt",22,8.33334
"2_12_225.txt",206,2.71494
"2_12_226.txt",228,3.96826
"2_12_227.txt",228,4.41769
"2_13_229.txt",15,6.25
"2_13_230.txt",21,0
"2_13_231.txt",22,-12.5
"2_13_232.txt",24,4
"2_13_233.txt",34,11.11111
"2_13_234.txt",194,0.93023
"2_13_235.txt",212,2.55319
"2_13_236.txt",212,0.43668
"2_14_240.txt",16,11.7647
"2_14_241.txt",17,5.26316
"2_14_242.txt",207,3.57144
"2_14_243.txt",209,-0.4329
"2_14_244.txt",216,2.86886
"2_15_245.txt",18,0
"2_15_246.txt",27,0
"2_15_247.txt",31,0
"2_15_248.txt",31,0
"2_15_249.txt",39,0
"2_15_250.txt",181,3.01508
"2_15_251.txt",183,3.51758
"2_15_252.txt",201,2.27275
"2_2_134.txt",36,2.43902
"2_2_135.txt",48,1.92308
"2_2_136.txt",53,1.72414
"2_2_137.txt",62,1.49254
"2_2_138.txt",213,0.84388
"2_2_139.txt",217,1.27119
"2_2_140.txt",229,2.40964
"2_3_141.txt",19,-5
"2_3_142.txt",31,6.25
"2_3_143.txt",32,2.94118
"2_3_144.txt",37,2.5
"2_3_145.txt",40,-4.65116
"2_3_146.txt",48,2
"2_3_147.txt",198,2.71494
"2_3_148.txt",207,2.2222
"2_3_149.txt",226,2.439
"2_4_150.txt",11,0
"2_4_151.txt",16,0
"2_4_152.txt",20,0
"2_4_153.txt",22,0
"2_4_154.txt",28,0
"2_4_155.txt",41,0
"2_4_156.txt",55,0
"2_4_157.txt",208,1.79372
"2_4_158.txt",209,4.7619
"2_4_159.txt",218,3.81357
"2_5_160.txt",13,0
"2_5_161.txt",19,0
"2_5_162.txt",22,0
"2_5_163.txt",23,4
"2_5_164.txt",51,1.81818
"2_5_165.txt",84,-2.1978
"2_5_166.txt",203,2.7273
"2_5_167.txt",211,1.33929
"2_5_168.txt",221,2.45903
"2_6_172.txt",12,0
"2_6_173.txt",18,5.26316
"2_6_174.txt",28,7.14286
"2_6_175.txt",37,7.6923
"2_6_176.txt",228,3.62905
"2_6_177.txt",228,1.97629
"2_6_178.txt",290,0.90632
"2_7_179.txt",22,0
"2_7_180.txt",25,3.7037
"2_7_181.txt",28,9.375
"2_7_182.txt",28,0
"2_7_183.txt",29,3.0303
"2_7_184.txt",202,2.31482
"2_7_185.txt",226,-2.02429
"2_7_186.txt",242,1.84501
"2_8_187.txt",14,6.66667
"2_8_188.txt",19,4.7619
"2_8_189.txt",23,4
"2_8_190.txt",30,0
"2_8_191.txt",206,1.76212
"2_8_192.txt",212,3.11109
"2_8_193.txt",217,1.68776
"2_9_194.txt",26,3.57143
"2_9_195.txt",32,-2.85714
"2_9_196.txt",38,9.30232
"2_9_197.txt",41,4.54546
"2_9_198.txt",48,1.88679
"2_9_199.txt",67,0
"2_9_200.txt",252,1.8116
"2_9_201.txt",265,5.20832
"2_9_202.txt",284,4.62962
"21_1_1913.txt",23,-4
"21_1_1914.txt",23,0
"21_1_1915.txt",186,2.91262
"21_1_1916.txt",203,2.71493
"21_1_1917.txt",208,0.42919
"21_10_2031.txt",11,16.66666
"21_10_2032.txt",13,6.25
"21_10_2033.txt",16,0
"21_10_2034.txt",16,0
"21_10_2035.txt",20,0
"21_10_2036.txt",22,0
"21_10_2037.txt",22,0
"21_10_2038.txt",23,0
"21_10_2039.txt",23,-4
"21_10_2040.txt",29,6.45161
"21_10_2041.txt",203,2.7027
"21_10_2042.txt",208,0.88888
"21_10_2043.txt",212,3.0303
"21_11_2044.txt",19,-4.7619
"21_11_2045.txt",23,0
"21_11_2046.txt",23,0
"21_11_2047.txt",24,0
"21_11_2048.txt",26,0
"21_11_2049.txt",36,-2.5
"21_11_2050.txt",38,-2.32558
"21_11_2051.txt",205,2.72729
"21_11_2052.txt",207,2.25225
"21_11_2053.txt",222,0.82987
"21_13_2054.txt",14,0
"21_13_2055.txt",15,0
"21_13_2056.txt",16,-5.88235
"21_13_2057.txt",18,0
"21_13_2058.txt",22,0
"21_13_2059.txt",23,4.16667
"21_13_2060.txt",24,4
"21_13_2061.txt",26,3.57143
"21_13_2062.txt",31,0
"21_13_2063.txt",206,0.9091
"21_13_2064.txt",217,0.82988
"21_13_2065.txt",215,1.29309
"21_15_2066.txt",16,5.55556
"21_15_2067.txt",20,18.18181
"21_15_2068.txt",25,3.33333
"21_15_2069.txt",25,3.7037
"21_15_2070.txt",28,3.33333
"21_15_2071.txt",208,0
"21_15_2072.txt",208,1.32159
"21_15_2073.txt",216,2.89256
"21_2_1919.txt",10,0
"21_2_1920.txt",12,0
"21_2_1921.txt",16,0
"21_2_1922.txt",19,0
"21_2_1923.txt",32,2.85714
"21_2_1924.txt",31,3.0303
"21_2_1925.txt",32,0
"21_2_1926.txt",38,7.31707
"21_2_1927.txt",203,1.78572
"21_2_1928.txt",213,-0.42017
"21_2_1929.txt",217,3.31951
"21_3_1930.txt",14,0
"21_3_1931.txt",16,0
"21_3_1932.txt",22,0
"21_3_1933.txt",23,0
"21_3_1934.txt",23,4
"21_3_1935.txt",29,0
"21_3_1936.txt",31,0
"21_3_1937.txt",30,0
"21_3_1938.txt",160,0
"21_3_1939.txt",210,2.63159
"21_3_1940.txt",242,0
"21_4_1943.txt",10,-9.09091
"21_4_1944.txt",11,0
"21_4_1945.txt",14,0
"21_4_1946.txt",18,0
"21_4_1947.txt",21,0
"21_4_1948.txt",21,0
"21_4_1949.txt",27,3.57143
"21_4_1950.txt",203,5.80357
"21_4_1951.txt",211,2.62008
"21_4_1952.txt",216,4.74137
"21_5_1959.txt",11,0
"21_5_1960.txt",12,0
"21_5_1961.txt",13,0
"21_5_1962.txt",13,6.66667
"21_5_1963.txt",13,7.69231
"21_5_1964.txt",15,0
"21_5_1965.txt",17,5
"21_5_1966.txt",20,4.34783
"21_5_1967.txt",20,0
"21_5_1968.txt",20,0
"21_5_1969.txt",24,3.84615
"21_5_1970.txt",29,3.22581
"21_5_1971.txt",33,5.71428
"21_5_1972.txt",210,0.44248
"21_5_1973.txt",213,5.70177
"21_5_1974.txt",218,2.9661
"21_6_1975.txt",21,0
"21_6_1976.txt",21,0
"21_6_1977.txt",22,3.84615
"21_6_1978.txt",25,3.84615
"21_6_1979.txt",25,-7.6923
"21_6_1980.txt",29,0
"21_6_1981.txt",29,0
"21_6_1982.txt",33,0
"21_6_1983.txt",203,0.9009
"21_6_1984.txt",208,1.2987
"21_6_1985.txt",223,2.06612
"21_7_1986.txt",18,0
"21_7_1987.txt",24,0
"21_7_1988.txt",26,0
"21_7_1989.txt",27,3.44828
"21_7_1990.txt",28,-3.33333
"21_7_1991.txt",38,0
"21_7_1992.txt",37,0
"21_7_1993.txt",203,1.36365
"21_7_1994.txt",211,-0.42553
"21_7_1995.txt",220,0.84746
"21_8_1996.txt",13,14.28572
"21_8_1997.txt",13,0
"21_8_1998.txt",14,0
"21_8_1999.txt",15,0
"21_8_2000.txt",15,0
"21_8_2001.txt",16,0
"21_8_2002.txt",16,5.88235
"21_8_2003.txt",17,0
"21_8_2004.txt",17,0
"21_8_2005.txt",18,0
"21_8_2006.txt",18,4.7619
"21_8_2007.txt",29,6.25
"21_8_2008.txt",199,0
"21_8_2009.txt",205,2.20265
"21_8_2010.txt",207,3.57144
"21_9_2011.txt",14,6.25
"21_9_2012.txt",15,11.7647
"21_9_2013.txt",16,0
"21_9_2014.txt",18,5
"21_9_2015.txt",17,0
"21_9_2016.txt",18,-5.26316
"21_9_2017.txt",18,0
"21_9_2018.txt",18,-5.26316
"21_9_2019.txt",19,5.26316
"21_9_2020.txt",19,-4.7619
"21_9_2021.txt",21,4.34783
"21_9_2022.txt",22,13.04349
"21_9_2023.txt",22,0
"21_9_2024.txt",23,8
"21_9_2025.txt",23,0
"21_9_2026.txt",29,3.125
"21_9_2027.txt",205,5.96332
"21_9_2028.txt",207,0.89286
"21_9_2029.txt",211,0.8547
"22_1_2074.txt",90,0.96154
"22_1_2075.txt",104,2.63157
"22_1_2076.txt",254,0.70922
"22_1_2077.txt",271,0.99009
"22_10_2126.txt",21,-4.34783
"22_10_2127.txt",25,7.14286
"22_10_2128.txt",206,2.69058
"22_10_2129.txt",202,1.36986
"22_10_2130.txt",242,1.14069
"22_12_2131.txt",26,14.28572
"22_12_2132.txt",36,5
"22_12_2133.txt",234,3.92158
"22_12_2134.txt",269,2.74915
"22_12_2135.txt",302,5.42167
"22_13_2136.txt",34,7.31706
"22_13_2137.txt",36,10.2564
"22_13_2138.txt",38,4.87804
"22_13_2139.txt",44,2.12766
"22_13_2140.txt",45,-2
"22_13_2141.txt",53,5.35713
"22_13_2142.txt",215,3.86266
"22_13_2143.txt",219,0.84746
"22_13_2144.txt",231,3.96827
"22_14_2145.txt",29,-3.0303
"22_14_2146.txt",33,2.85714
"22_14_2147.txt",38,0
"22_14_2148.txt",39,2.27273
"22_14_2149.txt",40,0
"22_14_2150.txt",42,0
"22_14_2151.txt",41,0
"22_14_2152.txt",47,0
"22_14_2153.txt",49,0
"22_14_2154.txt",60,1.47059
"22_14_2155.txt",219,0.41667
"22_14_2156.txt",248,0
"22_14_2157.txt",280,-0.97403
"22_15_2158.txt",15,0
"22_15_2159.txt",30,3.0303
"22_15_2160.txt",32,2.77778
"22_15_2161.txt",44,0
"22_15_2162.txt",60,-1.5873
"22_15_2163.txt",60,-1.53846
"22_15_2164.txt",61,1.53846
"22_15_2165.txt",76,0
"22_15_2166.txt",224,0
"22_15_2167.txt",225,0
"22_15_2168.txt",297,-0.30865
"22_2_2078.txt",31,2.94118
"22_2_2079.txt",52,5.08476
"22_2_2080.txt",73,1.25
"22_2_2081.txt",203,1.33333
"22_2_2082.txt",206,4.91072
"22_2_2083.txt",239,1.85873
"22_3_2084.txt",21,8.69566
"22_3_2085.txt",33,0
"22_3_2086.txt",45,0
"22_3_2087.txt",45,4.16666
"22_3_2088.txt",48,0
"22_3_2089.txt",54,1.72414
"22_3_2090.txt",54,1.5873
"22_3_2091.txt",210,2.1645
"22_3_2092.txt",214,1.7544
"22_3_2093.txt",231,1.19048
"22_4_2094.txt",15,6.25
"22_4_2095.txt",20,0
"22_4_2096.txt",25,0
"22_4_2097.txt",31,-2.94118
"22_4_2098.txt",32,0
"22_4_2099.txt",32,0
"22_4_2100.txt",33,0
"22_4_2101.txt",33,0
"22_4_2102.txt",34,0
"22_4_2103.txt",39,0
"22_4_2104.txt",41,0
"22_4_2105.txt",60,2.94118
"22_4_2106.txt",206,0.88888
"22_4_2107.txt",209,0
"22_4_2108.txt",222,-0.81301
"22_5_2109.txt",225,1.22952
"22_5_2110.txt",225,3.2653
"22_8_2111.txt",20,0
"22_8_2112.txt",28,-6.45162
"22_8_2113.txt",32,0
"22_8_2114.txt",31,0
"22_8_2115.txt",42,2.17391
"22_8_2116.txt",45,2.08333
"22_8_2117.txt",51,7.4074
"22_8_2118.txt",207,3.55555
"22_8_2119.txt",212,1.75439
"22_8_2120.txt",219,2.11865
"22_9_2121.txt",34,0
"22_9_2122.txt",69,0
"22_9_2123.txt",205,0.89686
"22_9_2124.txt",206,-0.44248
"22_9_2125.txt",241,0
"23_1_2169.txt",27,-3.44828
"23_1_2170.txt",31,5.71428
"23_1_2171.txt",39,2.38095
"23_1_2172.txt",43,0
"23_1_2173.txt",53,8.77193
"23_1_2174.txt",201,1.38889
"23_1_2175.txt",216,0.43103
"23_1_2176.txt",227,1.20483
"23_10_2237.txt",35,2.5641
"23_10_2238.txt",41,4.44444
"23_10_2239.txt",207,0.4386
"23_10_2240.txt",218,5.04202
"23_11_2241.txt",36,2.63158
"23_11_2242.txt",39,8.88889
"23_11_2243.txt",76,7.22892
"23_11_2244.txt",202,5.58141
"23_11_2245.txt",203,3.66974
"23_11_2246.txt",228,0.82644
"23_14_2247.txt",38,-2.38095
"23_14_2248.txt",200,3.16742
"23_14_2249.txt",209,0.88106
"23_14_2250.txt",212,4.2735
"23_2_2177.txt",33,0
"23_2_2178.txt",39,6.97674
"23_2_2179.txt",40,9.09091
"23_2_2180.txt",44,6.12246
"23_2_2181.txt",55,6.89656
"23_2_2182.txt",82,-1.0989
"23_2_2183.txt",204,3.58744
"23_2_2184.txt",207,3.96476
"23_2_2185.txt",233,2.99999999999745e-05
"23_3_2186.txt",33,0
"23_3_2187.txt",41,-2.04082
"23_3_2188.txt",50,0
"23_3_2189.txt",53,5.08476
"23_3_2190.txt",74,0
"23_3_2191.txt",201,0.45872
"23_3_2192.txt",213,1.28205
"23_3_2193.txt",218,1.69492
"23_4_2194.txt",29,6.25
"23_4_2195.txt",43,-2.17391
"23_4_2196.txt",49,3.7037
"23_4_2197.txt",55,-1.63934
"23_4_2198.txt",63,2.8169
"23_4_2199.txt",214,-1.72414
"23_4_2200.txt",232,2.34375
"23_4_2201.txt",249,3.2967
"23_5_2202.txt",27,3.125
"23_5_2203.txt",27,0
"23_5_2204.txt",31,-2.77778
"23_5_2205.txt",34,0
"23_5_2206.txt",39,-2.27273
"23_5_2207.txt",43,4.16666
"23_5_2208.txt",48,1.85185
"23_5_2209.txt",199,9.99999999984347e-06
"23_5_2210.txt",202,1.86916
"23_5_2211.txt",209,1.36364
"23_6_2212.txt",33,5.26316
"23_6_2213.txt",33,2.63158
"23_6_2214.txt",36,0
"23_6_2215.txt",37,2.43902
"23_6_2216.txt",40,-4.54546
"23_6_2217.txt",41,0
"23_6_2218.txt",42,-2.12766
"23_6_2219.txt",202,0.91743
"23_6_2220.txt",210,0.43478
"23_6_2221.txt",213,7.45615
"23_7_2222.txt",27,6.45161
"23_7_2223.txt",38,-2.38095
"23_7_2224.txt",40,6.81818
"23_7_2225.txt",201,1.38889
"23_7_2226.txt",208,3.55556
"23_7_2227.txt",229,2.81125
"23_8_2228.txt",20,8.69566
"23_8_2229.txt",26,7.14286
"23_8_2230.txt",27,3.44828
"23_8_2231.txt",43,0
"23_8_2232.txt",48,5.55555
"23_8_2233.txt",51,3.50877
"23_8_2234.txt",200,2.23215
"23_8_2235.txt",210,2.63158
"23_8_2236.txt",229,2.40964
"24_1_2251.txt",204,2.62008
"24_1_2252.txt",208,-0.43478
"24_11_2293.txt",32,2.94118
"24_11_2294.txt",33,5.71428
"24_11_2295.txt",40,2.32558
"24_11_2296.txt",47,7.69231
"24_11_2297.txt",54,1.63934
"24_11_2298.txt",203,0
"24_11_2299.txt",204,5.06913
"24_11_2300.txt",210,2.69058
"24_12_2301.txt",33,2.85714
"24_12_2302.txt",45,6.24999
"24_12_2303.txt",65,7.14285
"24_12_2304.txt",67,1.40845
"24_12_2305.txt",205,1.00000000000655e-05
"24_12_2306.txt",220,1.70213
"24_12_2307.txt",228,3.29218
"24_13_2308.txt",220,1.68068
"24_14_2309.txt",202,4.6083
"24_14_2310.txt",209,3.16743
"24_15_2311.txt",41,0
"24_15_2312.txt",203,3.68664
"24_15_2313.txt",205,3.18184
"24_15_2314.txt",208,-0.9009
"24_2_2253.txt",21,17.39132
"24_2_2254.txt",31,5.55556
"24_2_2255.txt",32,2.77778
"24_2_2256.txt",42,8.69565
"24_2_2257.txt",43,6.38298
"24_2_2258.txt",46,8.16326
"24_2_2259.txt",47,1.96078
"24_2_2260.txt",50,3.77358
"24_2_2261.txt",55,9.83606
"24_2_2262.txt",60,1.51515
"24_2_2263.txt",61,3.07692
"24_2_2264.txt",64,2.89856
"24_2_2265.txt",67,1.38889
"24_2_2266.txt",70,0
"24_2_2267.txt",84,0
"24_2_2268.txt",89,0.98039
"24_2_2269.txt",91,1
"24_2_2270.txt",206,0.90498
"24_2_2271.txt",208,3.47826
"24_2_2272.txt",217,1.32159
"24_3_2273.txt",36,0
"24_3_2274.txt",36,2.38095
"24_3_2275.txt",39,8.69565
"24_3_2276.txt",43,0
"24_3_2277.txt",49,0
"24_3_2278.txt",50,7.40741
"24_3_2279.txt",51,0
"24_3_2280.txt",206,4.01786
"24_3_2281.txt",208,1.35747
