"","RC2","RC6","RC1","RC3","RC9","RC4","RC8","RC5","RC7","RC10"
"study",-0.0212886891114068,0.0335751150511081,-0.0788214879024614,-0.000568711540069153,0.115884483101296,-0.018838000183062,0.215470947127143,-0.0272587337814187,0.0370104802039966,-0.0299706207927233
"enjoy",0.0576460859627854,0.0984876312870459,-0.0347463610038458,0.0388871607859625,0.00238288331610809,-0.0443874673635544,-0.0283277828715413,0.133515407645272,0.00512082536752277,0.0438401937173272
"thought",0.0200191259737095,-0.0105630034615794,0.0800635465614876,0.0206851190421043,-0.0151905269446064,0.0542733079331445,-0.043639693348325,-9.94036379018703e-05,0.0118370715154954,0.0876573558494685
"work",-0.090964589049108,-0.0166020910882346,-0.0248000265111454,-0.00548802897338648,0.211892065099305,0.0192633871543276,0.0011696605983947,-0.0284148043693209,0.0553578593310805,0.15999644556636
"happy",-0.0412471937615875,0.039318278562877,-0.0477923282112351,0.175683368216511,0.0245235640484008,-0.0280332597108577,0.0304448193787771,0.086050368368286,-0.054515837988016,0.0322427663257398
"learn",0.12865641221569,0.0102491520460131,-0.0540397725661469,0.0225596174579714,0.0473638522505801,-0.0180044704038584,-0.0350575802141175,-0.0200517509637216,0.0535533775145012,-0.00431377747504588
"prepare",0.000126972476926858,0.066416969075065,0.039096141749326,-0.0143118853328666,-0.0721195154271053,0.0508845444687184,0.166198360166928,-0.0324761962389739,-0.0111736882374173,0.0524898089886898
"plan",-0.0411435926071857,-0.0556671172898549,0.0479146672721268,0.172255404484604,-0.00458305249690368,0.0688277335400097,0.0396078494828945,-0.0802617489263028,-0.0977903261154637,-0.00687636802141535
"complete",-0.0116747366718926,-0.0295239297966506,0.0360583644580404,-0.00382593200262409,0.0347313642603794,0.193617394532624,-0.0358116067181993,0.0321198285174636,0.0611857879129645,0.0083547865469351
"train",-0.0848311804452582,-0.0455783454515436,0.160621348086642,-0.0423765808816796,0.045514951799813,-0.0857359915418707,-0.0599505020709447,-0.018282929978103,0.0722687214343626,0.00916816814207701
"day",-0.036657842180458,-0.012401445061703,0.151140199469164,-0.000856845407957787,0.0598082830076381,0.0270901030940364,0.0430964667703588,0.0440964109127926,-0.0106432052463853,-0.0115043216119486
"question",0.034059975470073,0.0109139151462517,-0.0267129651960417,-0.027448400568992,-0.0297895533039736,-0.0310186074571277,0.132454327988927,0.0724914889993182,0.23792053948738,0.00985441996457494
"move",0.000351643277647336,-0.0364539938928109,0.101111214439696,0.0108956103231443,-0.0157270241523131,-0.0256937096527778,-0.0296862943141867,0.0379910095437408,0.0671510283554991,0.0520917436872211
"answer",-0.00510547927822239,0.0139189677859252,0.0632397666002497,-0.0498431850036218,-0.11490597857863,-0.0202055983642359,0.0942893331863247,0.120000519430585,0.251124471638507,0.0050702353848485
"discuss",0.0668432305878318,-0.0074261818556022,-0.0600309731772363,0.165820065369338,-0.00729757359678991,0.0367948413656177,-0.0332897343768897,-0.0519937685829594,0.0457475945184582,-0.0021521791662387
"watch",0.000160189345347759,-0.00735842777658504,-0.0678621610943072,-0.0646102760502804,0.0631129887091686,-0.031364895468242,-0.0485998686032797,0.355986894556908,-0.0123475110778896,-0.0370810802840429
