"","RC2","RC1","RC3","RC4","RC5"
"relieve",0.0495551004606291,0.101133718506681,0.0610360146105234,0.127522998125737,0.0526180492484426
"frustrate",0.0552291804520949,-0.0359446381406938,0.142223505652469,0.244278162287793,-0.125213036063292
"long",0.00910442713153889,0.147483703472111,0.125418995817062,0.120337640592979,0.0716688985894481
"happy",-0.0815097943679791,0.213080290842777,0.269595743807176,-0.00922070705523055,0.181878824723267
"issue",0.0354207089252051,-0.039491752011754,0.144762154644183,0.217407952147092,-0.031033050232566
"place",-0.0565313614575525,0.0734210839161558,0.220683380603048,0.0727450754959652,0.0229307633103113
"work",-0.0110178282682062,0.121650207617962,0.0987448758733854,0.452278131155803,-0.0473625977055953
"email",0.00962873675387554,-0.0421482247912233,0.110584999415432,0.117084304379877,-0.0764512997303881
"lunch",-0.115707265303369,0.349122264222941,0.0294726475848635,-0.0413343446544246,0.0372843187135093
"class",0.585432013466654,0.146724642187804,-0.0347714958642628,-0.123630189768238,0.097778665977611
"call",-0.0564741209325358,-0.026366316293281,0.254923246522784,0.146482242513056,0.0600124619395394
"study",0.269402185491262,0.264225999533017,-0.0492774703003077,0.153328085370914,-0.0631434855874196
"enjoy",0.016270159175572,0.129642412165638,0.133327172579865,-0.0694610144933284,0.203150585734315
"thought",0.0499891604103904,0.0483676064315444,0.210481051891908,0.166113538679862,0.082037018064614
"learn",0.245665251226487,-0.0383854590251892,0.0634337810829178,0.0332735315618453,-0.0110664342461815
"question",0.326543875906852,-0.0382300182559598,0.143473666148058,0.113561473817637,-0.121853350539133
"move",0.0633763398270234,0.0095650196090862,0.257478226809004,0.0576776642988025,0.0325587817601494
"answer",0.194826390626273,-0.0366566019262241,0.182318766105731,0.067225138194401,-0.0694449782028056
"discuss",0.0649657485967552,-0.03746177956196,0.254862813534254,0.0456982818828158,-0.0750882778816335
"prepare",0.17883410816952,0.232532261461949,-0.0121041994644497,0.0679300979499363,-0.0593665327010179
"plan",-0.0336926713803321,0.152111871225171,0.222259003135603,0.1154285166614,-0.00236394833194187
"complete",-0.0192160770676678,0.0337114697361511,0.0657845512507567,0.463471530089181,0.105703563500729
"task",-0.0539836325479544,-0.0666198184236125,0.072869425511175,0.314986588115339,0.0219837430196894
"train",-0.0758564867864066,0.0443243817163107,0.166180973851243,0.0740849629848483,-0.102585011174383
"day",0.0787415616105325,0.330131816525346,0.159956632825418,0.245678594070819,0.1095711366095
"start",0.134880095532627,0.240122630037416,0.173079511339884,0.20092525328359,0.135886246771246
"conversation",-0.029716103984077,0.00013196156906993,0.317792718977634,0.00462413482980152,-0.00216005323685646
"friend",0.00996861985620194,0.197590355396847,0.325788059844033,-0.0508982828326774,0.112995449242193
"weekend",0.0392264310117496,0.186038592971657,0.127234206663327,0.0310166092798059,0.044745114861175
"stay",0.118599934159334,0.0748230120863864,0.0811634743188266,0.0675223235419714,0.114748682868277
"excite",-0.0083222108513039,0.176016220155702,0.216772282377645,-0.0817909358844695,0.0907242446569136
"schedule",0.0629974109443609,0.131234591068833,0.0161228060304603,0.205197302908511,-0.0676693103389943
"watch",-0.102430954140791,-0.0230752828325566,-0.043611378198452,-0.0304010660712569,0.540084872207045
"late",0.0463554445156379,0.23833963429801,0.00238447261642387,0.125573167555625,-0.0217382740959006
"job",-0.00507415986084856,-0.05107850907797,0.194800676030962,0.194663245009135,-0.0559292872374337
"nervous",0.247641159770305,0.1078256155259,0.0389339326243471,0.0627835429581418,-0.100009181624906
"begin",0.199202356349774,0.0749420310722034,0.13820677456752,0.0322571246821706,0.0438668896775613
"show",0.0154242490449799,0.0252390841745971,0.103575382480576,0.0191838685485142,0.298385162275869
"hallway",0.0365211642804506,0.252343911137005,0.0889217830683155,-0.0850037903746777,-0.0332932846369628
"stress",0.182978542119763,0.17792802648452,0.0119733572866415,0.156089108062242,-0.0706096686281266
"left",0.0110519389989767,0.205613827800307,0.116008111662584,0.040101915671028,-0.0108942416593841
"student",0.141535169905063,-0.00672308333369441,0.174067908093047,0.157359886914971,-0.089497285578428
"meet",-0.0219391227545833,0.12333215847985,0.280264965874103,0.0877640950123803,-0.156190176723828
"great",0.0452687437657244,0.0855974092088004,0.165581192887948,0.0508320315399663,0.0565083722671571
"read",0.0988908518900408,-0.0336952897534961,0.120240571221534,0.0289786126022598,0.0668929798392703
"due",0.078551644912748,0.105269744812561,0.00267029084029458,0.307481789780404,0.0310816152047595
"anxious",0.171617416745888,0.104575953532434,0.0329416785605066,0.0490575161720857,-0.0858427762034834
"office",0.00363690774380249,0.00506981429541521,0.209250509641329,0.12101846599792,-0.135094242349023
"laptop",-0.0161792923424437,0.0337791232310836,0.0442802792336821,0.0544252455015428,0.101770701422945
"breakfast",-0.0942340714601454,0.395108505036939,-0.0736099581428544,-0.0359375999046968,0.0568045040983827
"hope",0.0886243323667028,0.0932896053481859,0.0755335762417822,0.0914845745864515,-0.0925348008338978
"leave",0.0137498063118914,0.137665981143901,0.136685716144554,0.0226012223732642,0.0270043200540314
"today",0.0863376918770477,0.201785213720399,0.109254324302207,0.231909846120589,0.0296236316873853
"final",0.175943128739962,0.162534761852865,0.00107288641963536,0.0733510830491072,-0.0262088044373367
"lab",-0.0358490525718585,0.200804440884255,0.110219114242067,0.191499756447798,-0.12807645959731
"computer",0.0871481827342016,-0.0149841358089814,0.0435755523312651,0.129504553295057,0.0361565248553358
"phone",-0.0145730429198446,-0.0403513794939727,0.201787042317965,0.00986197965132663,0.168963418933816
"close",0.0464771662624685,0.0906533573259024,0.212237012735284,0.00495237402104014,0.0664208722024497
"room",0.0433251280137525,0.186322670133913,0.0628032576955452,-0.0894600288810921,0.219748272968542
"paper",0.0552111967912465,-0.0460182565977511,0.0386285840740605,0.17175177572121,-0.0399377862772638
"break.",0.0153155306881051,0.179636940180659,0.0615742995077756,-0.00890127889609288,0.0909856022679659
"eat",-0.127194701840823,0.521164110489538,-0.0419850184874251,-0.15465086111457,0.0547848099097943
"test",0.299737326364605,0.081610513278777,0.00126731930038524,0.0782996038383713,-0.0941709275980174
"morning",0.0468404301478524,0.348481646541397,0.0161107270324105,0.127854588989951,0.0574153433523291
"told",0.0196024155316665,0.04955089798193,0.35188470290803,0.0276054339278725,-0.0325196420541468
"people",0.0159692917344308,0.0784679450252358,0.312138505650976,0.134459491631182,0.0405328702118697
"decide",-0.0502125018732763,0.211148814023318,0.083669428857017,0.104667401370603,0.203205874070942
"year",0.0314802575832582,0.0284811896576113,0.304269839204023,-0.00879858168520371,0.0212635785121385
"project",-0.0427396401994517,-0.0922394822394467,0.0464319340166994,0.332926904503768,0.00405666638699801
"continue",0.0188908904833855,-0.0346460250641452,0.0991316512204702,0.0971479894346281,0.176527507148264
"week",0.162008613987333,0.182828710069113,0.175963607501381,0.140187982897445,-0.0134141818320673
"annoy",0.0283724024837868,-0.0512142131997651,0.197686417159209,0.128982487668182,-0.0783982546149368
"note",0.373873097514426,0.00408737255487427,-0.0398782073229318,-0.0307850587221375,0.0202194132331403
"rest",0.0794069150092046,0.143177492196585,-0.00673677497385943,0.0437056622309452,0.13671304526978
"wait",-0.0309326389315863,0.22055898777324,0.131712627505413,-0.0302987644852874,-0.0617529056353006
"realize",0.105516361014156,0.112442463277065,0.115237998034361,0.12611148565138,0.00269228555313461
"alone",-0.0844059065198458,0.115499939554903,-0.11933687788032,0.351628931476558,0.166642348705008
"hour",0.141939579091318,0.194917255884014,0.0901276091838637,0.085142905685466,0.0151684245897288
"stop",0.0278226504791543,0.0607522021776883,0.203178875704289,0.0403814197610435,0.0374401755380831
"understand",0.249946575581873,-0.0669298561571542,0.0633558099907233,0.104243480348597,-0.038012526011486
"early",0.0889519291306623,0.268696000462971,0.0176283326922009,0.0989434453053357,0.0734842473549032
"worry",0.122303590807061,0.108592464418556,0.0300443687592548,0.150027321579906,-0.0390778413376034
"minute",0.127329055803059,0.151767186005175,0.121870684931121,0.0474784365783052,0.055438807816786
"expect",0.0262216490617512,0.121549212703283,0.116255760515519,0.094291756130403,-0.0240780019531567
"turn",0.0454558387552867,0.0632068931416468,0.128388375394817,0.0999896667882072,0.08194337594201
"mind",-0.0161112744155573,-0.0142797499729254,-0.0110938912066239,0.345829054747031,0.127311024203219
"talk",0.0693413296456965,0.0483050471244909,0.426902852239209,-0.0992527703434645,0.0395598375253724
"hear",-0.0181416857864092,-0.00853461153134152,0.269791032815794,0.00795199999289055,-0.00249889254130435
"interest",0.153589535794903,-0.100300115320275,0.182319502373071,0.0651284346506265,0.126198196297891
"focus",0.1495305213172,0.0102615717290731,-0.0308035743280106,0.213920845959895,0.0567883605671808
"ready",0.0652701619425524,0.2178304175228,-0.013935310891243,0.0329676297036759,0.01914636502166
"quick",0.0876704755076845,0.157986700762193,0.0991956157214192,0.00928177508390098,-0.037942935467599
"play",-0.0272664089598785,-0.0653000889164681,0.133712183091774,-0.00198742324063273,0.385218302659336
"end",0.144489729656591,0.101349640206709,0.135235838208015,0.0613705158565597,0.0504037538855882
"text",0.0485581158350285,0.0755735656186137,0.164283800972786,-0.0504639829492962,0.122427984247611
"nice",-0.000136798171317088,0.201762611479835,0.252668110915496,-0.0709036959496376,0.0231253543312833
"tire",0.0688111286406577,0.151555854244067,-0.207872928701321,0.107930433459351,0.176843059745545
"write",0.190435868103049,-0.054835700072273,0.0531172882746364,0.132664895031592,-0.0344971818763283
"person",0.0432769166450165,-0.0376882238982451,0.230014624927352,0.0612543916269306,-0.0242439895451283
"order",-0.0144275383753275,0.156578818599905,0.0672362782288916,0.078558165290245,-0.0474529165679111
"finish",0.0242373320309163,0.267600209932121,-0.0563566522022819,0.201578451276623,0.154975616978422
"semester",0.208991964349563,0.122755222007924,0.163756919302292,0.0139976076626362,-0.0355479795997178
"outside",0.0510978461412081,0.138123516266082,0.134181916010387,-0.0152500658125795,0.0427265464571602
"live",-0.0440031784720655,0.0865389506371391,0.245446512920924,-0.0858837329845969,0.112458287669081
"school",0.0404888742123435,0.0960321720536551,0.133741798643357,-0.0374818123946606,0.103897766523418
"laugh",-0.0226849191496013,0.0108795665002223,0.206714039940756,-0.0834974996747372,0.139737986051593
"together",0.0206853097458328,0.108870602710714,0.224152562989937,-0.030892413873852,-0.0709697706459916
"apartment",-0.0514337472886446,0.10532218570652,0.165318817464442,-0.0642082853471367,0.115758581161318
"walk",0.0268465830708542,0.277143235332923,0.120801608607661,-0.0824646248351548,-0.058841834289637
"group",0.0478922931997086,-0.0139175929024407,0.195409518745065,0.0356989384220505,-0.0217689807000647
"surprise",0.0632711058757676,0.0277612148633447,0.207685708986553,-0.0284320358145874,0.0346237093830321
"life",-0.0230329989452984,0.0187882583412351,0.220717979350758,0.0313611964934472,0.0724378497591426
"lecture",0.468821853637377,-0.0215900288253944,-0.0290164447441259,-0.0693522311055215,0.102803583377041
"emotion",0.01729790261217,-0.0114528202293542,0.0217281324464169,0.221755918880804,0.204050789214946
"hard",0.202029601198445,0.062247783059584,0.0408286664865813,0.147407185767005,0.069156030412041
"night",0.108734549244413,0.216817575210624,0.00501830153255486,0.181955179628231,0.124524399504979
"problem",0.171179553703471,-0.0280379791982464,0.00847085154677729,0.206307311330738,-0.0376782033957385
"mood",0.0777187269455474,0.128323183727157,0.0923345106727313,0.0261478708892559,0.0449435086474976
"video",-0.0561156582408578,-0.0794392227941912,-0.0199615412930425,0.0174483516625358,0.428582657155987
"sad",-0.00527359897868216,0.015095393395393,0.130229111341256,0.0145483590298919,0.100122093240129
"calm",0.0203095041490077,0.084197840739053,-0.0619914349708391,0.130725812288645,0.160847540668419
"sleep",0.0560174883397798,0.17096927842334,-0.193356572225082,0.269006489846189,0.158558478090882
"topic",0.226990949950503,-0.0498773338058637,0.147888886915812,0.0422894805243952,0.0456620785353733
"listen",0.198708008037564,-0.0803951492979293,0.051227499134713,-0.0352743701139917,0.14870082784907
"bore",0.134760809699919,-0.11041861116834,-0.0543983140903719,0.0171553914081428,0.205430014621127
"pay",0.411684887411949,-0.142319730226447,0.00875076668629687,-0.0586080672067508,0.179620494564906
"attention",0.435147210461268,-0.15895433752428,-0.00586148801652238,-0.0561375951543842,0.210649465184383
"coffee",-0.0332001204991044,0.180987292521014,0.0613942825667328,0.0176352841534009,-0.0360010752442539
"game",-0.0163259874470755,-0.0965816829989794,0.101806648775918,0.0255492243407519,0.310962931980715
"food",-0.109687326684368,0.406005973232028,0.00671111604011836,-0.101439013027962,0.0168577809161797
"wear",0.0191048673881329,0.0810923500382632,-0.0363268249224274,0.07361650754055,0.147991566863616
"material",0.483614792092859,0.0595040897329175,-0.0741932694368696,0.00179727106697379,-0.0522671057663332
"professor",0.596010247535859,-0.0351990961990428,0.0321201324156241,-0.0727365081766636,0.0343955943207155
"relax",-0.0393099275091767,0.242053305008275,-0.106376258114997,0.0126964204135439,0.368722344925313
"hungry",-0.105935711638708,0.415773836919603,-0.134770649637156,0.0161297216634267,0.0292262354990722
"shop",-0.0582839758594087,0.0415434580013263,0.0426774557848584,0.00574469186237136,0.0313696687413137
"library",-0.0521826832001982,0.0823322199830142,-0.113625533160331,0.418753235337477,0.0222552341716691
"homework",0.0769129224756253,0.115739837173035,-0.0687629463236327,0.134044780696394,0.0756584012611265
"movie",-0.0816393241670434,-0.00162751838037325,0.0366703502733365,-0.023968411305031,0.2109676979361
"music",0.030642098727038,0.0205581616909492,0.0320722795739791,0.0485447279496878,0.20922602574925
"neutral",0.00459600617494759,-0.0568877143796642,-0.106093294394264,0.072026439184261,0.0127747786336232
"grade",0.312908725530341,0.133958443942978,-0.0832961843840554,0.168023393058335,-0.140303832867804
"bed",-0.0178136563068304,0.112079452658132,-0.0578554266549626,-0.0303885524648606,0.303278110023223
"hand",0.0802233117061124,0.0126862546262562,0.0507852144379646,0.149226740733907,0.0039121265976188
"roommate",-0.0725259393894393,0.0738762887193374,0.159544188705264,-0.0475228533044055,0.203599663104584
"exam",0.40799888180773,0.205038366445806,-0.101847493358602,-0.0119922082703069,-0.0889332134623233
"assignment",0.00634571345917341,0.0984764270232425,-0.106340056872085,0.386926499459128,0.00360435959599344
"quiz",0.288110173268628,0.114602072452159,-0.0790899873364251,-0.00959969053908923,-0.0754459483314684
"nap",-0.0272044802417812,0.106979173045186,-0.122389668615227,0.0672356770044908,0.156796603875469
"dorm",0.0374071338766421,0.231205787906467,0.021926386300502,-0.134316743303086,0.0836472588363903
