"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"Filename*",1,4398,2199.5,1269.73757131149,2199.5,2199.5,1630.1187,1,4398,4397,0,-1.20081858485165,19.1463660607786
"WC",2,4398,120.783992723965,88.4114227143947,78,117.535795454545,83.0256,20,509,489,0.222549821169735,-1.58734228529313,1.3331553712281
"RC2",3,4398,2.57304932924056,3.96322875606349,1.92308,2.28577747443182,2.851158408,-14.28572,26.08698,40.3727,0.836395234221016,3.32078582986956,0.0597615052595624
"RC1",4,4398,6.71460341518872,4.74176255098618,6,6.31615328409091,3.996600342,-8.69566,36.36361,45.05927,1.02050807051992,2.18911530475263,0.0715010121978982
"RC3",5,4398,4.37656859481583,4.19213961451796,4.16667,4.26149864772727,3.457119267,-14.28572,30.43481,44.72053,0.360485911232968,2.05978639463257,0.0632132508724212
"RC4",6,4398,3.91602532742156,3.96432182646453,3.44828,3.63481080965909,3.254269935,-10.81081,28.57141,39.38222,0.803099553355247,2.28760543611083,0.0597779876623056
"RC5",7,4398,3.48980268076398,4.07858878692755,2.85714,3.09012061931818,3.210407214,-11.53846,28.5714,40.10986,1.20036089429766,3.41082387606153,0.0615010185492453
