"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"Filename*",1,4398,2199.5,1269.73757131149,2199.5,2199.5,1630.1187,1,4398,4397,0,-1.20081858485165,19.1463660607786
"WC",2,4398,120.783992723965,88.4114227143947,78,117.535795454545,83.0256,20,509,489,0.222549821169735,-1.58734228529313,1.3331553712281
"RC2",3,4398,2.76070216234652,4.09952068564369,2.12766,2.45123490909091,3.154468716,-14.28572,26.08698,40.3727,0.882034378767025,3.28773127610144,0.0618166505382652
"RC1",4,4398,7.05509044110959,4.77751103538922,6.31775,6.64176416477273,4.111516668,-8.69566,36.36361,45.05927,1.00542033194888,1.93889298328785,0.0720400634034098
"RC3",5,4398,5.32721093678945,4.25361199529235,5.076925,5.20418402272727,3.501189552,-14.28572,33.33331,47.61903,0.371915499783846,2.22067983200544,0.064140192574019
"RC4",6,4398,3.60178455206912,4.11703840476279,3.15761,3.35085227556818,3.555185844,-10.81081,31.25,42.06081,0.822483062925903,2.61297043162083,0.062080800131364
"RC5",7,4398,3.04450537289677,4.10211104107383,2.3148,2.60905996022727,3.307176516,-11.42857,33.33334,44.76191,1.40926342562904,4.56772397910186,0.0618557104939707
