"","RC2","RC1","RC3","RC4","RC5"
"place",-0.024950942511373,0.00300557873602281,0.0554613942721689,0.0262343311530291,-0.00501763717989745
"relieve",0.00827165892506457,0.0239985172865448,0.00205683601549594,0.0241464160943251,0.00848504190856416
"frustrate",0.000376692510277097,-0.0177338538537857,0.0131156755882874,0.0928271327305605,-0.0410499490478099
"long",-0.00550833524947976,0.0327510190259455,0.0242322911348388,0.0207756701844152,0.0038953003432943
"happy",-0.0304958570110548,0.0341552749842252,0.0796328431960433,-0.0186935535109702,0.0321148889484551
"issue",-0.00099179916951978,-0.0195023922520972,0.0187155613751232,0.0721009924227543,-0.00856874178798574
"work",-0.0227884301901886,0.040027174106327,-0.0173596306890768,0.132380071556205,-0.0257279812726974
"email",-0.00452564319394004,-0.019234110386221,0.0167765200476898,0.0513353376437299,-0.0224926277042073
"lunch",-0.0390541019471442,0.0866705506312205,0.0186398164413755,-0.0348715475335802,-0.0106988340119188
"class",0.164659457139282,0.0208489370219833,-0.00820457242088156,-0.090491372413267,0.026872063753207
"call",-0.0226819109382189,-0.0257462766691941,0.0497872497604212,0.0592178482012683,0.0220842449883006
"study",0.0668665601867396,0.077410437263781,-0.0320174204306148,0.00479449704303978,-0.0361287962266306
"enjoy",0.00233973989136251,0.015821900225987,0.0467568266447023,-0.0413114396288418,0.067587007038213
"thought",0.0036091036095079,-0.00791727129398043,0.0408418024163606,0.0505572091107581,0.0330420554600633
"learn",0.0676963141266797,-0.0303812254068628,0.016781756280871,0.00341774313596141,0.00539598107249107
"process",0.00749906704038197,-0.00949011979074704,0.00417244850567867,0.0536937925858849,-0.0119118294743691
"question",0.0865168498990275,-0.0361928347298041,0.0188255680373557,0.0387432912565469,-0.0332631876925708
"move",0.00899760331493678,-0.0193999465156412,0.0599945969329202,0.0220672530825145,0.0037619819967175
"answer",0.0481898666223053,-0.0353258276456717,0.0359670149563149,0.0277880667609972,-0.012920915117394
"discuss",0.012865406635618,-0.0355536589479454,0.06236428339176,0.0277800656671951,-0.032249152844449
"prepare",0.0424927147528887,0.0562742252707759,-0.0120142074476805,-0.00195935002441371,-0.0260722611863046
"tomorrow",0.026697491430845,0.0354548149585977,0.0072098945868894,-0.00414007885496284,-0.0185614989126654
"plan",-0.0192623458223457,0.0363261533034529,0.0490899246364283,0.0192654943099181,-0.0275107570345177
"complete",-0.0168642922760343,0.0150634873142841,-0.0324321307680888,0.1387968735548,0.0433369744315995
"task",-0.0222683382125896,-0.0175626000121003,-0.0148505171893352,0.113169457869293,0.0221875026050549
"train",-0.0304109984980093,0.00783453920920033,0.0408910207254262,0.0236619341066683,-0.0515843419811166
"session",0.00608449047720553,0.0307612114735119,-0.0274740716777996,0.0319999020574945,-0.0161434758843393
"day",0.00255754572203356,0.0810436222659011,0.0228762277333932,0.0376628743631609,0.0105350943071748
"busy",-0.0132876433055115,0.00955864255785727,0.0319364519098366,0.0284913077838657,-0.0137734075601815
"start",0.0191561172704637,0.0476459998148101,0.0264822851726147,0.0373552914908642,0.0388139836209779
"fun",-0.00730583218477544,-0.00999770050261199,0.0668181199764153,-0.0095182049486305,0.0261254123425181
