"","RC2","RC6","RC9","RC3","RC15","RC4","RC5","RC7","RC13","RC14","RC8","RC12","RC1","RC10","RC11"
"relieve",-0.00263842101802385,-0.0200243046716544,0.0949191874552228,0.00864299530112213,0.0500281914402416,0.0676379429494176,0.0555830256462262,0.210010035711903,0.135642980883329,0.142532665327375,-0.00958288213227713,-0.0169048860727994,-0.0381308628842169,-0.00452113637565699,-0.0510598261870605
"frustrate",-0.0361428183417454,-0.0252083521657311,0.0521937919160045,0.0597215486262511,0.0216745639690833,0.0160271880010606,-0.0199935165178542,-0.0218088314975538,0.11962293980461,0.120209915254076,0.00681586822604688,0.0790368444349516,-0.000100064456483511,-0.0254962097628216,0.481251325421519
"long",-0.00622871264145716,0.0861451423811819,0.0324259418114003,0.056006597674238,-0.0277270052275301,-0.038185525503937,0.107767318020197,0.237296528248208,0.0785542268388168,0.123001507502165,0.136353378922999,0.0663322989093062,0.0114163579842456,0.0527423923035509,0.0716261425110835
"happy",-0.0239754218185034,0.0889657121066412,0.0482443282572553,0.344854502277622,-0.0608161257044979,0.092280911879357,0.0583018484570314,0.183631436495071,0.153140209856056,0.00981294453989556,-0.110982857836052,0.0386830223019825,0.180099627019347,-0.0113640861857245,-0.280556597506453
"place",-0.117486148567775,0.0808837223620942,0.0350963706016417,0.162112989849468,0.0370793212322844,-0.000807177934136081,0.0747325666594016,-0.00374431472935137,-0.0116240413063015,-0.03799026470332,0.0338990072273703,0.223851798302434,0.045121315438849,0.0272079934712477,0.100126585684593
"work",-0.154398701151833,0.0230980764826084,-0.0531203659206754,-0.0935514682536664,0.00252385548350623,0.11927981965111,-0.0664493532570811,0.28259795004825,0.26825303872267,0.134605762701447,0.0676510332402464,0.120349675148688,0.221952135563268,0.237695632790155,0.192153339759641
"email",-0.0569405424158195,-0.0139240885906827,0.0138044278211515,-0.0272530836221233,-0.0593768930403533,0.0302309910428994,-0.0594568428659476,0.0718548272061825,-0.0332851124131758,0.344367693052476,-0.0502308130597485,-0.0786512546990886,0.0544111757821821,0.212627422875433,-0.0647969995111503
"lunch",0.0129828010584084,0.5427835991488,0.00863677904313477,-0.0267552856178273,-0.0505329176571717,0.0782329441295563,-0.000604664161704233,0.199071100991159,-0.0282122735240784,0.0459275733601337,-0.113087008581156,0.0783019863567457,0.0413544584863929,-0.104602651052272,0.0307334622831769
"class",0.575023934024341,-0.0392921625351297,0.217675324296934,-0.0264016932031781,0.220086995755785,-0.0738430698502326,0.0326802326259464,0.0877783915551115,0.0589174827842803,-0.00547677888829806,0.0380572508367466,-0.0300797683082084,-0.0658620430930721,0.0298670571071032,-0.0774833859415238
"call",-0.0918808526498895,-0.020031778258728,0.0717587388255152,0.261718083818477,-0.0234955894400278,0.236271474172698,0.0599422637781636,0.0772426718855326,-0.065292621921939,0.304659072488411,-0.0187255773210972,-0.0282123877933213,-0.144239686851906,0.00882709429471653,0.0568218502974
"question",0.234182529128904,-0.0479481074246306,0.0050932594979149,0.0236898890358554,0.194202719008881,0.0515452061655762,0.0201369547509271,-0.0493345980316955,0.0790312757857016,0.437819981550928,-0.156763469573113,0.0262741151030459,0.0966894617567018,-0.0674590232128541,0.147737965491133
