"","RC2","RC6","RC9","RC3","RC15","RC4","RC5","RC7","RC13","RC14","RC8","RC12","RC1","RC10","RC11"
"relieve",-0.00866418237765934,-0.0270494779264849,0.0322718257130601,-0.0205699187313221,0.00297551195150317,0.0165830949228177,0.0184303373277516,0.116730327351746,0.0693384354298322,0.0912795036251405,-0.0259462517601516,-0.0334077933890338,-0.0576629723817473,-0.0203676025392503,-0.0456495166179953
"frustrate",-0.0304734645558581,0.00278331575308319,0.013270215337118,0.0245028402018602,0.00729320436353968,-0.0107555526082153,0.0050231790930187,-0.0212403009934758,0.0573329061871251,0.0288866099467662,-0.0191678227453918,0.0184058823238754,-0.0158288244528818,-0.0454203585729861,0.306590712355784
"long",-0.00963660166456374,0.0326359461869647,-0.0273264227979977,-0.00161775201997144,-0.0371546392621604,-0.0572232581392857,0.054762469626754,0.133441271620476,0.0183469424201318,0.0685385825338632,0.0720352500291407,0.0163349815804334,-0.0356288313740589,0.0245689314872158,0.041810650065344
"happy",0.00427061150600028,0.00368177908851781,-0.018896590285489,0.161478692098045,-0.0520258605709962,0.0353106713519703,-0.00967637136401661,0.0563806931647344,0.0942768835321424,0.00826675586769616,-0.0872422631397326,-0.0132460625848174,0.0865377171449685,-0.016557171102629,-0.185514259739299
"place",-0.0675865007908734,0.0352994042119433,-0.00805292329752945,0.0683904937507995,0.0389511594807324,-0.0210851282609389,0.0487568020408854,-0.0371639720113711,-0.0286817704731815,-0.050775176905613,0.0166951304950638,0.130174149196082,0.00882815430251664,0.0127899068894532,0.0692612796852661
"work",-0.0829648697904063,0.00126940166889862,-0.0893138467294925,-0.0878849875193845,-0.030324988526647,0.0138876692355193,-0.0426487035489877,0.156401621586847,0.111549841382696,0.0542694584638052,-0.00325242820393213,0.0317869489097636,0.104851823914975,0.12531852180267,0.103366445551709
"email",-0.0325548765352784,-0.0032671214265383,-0.0114980464920447,-0.0295306267800882,-0.0503622280087738,0.0128965236194792,-0.0396760784642916,0.0552927771519713,-0.0226494788838241,0.21366540942224,-0.0261735582594628,-0.0786750582552161,0.0160864247905196,0.130971784816697,-0.0728047259310577
"lunch",0.0345180346783568,0.267424951991307,-0.042691321425523,-0.0563896698989766,-0.036544322664392,0.0361169404646563,-0.0225540640319799,0.121588245002688,-0.049172857566682,0.0363193848650335,-0.100055994985214,0.0491208381702115,-0.000553313074082477,-0.0730224050640451,0.0507484402131466
"class",0.250490751857758,-0.0260835357001801,0.109540776009427,-0.0326653913536005,0.045614564151141,-0.041208103244959,0.00908003776944916,0.037420544686351,0.0231096426548132,-0.0200180085540315,-0.000711323068795461,-0.0258625479340223,-0.0635592435103087,-0.014813422281332,-0.0627927545539975
"call",-0.0489598415097991,-0.0132058547071259,0.014482583580159,0.13025512181625,-0.0108203200008085,0.127086157588384,0.0180341288981241,0.0344664638633181,-0.0554906286115411,0.180154056246102,-0.00768477584466622,-0.0632523449465387,-0.128299551938872,-0.00938437235021332,0.0181005787346374
"question",0.088638173596161,-0.00761824665067372,-0.0267041739357163,-0.0076826198677649,0.0746244678293296,0.0324549993152541,0.017451286343961,-0.0422329870122226,0.0461172404556108,0.241105336121165,-0.120603490225069,-0.0148600347494873,0.0503531899600704,-0.0935371854099192,0.0626610715261155
"move",-0.00884719586677549,-0.0214040753294995,0.0809462519704479,-0.0110692462702115,0.015169627852786,-0.00329113769170421,0.0682980235035422,-0.0263835084232549,-0.0903668566202362,-0.0149694973089142,-0.0377632521650646,0.0721236686632363,0.0749993881769407,0.025995238832814,0.127295340974043
"answer",0.0616885068736422,-0.00806996696599299,0.0621050532897591,-0.00966740846397792,-0.00309149293828664,0.0663999852708558,0.0276707793012291,-0.0405458803825434,-0.00445867472366508,0.301041751158748,-0.13395223186744,-0.0790245824136517,0.020870912521964,-0.0820910348151142,0.0301313680805275
"discuss",0.0175746046072953,0.0137485392742235,-0.0802328417251748,0.0311427762732315,0.0518303311916015,-0.00632921688663843,0.0280307540596768,-0.000195341158861852,-0.0755715704730582,-0.0175221079592897,0.00404646125406788,0.301945789265994,-0.0227079285637696,-0.0354376712905015,-0.00455781898820386
"study",-0.0370163998241607,-0.000933187649180764,-0.0321210048735625,0.0561980854989679,0.235617095298233,-0.0223636167148448,-0.0176750350391537,-0.0631833557371928,0.167192207296178,-0.0290878843914272,-0.00903119641762722,-0.0356486574035966,0.0438356533318899,-0.0368010217974559,0.0243055306597033
"enjoy",0.0492964859234658,0.0791424857438125,-0.0514864925478082,0.0876467176072868,-0.034236958086931,-0.0290109446683656,0.11326991409463,-0.045648113017022,0.0331518674823377,0.0765719944948147,-0.0049932829355191,-0.0118256406550444,0.0328052493809755,0.045951447870017,-0.123647271162196
"thought",-0.0216819460695166,0.018290592163311,0.0360656225934612,0.073646958305508,-0.00876418928354295,0.0354383567066436,0.00292590511012553,0.0339589030953298,-0.0946485316968716,-0.049808695133461,0.0582730248100658,-0.0213606673633798,-0.0528396930108016,0.18430043552449,0.125914331493875
