"","RC6","RC2","RC1","RC7","RC3","RC4","RC8","RC5","RC9","RC10"
"place",-0.0516230176590312,-0.0305287851183499,0.0516226869844411,0.0594394746687492,0.159721851081823,0.0734065156292902,-0.0066956943589163,-0.022496038744243,0.157367660996062,0.0843036347076486
"relieve",0.123175768754184,-0.0499938222671022,0.0823238345055464,0.00245871191919353,0.0578048693898171,0.0801372612080735,0.0292987080813002,0.128374776235781,-0.0251034710113518,0.0354174111891662
"frustrate",0.00100086553728299,-0.0103728033178583,0.204208881244375,-0.101525872410118,-0.0483784300855456,0.120416573290562,-0.00531245839835484,-0.101305824467525,0.0288569451147967,0.262417964827849
"long",0.000701665722395866,-0.00867698116541193,0.152673961463715,0.0770799539937839,0.0977177550743091,0.0533255396744308,0.094678613484786,0.0937686560047009,-0.0070350745154219,0.0994830529663261
"happy",-0.00992893332691362,-0.0728048452954076,0.0148171254810349,0.158320189889994,0.342218680342782,0.0107902382329024,-0.00400012551406603,0.221968794907239,0.063678795886964,0.0144730332095164
"issue",-0.0124680048790885,0.0143264551057805,0.153362710545123,-0.0848110748118826,0.0495666657504905,0.157602983204332,-0.0182061340193635,0.0109746049686816,-0.0137725462145986,0.146681948511551
"work",0.068814041603767,-0.0946182781990337,0.219270867425763,0.0313304987642,0.0963768859637539,0.370451229736934,0.00292587615109862,0.0686734084560834,-0.161892466110847,0.148683639490419
"email",-0.00932561405750464,0.0322124730323479,0.250311318887208,-0.0298240406355006,-0.0281804275763825,0.128778970004858,-0.160873679082426,-0.00182333604575784,0.00144738000924561,-0.136396462034627
"lunch",-0.0548640189271422,-0.00636295883871861,0.0531065673355646,0.478277501857069,0.0991024319858612,0.0494969108617579,-0.0509612788492687,0.0563195894538005,-0.0305466024426565,0.00199651573697954
"class",0.384690045782905,0.455522516938229,-0.00324072774188545,0.0366632006563484,0.049076108392843,-0.143623440371086,0.1137183556539,0.0445759868163595,-0.0430864075621211,-0.0120333240238438
"call",-0.0453829261485071,-0.0358536001597585,0.149238827511357,-0.0719683144213777,0.0848940498054589,0.156811631103577,-0.061073966202689,0.0340894819160815,0.212461252460819,0.00386841748905173
"study",0.410901819762657,-0.0135904138299339,-0.0198187510071328,0.104684532500635,0.0230793282868795,0.0399943178014577,0.10371346280647,-0.00986519360174118,-0.0574281082245701,0.244340925498776
"enjoy",-0.0305101603895885,0.0912697667906358,0.0315735930892946,0.206353123474397,0.0673600782172552,-0.0358121545376235,-0.0531654323904122,0.2251347696022,0.0956630638659958,0.0495574932747054
"thought",0.0137675501309201,0.0415000033274312,0.112235932625898,-0.0095717046294172,0.0219511775110551,0.136063669416559,0.058597038192864,-0.0352547426222467,0.272988798970485,0.140203167739108
"learn",0.0816777595686311,0.2129275937886,0.00177039165016034,-0.0173364506845865,0.0171462826280865,-0.0219034686409741,-0.0412623446949228,-0.00542456380605954,-0.0387588286045021,0.222584494719312
"question",0.262031108508381,0.144922166036473,0.233188757804398,-0.0982492514879675,-0.0845692594563165,0.00571080052647289,-0.190825111952834,0.0368584184766416,-0.000166482560783927,0.210586543643082
"move",0.0477211914745748,0.0220616436348365,0.205680554314234,-0.0632982586247231,0.0473486109268578,0.0230738057752948,-0.0507105806996206,0.0447693098702961,0.233399825459846,0.0582470547286136
"answer",0.135054274366809,0.125511051939248,0.333354534801136,-0.0714294610071559,-0.103188542228936,0.0102137130253644,-0.188865141130506,0.0607476166566745,0.0900772229792781,0.0329398848505163
"discuss",-0.0286251363084249,0.0928894291994369,-0.0223445950692639,-0.0509701905171577,0.317592074095313,0.0610399866216729,-0.0690085720154324,-0.0971616631267398,0.0138048307683225,0.105996497381148
"prepare",0.331131976588579,0.0128171343230696,0.0370444765654669,0.16961077241931,-0.0243562482036619,0.0901457075197171,-0.0531244527737829,-0.0443508071723473,0.092535767633278,-0.0260886269481626
"plan",0.0307073663909023,-0.0488333835619411,0.0418931104665735,0.00011838908515889,0.393542273976012,0.161093970493362,0.0913200509348357,-0.0690839252365555,0.0397345043093778,-0.153835845070882
"complete",-0.00276042751569017,-0.00280951638815568,0.137786389382632,-0.0120018748064597,0.0172300433096011,0.467513683712216,0.0639066049735599,0.0726566936935441,0.0171058803624771,0.0376536505831568
"task",-0.0303418700648341,-0.0280977796889541,0.15094432304735,-0.0435138027477712,-0.0552225901079029,0.341055557930721,-0.0972755729474212,0.0416482543112098,0.050896846706829,-0.031120082358647
"train",-0.0885470950754278,-0.0710699411603939,0.345303837202573,-0.0292014707947252,-0.0102789077019175,-0.0288722828699069,0.0246006227470759,-0.0409769062154857,0.0305093794020591,0.0135784284520387
"day",0.171851677233467,-0.0287293530367057,0.27466140061136,0.121808612909947,0.152013520749957,0.17436475537914,0.207711377251577,0.105235592000009,0.0581794400266404,-0.0316537814064791
"watch",-0.0674316902626457,-0.0384754104752511,-0.1362263135825,0.0237738713535018,-0.111734357501142,-0.0114956135682509,0.0935146929749538,0.56729088054067,0.146305800618786,0.00804210593080524
"late",0.054295657673386,-0.00625991666926604,0.240669735522908,0.094297508331276,-0.00701137535645033,0.0173194475591107,0.249095072310071,-0.0402699815858657,-0.0412729690203872,0.0341220405210341
"job",-0.0612613360814692,0.0104529206088495,0.149944351086402,-0.0755576887872236,0.122498225176139,0.156694989872958,-0.0638061762251503,-0.0248955799451922,-0.01189214991544,0.0805799559719061
"nervous",0.369730533705875,0.0183266199373616,0.0506933603185104,-0.0501952509295628,0.0701833094879451,0.0389330760749406,-0.0524375524361883,-0.0392878589607224,0.0106422636336719,-0.083636621250261
"begin",0.155853788010745,0.137160181104072,0.0889491122759102,0.0259362257798063,0.0573555105598352,0.021438067354641,-0.0285144748397679,0.0397560284031051,0.115488460777505,0.0382166080340143
"start",0.203863324192812,0.0357034503877859,0.141156364825302,0.0912562603351053,0.15201236517086,0.188737706064415,0.0984778438193812,0.108670094677029,0.141610646218724,-0.00942425194135642
"conversation",-0.0889657725534366,0.0121106121959817,0.0680852251522064,-0.0143009717601101,0.249997446525917,0.00575929467933859,-0.0786649355730537,-0.0208814357305648,0.136571242988813,0.107150913641624
"friend",0.0215650336150732,0.0119417807937999,-0.115455751641104,0.0722236019452122,0.490390929948824,-0.00323848849935459,0.115426665064073,-0.00762683344858735,0.169245458491888,0.0579259924546656
"weekend",0.123689239523624,-0.0727889664976476,0.0491383336797857,-0.010770012883293,0.269393924264353,-0.0333718212876465,0.163486132611793,0.0694333602644402,-0.0354376060992102,-0.0252567008584054
"stay",-0.00273624889650241,0.179216409987935,0.0338724334537135,0.0593522198729251,0.0748674315263048,0.0994500683688952,0.100490414038303,-0.0107966588624232,0.101531492382034,-0.014045015181148
"excite",0.00386821617890739,0.00108632173982137,0.0307965258329414,0.101870816481225,0.344598523944717,-0.0670477681655242,0.0205041989828265,0.133090730812039,-0.0260128386483752,-0.0643513226368767
"schedule",0.0263007849308697,0.0605604286096171,0.135505264612624,0.0427587933206266,0.129207359822356,0.171337592602246,0.14387914847974,-0.102100874686059,-0.138262627846667,-0.0401418595788934
"show",-0.0185460490229573,0.0569356107808982,0.0651062216606125,0.00582899217868264,0.0336763365431343,0.020493269256853,0.035581293102779,0.330147668022179,0.0866567646409203,-0.047588004990696
"hallway",0.0704015099457361,0.024327104978703,0.0962759956841623,0.216295546567419,0.156161560995443,-0.0627510994476791,-0.00750794576627852,0.00929222352390725,-0.0378819286654725,-0.0279933919302828
"stress",0.326976264406296,-0.04447984419039,0.0178349981490995,0.000967613234904255,0.0691041205929979,0.0970240741889119,0.0703855103840759,-0.0591424166514391,0.0125708559016101,0.0247252498419792
"left",0.0630980145026914,-0.0125219666433963,0.211409797352498,0.105174830723096,0.0565912586086115,0.0372196689510945,0.0725341411173688,-0.0385372091878505,0.110912809658421,-0.110652387192073
"student",-0.00134129748356842,0.166675065401026,0.185407068295917,-0.00166867555308795,0.112983859497778,0.135659168254931,-0.0851730530726569,-0.070828546298967,-0.0532715557197733,0.0779750549429082
"read",0.0854586688423659,0.082092867706948,0.00307664665367651,0.0279378109218712,-0.101117775945672,0.0540288329536847,-0.117860553805087,0.00895299690701747,0.30517430065981,0.116739464242772
"due",0.148221393371097,-0.0418652093632283,0.0420043951766054,0.0153384779809328,0.0252480410291162,0.238455741223671,0.0742607275981837,0.0773733301975274,-0.0707757540126432,0.179850571182887
"anxious",0.293061519766613,-0.0185001717376644,0.067963793881769,-0.0389052092581992,0.00525203603011185,0.0288400597583923,-0.0135020472852862,-0.0604759391519025,0.0866912639382485,-0.0651690349243375
"meet",0.0155227001935998,-0.0508897883992702,0.21306963171932,0.0217232202655582,0.341977060187083,0.0753674704209001,-0.0664083502293626,-0.0755865850403446,-0.0610738631177243,-0.062674087373796
"great",0.106171808719344,-0.034641264844558,0.019910829408963,-0.0009430820551647,0.189684877430076,0.026038012613665,-0.00504630607589483,0.102093511568832,0.047032960899479,0.0576957041674196
"office",-0.0303065877219942,-0.0358983803329726,0.333682033641889,-0.0728407578615994,0.0573003842828044,0.00716977586743247,-0.0692909951746555,-0.00048653434938694,-0.06378618156309,0.0839709639990728
"laptop",-0.0504674695250834,0.0252490857954949,0.00355934921675572,0.0475684845917704,0.0144391642271124,0.0467468978569697,0.0439334218041205,0.0659041597706173,0.044189544576704,0.0687685459768142
"leave",-0.0134081318870233,0.0279384374532778,0.201191783417842,0.0513121473983431,0.0560254363094213,-0.00572113829376187,0.0972735524695833,-0.0127499311467392,0.106723212718928,-0.0660327162811509
"today",0.047231355413601,0.0543777333774234,0.261966136280367,0.128967409686829,0.0379626845640585,0.140556867113163,0.109494121005873,0.0551316523312442,-0.0361540868862829,0.133069912508963
"final",0.318813923641479,-0.0267299601904421,-0.00960106309171759,6.93340559875146e-05,0.198557094716774,0.0540026818309427,-1.12359166486243e-05,0.101415102088159,-0.168242135608013,-0.0877999791766934
"lab",0.0100691386940615,-0.106342624441192,0.331140458128076,0.0802317597807755,0.0581061266929702,0.0328043354890163,0.101939320458861,-0.0219096044503148,-0.126845000826472,0.141482025247017
"computer",0.0567532060728774,0.0838902031064786,0.0836972258075281,-0.0185978278379662,0.0186571469722407,0.140298731977067,-0.0542311766515151,0.0622391531292621,-0.0217833730566058,-0.0449097015333381
"phone",-0.056394998969205,0.0336680469502108,0.134514418735947,-0.0578304885798088,-0.00447306460885409,0.0210343661382237,-0.0252693620083269,0.12307201852637,0.248324848452968,-0.0191639080594969
"close",0.00806873602159913,0.0516388107292015,0.0665537748394735,0.0206918338908347,0.177515894852666,-0.00394849567845533,0.0510068559993245,0.00276413349473888,0.146067132785001,0.0491765570849308
"breakfast",0.0315156245334341,-0.0478461065601942,0.0492736457660494,0.46218915391499,-0.0482358392808561,0.0267358593193846,0.0796251828236368,0.00232475801619404,0.0759349163296032,-0.0567959662961082
"hope",0.0969446134263754,-0.00333085385130853,0.08302416023491,-0.00493632316897161,0.0808415497905925,0.00825688712991757,0.0647112200949557,-0.0761963700144945,-0.0308944814453949,0.131046315969977
"paper",0.111813702419725,-0.00600372878746324,0.0328019005226346,-0.0198893292442155,-0.0330847036712122,0.192824113699963,-0.176239592257192,0.0275049448931175,0.0209116463174173,0.0235049066240557
"room",0.177641222151512,-0.0545395235393023,-0.0207963206557314,0.0458404261500978,0.0542518045261154,-0.0477879967588466,0.0808792663460771,0.192254576772854,0.209975654084353,-0.143561243075973
"break.",0.0372374006303797,0.0195646558902699,-0.0365407538248815,0.171644689063145,0.157713707741143,-0.00298851371487504,0.0471708131648457,0.0875722566099473,-0.0168967766536615,0.0403072242914071
"eat",-0.00355015408748897,-0.0354391696547831,-0.0128892098523542,0.686051873181171,0.0431593387205241,-0.0675708357003489,-0.0094401042486864,0.0524887183788832,0.011470859191623,0.0374537287856679
"test",0.367711932423842,0.0463033816448732,0.0579306799499474,-0.0434281533301241,-0.0239548255552624,-0.0133002305862957,-0.058562391053401,0.0339047399901898,-0.0615730979011553,0.140142612814321
"morning",0.0849714142239745,-0.0273768795797421,0.255711720218336,0.203159004778757,-0.011635069716326,-0.0120653668851938,0.291229825367949,0.046781279980548,-0.00932373888185276,0.107661411084812
"told",-0.00331536520625646,-0.00505579945734048,0.228781424790116,-0.085290065610897,0.224401399101583,-0.0213835955207951,0.00776544526000157,-0.0553009109549403,0.205035474727678,0.00496395680585689
"people",-0.0643329868268918,0.0265261801275575,0.149638002271124,0.0954541330929829,0.0951686982963434,0.0450348870026135,-0.0469282925180191,0.0469004290737513,0.162231005200077,0.390391389749877
"decide",0.0129061022238373,-0.0313795560107612,0.0535285597145583,0.14158671828129,0.123264677202682,0.128140538526101,0.138424637929016,0.143923527297862,0.0927346512637737,-0.0850244741717057
"year",0.0533380430292064,-0.0219631450418299,0.0238081062262851,-0.0468136571319062,0.252900309960507,-0.00897964356084061,-0.0840232885774308,0.0344413003354263,0.169232914700521,0.0944518748164782
"project",-0.0413988285243925,-0.0170297175929654,0.0679180937827292,-0.096606532704368,0.127065588189957,0.365424333628012,-0.107632501638044,0.108838293837422,-0.213606629521422,-0.0552374189359211
"continue",-0.0119863503145629,0.0506028283519475,0.0165174862549595,-0.0268874892386936,-0.033826621641014,0.114286174597002,0.00448018013496176,0.117031308934875,0.191086341829324,0.0292209191571165
