"","RC6","RC2","RC1","RC7","RC3","RC4","RC8","RC5","RC9","RC10"
"place",-0.0283177626749914,-0.00881717352070231,-0.00109280967181685,0.0153344876807798,0.0510218183721329,0.024702745286613,-0.00791419727472778,-0.0263017333891124,0.063347323667801,0.0344131946728434
"relieve",0.0418099328785249,-0.0318065982164001,0.0249516336215273,-0.0128368941818792,0.0105887374753897,0.0203381690250432,-0.00116045248120048,0.0596230356916451,-0.0248254593928852,0.00673695813604579
"frustrate",-0.0178093190611163,-0.018822028976916,0.0779645588168744,-0.0454882312430282,-0.0457506711509194,0.0331356718816207,0.00081030781198691,-0.0442856801589884,0.014449899933908,0.132258730392757
"long",-0.020183812810925,-0.00502743186983668,0.0514034939969422,0.0165088543708972,0.0236570160564917,0.00278486435770252,0.0313707207959753,0.0372279215824712,-0.0274953078678232,0.0438679799545125
"happy",-0.0125172880791981,-0.0211826797127104,-0.0205405121907868,0.0471388423847062,0.134068779736816,-0.00762498519545177,-0.021677835958553,0.0880723327995894,-0.0113611930150363,-0.00565951281771953
"issue",-0.0237220362959992,-0.000873108101392182,0.0547848683524115,-0.0411609276405918,0.00644288208415518,0.0551963617879288,-0.011216273651508,0.00728515135106441,-0.0181387479170277,0.064542666429676
"work",-0.000673080145998403,-0.0457610796098884,0.0734819772179715,-0.00211619508129058,0.0222880669595367,0.135794747084909,-0.023937084475598,0.0347429276658136,-0.102970748433747,0.0524873827506968
"email",-0.00625078145867248,0.0122807521110138,0.115554993257817,-0.00956336408262174,-0.0230248152834485,0.058834129743462,-0.0860251296841561,0.00650255230410974,-0.00560119064849792,-0.0927901805608982
"lunch",-0.0369240673614277,0.0182349928029307,0.00674032993115891,0.202239413479383,0.028507607325224,0.0126538153611129,-0.059677168054965,0.0140423149592596,-0.0438298961559602,-0.00197177059653774
"class",0.108372627149724,0.152293958330493,-0.0229434923257654,0.0155731518971542,0.0154031704838306,-0.0761814264813343,0.041278507879837,0.0212355777957913,-0.0237059062828518,-0.0294749491329864
"call",-0.0188764462350404,-0.0158670820513441,0.048524085154133,-0.0427548456929756,0.0116201490910095,0.0647057735726486,-0.0341290367885742,0.00462608967292966,0.095094211585666,-0.0165956577900983
