"","RC6","RC2","RC7","RC8","RC3","RC10","RC9","RC1","RC5","RC14","RC4","RC11","RC15","RC12","RC13"
"question",0.239442455782147,0.309596697464426,-0.0593000603619891,-0.149575134930913,0.033414774243542,-0.110389588771268,0.0769105730789231,0.209772249779001,0.0897956051756267,0.0874922938374746,0.188690266770559,-0.0836792168027795,-0.0578415523543678,-0.0581562269056994,-0.0812051971794636
"move",-0.0225198505358857,0.0990173425157361,-0.0657869461186388,-0.0181958037593201,0.0317150187772957,0.0465343200392377,-0.0255506497032358,0.154614122143629,0.0398966874330063,0.0687780043721103,0.115091304936654,-0.0384167502140987,0.0864464786089922,0.367680625820565,-0.0572638122057531
"answer",0.0795349269340965,0.242827295737831,-0.0469131972741723,-0.150936009930824,0.0532366458125766,-0.129255178078291,0.115835461847553,0.23379261630235,0.127829078309759,0.242299192793827,0.0825780911768073,-0.0187299333700399,-0.127059526904814,-0.0742075025976593,-0.151588130255154
"discuss",-0.0556428932186886,0.20880359448148,-0.00739287513273376,-0.0158608043762778,0.128038755445179,0.302765301994688,0.0665328563595658,0.0520572420222414,-0.072255279511247,-0.174611284936339,0.115104975519522,-0.0792215901847693,-0.101550304845216,0.0791427314151284,-0.075671309204964
"prepare",0.286068081977776,0.115233953426299,0.14986823660078,-0.0597640307243615,-0.0767019687117699,0.00766174032270197,0.12993452069988,0.0159549042052389,-0.0342203143181803,0.0822879176717875,-0.0151153702562485,-0.0573649495447896,-0.022335090961913,0.170874548534494,-0.0760641291546125
"plan",0.0471376253529099,-0.127050819348818,-0.0129914874113132,0.0518594329841596,0.0934815929608747,0.391861640402143,0.120857812817505,0.0408342854263492,-0.0787466834483362,0.0208912626889008,-0.0637664214186047,0.0925156368695742,-0.0253280917055039,0.107223574166231,-0.0172985940666212
"complete",-0.00510889352465172,-0.0150860253674133,0.0108857731806209,0.090674483206949,-0.0575821331751832,0.0815174100675577,0.433360042611467,0.140892342654429,0.103159425049575,0.0133863434910463,0.147794272237588,0.017343881751533,0.0719511641859184,0.04107333613061,-0.0290564386005536
"task",-0.0707067951138694,-0.0263033660479692,-0.0448178639002231,-0.0642573326684626,-0.08241181758099,-0.000208800139940583,0.297138025303149,0.186755266986482,0.0264216539404987,-0.00153354737618931,0.0233034079367262,0.0232934039948062,0.148072436155816,0.0952645802118902,-0.0345643245556969
"train",-0.0657539993706689,-0.104325798839971,-0.0334566932245556,0.00766690652969603,0.000556588132370247,-0.0318000552785535,-0.0606648711901226,0.332620517465773,-0.0622655417371202,0.150379471499939,0.066403630510266,0.0414036069451464,0.0144844856464254,0.0888769069799327,0.0456383765039582
"day",0.155686834880635,-0.0138845632073709,0.110304152697072,0.229119484386896,0.0488032252796104,0.146838631484439,0.130081472589737,0.281214568570456,0.0638837590119699,0.116360327795578,-0.103136156826054,0.0284789925786967,0.0981053135338619,0.0735681427426739,-0.0378951597387807
