"RC6","RC2","RC7","RC8","RC3","RC10","RC9","RC1","RC5","RC14","RC4","RC11","RC15","RC12","RC13","Filename"
0.0879784536220879,-0.229283770771333,0.175000311831472,-0.628308677088404,0.132877110796758,-0.668414392934488,-0.550463974878373,-0.00681063659810383,-0.0931527005727894,-0.950093755113553,0.308245007594332,-0.141739843671933,0.0979831140296923,-0.426473310375324,0.370490628375252,"2_1_129.txt"
-0.374414364226357,-0.910955733055256,-0.580351450839975,-0.618638103993348,-1.27421483052353,-0.00935824694345732,0.937907406551758,1.2579189687954,-0.71010304548108,-0.261440572321723,-0.153338184694573,0.188423379554632,-0.502737686878865,0.857419383737393,-0.347672001275455,"2_1_127.txt"
-0.393369410779667,0.881533407382216,-0.646617396449764,-1.09505255934885,-0.520611542723363,-0.585322348194726,-0.178341684377906,0.650700331208029,-0.0447101619483173,-0.455139411894275,0.80172662394494,-0.93447019023675,-1.32652372724631,0.510151518500179,-0.90000003652414,"2_1_128.txt"
0.198984479874274,-0.977476937590055,-0.0648320430442827,0.161460086773413,0.159257730246904,2.62518707694153,0.175986722104188,0.327705933098956,-0.743745630724843,-0.869931028363053,-0.72156494130652,0.898295788752772,-0.658103154393592,0.235477615334965,-0.134698973877533,"2_1_130.txt"
-0.479843398680848,0.262252728706003,-0.501082515280148,0.146130826217063,-0.355855504207687,-0.440187029004915,-0.00415864189915624,0.106071854496412,0.884997841459122,-0.342470780415157,0.81021639270317,-0.77802823153901,-0.884871924855808,-0.310235480114891,-2.44855794345603,"2_1_132.txt"
-0.352268140851369,-0.342977458122849,0.385218606845675,-0.34085690213016,-0.949029385244589,-0.282536108415109,-0.343903127510788,0.776974583307813,-0.553782982795771,-0.468042820107697,0.303579159734773,-0.58953366456541,-0.693139234084217,-0.148253495585513,-0.40664127265965,"2_2_134.txt"
-0.179426205356959,-0.556617823595944,-0.0401802531006295,-0.403726944383685,-0.440873848962584,-0.184039256674829,-0.888958234137785,-0.533224488115548,0.2190758853507,-0.249364711353035,-0.375632439497611,0.0626152145372436,-0.24440143918682,-0.821230536020957,-0.952257634046062,"2_1_131.txt"
0.42977765524376,-0.104824695085482,-0.324974187428363,-0.950360971373125,-0.252371426957484,0.460738760449111,-0.336271018411558,0.52274080183374,-0.244447760024361,-1.16548218547243,0.682327104703394,-0.608790896529246,-0.730144481377678,-0.465975037722295,-0.533318609317779,"2_1_133.txt"
-1.08898507060993,-0.266228464375317,-0.601153719596724,-0.711676207964574,-1.24018475138273,-0.00724545891864001,0.450906418792354,0.728471778221239,-0.312962625245293,0.509666413736786,-0.50052851136534,0.0245398222524458,0.396061021819035,-0.485012298588112,-0.94718987119313,"2_2_135.txt"
-0.202600005849622,-0.817974326271029,-0.830671088318558,-0.108949601783514,-0.383604764663347,-0.36230050315663,-0.495126411090424,0.306643662522295,-0.892348363644503,0.0464886992417412,-0.604999558742482,-0.177854730064401,1.03424519398934,0.162672672685394,-1.05732912527579,"2_2_137.txt"
-0.289254478095026,-0.681289687545924,-0.764600450838107,-1.00703318647442,-1.48428727568366,0.115037223630061,0.106967859104752,1.39951535275344,-0.697178378106371,-0.398286168918401,-0.444866164074065,-0.243998278966883,0.92965470814476,0.677991330179447,-0.0489947821601174,"2_3_143.txt"
-0.78858945052395,0.198767252007621,-0.284311213771015,-0.492882627449914,0.0481076325338782,-0.999473413968408,-0.67896636958015,-0.132670620243289,-0.137532633446753,0.0581625072788932,-0.556500625409713,-0.669218652196351,0.714940407066321,-0.650878362874974,-1.19466322709715,"2_2_136.txt"
-0.582303780049047,-0.649629058548458,1.26608541606481,-0.840807044069745,-0.403869917089755,-0.0417459826153085,-0.208123050471426,-0.497295115217598,-0.139049794771392,0.49037683793121,0.487063431204096,0.195405044961942,-0.506408751302983,0.292603578647336,-0.236785907205872,"2_3_145.txt"
-0.247108792927869,-0.495220665225852,-0.435522555797602,-0.332336294295993,-0.8007252962,-0.159468038528253,-0.347044312618619,-0.134854135476063,-0.516952194652684,-0.434098957143176,0.376791444806592,-0.440356988182843,-0.467393618858966,-0.199798880718621,-0.00921926274802717,"2_3_146.txt"
-0.383514408246623,-0.0992615152954168,-0.758608920726992,-0.506783074136482,-0.875803941150172,0.360801000127507,-0.259982769843642,0.047861990738822,-0.16535232740042,-0.560148729429802,0.124351532172739,-0.70477984917837,-0.234885695201672,1.25481291526467,-0.095476671666516,"2_3_144.txt"
0.0775984109864518,0.272145564297971,-0.0900258250529376,-0.259536488254017,0.586662302080176,-0.449632191915644,-0.974891187910302,2.75752855927632,-0.539223650249228,-0.876743397010447,0.954566899272701,-0.479458177807818,-0.474347458082724,-0.81421518948269,-0.35089089854458,"2_2_139.txt"
0.108207730687547,0.987373803317781,-0.946662661330887,-1.31932998791839,-0.646155599046014,-0.257777444559753,1.03963117483277,1.32104622719484,0.461164840109948,-0.627675253657886,0.505393963319669,-1.02028734049369,0.829987895100175,0.731571492850471,-1.66671767438763,"2_3_147.txt"
-0.116251615868872,-0.282179955555031,-0.263321333541987,-1.21657737776291,-0.645604156532604,-0.536808774006568,0.0937570145824636,1.88109254110654,-0.0441866393390019,-0.069996345366558,-0.658604857700745,-0.0631307189383192,-0.29042909966834,-0.75704187298163,-0.994595481161704,"2_3_142.txt"
0.462857368674253,-0.860133780945696,-1.07460595308611,-0.849959755153566,0.0786597955130754,1.08774966672348,0.448905199422463,3.03286462081451,0.131552311826597,0.108784206027927,0.129630954455745,0.160423658558852,0.796922873369695,0.0690595048190887,-1.15925251536359,"2_2_138.txt"
0.270499560272709,-0.426620331792115,-0.193781669192987,-0.437517660853308,0.02120321746336,0.717771818561626,-0.0683009753125216,0.972940036997492,-0.0729423330231526,0.457223829367349,-0.823869905538575,-0.429465503026286,1.55735730746171,1.16195302359097,-2.04135545475241,"2_2_140.txt"
-0.0229264603347223,0.140976621857586,-1.35365750938064,-0.0367637947136758,0.911587599206854,0.968844989611615,0.727823486183584,3.5946253980604,-0.364832060981894,0.165789774698716,-0.0352424239458504,0.26894872105943,0.145584879153452,2.24733303277861,-1.37210132918501,"2_3_148.txt"
