"Filename","WC","RC6","RC2","RC7","RC8","RC3","RC10","RC9","RC1","RC5","RC14","RC4","RC11","RC15","RC12","RC13"
"10_1_760.txt",32,2.85714,8.57142,0,5.71428,8.57142,0,-2.85714,-2.85714,2.85714,-2.85714,-2.85714,2.85714,-2.85714,0,0
"10_1_761.txt",39,2.38095,9.5238,0,-2.38095,0,-2.38095,2.38095,2.38095,2.38095,2.38095,0,7.14285,0,2.38095,-2.38095
"10_1_762.txt",41,6.81818,20.45454,0,6.81818,2.27273,-2.27273,-6.81818,-6.81818,0,6.81818,-6.81818,18.18181,2.27273,2.27273,2.27273
"10_1_763.txt",44,6.38298,4.25532,4.25532,6.38298,0,2.12766,0,-2.12766,0,6.38298,-4.25532,6.38298,4.25532,2.12766,2.12766
"10_1_764.txt",63,2.98507,1.49254,2.98507,0,0,1.49254,0,0,0,0,2.98507,0,2.98507,0,0
"10_1_765.txt",85,0,8.69567,0,2.17392,5.43479,-2.17391,4.34782,2.17391,3.26087,3.26087,2.17391,3.26087,1.08696,0,1.08695
"10_1_766.txt",207,3.24073,2.77778,2.31481,2.31481,1.85185,1.38888,1.38889,1.00000000000655e-05,1.38889,5.55555,-2.31481,0.46296,1.85184,2.31481,-1.85186
"10_1_767.txt",217,5.90717,6.32911,3.37552,5.06329,1.68776,2.95358,-1.26583,-2.53165,1.68776,7.59493,-3.37553,2.95359,1.26582,0.84388,-0.84388
"10_1_768.txt",238,4.34782,7.11461,0,0.39526,0.39526,-1.18577,-0.39526,1.97628,1.18577,3.16205,0.39525,5.13833,3.16206,3.55731,-1.58103
"10_10_847.txt",33,8.33334,19.44446,0,2.77778,0,-2.77778,0,-2.77778,2.77778,8.33334,-2.77778,16.66668,-2.77778,0,-2.77778
"10_10_848.txt",36,13.1579,2.63158,10.52632,7.89474,-2.63158,5.26316,7.89474,7.89474,0,5.26316,-2.63158,0,2.63158,13.1579,0
"10_10_849.txt",41,4.44444,8.88888,0,-2.22222,0,-2.22222,2.22222,2.22222,2.22222,4.44444,-2.22222,8.88888,0,0,-4.44444
"10_10_850.txt",43,2.17391,10.86957,0,4.34782,4.34782,-2.17391,-2.17391,-2.17391,6.52174,2.17391,-4.34782,10.86957,0,0,-2.17391
"10_10_851.txt",43,6.52173,6.52173,0,2.17391,0,2.17391,-2.17391,-2.17391,0,4.34782,-4.34782,2.17391,0,-2.17391,-2.17391
"10_10_852.txt",65,5.71428,5.71428,2.85714,1.42857,-1.42857,1.42857,1.42857,0,2.85714,5.71428,-1.42857,1.42857,0,-2.85714,0
"10_10_853.txt",201,3.66974,5.96333,1.37616,0.45872,2.2936,0.91744,1.00000000000655e-05,1.00000000000655e-05,1.83488,3.21103,-0.91743,1.37615,2.29358,-0.91743,-0.91744
"10_10_854.txt",205,5.45455,3.18183,2.72728,6.36365,-0.45455,2.72728,0.45456,0.45455,0.9091,6.81819,-0.45453,3.63637,3.18183,0.45454,2.27273
"10_10_855.txt",215,4.2373,0.42373,3.81357,2.96611,4.2373,2.54238,0.42373,-0.84746,2.54238,1.27119,0.42373,0.42373,2.54238,2.54238,0.42373
"10_11_856.txt",32,11.76471,5.88236,11.76471,14.70589,2.94118,0,8.82353,5.88236,5.88235,5.88236,-2.94117,0,8.82354,8.82354,2.94118
"10_11_857.txt",36,5.1282,-2.5641,5.1282,10.2564,-2.5641,2.5641,2.5641,7.6923,0,2.5641,2.5641,2.5641,2.5641,2.5641,2.5641
"10_11_858.txt",38,7.14285,7.14285,0,-2.38095,0,-4.7619,2.38095,2.38095,4.7619,7.14285,0,2.38095,-2.38095,0,-2.38095
"10_11_859.txt",46,6,4,4,2,4,-2,-2,-2,0,2,2,2,6,2,0
"10_11_860.txt",50,3.7037,1.85185,0,1.85185,3.7037,3.7037,0,-1.85185,0,1.85185,0,1.85185,1.85185,1.85185,3.7037
"10_11_861.txt",50,5.55556,7.40741,1.85185,5.55556,1.85185,0,-5.55556,-5.55556,0,5.55556,-3.70371,7.40741,1.85185,0,-1.85185
"10_11_862.txt",53,3.50878,10.52634,0,1.75439,1.75439,3.50878,-1.75439,0,0,1.75439,0,5.26317,0,-1.75439,-1.75439
"10_11_863.txt",65,1.44928,4.34784,2.89856,-1.44928,4.34784,5.79712,0,1.44928,1.44928,1.44928,2.89856,0,1.44928,1.44928,-1.44928
"10_11_864.txt",213,1.31004,2.62008,0,0,2.1834,3.93012,2.1834,3.05676,0,1.31004,0.43668,0,0.43668,0,-3.93012
"10_11_865.txt",212,3.0303,4.329,1.2987,6.0606,8.658,-0.4329,-0.8658,-3.0303,3.4632,-1.7316,-1.2987,1.7316,2.5974,2.5974,-3.4632
"10_11_866.txt",215,2.60869,3.91305,0,9.99999999995449e-06,2.17391,4.34782,0.43477,3.04346,0.43478,2.1739,2.17391,0.86957,-0.86957,0.86956,-1.73913
"10_12_868.txt",33,2.85714,0,2.85714,5.71428,0,5.71428,2.85714,5.71428,0,5.71428,2.85714,0,2.85714,5.71428,-2.85714
"10_12_869.txt",37,0,2.5641,0,0,0,2.5641,0,7.6923,0,0,7.6923,0,0,2.5641,-2.5641
"10_12_870.txt",40,7.14285,2.38095,2.38095,2.38095,0,9.5238,7.14285,4.7619,0,7.14285,0,0,9.5238,2.38095,2.38095
"10_12_871.txt",40,4.87804,-2.43902,2.43902,0,4.87804,7.31706,2.43902,2.43902,0,7.31706,0,0,4.87804,-2.43902,0
"10_12_872.txt",45,0,4.16667,0,-2.08333,0,0,0,0,0,0,0,0,6.25,0,0
"10_12_873.txt",44,0,6.25,0,-2.08333,4.16667,2.08334,2.08333,2.08333,2.08333,2.08333,0,0,-2.08333,0,-2.08333
"10_12_874.txt",46,0,2.04082,4.08164,0,6.12245,10.20409,0,-4.08163,0,8.16327,-2.04082,0,0,0,-2.04082
"10_12_875.txt",201,0.92592,2.77777,4.62962,0.92592,1.85184,1.85184,1.85184,2.3148,0.92592,5.09257,0,0.46296,1.38888,1.85184,-1.85185
"10_12_876.txt",217,2.47933,1.65288,1.23967,2.06612,4.54543,6.19834,1.65289,3.30577,0,0.41323,1.65289,0.41322,4.95867,3.30579,0.82645
"10_12_877.txt",237,3.6,-0.8,2.4,2.4,2.4,4,2.8,1.2,0.8,7.2,1.2,0.4,5.6,1.2,0.4
"10_13_880.txt",32,2.94118,-2.94118,2.94118,5.88236,0,0,0,0,2.94118,5.88236,2.94118,0,2.94118,0,2.94118
"10_13_881.txt",37,0,-2.43902,7.31707,0,0,2.43902,2.43902,-2.43902,-2.43902,0,-4.87804,2.43902,0,0,0
"10_13_882.txt",42,2.08333,-2.08333,0,2.08333,0,0,2.08333,-2.08333,2.08333,0,2.08333,0,2.08333,-2.08333,2.08333
"10_13_883.txt",44,0,2,0,-2,0,-2,2,2,2,2,0,0,-2,0,-2
"10_13_884.txt",49,5.88234,-1.96078,5.88234,5.88234,3.92157,7.84313,3.92156,9.8039,0,5.88234,1.96078,0,1.96078,1.96078,0
"10_13_885.txt",205,2.72728,0,3.18183,4.09093,1.36365,4.09093,4.09092,5.45456,0.45455,4.54548,-1.81818,0,2.27274,0.9091,-1.81819
"10_13_886.txt",219,5.57938,4.721,2.14592,1.71673,2.57509,3.00429,2.57509,3.00429,1.28754,4.29181,1.71675,0.42918,3.00429,-0.85838,0.4292
"10_13_887.txt",220,1.70212,4.68085,1.27659,0.42553,3.40425,2.97872,0.85107,-0.42552,0.42553,0.85106,2.55319,0.85106,3.82978,1.27659,0.42553
"10_14_888.txt",33,5.55556,8.33334,2.77778,5.55556,5.55556,11.11112,0,0,0,2.77778,-5.55556,2.77778,-2.77778,0,0
"10_14_889.txt",35,2.63158,2.63158,2.63158,0,0,5.26316,2.63158,5.26316,0,5.26316,-5.26316,2.63158,2.63158,0,-2.63158
"10_14_890.txt",36,7.5,-2.5,0,0,0,17.5,10,12.5,0,0,10,0,10,0,10
"10_14_891.txt",48,1.92308,3.84616,0,1.92308,3.84616,-3.84616,1.92308,0,3.84616,1.92308,-3.84616,1.92308,-1.92308,0,-3.84616
"10_14_892.txt",60,7.8125,6.25,0,3.125,-1.5625,3.125,1.5625,0,0,1.5625,1.5625,4.6875,1.5625,0,4.6875
"10_14_893.txt",209,3.96476,3.96476,1.76212,-2.64317,2.64318,-0.88105,1.32159,4.40529,0.44053,2.20265,4.40529,0,1.76212,0.88106,0.44053
"10_14_894.txt",210,8.88887,10.22219,1.33332,4.88888,3.99998,6.22221,-2.66667,-5.77778,0.44444,4.44443,-2.66667,4.44444,-9.99999999995449e-06,-0.44445,0.44444
"10_14_895.txt",219,3.7037,4.93827,0.82304,0.82304,2.88066,1.23456,0.82304,0.41152,1.23457,2.88065,-1.23457,1.64609,-0.82306,1.23457,-2.88066
"10_2_769.txt",202,0.92592,1.38889,1.85184,0.92592,4.16666,2.31482,1.38888,-0.46297,0.92592,3.70368,0.46297,0.92592,0.92591,0.46296,-0.46296
"10_2_770.txt",205,4.05405,-0.9009,0.9009,0,3.6036,5.4054,2.7027,3.6036,0.9009,3.15315,0.9009,0,1.8018,0.9009,4.5045
"10_2_771.txt",214,3.8961,1.7316,3.0303,0.8658,0,0.4329,3.4632,3.4632,0.8658,3.4632,-0.4329,0,0.8658,1.7316,-0.8658
