"","RC6","RC2","RC7","RC8","RC3","RC10","RC9","RC1","RC5","RC14","RC4","RC11","RC15","RC12","RC13"
"question",0.0846675556798792,0.110729637394179,-0.00801814462936557,-0.0831193402552383,0.0150694781769599,-0.0845276154397269,0.0395554786959493,0.0976114391103678,0.0651222465346813,0.027284192055555,0.0827611942263008,-0.072445347588343,-0.0698097646552484,-0.0283014833809202,-0.0375133100907032
"move",-0.0209286489704358,0.0402204207987365,-0.0389399334818062,-0.0127043769939404,-0.0231473692792859,0.00112583573055958,-0.0236164709743125,0.0601527523120469,0.010247081782614,0.00486947045870058,0.0551299663077464,-0.0300097682114047,0.033103496472901,0.207454820070549,-0.0292932428379617
"answer",0.0221273019189339,0.0926391034568971,-0.0108296880106921,-0.0845746636828206,0.0196708628012467,-0.090171204397236,0.0685760353374283,0.104516364452504,0.0791840028839203,0.116913626910601,0.0272044248685432,-0.0314107423794171,-0.100524764757565,-0.0514828261923117,-0.0796365493794475
"discuss",-0.0450651327181239,0.10682420266071,0.00630910842302678,0.00683699010647324,0.0376767991445584,0.147303188028369,0.0362352094215528,0.0190958252973193,-0.0382968660114627,-0.119235919329871,0.0484153839839906,-0.051184047254952,-0.0775966790766178,0.0458397351449562,-0.0403401035208434
"prepare",0.109778665990181,0.0347028360466864,0.0592176934703011,-0.0597272789659885,-0.0458150210244418,-0.0184651713501707,0.0642334218326057,-0.0028994499954151,-0.0186526229460959,0.0201296675789297,-0.0130879524517233,-0.0385723606689216,-0.0432518704848289,0.103389820644455,-0.0432670102123554
"plan",0.0126674646004749,-0.0653636505805472,-0.0298798882678086,0.0141649166826096,0.016958882442471,0.186310711188511,0.054154505799312,-0.000641606735288467,-0.0561188915741804,-0.0133137723029574,-0.046924243391035,0.069395266296992,-0.0343742162107225,0.0476301916260077,-0.00960136189039088
"complete",-0.0209525032769663,-0.00399433647518245,-0.00980988482400068,0.0166132199033358,-0.0404369703851564,0.0243571009121848,0.191353313249196,0.0486437151873976,0.0445967510642842,-0.0115848010787164,0.0588236303794897,0.0112832513926163,-0.00597452435404618,0.0202558752253455,-0.0164255623787604
"task",-0.0372221220713667,-0.00560397611992256,-0.025061998024302,-0.0449258517724683,-0.0524489795773286,-0.00860982808529643,0.133403674705686,0.0867059816528796,0.00798665495596127,-0.0113716235966696,-0.0117259986787617,0.015979087376981,0.0606410705985526,0.0578308443340038,-0.0152291112200292
"train",-0.0236578103389229,-0.0509727158428589,-0.0264211854671647,-0.00134311310095498,-0.0177430357674891,-0.0323548272009704,-0.0390848282550468,0.160830779052787,-0.0337794039648992,0.0589492024011164,0.0248555382702986,0.0288017932367956,0.00100146804462381,0.0449383101134765,0.0392046399499281
"day",0.0390665366041135,-0.0172136808628182,0.0111907919064232,0.0763193732976072,0.00190239260916007,0.0374711961207396,0.0384830805815251,0.120995318395195,0.0111838283155827,0.00957148562603813,-0.0771617534388657,0.0184157993641583,0.0210063947848178,0.0176538349266426,-0.0264487059634974
"study",0.195213228582082,-0.0476113230535745,0.0392808235587023,0.00397020088718258,0.0405154240277218,-0.0471180131426033,-0.0302563738676847,-0.0244977620703274,-0.00352660665065179,-0.0132088442543266,0.0589242667819777,-0.0241533415939532,0.0467359418398297,-0.0400306028043794,0.0273428073042384
"enjoy",-0.0303093325401546,0.0825286414766008,0.0930111920528896,-0.0197303658489777,0.0509563225926759,-0.0171774516813589,0.00309719002346944,0.0524471225678959,0.0788858180337215,-0.0447913075722824,-0.066867986213092,-0.0110331914240824,-0.00150946361708168,-0.0027957968415034,0.0099978526996744
"thought",-0.0161188437620699,-0.00798704976524401,-0.024050320956899,0.0291434035993803,0.10239150966985,-0.0672328145231359,0.041085095582917,-0.0202413322119651,-0.0384482391926841,0.0613833105802023,0.0295156310114391,0.0129054310345343,0.0902290843847666,0.0424761110134175,-0.0186487637517498
"work",0.0347680580064374,-0.100917972952517,-0.000364737914743492,-0.027157606166654,-0.0423966130758764,0.0450479940279773,0.0362733960209168,0.118324125060823,0.00309517249034768,-0.0398496283583574,0.041092704706837,0.0522227469790445,0.183281985905986,-0.0331404782083112,0.0717434094359036
"happy",0.0247340394343338,-0.0410779291115669,0.0429542095350237,-0.0449505300880687,0.10713552612355,0.0833031483945878,0.0219650661565583,0.0261792015494519,0.0640915282811808,0.00427565011589305,-0.0798955243810652,0.0102776949605128,-0.0241630698078999,-0.0688312465481363,0.0916148175382592
"learn",0.0261640659668888,0.0858594439575701,0.0256267856875311,-0.0111853600230321,0.00893240732159613,-0.00925605994591964,-0.0282474823430152,0.0125452654177303,0.0125141123156589,-0.0718635677966042,0.102510018358274,0.00158369747055925,-0.0178219207668122,0.0222206280754051,0.0313499750504064
"watch",0.00365965871505005,0.0141721623342172,0.0280785407871139,0.0555106831685516,0.0467850907505631,-0.0861465574867118,-0.00697892291916301,-0.0175970352709661,0.287957697781,-0.11065627428561,-0.033834990598228,-0.00645827429732133,0.0054290734942824,0.0211733655893561,-0.100724744534921
"frustrate",0.0122650601221541,-0.0201667634636832,-0.0157361901810276,0.00260039075593293,-0.00485719129244084,-0.0431340669856961,-0.00572288917134058,0.0251872696623542,0.0129549432427954,0.0135747526238198,0.225000123043029,-0.0229559847180724,0.00169361345251785,0.0430740943608819,-0.0464888424581932
