"","RC2","RC3","RC7","RC6","RC4","RC1","RC10","RC5","RC9","RC8"
"place",-0.0315414615729379,0.059139136531553,0.0253785986412418,0.00218684474016577,0.0232063560004383,-0.0162637326716636,0.0114172411827445,-0.0192777122359613,0.00570099816388021,0.0254632925340825
"relieve",0.0544184807603597,-0.00499172078860777,-0.0137569632790778,-0.0417503293366508,0.0147665865232936,0.00329853076979789,0.015289022139575,0.0405622774415853,0.021243582754264,-0.00204159350321644
"frustrate",-0.0124811722364987,-0.0286951723574945,-0.0361465953147685,-0.00918465098159503,0.0538794302710529,0.0147388324853691,0.0643260156549871,-0.0526245962451308,0.0924482674602188,-0.00487481888643526
"long",-0.00061600151498297,0.017898106118768,0.0160833175306352,-0.0075188468207702,0.0388918372897812,0.0201967682293164,-0.00700982583793724,0.0208761778190277,0.0360609740371427,-0.0299252600104149
"happy",0.011931928993323,0.107258512364602,0.0237571343687694,-0.0344644565577663,-0.0218200373521874,-0.0270052654055039,-0.00976670003662731,0.0523301144832095,0.0209775006077895,0.00442254205711182
"issue",-0.00818613339976582,0.00932265931243945,-0.0375931554585527,-0.0090868749188161,0.0717251788032505,0.0186953499128376,0.026416196327247,-0.0085187449350756,-0.00135452237210596,0.00903684977566874
"work",0.00684694677665114,0.00324728782328811,-0.00513179336004017,-0.0403540105712894,0.163069953975529,-0.00128241958890045,-0.0823484195128044,0.0227572670797674,0.0843968267134222,-0.00667802362092648
"email",-0.0100894646867227,-0.0470260179382552,0.0313100637376643,-0.00632971169938683,0.107877330235499,-0.0227538821724563,0.0442746013480733,0.00578885786044575,-0.0582927218989479,-0.0112377038551567
"lunch",-0.0173397550311303,0.00582963542326295,0.161639823162957,0.00193009566098928,-0.0119206573339918,-0.0459190219540798,-0.0304904740911789,-0.00884293368868366,0.013773078873202,0.0303529731774536
"class",0.0925830597117532,-0.0027723653246831,0.0108779659788625,0.143135553014612,-0.0625928278043482,0.0357801383854739,-0.0120443843618319,0.00371458164290898,-0.0334332136529922,-0.0457994826996696
"call",-0.00124606493001981,0.00023453257281882,-0.0104738003010145,-0.0362294465265584,0.00861964397145264,-0.00627119852179897,0.127339828540982,0.0040457332316191,-0.0297437444594281,0.0743854579399001
"study",0.136301984650065,-0.00215767312619636,-0.00942980102548371,-0.0289617946803476,-0.0512613965663214,-0.00033488425873571,-0.0313936790095318,-0.00725821503072007,0.126039421041226,-0.00722825382262673
"enjoy",-0.0148345036764761,0.0285473216285507,0.0617420030304325,0.0394170506554392,-0.0134476729717667,-0.0309184353643542,0.00543806204354793,0.0722727479022198,-0.00767694005010405,-0.00505045241236354
"thought",-0.019114586173916,0.00522945861479757,-0.0113433663487479,0.0157055808154322,-0.000557931169308409,0.0350232871605359,0.0985650708363096,-0.00787758593589141,0.0205162057875033,0.0460125541106165
"learn",0.0166552777290574,0.0194577030809222,-0.0270615161181955,0.0757871666305063,-0.00133718422308935,-0.0199288423576763,-0.00236720277701166,-0.0127950953376466,0.037660803100781,-0.0140808896137957
"process",0.00296447326642297,-0.00601494978740249,0.000817109604502982,0.0032536470093272,0.0696273676393331,-0.00709144352468976,0.00737363125810858,-0.00777896478388327,-0.0286596096003274,0.0231388478529161
"question",0.096276321955551,-0.0656333471812579,-0.0180796985377938,0.013104247458234,0.0336032671734031,-0.0525354631145799,0.108228126414252,-0.00443287735440004,0.00561152964140341,-0.0133289482378927
"move",-0.0109205294402673,0.0132346426900429,0.00939617691829076,0.0138310655280533,0.0713912351140166,-0.0118751398656046,0.0429911269306292,0.0265458088821255,-0.0234105685206837,-0.0429345104480685
"answer",0.0542428739627483,-0.0925917391635211,0.0210837248652178,-2.46699971840482e-05,0.0375957335172644,-0.0417119757884368,0.160481858951708,0.0135087363838302,-0.0336051721390786,-0.0133594757966874
"discuss",-0.0232056370846755,0.109859459454864,-0.0340283570962724,0.037605906737335,0.0202016967485847,-0.0215518579889116,-0.024469229842232,-0.0632503498024163,0.00474230272343226,0.017939620364755
"prepare",0.0989195622694944,-0.02588640608087,0.0732058947423752,-0.0151663781661439,-0.0153781530310536,-0.0385101436868699,0.0207666873456282,-0.0116467232315277,-0.0329181404346891,0.0629984777893946
"tomorrow",0.0668499070358334,0.0466467615554084,-0.0150745239072272,-0.0257327005099871,0.0117332354231975,0.00963773830230631,-0.0461183164436912,0.014095267217493,-0.0058634744679749,-0.0193645391457908
"plan",-0.000728423682799762,0.124516334933336,0.00714203513327302,-0.0207991263776147,0.0379251688119131,0.0313297438006982,-0.0577655058996195,-0.036203064484113,-0.068296902274046,0.0371012579013636
"complete",-0.00782499473129205,-0.0189084576129352,-0.013640718689696,-0.0149949022078261,0.113622624309557,0.0330844860764761,-0.00171776684982859,0.0284806560300585,-0.014919697412166,0.111068863240144
"task",-0.016477458530373,-0.0387817455895045,-0.00409181328111807,-0.0189270002368676,0.129450864906695,-0.0117771963137733,0.013618158621904,0.0363991316039493,-0.0339580922788308,0.059121321319592
"train",-0.0247938830622125,-0.0303659492958163,0.0211399081341355,-0.0418974701256191,0.0635941459335754,0.0351432153619963,0.0738021724533318,-0.0258071134917326,-0.00949846633890712,-0.0692799808576922
"session",-0.00328619649075055,-0.0359195338144519,0.00558782283910514,0.000686855665649154,0.0199582741304573,0.0696091432252279,0.0193116539466738,-0.0374713712744686,-0.00355729229401234,0.0131656485051736
"day",0.0413365819432742,0.0159302874690116,0.040864552406092,-0.0370409330159706,0.0604224074431951,0.0764810541948781,0.0232443476328459,0.0288856006125848,-0.0519537494796979,0.0153478653003539
"busy",-0.0021971811850469,0.00806411908047807,0.00874937670010113,-0.0257724373590757,0.0657464164961503,0.0158880632961983,0.0204600303977201,0.0120492563683412,-0.0263288023080813,-0.0281192761896701
"start",0.0314074653963,0.0218609472899269,0.0266934072597919,0.00380220751189475,0.0419478890281836,0.0277355670495257,0.0141545196562093,0.0462123448054608,-0.00117649956994289,0.0238462099607126
"fun",-0.0182942316198301,0.10214875655927,-0.0319151499865275,0.00763200569580053,-0.00185204277912161,0.00410068950966694,-0.0188929535238007,0.0262392635209268,0.0120735294859579,-0.0243524969687632
"conversation",-0.0268636944412241,0.0859752153761435,-0.0194925080628667,-0.0020161791265967,-0.0195777366597006,-0.0191679789739603,0.0547945037361802,-0.0303469403107113,0.0305621539384885,0.00277183532182583
