"","RC6","RC3","RC9","RC7","RC1","RC4","RC12","RC5","RC10","RC8","RC2","RC14","RC15","RC13","RC11"
"question",0.0983762076807436,-0.0666224013121976,-0.0488979156786894,-0.00165149308240443,0.0810148896719664,0.0108704356803482,0.0335106114638328,0.05875452999333,-0.000942584942802901,-0.0253154679275423,0.0377663380006437,0.107219326828171,-0.0461171683469342,-0.0481284358418015,-0.0449210574078614
"move",-0.00484387101089444,-0.0290774320372731,-0.00624769747601542,-0.00908374228637731,0.0461163578232155,-0.0533074684432627,0.0434185498911017,0.0110200684366413,0.023514358188481,-0.044650823857001,0.0362916921467138,0.0538425461879874,-0.047297080542225,0.0813760450296524,0.100318512622907
"answer",0.0518208511431253,-0.0825882217344385,-0.0535037094746133,-0.00935170433449664,0.166900860723633,0.0286250146503483,0.0195191549466821,0.080045256875383,0.0119827093024516,-0.027013821233364,-0.000711559959931318,0.0621618860895571,0.00682667805244292,-0.0745883312051681,-0.0594237634485079
"discuss",-0.0131354302194901,-0.00301047025965563,0.0113303666785618,0.0101030253118363,-0.0519552049678952,0.00347695758068248,0.182755903861379,-0.0388054282926531,0.012919632675687,-0.0166939143297949,0.0520710131584143,0.015784055646997,-0.035705796460912,-0.0518106939748774,0.0205844085495643
"study",0.119558584554979,0.0580997329611037,0.00832438043265683,0.0116114835997701,-0.0311673305954798,-0.0131028280376398,-0.056029039030436,-0.0287046685358218,-0.0117151452107597,0.111485397141662,0.021690644007691,0.00807448676218487,-0.0653035671244137,0.00980966065605339,-0.0417935795066325
"enjoy",-0.0172121025638884,0.0358214841449495,-0.0158961803171978,0.0899126876914973,-0.000744949105339421,-0.010389127825151,0.0105872664031157,0.093408099414099,0.00879242098212291,-0.038788789480161,0.0882500631939781,-0.0204465630924002,-0.00470281822407198,0.00620896230114182,-0.0332113489511884
"thought",-0.0202828218533014,0.00462984859808026,0.0381097821443945,-0.017120869905556,0.0136852515328635,0.0213516223562458,-0.0474706773686885,-0.0247033366542719,0.115188695141862,0.00372985795850447,0.0350227722545654,0.0506050393311363,-0.00482595091086259,0.0482138076646606,0.0239216390681808
"work",-0.0168369534478114,0.0880765407227797,-0.026445645029194,-0.00824016697263668,7.27895406381331e-05,0.0316204245373853,0.00570972363265391,-0.00775135703489857,-0.0912199974556745,0.0751764875440928,-0.0459543911183544,0.0538250884193791,0.00230171678489047,0.16325545475466,-0.0200874118371963
"happy",-0.0153269329157769,0.140711442422018,-0.0472426800377582,0.00510361630604293,0.0292288507612865,0.0399716390747994,0.0135547993604398,0.0667019088991419,-0.0239842927867189,0.0320280925309371,0.029767915406836,-0.068790511639575,-0.0227226185766261,-0.0327080134481399,-0.0292621160702704
"learn",0.0156568510035949,0.0195176027672421,0.00025393382857831,0.0347775354593148,-0.0516024532109928,-0.0291609955834787,0.0309081490940712,-0.00195545451978784,-0.0161085548352937,-0.0279454424257142,0.123942091895351,0.0859420098339155,-0.0255096231879788,-0.000299698056413784,-0.0324337642413231
"process",0.00572525130138575,-0.00295701944340133,-0.00405507487360351,0.0330492963950368,-0.0189569728431292,0.0125009653001383,0.0401406623734139,0.0207928227921655,0.0124188598101513,-0.0464611137650578,-0.0326352182220403,0.0522711486335365,0.0240055159174793,0.0339945066237442,-0.0443074898379226
"prepare",0.107846163226428,-0.0431883373465342,-0.0229818008197677,0.0633565049272886,0.0318813294051226,0.0438933645651468,-0.000197967807353853,-0.0169743640685837,0.0353982687269057,-0.0375110029700954,-0.00262502680930873,-0.0039648861275885,-0.0455014999929916,-0.00307715573071148,0.0456772188686172
"tomorrow",0.0578495842152058,0.0907407915525765,-0.0154849213543993,-0.0248373638304912,-0.00506252643164446,0.000774431310273603,-0.0277140815900433,0.00124516774651677,-0.0432747662385668,0.000166920336331546,-0.0353726988482794,0.011661827996345,0.00518889371857354,0.0113271619565705,0.0279306533412173
"plan",-0.0123737337370919,0.124680820625446,0.000159009180575248,-0.0349164426522334,0.00458973781993922,0.0636834661581572,0.0597417061166623,-0.0606163545358182,-0.0226104752917711,-0.023372838224398,-0.0685626032953779,-0.0643314586021027,0.0627947203693629,0.00262701281613506,0.0523972502587206
"complete",-0.00809557311374507,-0.00850787433175562,0.0220981769676265,0.0135984369672809,0.00869359042559668,0.129851802571935,0.0414418855644856,0.0567485195912868,-0.035954926645221,-0.043106627776655,-0.0357900777355492,0.0837529910311521,0.00478021924316069,0.0540967720961033,0.0016138452758449
"task",-0.0216135990276667,-0.019347719267103,-0.0150471176080005,-0.00124683473444225,0.0187044500505806,0.0661359655881234,0.0152494949894962,0.037665134659608,-0.0107427755318732,-0.0581225860801265,-0.0201591232914031,0.0516698690298188,-0.0140865849438421,0.124054922377587,0.007674899456425
"train",-0.0547886473333684,0.040263760048191,0.00357993305238556,-0.0127591985769595,0.140579767990861,-0.0285324591074641,-0.0374427932251352,-0.023736914252851,-0.042763095890884,-0.0401512381189128,0.0236103532020868,0.0548450769351563,-0.0422801567909118,0.0399987237398655,-0.0333354475288031
"session",-0.00791954798255119,-0.033090294716382,0.0722542127155273,0.00444871755604757,0.0529347694533537,0.0300048333091459,0.0486996788200443,-0.0199149875728686,-0.0183626040545233,-0.00326871371278924,0.008743254610348,-0.0197091590452348,-0.0052022030906225,-0.0175714877176069,-0.066387498606759
"day",0.0277995566721512,0.0742528212824635,0.0617917309578864,0.0270845151913127,0.0588358053253208,0.0300679389699123,-0.0192688476738262,0.0388771537715162,0.0288458616830095,-0.0560949128106892,-0.0358473938471704,-0.0133824429384563,0.00490449329458855,0.0674360277817904,-0.0438828195166129
"watch",-0.00291011854177035,-0.0360878633268092,0.0239235685000051,0.0302348269078019,-0.061564448010335,-0.0151341015549758,-0.0375106925253819,0.278060691071495,0.0475984098609276,0.0132806935186966,0.00473509723988524,-0.00295409446315676,-0.00836392671806547,0.0052054201452111,-0.043983641341362
"frustrate",0.00542935445691973,-0.0439215508210956,0.00332942673634103,-0.00492499829737766,-0.0092485070373365,-0.0207294142274221,-0.0201841376498714,-0.0282528299922419,0.0332259251374276,0.0614156344581372,-0.0843206789949701,0.212520045245707,0.0129556377088857,-0.0189839811450181,0.048208340686502
"late",0.00922412808853712,-0.0421999799874798,0.118601440017519,0.0338861704092897,0.0638035369548386,-0.0112293412561525,0.0376450346786036,-0.00972386853930691,-0.00262508141721712,-0.0120275568707732,-0.0290270528545854,0.0289703640662475,-0.0157922080723846,-0.0445664195695235,-0.0311739482004296
"job",-0.0180785830297067,0.00436949370046897,-0.00358242710305677,-0.000215125092315416,-0.00628781083655976,0.0401102288370279,0.0690931443550453,0.00554374866210306,0.071141313359629,-0.0132680353637868,-0.0487253291300175,0.0219140470572571,0.027385273319059,0.0184582793788417,-0.0846280603412503
"nervous",0.124187526032233,-0.0425146723934806,-0.00170301877497052,-0.0337004638637326,0.0268981549568233,0.0211684494570053,0.0500889251908588,0.00974250906341533,0.0773133116057959,0.00445118377107554,-0.0725838396712322,-0.0725957502211442,0.00108497302349362,-0.033813238654908,-0.0440404806503566
"call",-0.00418917005902023,-0.0118153811159336,-0.0175431664309084,-0.0235745472705675,0.0608666310961556,0.0846944703114448,0.00809915070440626,0.0523453378981483,0.0947561416374026,-0.00859837271458818,-0.0724697537852546,0.0444523780296971,0.0347721446188485,-0.0738637416806194,-0.0348801205969314
"begin",0.0421132213076223,-0.0313152167243043,-0.00818564580274161,0.0264957718373124,0.00610949968695031,-0.0252662285548872,0.0356687010422506,0.0194351832031296,0.0283963563108006,-0.036343153186973,0.0427242445598049,0.0302238071939851,-0.00743798062205886,0.0341555052282916,0.0586988379931568
