"","RC6","RC3","RC9","RC7","RC1","RC4","RC12","RC5","RC10","RC8","RC2","RC14","RC15","RC13","RC11"
"question",0.310990305106601,-0.108364702236824,-0.0997362980062536,-0.0417584489285726,0.192268247248466,0.0211347780826353,0.121019025237021,0.0792546543598496,0.0237823057870339,-0.0277702369533466,0.124634991616227,0.260297990052332,-0.0208082236450759,-0.0389508955632426,-0.113049444980532
"move",0.00697735423509473,0.00495911126128667,-0.00999043414135124,-0.0136811079646592,0.15034286383941,-0.0986636096639606,0.132333547920752,0.0395736726395954,0.101224721577044,-0.0602194392982632,0.075578046686867,0.136212372217243,-0.0576359186287807,0.172232355388727,0.192894617653585
"answer",0.158522186447294,-0.135926032775546,-0.101914109393911,-0.0354639240943708,0.363409501688951,0.0403838476371647,0.0831181102488524,0.133483870687434,0.0596381694260871,-0.0461127666256777,0.0432222455089828,0.169925504641405,0.0553191353693074,-0.0974712526053123,-0.122376049481585
"discuss",-0.000652588075161428,0.047114933073889,-0.00616842851764004,-0.000197458075323102,-0.0726356242843903,0.0119531491408685,0.385980039302471,-0.0798004358202087,0.0742956059531638,-0.0208418426941641,0.106181189292175,0.0674312475774142,-0.0424547327821519,-0.0844078006829434,0.0376160449617116
"study",0.3905597704898,0.153945954071492,0.0741449301090906,0.0620498175877543,-0.0267190454396559,0.00226390037114572,-0.0657069395087634,-0.062903797753013,-0.0383725841432496,0.266991077555196,0.0650507506431972,0.041069015771444,-0.0939184943108155,0.060939296509949,-0.076628544617687
"enjoy",-0.0312349113929472,0.12318050883817,-0.0075602729095158,0.213157014684481,0.0368203153827029,-0.0236788080250013,0.0302066342110291,0.222987901794538,0.0515327916283938,-0.0496998020237497,0.178415556028299,-0.0564546260042465,0.00740667102806648,0.00301741762191132,-0.0112600411084086
"thought",-0.0258859250284489,0.0576016990496942,0.100240404656646,-0.0187495147678859,0.0856510557149316,0.0684535435942071,-0.0325180727763989,-0.0249467204496211,0.259257996655992,0.0357875476598417,0.0769528685004188,0.135904720703557,0.0111182518107218,0.118837336492111,0.0621647566704151
"work",0.0247013755010334,0.214272558750386,4.52079157177447e-05,0.0211129267142773,0.0570407738143373,0.134154710431453,0.0806163254229374,-0.0126866051420458,-0.14760120838547,0.210630907939913,-0.110778340133125,0.166641365456592,-0.0174213760565645,0.38374870424959,-0.0416802573182941
"happy",-0.0375433264154142,0.365172484264887,-0.0663341078192682,0.0727367553832816,0.0943640547890608,0.0785943294157645,0.0641753440271748,0.184168009932018,0.0158012507562845,0.091498022218012,0.0431373449424794,-0.132978959715017,-0.070244703857861,-0.0587585186469942,0.00901235816272462
"learn",0.10921099451728,0.0397753027654896,-0.0123569047615282,0.0323794472745323,-0.0806594805643026,-0.0601701798394653,0.0899682336192494,-0.0164204403389728,-0.0138312436762871,-0.0361693424426073,0.270330975681508,0.18454272363839,0.0117247951361426,0.0103644706390043,-0.0746464868258903
