"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"Filename*",1,3758,1879.5,1084.98548377386,1879.5,1879.5,1392.9027,1,3758,3757,0,-1.20095799875455,17.6988700204279
"WC",2,3758,144.318520489622,82.7246326508107,201,144.989694148936,59.304,31,509,478,-0.156945535155928,-1.47167828428484,1.34944894901424
"RC2",3,3758,2.62556434007451,3.4425637777023,2,2.3111285106383,2.81115786,-13.8889,22.58066,36.46956,0.943237885031155,3.08649440492758,0.0561569622357135
"RC1",4,3758,5.38895785790314,3.70135803210304,4.89663,5.11790408577128,3.425465757,-6.52175,27.27272,33.79447,0.878452117788302,1.7685790063214,0.0603785540811091
"RC3",5,3758,4.46611364555615,3.34921959462216,4.237295,4.33554518617021,2.834308659,-9.5238,24.32431,33.84811,0.557738015842718,2.2868209175955,0.054634281436564
"RC4",6,3758,2.85281062001064,3.51858493614546,2.54238,2.69926935172872,3.150539826,-10.81081,22.22224,33.03305,0.560112783360498,1.51130153444959,0.0573970604879112
"RC5",7,3758,1.89340501596594,3.15536813931723,1.38249,1.61140893949468,2.049679674,-10.25641,28.20512,38.46153,1.48375800321732,5.61182643959479,0.0514720716540155
