"","RC2","RC1","RC3","RC4","RC5"
"play",-0.0185459604984347,-0.0783648885226746,0.0974365669364444,0.0311744124422869,0.430749864739118
"video",-0.0534507391045029,-0.0711725620805249,-0.0646427351886379,0.0321554191359688,0.435391087134137
"game",-0.008893467145995,-0.109747607298127,0.0655004760045265,0.0557136893443665,0.362424314090949
"phone",-0.0108453954307476,-0.0384556108758878,0.181746329380906,0.00651953304414045,0.166238722889413
"wait",-0.0356984531728732,0.221244470084101,0.116690575248165,-0.0549820415140934,-0.0532919929983542
"computer",0.0844668507297627,-0.0163132405529568,0.0187627807161716,0.113447820461649,0.0490148854580486
"call",-0.0717595993872196,-0.0151729085048718,0.274951394095911,0.137006763284926,0.0230006899407697
"move",0.0679782202592269,-0.0021122059744479,0.24240569401599,0.0458647515651754,0.0475316076658147
"quick",0.09667331614289,0.131899068235511,0.0550624472079544,-0.0213940540439154,-0.036436741342576
"pay",0.386403246996783,-0.144386420149395,-0.0123775746918556,-0.0863933426053917,0.148484508640476
"attention",0.418272415692179,-0.157458298301109,-0.0314633008896257,-0.0850534719366659,0.189693840195786
"answer",0.215793538898384,-0.0394813305016011,0.154292333499367,0.0480394277700969,-0.0238669795272428
"work",-0.00850840011111106,0.0971147710583922,0.102013367119077,0.456855860678696,-0.0313251995091552
"coffee",-0.0382161810534664,0.220369828132747,0.084053217717265,-0.00537287005368643,-0.0544559457134849
"told",-0.00932919822441734,0.0737419490746614,0.348174176346937,-0.0112671396369294,-0.053497395087405
"place",-0.0719745659882203,0.0740524036628557,0.193169623905824,0.0422900241278414,0.0211424517424029
"room",0.0387519912303312,0.156237942465006,0.0173885612086954,-0.0914878109149359,0.229958882852585
"study",0.237822768606603,0.232409333785238,-0.0280328250690681,0.163475540595709,-0.128607855900024
"interest",0.155817786095561,-0.110101080948147,0.156314684199166,0.0471056255592915,0.129976982434137
"bore",0.135988709688906,-0.0874404264393698,-0.0673800940663087,0.0277672213663842,0.205538174572624
"hear",-0.0166900525214075,-0.0267766068597278,0.248341685730951,-0.0181768079278074,0.00790917857207972
"realize",0.095292077968439,0.0806678751067463,0.104525127825184,0.106068717478099,-0.00499293478321346
"talk",0.0514366732607267,0.041559694333646,0.425795836319422,-0.121330296993593,0.00795700336391797
"task",-0.0565478960535381,-0.0615206307756167,0.0504530266660791,0.294971154429492,0.042793283761594
"research",0.0160117610283556,0.0360874803971836,0.113561587046837,0.200765514094719,-0.050944746407551
"thought",0.0356226430024643,0.0461531456479796,0.2040883493516,0.133096745830473,0.0545402282964121
"night",0.101493803459153,0.219166785727472,-0.0113658254529238,0.15604603436535,0.0905314418923758
"minute",0.132351143350762,0.144243226752128,0.0847886583697097,0.0115984403221263,0.0674264264356772
"conversation",-0.0301988311557053,-0.0103258376395936,0.322273572751204,0.00321390551032706,0.00130600600726269
"long",0.00412643550002689,0.137680001418481,0.0911742390306317,0.104188853864399,0.0697597705414013
"order",-0.0212294500963454,0.138598298641131,0.0433997118566542,0.0690521392372263,-0.0384930732393845
"job",-0.025502353104304,-0.0564979841372659,0.185962538721571,0.173468216522361,-0.0481032202476111
"late",0.0352332130679428,0.241246147395047,-0.00085621549744399,0.0967333220266005,-0.0326626915352974
"finish",0.0183081292258144,0.268003254909023,-0.083651042685819,0.215924300822983,0.14847237861925
"rest",0.0947711812319523,0.151251866923014,-0.0247498448092986,0.0272740334491954,0.128271258167669
"stuff",-0.0313164777074116,0.0453760945313882,0.0759166644860045,0.0257064450002929,0.0131472254361007
"ready",0.0497251979765771,0.229732726894773,-0.00595575649945983,0.0207013604288175,0.00742531328070525
"today",0.0721081569921212,0.213769903584452,0.087648346408662,0.214108120562613,0.0364117229418924
"friend",-0.00542062096630013,0.187193348680285,0.32899537987428,-0.041935240695468,0.0703342731679384
"excite",-0.021124018914313,0.148041919448999,0.212400170675649,-0.100152851971295,0.0762803616136565
"life",-0.0279108787820026,0.00793746248054954,0.201089176023191,0.0180177511597196,0.0822889524808402
"start",0.114726671438962,0.252169629385184,0.183712101718551,0.193554902049475,0.0977249552682002
"laugh",-0.0175414642081505,0.000415047253088262,0.181368891557081,-0.10197063190922,0.130695372793519
"write",0.183787537288213,-0.0822017886212563,0.0356597294348772,0.161108456925956,-0.014317492332413
"email",0.03044578868326,-0.0541464539705384,0.0975390997963265,0.0804477252042545,-0.0442595889046768
"lab",-0.0396226144334717,0.199064941038808,0.110665710944359,0.160724953571921,-0.127260924731352
"sad",-0.029683188770043,0.0104176262526743,0.103290458320001,-0.00124123226436889,0.0807848860093677
"day",0.0763569039703411,0.334334754721004,0.125965992857599,0.212567121542505,0.0997087706745676
"together",0.0109303436721093,0.0818265633059787,0.235690295086395,-0.0395593453013548,-0.0931992954101624
"group",0.05535722387573,-0.0213607231687746,0.187768691049859,0.033511491996769,-0.00667219139403472
"focus",0.144509909985501,0.00679643101182902,-0.0526383954751588,0.209300626283404,0.067492712286745
"meet",-0.0315615183393051,0.114568591930196,0.31894922496624,0.0988601826114452,-0.166664006944988
"lunch",-0.108802459015601,0.364400997061911,0.0414804406389156,-0.0490685452846295,0.0474518526220156
"live",-0.0538203473309061,0.0687143570374789,0.204915730694216,-0.103075358823484,0.122874484879526
"show",0.0158397014615162,0.0242749810868562,0.0770252745137565,0.0196140181121159,0.305810488806447
"sleep",0.0445179204906979,0.193003760064431,-0.187922263121508,0.237839449490286,0.0931411926267775
"anxious",0.163130373429783,0.0932676141453973,0.0117084882279146,0.0340894126925416,-0.0939605996480142
"people",0.0144152539684732,0.0640645403421203,0.263696236988535,0.100537138409559,0.0575519520072555
