"Filename","WC","RC2","RC1","RC3","RC4","RC5"
"10_8_818.txt",31,9.09091,12.12122,-9.99999999962142e-06,-3.03031,6.06061
"10_8_819.txt",31,0,0,0,0,0
"10_8_820.txt",34,0,8.33333,0,0,8.33333
"10_8_821.txt",37,15.78948,0,5.26316,5.26316,5.26316
"10_8_822.txt",37,5.1282,7.6923,7.6923,2.5641,2.5641
"10_8_823.txt",39,9.5238,-2.38095,2.38095,-4.7619,4.7619
"10_8_824.txt",39,9.5238,-2.38095,2.38095,-4.7619,4.7619
"10_8_825.txt",40,9.30232,-2.32558,2.32558,-4.65116,4.65116
"10_8_826.txt",41,13.95348,2.32558,2.32558,-2.32558,6.97674
"10_8_827.txt",43,8.69565,1.00000000005096e-05,2.17391,-2.17392,4.34782
"10_8_828.txt",43,8.69565,1.00000000005096e-05,2.17391,-2.17392,4.34782
"10_8_829.txt",43,8.69565,1.00000000005096e-05,2.17391,-2.17392,4.34782
"10_8_830.txt",43,8.69565,1.00000000005096e-05,2.17391,-2.17392,4.34782
"10_8_831.txt",50,11.32075,7.54717,3.77358,-5.66038,3.77358
"10_8_832.txt",49,0,0,1.92308,0,0
"10_8_833.txt",68,2.7027,10.8108,4.05405,0,4.05405
"10_8_834.txt",203,9.50228,7.23983,4.07241,-0.90497,-0.90498
"10_8_835.txt",207,3.07019,2.19299,3.0702,-1.31579,0.8772
"10_9_837.txt",32,8.57142,8.57142,2.85714,5.71428,-2.85714
"10_9_838.txt",35,2.63158,7.89474,7.89474,7.89474,2.63158
"10_9_839.txt",41,0,2.32558,0,2.32558,4.65116
"10_9_840.txt",44,10.41667,6.25,4.16667,8.33333,2.08333
"10_9_841.txt",54,1.72414,5.17242,3.44828,8.6207,-1.72414
"10_9_842.txt",56,1.63934,1.63934,8.19671,4.91803,0
"10_9_843.txt",201,0.88889,0.44444,3.55554,2.66665,0.44444
"10_9_844.txt",200,-0.92592,8.33332,3.70369,0.92592,1.11022302462516e-16
"10_9_845.txt",206,0.88106,4.40529,5.72689,-1.32159,1.76212
"11_1_896.txt",180,2,3,9,3,1.5
"11_1_897.txt",228,4.26358,3.48839,1.5504,1.938,0
"11_1_898.txt",229,1.95314,7.0313,1.95313,3.51565,4.2969
"11_10_959.txt",33,8.33334,13.8889,11.11112,-5.55556,2.77778
"11_10_960.txt",47,0,9.61539,9.61539,-1.92308,-1.92308
"11_10_961.txt",61,10.44777,8.95524,7.4627,5.97016,-1.49254
"11_10_962.txt",61,0,4.34784,7.2464,2.89856,4.34784
"11_10_963.txt",75,-3.65853,7.31706,1.21951,-3.65853,2.43902
"11_10_964.txt",252,4.64286,1.78571,2.85712,1.42856,0
"11_10_965.txt",257,1.03449,1.03449,0.68966,0,0.34483
"11_10_966.txt",268,1.03092,7.21649,2.40549,1.7182,-0.34365
"11_11_968.txt",31,-11.42857,17.14285,2.85714,-2.85715,8.57142
"11_11_969.txt",34,2.63158,7.89474,-2.63158,0,0
"11_11_970.txt",35,0,2.5,-5,2.5,0
"11_11_971.txt",39,0,0,0,2.27273,0
"11_11_972.txt",44,6.24999,2.08333,-2.08333,4.16666,2.08333
"11_11_973.txt",199,2.2124,2.2124,6.1947,-0.88494,2.21239
"11_11_974.txt",200,2.3148,8.33331,4.62962,1.85184,-0.92593
"11_11_975.txt",214,3.74999,3.75,6.25001,0.41667,0.41667
"11_12_977.txt",34,2.85714,2.85714,5.71428,2.85714,0
"11_12_978.txt",45,-2.04082,14.28574,-2.04082,6.12246,4.08164
"11_12_979.txt",45,4,2,6,8,0
"11_12_980.txt",57,-1.49254,4.47762,2.98508,-2.98508,0
"11_12_981.txt",206,-0.88889,3.55554,3.1111,2.22222,-0.44444
"11_12_982.txt",221,0.80646,2.01614,4.43551,1.20968,0.80646
"11_12_983.txt",224,-0.39525,3.55732,2.76682,3.55732,1.97628
"11_13_986.txt",46,6,6,4,0,-4
"11_13_987.txt",48,9.25925,9.25925,7.4074,9.25925,-1.85185
"11_13_988.txt",56,0,3.27868,4.91802,-1.63934,3.27868
"11_13_989.txt",204,8.77196,8.33336,3.94739,2.193,-2.19299
"11_13_990.txt",210,3.43345,8.1545,1.71673,3.43346,1.28754
"11_13_991.txt",213,2.57509,2.14591,1.28754,2.14591,0
"11_14_992.txt",33,10.52632,-2.63158,-2.63158,5.26316,5.26316
"11_14_993.txt",42,-6.24999,12.49999,0,4.16667,8.33333
"11_14_994.txt",55,6.3492,-1.5873,6.3492,1.5873,6.3492
"11_14_995.txt",56,3.2258,1.6129,1.6129,3.2258,1.6129
"11_14_996.txt",62,-1.40845,5.6338,1.40845,1.40845,2.8169
"11_14_997.txt",210,0.84746,5.93222,6.77968,-0.84746,2.96611
"11_14_998.txt",214,1.66668,2.08334,5.83334,2.08334,0.41667
"11_14_999.txt",278,-0.31446,5.97488,5.03149,2.0000000000131e-05,1.57234
"11_2_899.txt",58,0,4.54545,-1.51515,6.0606,4.54545
"11_2_900.txt",86,2.06186,3.09279,0,5.15465,3.09279
"11_2_901.txt",90,0.97087,1.94174,6.7961,1.94174,1.94175
"11_2_902.txt",171,2.60416,8.33331,7.29165,3.12499,-1.00000000000655e-05
"11_2_903.txt",175,2.92681,4.39021,5.36582,3.41462,0.9756
"11_2_904.txt",217,4.16668,3.33335,2.08335,4.16668,4.58334
"11_3_905.txt",209,-0.8547,4.70085,1.7094,-2.13675,1.7094
"11_3_906.txt",249,9.02525,2.52707,1.44404,-0.72202,4.69313
"11_4_907.txt",53,1.63934,0,3.27868,-1.63934,0
"11_4_908.txt",221,2.46913,2.46913,0.82304,1.64609,0.82304
"11_4_909.txt",256,1.05264,7.01754,4.91229,1.05263,1.05263
"11_4_910.txt",293,4.36138,2.49222,1.24612,1.86917,0
"11_5_911.txt",52,0,1.72414,0,5.17242,3.44828
"11_5_912.txt",73,3.65853,1.21951,4.87804,6.09755,3.65853
"11_5_913.txt",86,5.20834,2.08333,-1.04167,2.08334,2.08334
"11_5_914.txt",208,4.7619,5.6277,3.8961,3.8961,0
"11_5_915.txt",221,9.27421,0.80646,4.83872,2.01614,2.01613
"11_5_916.txt",252,11.07144,2.85714,1.78571,2.85715,1.07141
"11_6_917.txt",36,2.43902,0,-2.43902,0,0
"11_6_918.txt",49,-3.44828,6.89656,3.44828,0,1.72414
"11_6_919.txt",54,3.33334,0,10,-1.66666,6.66666
"11_6_920.txt",55,1.5873,1.5873,3.1746,-1.5873,0
"11_6_921.txt",61,4.47762,0,7.4627,-1.49254,1.49254
"11_6_922.txt",62,7.24639,5.79711,5.79712,-2.89855,1.44928
"11_6_923.txt",65,7.99999,1.33333,5.33332,-1.33333,1.33333
"11_6_924.txt",66,1.36986,0,2.73972,1.36986,4.10959
"11_6_925.txt",69,1.2987,3.8961,6.4935,1.2987,2.5974
"11_6_926.txt",69,-3.8961,6.4935,5.1948,-5.1948,2.5974
"11_6_927.txt",203,2.20265,1.76212,3.52424,-0.44053,5.72689
"11_6_928.txt",207,2.63159,3.07019,3.07019,1.75439,1.3158
"11_6_929.txt",232,5.09805,3.92158,2.35295,1.0000000000121e-05,1.9608
"11_7_930.txt",45,1.96078,7.84313,11.76469,-1.96078,3.92156
"11_7_931.txt",55,1.66667,10,10.00001,5,0
"11_7_932.txt",58,2.98508,4.47762,2.98508,2.98508,0
"11_7_933.txt",60,0,1.38889,1.38889,1.38889,1.38889
"11_7_934.txt",63,0,8.33334,1.38889,1.38889,2.77778
"11_7_935.txt",65,0,5.55556,0,2.77778,4.16667
"11_7_936.txt",70,2.5974,7.7922,3.8961,2.5974,1.2987
"11_7_937.txt",202,2.71494,5.42988,8.14482,2.71494,-0.90498
"11_7_938.txt",205,2.1834,1.74672,2.62008,1.31004,3.49344
"11_7_939.txt",211,3.82978,1.27659,2.12765,1.27659,-0.42553
"11_8_940.txt",47,7.27273,9.09091,3.63636,-5.45455,0
"11_8_941.txt",56,3.125,1.5625,4.6875,1.5625,0
"11_8_942.txt",64,2.73972,1.36986,5.47944,-1.36986,4.10958
"11_8_943.txt",74,10.9756,3.65854,4.87804,-3.65854,2.43902
"11_8_944.txt",77,1.16279,4.65116,6.97674,0,0
"11_8_945.txt",78,3.52941,0,5.88235,0,2.35294
"11_8_946.txt",80,6.81817,2.27272,4.54544,2.27273,5.68182
"11_8_947.txt",211,2.86888,6.55738,9.99999999984347e-06,0.40984,2.45902
"11_8_948.txt",227,7.874,3.1496,2.3622,2.7559,-0.3937
"11_8_949.txt",227,1.16279,0.3876,5.42634,0.3876,2.71317
"11_9_950.txt",49,0,7.27272,-1.81818,3.63636,7.27272
"11_9_951.txt",57,3.07692,3.07692,0,4.61538,3.07692
"11_9_952.txt",86,1.05263,2.10526,2.10526,1.05263,6.31579
"11_9_953.txt",88,1.02041,7.14287,6.12246,2.04082,8.16327
"11_9_954.txt",108,0,2.43903,1.62601,3.25203,4.87806
"11_9_955.txt",111,-2.22044604925031e-16,7.31708,5.69106,0.81301,8.13009
"11_9_956.txt",209,2.94119,1.68068,1.26051,2.52102,4.20169
"11_9_957.txt",210,1.28755,3.00428,6.00854,1.28754,1.28754
"11_9_958.txt",265,1.37932,4.13794,5.17243,0.34483,0.68966
"12_1_1006.txt",40,0,2.27273,2.27273,-2.27273,0
"12_1_1007.txt",128,0,5.97016,5.22389,1.49254,2.23881
"12_1_1008.txt",153,2.40964,9.63856,-1.20482,-1.20482,7.22892
"12_1_1009.txt",181,3.10879,2.07253,3.10879,-0.51814,1.03626
"12_10_1083.txt",211,0.4386,3.0702,4.82459,0.4386,0.8772
"12_10_1084.txt",219,0.43103,2.15516,6.89653,0,3.01723
"12_10_1085.txt",221,0.42553,0.85106,4.2553,1.70212,0.42553
"12_11_1091.txt",212,10.177,3.98231,6.19471,1.76991,-0.88496
"12_11_1092.txt",214,3.07018,9.21053,1.75439,2.63158,0.87719
"12_11_1093.txt",218,-9.99999999984347e-06,12.23627,0.84388,-1.68777,0.84388
"12_12_1099.txt",37,2.5,5,5,5,2.5
"12_12_1100.txt",206,-2.69058,9.86546,2.69058,-2.69058,2.69058
"12_12_1101.txt",211,0,3.05676,3.05676,1.31004,1.74672
"12_12_1102.txt",218,4.31031,12.0689,2.15516,7.32755,2.15517
"12_13_1105.txt",39,9.5238,4.7619,0,4.7619,0
"12_13_1106.txt",46,4.08164,12.24492,2.04082,2.04082,0
"12_13_1107.txt",209,5.33331,7.55553,5.33332,4.44444,0
"12_13_1108.txt",214,1.76212,6.16742,2.20265,1.76212,0.44053
"12_13_1109.txt",227,3.31951,8.29878,4.56434,7.4689,-2.07469
"12_14_1116.txt",31,0,3.125,3.125,3.125,3.125
"12_14_1117.txt",205,4.10958,1.82648,2.73972,4.5662,-1.82648
"12_14_1118.txt",216,-3.86266,6.86695,2.5751,-3.0043,0
"12_14_1119.txt",223,0.41841,7.94979,2.92887,3.34728,1.67364
"12_2_1012.txt",36,5.12821,7.69231,12.82052,7.69232,0
"12_2_1013.txt",39,0,9.75608,9.75608,4.87804,0
"12_2_1014.txt",40,0,-2.27272,0,0,9.09091
"12_2_1015.txt",44,2.12766,6.38298,0,0,12.76596
"12_2_1016.txt",216,2.13675,3.4188,3.84615,2.13675,1.7094
"12_2_1017.txt",226,-2.02429,8.09718,2.0243,2.0243,2.02429
"12_2_1018.txt",229,2.44898,8.16326,1.22449,3.26529,7.75509
"12_3_1024.txt",236,5.15876,7.93655,1.58733,3.9683,2.7778
"12_3_1025.txt",236,6.2992,7.874,7.08661,5.51181,0.3937
"12_3_1026.txt",266,5.1903,5.1903,6.57438,2.76816,1.03806
"12_4_1031.txt",40,14.2857,2.38095,14.2857,9.5238,0
"12_4_1032.txt",206,7.7273,7.27275,3.63639,6.36366,-1.81818
"12_4_1033.txt",217,3.84615,2.13675,3.84615,2.13675,2.13675
"12_4_1034.txt",222,-3.2,9.6,-1.6,4.44089209850063e-16,1.6
"12_5_1038.txt",33,-2.85715,14.28571,2.85714,-1.00000000005096e-05,5.71428
"12_5_1039.txt",34,2.77778,-2.77778,2.77778,0,5.55556
"12_5_1040.txt",201,-1.36986,4.10958,0.45662,0.45662,0.45662
"12_5_1041.txt",227,1.23967,2.47934,5.3719,2.06612,2.89256
"12_5_1042.txt",229,1.56251,4.29689,3.90628,3.51564,0.39063
"12_6_1047.txt",202,1.82648,0.45662,1.82648,1.82648,0
"12_6_1048.txt",213,-1.2987,4.329,1.7316,-0.8658,1.2987
"12_6_1049.txt",223,0.86206,6.03444,1.72411,3.87928,2.15516
"12_7_1055.txt",32,0,8.57142,5.71428,2.85714,-2.85714
"12_7_1056.txt",206,1.35135,8.1081,1.8018,2.25225,2.7027
"12_7_1057.txt",213,-1.7094,5.55555,4.2735,1.28205,0.8547
"12_7_1058.txt",219,1.69492,2.96611,6.77967,6.35594,0.42373
"12_8_1062.txt",36,5.12821,10.25641,0,-5.12821,0
"12_8_1063.txt",214,-4.34784,8.69564,0.86956,-2.60871,1.30434
"12_8_1064.txt",216,2.193,4.82458,7.01757,4.82458,0.4386
"12_8_1065.txt",223,0,4.09838,4.09838,9.99999999984347e-06,-0.40984
"12_9_1072.txt",31,12.12121,15.15151,12.12121,6.06061,0
"12_9_1073.txt",234,9.23696,2.81126,6.02411,2.81126,0.40161
"12_9_1074.txt",235,2.37154,3.16205,5.5336,2.7668,2.37154
"12_9_1075.txt",240,1.95314,7.4219,3.51564,3.12503,0
"13_1_1121.txt",32,3.0303,18.1818,12.1212,21.2121,3.0303
"13_1_1122.txt",66,4.16667,13.8889,5.55556,1.38889,2.77778
"13_1_1123.txt",82,2.24719,10.11239,2.2472,1.12361,2.2472
"13_1_1124.txt",94,11.1111,5.0505,5.0505,6.0606,-2.0202
"13_1_1125.txt",116,10.15625,8.59375,3.90625,5.46875,1.5625
"13_10_1224.txt",42,-6.52174,17.39129,6.52174,-2.17391,6.52173
"13_10_1225.txt",45,6.38298,2.12766,6.38298,-2.12766,4.25532
"13_10_1226.txt",45,6.38298,12.76596,14.89362,14.89362,-4.25532
"13_10_1227.txt",46,4.08164,4.08164,4.08164,10.2041,2.04082
"13_10_1228.txt",47,0,3.84616,1.92308,0,5.76924
"13_10_1229.txt",48,0,3.84616,3.84616,1.92308,3.84616
"13_10_1230.txt",61,-1.51515,7.57575,4.54545,1.51515,1.51515
"13_10_1231.txt",65,1.44928,4.34783,2.89857,1.44928,4.34783
"13_10_1232.txt",69,2.7027,4.05405,12.16215,0,0
"13_10_1233.txt",92,1.03093,4.12371,7.2165,6.18557,1.00000000000655e-05
"13_10_1234.txt",96,4,4,2,4,0
"13_10_1235.txt",142,2.02704,9.45949,9.45948,3.37839,-4.05405
"13_10_1236.txt",206,0.89286,5.35716,8.92859,0.89286,3.57143
"13_10_1237.txt",221,1.68776,6.32911,9.70463,5.90717,-4.21941
"13_10_1238.txt",218,2.5974,3.4632,5.6277,5.55111512312578e-17,3.4632
"13_11_1239.txt",40,0,4.65116,4.65116,-2.32558,2.32558
"13_11_1240.txt",46,8.16327,4.08164,0,10.20409,4.08164
"13_11_1241.txt",65,0,4.34783,8.69566,-1.44928,0
"13_11_1242.txt",65,-2.94118,10.29413,4.41177,5.88236,1.47059
"13_11_1243.txt",82,-1.14942,3.44828,1.14943,1.14942,2.29885
"13_11_1244.txt",121,2.34375,3.90625,6.25,3.90625,1.5625
"13_11_1245.txt",130,4.41176,4.41175,4.41174,6.61765,0
"13_11_1246.txt",225,3.40424,2.55318,8.08508,2.12764,0
"13_11_1247.txt",229,5.32787,8.19675,4.91806,1.63937,-0.81967
"13_11_1248.txt",234,1.20969,2.01615,4.83872,2.82258,2.41937
"13_12_1249.txt",45,-2.08333,16.66667,12.49999,9.99999999962142e-06,4.16666
"13_12_1250.txt",72,2.63158,7.89474,7.89474,3.94737,-2.63158
"13_12_1251.txt",72,1.31579,11.84211,6.57895,7.89474,-3.94737
"13_12_1252.txt",73,-1.33333,6.66666,1.33332,1.00000000000655e-05,1.33333
"13_12_1253.txt",84,1.0989,6.5934,3.2967,5.4945,5.4945
"13_12_1254.txt",88,4.34783,8.69566,5.43479,7.6087,3.26086
"13_12_1255.txt",92,0,6.31578,6.31578,4.21052,0
"13_12_1256.txt",97,0.97087,11.65046,13.5922,0,-0.97087
"13_12_1257.txt",204,1.85184,7.40739,6.01852,2.3148,-0.92592
"13_12_1258.txt",218,1.75439,1.31579,4.38597,5.26317,-1.31579
"13_12_1259.txt",226,1.66668,5.83336,10.00004,-1.25,2.08335
"13_13_1261.txt",41,0,0,2.27273,2.27273,0
