"","RC6","RC2","RC7","RC9","RC1","RC10","RC3","RC4","RC8","RC5"
"relieve",0.130043429735504,-0.0501509932638558,0.00896941194457182,0.000401477050248772,0.0582971549763079,0.0723872360429507,0.0753588594658655,0.0724871497629506,0.0399278475830316,0.122018213504587
"frustrate",0.0536776601430932,0.00404050086782099,-0.058067897791948,0.0726134242585331,0.0501246804950912,0.0859371479422404,-0.0479943191854016,0.336158372788263,0.024323461489774,-0.0651245573634214
"long",0.02316195554171,-0.000795013307765457,0.0935740854896981,0.0570456002741845,0.0716211382656867,0.0315895503580589,0.0926646682682694,0.156860880476294,0.112265523606455,0.101002389807027
"happy",0.00384858039956804,-0.072213318682091,0.16055492056492,0.217683880193826,0.045279668585177,0.0258061941421416,0.268834561113565,-0.0268779106849324,0.00190430857399817,0.203549783264341
"issue",0.0142407335173359,0.0198232089435209,-0.0534781156214289,0.0386321646458342,0.0234423627151972,0.113622944089271,0.0624374985905606,0.24300669059664,0.000517156935700732,0.0283918185228336
"place",-0.0514232401973835,-0.0127864377637534,0.0704191176446975,0.202130740401417,0.0294292096169736,0.0646448772230904,0.121104519453082,0.0933762117580536,0.00873309211571691,-0.00890690981683208
"work",0.0996937576491271,-0.0938310402208323,0.0663306790882381,-0.0591590898855019,0.0384038994274377,0.32505999816411,0.145260118727489,0.306943677630846,0.0372433135391814,0.0571493367368366
"email",-0.0506328303536663,0.0171812303893547,-0.040110698593348,-0.0958645922214963,0.243278639006976,0.133639947858222,0.0227504397031063,0.0848607647431609,-0.157101444606978,-0.00994480781510317
"lunch",-0.0539304658937266,-0.0135339264340543,0.48494426145974,-0.0110660257338738,0.0406991004929681,0.0216351528625196,0.100783454954868,0.0033956899540311,-0.0580353071284796,0.0603603511343623
"class",0.385851274625505,0.437910596247049,0.0185530201161737,-0.0459631038947737,0.0959125884512354,-0.120300761891826,0.0774801431313063,-0.105410430922535,0.0931647514035638,0.0489248745863843
"call",-0.0665604521113527,-0.0361849396757055,-0.0673620085795942,0.167002982120491,0.177662871221057,0.166375802897387,0.0588726006299034,0.0807859485810127,-0.0587635763944338,0.0530870525465698
"study",0.454561811150077,0.00039836391841889,0.121146724689257,0.0563435993347183,-0.062266147310173,0.0580670960809229,0.00850342330436671,0.0835633280250942,0.110891869095042,-0.0186318420999418
"enjoy",-0.0169262629006302,0.0914121475585552,0.209704210862877,0.127025568498082,0.0496133285056987,-0.0249643841019046,0.021399666428426,0.00577555940361189,-0.045092741213063,0.219186552575287
"thought",0.0265137566139969,0.0491637623257163,-0.00581336100624768,0.271097262997828,0.158653504180985,0.17528106098161,-0.0666156427943351,0.0908937815759125,0.0658450343277966,-0.0236144257910784
"learn",0.137307577515468,0.226778240946836,0.0163046292285292,0.0696886985852625,-0.0977762400069934,-0.0396352445662637,-0.00655864910419676,0.165807051208551,-0.0215779864935552,0.0118667694889594
"question",0.29860162232663,0.146650934236249,-0.0677234412880045,0.000997259999443765,0.135164704606074,-0.00962029514480886,-0.0772524343156636,0.271263372296353,-0.17398419471766,0.0588131367018186
"move",0.0341209733992607,0.0261109378925178,-0.0611527746993908,0.174205281659823,0.209493194259002,0.0215161189901145,0.00648407544239616,0.122920519480897,-0.0355700047078267,0.0598321721241375
"answer",0.121191307646862,0.104625794120097,-0.0650200738816643,-0.026240501289424,0.311924432242115,0.0114688227382207,-0.0854368306557621,0.189623905446404,-0.187967964590681,0.0733455581144861
"discuss",-0.0127365895587132,0.101154357202694,-0.0227689500030368,0.165032663817535,-0.114282481125613,0.00646451490205595,0.290973836438195,0.133326016666134,-0.0608284789494383,-0.0724889568263822
