"Filename","WC","RC6","RC2","RC7","RC9","RC1","RC10","RC3","RC4","RC8","RC5"
"10_1_760.txt",32,2.85714,8.57142,0,5.71428,-2.85714,-2.85714,0,-2.85714,0,2.85714
"10_1_761.txt",39,0,9.5238,0,-4.7619,7.14285,0,0,-2.38095,-2.38095,0
"10_1_762.txt",41,1.00000000013978e-05,18.18181,0,-6.81817,9.0909,-4.54545,-2.27273,-15.90908,-2.27273,0
"10_1_763.txt",44,6.38298,6.38298,4.25532,2.12766,4.25532,0,2.12766,-4.25532,2.12766,2.12766
"10_1_764.txt",63,2.98507,0,2.98507,0,0,0,1.49254,0,2.98507,0
"10_1_765.txt",85,6.52175,7.60871,1.08696,5.43479,4.34783,1.08695,0,5.43479,0,2.17391
"10_1_766.txt",207,3.70369,-0.46297,3.24074,2.77777,6.48149,0.46296,2.31481,-0.46295,1.85185,1.85185
"10_1_767.txt",217,7.59493,5.90717,3.79746,2.1097,5.48522,-1.26583,3.37552,-1.26583,0.84388,2.53164
"10_1_768.txt",238,5.13834,5.53358,0,9.99999999984347e-06,5.53359,0.79052,-0.39526,-0.39526,-2.7668,0.39526
"10_10_846.txt",28,9.67743,3.22581,0,0,-3.22581,0,0,0,3.22581,3.22581
"10_10_847.txt",33,0,19.44446,0,-11.11112,13.8889,-2.77778,0,-11.11112,-2.77778,0
"10_10_848.txt",36,13.1579,0,10.52632,5.26316,18.42106,7.89474,5.26316,2.63158,7.89474,5.26316
"10_10_849.txt",41,2.22222,8.88888,0,-4.44444,8.88888,2.22222,0,-2.22222,-4.44444,0
"10_10_850.txt",43,-6.52175,10.86957,0,-6.52175,10.86957,-2.17391,-2.17391,-13.04348,0,6.52174
"10_10_851.txt",43,6.52173,4.34782,0,0,2.17391,-2.17391,2.17391,-2.17391,0,0
"10_10_852.txt",65,8.57142,4.28571,2.85714,0,4.28571,1.42857,1.42857,1.42857,1.42857,1.42857
"10_10_853.txt",201,6.42204,4.12846,1.37616,2.2936,1.83488,1.83487,1.83488,1.37617,-2.29358,1.83488
"10_10_854.txt",205,4.09091,4.54547,2.27273,-0.9091,5.00002,1.8182,3.18183,0.9091,3.18183,1.36364
"10_10_855.txt",215,3.81357,0.42373,4.2373,5.08476,2.96611,1.27119,3.38984,0.84746,2.11865,2.54238
"10_11_856.txt",32,14.70589,-2.94117,11.76471,5.88236,11.76472,8.82354,0,1.00000000005096e-05,8.82353,8.82353
"10_11_857.txt",36,2.5641,2.5641,5.1282,0,5.1282,2.5641,2.5641,5.1282,10.2564,0
"10_11_858.txt",38,9.5238,7.14285,0,0,4.7619,-2.38095,0,2.38095,-4.7619,2.38095
"10_11_859.txt",46,6,2,4,4,0,0,-2,-2,2,0
"10_11_860.txt",50,1.85185,1.85185,0,3.7037,0,-1.85185,3.7037,-1.85185,0,0
"10_11_861.txt",50,3.70371,7.40741,1.85185,0,5.55555,-5.55556,0,-5.55556,0,0
"10_11_862.txt",53,0,8.77195,0,-1.75439,3.50878,-3.50878,3.50878,-3.50878,0,0
"10_11_863.txt",65,4.34784,2.89856,2.89856,5.79712,1.44928,1.44928,5.79712,2.89856,-1.44928,1.44928
"10_11_864.txt",213,1.31004,0.43668,0,2.1834,2.62008,1.31004,3.93012,3.49344,0,0
"10_11_865.txt",212,3.4632,3.4632,1.2987,6.4935,-0.8658,-0.4329,-0.8658,-2.5974,0,4.329
"10_11_866.txt",215,3.04347,3.04349,0.43478,3.04347,2.60867,0.86955,4.34782,3.91303,-0.43478,0
"10_12_867.txt",29,0,0,3.33333,0,6.66666,3.33333,3.33333,3.33333,3.33333,0
