"","RC6","RC2","RC7","RC9","RC1","RC10","RC3","RC4","RC8","RC5"
"relieve",0.0428072832955919,-0.0338519640016448,-0.0114583267581803,-0.0188323263241401,0.0103677973214341,0.0145775504174108,0.0191733431336456,0.023605728868146,0.00242410584406822,0.0552886079846076
"frustrate",0.0074635620566681,-0.0125241921498188,-0.0262301878269051,0.02903536613797,0.00269357281092826,0.0143547895811736,-0.0511829227909798,0.15006020272952,0.0124463201680153,-0.0277320076908156
"long",-0.00990688395132536,-0.00278064159534867,0.025001249517197,0.00123460243477127,0.00309769863917592,-0.0124195703403149,0.022485331993372,0.0683164440438652,0.0388710549000173,0.0397881957941493
"happy",-0.00922590382456674,-0.0244913918537026,0.04613665259622,0.0592832131799858,-0.0170834699485554,-0.00527635921466317,0.104845506996973,-0.027168181329113,-0.0223559720195187,0.0751283228378112
"issue",-0.0115840909501003,0.000949152031789572,-0.0269145607424194,0.00153786122482102,-0.00942455180233945,0.0316824407096834,0.0137861635859449,0.104116403376066,-0.00385384587216919,0.0151319486555917
"place",-0.032592125946672,-0.000892143900607169,0.0204484133643216,0.0758368457763622,-0.0129873032783217,0.0175064617125447,0.0362299986905907,0.029869694050904,-0.00184834838012088,-0.0199271686904555
"work",0.0124241208875204,-0.0492653341172609,0.0117790469176371,-0.059423095267022,-0.0145956384351687,0.112766332569141,0.0458205348288621,0.120142958478315,-0.0111179326450755,0.024729986552877
"email",-0.0331586563505481,0.00242684064758812,-0.0190046691772267,-0.0658672834963209,0.124355727513808,0.0639700712544408,0.0064221019654379,0.0185780966613167,-0.0874852379877,-0.000754273038630655
"lunch",-0.0344239628202823,0.0153073087128058,0.21041681672618,-0.0336751381456215,-0.0081235129331915,-0.00282816651814933,0.0366595730433383,0.00497506813401807,-0.0632603174325636,0.0180226227714533
"class",0.107274639908447,0.145365828819221,0.0041175778549034,-0.03257754864366,0.0202573709839769,-0.0704898554896734,0.024453537842683,-0.0675538186522978,0.0293694709895277,0.0215861116584921
"call",-0.0363324156808826,-0.0180693604241131,-0.0453974227174091,0.0551515162496236,0.0727713084192142,0.0712195872594817,0.0023685781653604,0.0111709819041846,-0.037845958598523,0.0116949312705535
"study",0.167726283583013,-0.0363726458582938,0.0395037932649334,0.0281444575543673,-0.0651460105296209,-0.00573496987390822,-0.0331903187588803,0.0250628277017199,0.0298627948810458,-0.0141399290018509
"enjoy",-0.0170720681551215,0.0442112887768695,0.0880502078402844,0.0354445662342791,-0.00229834265875738,-0.0227888374479776,-0.0120491033470453,0.00560049076793381,-0.0425945219658404,0.0959851476695556
"thought",-0.00611975282585377,0.00963128664863724,-0.0212873949525196,0.119808717601166,0.0518555950670224,0.0675245305031513,-0.0773820937856397,0.0136923993123032,0.0207910374269733,-0.0338158984457752
"learn",0.0338512596336117,0.0807655260807771,0.0207681148940116,0.0321903335227416,-0.0719069635325635,-0.0350338719340993,-0.0174784095364678,0.0806073650884647,-0.00904651208817621,0.0124133312045945
"question",0.102224000845956,0.0218711179511722,-0.0203398516515727,-0.011382063117046,0.0466028217046999,-0.0265459909429248,-0.0715478851042985,0.116381428801574,-0.0948070168786379,0.0452759783304915
"move",0.00245139328953437,-0.00331209005700541,-0.039648346304846,0.0612397296531326,0.0823878151321097,-0.00231079879524786,-0.0310378924173271,0.0388598845631975,-0.0240139848912905,0.0198457270100427
"answer",0.0334795723899405,0.0171707515204882,-0.026875307908316,-0.0336912987187846,0.145357102258486,-0.00480680958658878,-0.0702687586314982,0.0722465609597557,-0.104270849908502,0.0457451933872495
"discuss",-0.0279272717042056,0.0436999877659976,-0.00624249901617332,0.0557366536978692,-0.0860914345545718,-0.00824481931817036,0.137348494017578,0.04939774077087,-0.0217035199347227,-0.0403883464540975
"prepare",0.104728118436519,-0.0180930307335364,0.0597100032263915,-0.00457788300950764,0.0428772314347382,0.0456698054147825,-0.0251024156617311,-0.0538321418592429,-0.0590142436279993,-0.0285973010533754
"plan",-0.0334167965336236,-0.0203776645919158,-0.0366015611395523,0.00683614346286518,0.0173100972093641,0.0565125949227386,0.19470153362332,-0.0647938501168927,0.0295746559927105,-0.0582793272536249
"complete",-0.0365162837865386,-0.00411271322097401,-0.0182027251258749,-0.0382551040222384,0.0115941759244107,0.177056166693827,0.0175006011740542,0.0523508013634466,0.00906356349413531,0.0293361009939384
"task",-0.033583240092878,-0.0158959298440196,-0.0261102122644585,-0.0358315669493223,0.0583712102665912,0.148236645082468,-0.0177243376792307,0.0333262962830947,-0.0618817811776618,0.0218892965215402
"train",-0.0439287374367345,-0.0342923195507046,-0.0213424855694078,-0.0166727526038623,0.116195936890346,-0.0354313102055996,-0.0250243343956562,0.098752156891267,0.0185269595310395,-0.0197941944743053
"day",0.020931611449479,-0.0296761752328965,0.00668959989306949,-0.023172220145363,0.0889712936669455,0.0416850725207158,0.0449900997011376,0.0131355116684074,0.0663493562770644,0.0249864894460958
"start",0.0381932604200606,-0.00376689314168273,0.00528006651846072,0.0163735354998412,0.0543227826925841,0.064716503126884,0.0347894612333169,-0.0218461476374604,0.0126425390257993,0.0319499945432272
"conversation",-0.0374465062304634,0.0105180795041313,-0.00485821625465578,0.0982456928305055,-0.00650742824322481,-0.0082584015650605,0.0571062755799109,0.0330134128457999,-0.0311191309715868,-0.0186548224555362
