"","RC2","RC1","RC3","RC4","RC5"
"place",-0.0870786941775211,0.0785522236429153,0.187196964284505,0.0290566033905449,0.0671528720899181
"relieve",0.0502751462046876,0.0549654703454078,0.082309784446337,0.125728622346564,0.105522261144178
"frustrate",0.0213112360232529,-0.0574852925044602,0.231205927641037,0.154220124917105,-0.157034859173948
"long",0.010563206607476,0.128845277704407,0.148343167426084,0.105336131035991,0.102670279352886
"happy",-0.0831471177969957,0.180577554710179,0.186866317155135,-0.0209769526225191,0.34666579928362
"work",-0.0552730281318091,0.0784764147930602,0.228914674554027,0.420652667168126,-0.0893905947309087
"email",-0.0102424679600527,-0.00932155451317132,0.176068661998843,0.0249370003951639,-0.0801819725397342
"lunch",-0.115296621628054,0.41900841402845,-0.0118335572270672,-0.00203603243489421,0.0983415757128864
"class",0.619781759191259,0.0974984565236955,-0.0785600642376254,-0.0514859951373978,0.0953650692939703
"call",-0.0719307496127611,-0.0607695222996976,0.2779595107945,0.0756755761684721,0.137711176007252
"question",0.322466600112615,-0.0601168476780392,0.216225979405751,0.0381766667619342,-0.0729719017067703
"move",0.0623421976163006,0.00936746715934032,0.250828031943677,0.0022247591935348,0.0362478882368462
"answer",0.196420342962521,-0.0443066258534289,0.263876555506548,-0.0252038316072626,-0.0127733489119981
"discuss",0.0573294274508493,-0.0550055136082972,0.245805620138832,-0.0178086424474306,0.0493993962985529
"study",0.271486980466539,0.191876071276944,-0.0129413834885911,0.229188175707126,-0.0588079647355102
"enjoy",0.0547911393255274,0.14056743115404,0.0282942064094388,-0.0616957664657805,0.292794393214547
"thought",0.043236798581028,0.0449205453868413,0.192394891046943,0.126031531883527,0.0458921949433752
"learn",0.245168725348326,-0.044547244681025,0.0388910328710443,0.0114505410262273,-0.0167621947600677
"prepare",0.202255276795951,0.208852449121911,0.00247957065401623,0.112805605716305,-0.0453075819848372
"plan",-0.0543068068494022,0.110839909051668,0.2475375575209,0.0888554699391742,0.0806508838044222
"complete",-0.0516401416490759,-0.0144508387008718,0.151711176600616,0.433704835716635,0.0646041171866432
"train",-0.0981535988553417,0.0941767429207886,0.245736455190073,-0.021187663127104,-0.129186420097526
"day",0.0767083405577522,0.284475048192647,0.207281789552854,0.247361848355122,0.117420225258567
"start",0.137003107889392,0.175848179052739,0.185737517879844,0.22125779866094,0.159174428852314
"conversation",-0.04600369532147,0.00843803337655398,0.297407603673666,-0.0799671168046115,0.133728819832016
"friend",0.0160510066429271,0.136400373982832,0.215836651318906,-0.0182138044627131,0.269656823973715
"weekend",0.0523649265917365,0.140926983334711,0.137298157746623,0.0315157361452946,0.129502715838105
"excite",0.00172247760450573,0.158969508763494,0.145891098122077,-0.100029757001052,0.210151035868338
"watch",-0.0792469210778312,-0.0887018755800707,-0.187208559648675,0.0557595049883716,0.575334274765134
"job",-0.0477092774785906,-0.063236145147359,0.247695173187504,0.107848054532678,-0.0322958123931238
"nervous",0.256901435873172,0.0450511158308882,0.073964182051676,0.0468592287161869,-0.0271222145106994
"show",0.0139242956332651,-0.0262890987699998,0.0416082764648839,0.0293658007314805,0.358217089667245
"stress",0.173104273943004,0.117883344083887,0.0432437416656363,0.184275789465552,-0.0468645528121666
"meet",-0.0337439163715932,0.0948168330778312,0.345707986619665,0.0141837264173099,-0.0083316170130127
"left",0.00923349869487513,0.203323530213231,0.141089372637776,0.0419502768326163,-0.0208553046065356
"student",0.125560563545426,-0.00779456366202908,0.234408089407671,0.0759897276926854,-0.0750497749362565
"read",0.147688911160188,-0.0201499294121464,0.0622187989737152,0.0316900666128012,0.0588765980077673
"due",0.0807499548688103,0.0324782009693216,0.0597277007572984,0.342953011905391,0.0105950781504974
"office",0.000945314577934607,0.019109570499496,0.290693238787939,-0.00686759327098327,-0.0843175617479091
"breakfast",-0.0769577840738826,0.446283223324802,-0.11894787871265,0.0372250019433967,0.0432899051956782
"leave",0.0205125699590165,0.156893794542693,0.150695373384733,-0.00883855006292215,-0.00158836731903685
"paper",0.0549488742732736,-0.058109637912385,0.0906151840462425,0.149218225833181,-0.0552420452367023
"today",0.0857998468620328,0.209110548822011,0.173114737804001,0.203258517164525,-0.0168016591253493
"lab",-0.0358323263322222,0.225524950721688,0.244420712173485,0.11574157418213,-0.119233289444688
"phone",-0.0203983176293418,-0.0409800960501397,0.192856509543382,-0.0427616310112511,0.214949348944037
"close",0.0365192128569526,0.0917694187667113,0.158161047499582,-0.00407623946819562,0.0843532475577779
"room",0.0499799568126007,0.127040052961584,-0.0184622914919227,-0.0191152006138333,0.233529363945175
