"","RC2","RC1","RC3","RC4","RC5"
"place",-0.0410631122344469,0.0183243269873131,0.0731635195671828,0.000761858482254929,0.0200418435426045
"relieve",0.0114335262576459,0.00168842546556415,0.021412592035947,0.0412989586688277,0.0421438436699426
"frustrate",-0.00661189719919577,-0.0319654332821469,0.0935799229712777,0.0615918184550983,-0.0806331227724216
"long",-0.00630931475606673,0.0307344013048206,0.0476320245221789,0.0265387238769065,0.0337609978666584
"happy",-0.0366710642050083,0.0423611988052463,0.0632630985304551,-0.0334425207039347,0.147947664635042
"work",-0.0463868276677529,0.000791022738424236,0.0770319194663359,0.165201313042429,-0.064582981297666
"email",-0.0117638405219951,-0.00671006738695016,0.0735731650110436,0.00595174984682371,-0.0431748714844247
"lunch",-0.0484359702285862,0.162888050637134,-0.0203734603246378,-0.0267644497537714,0.0163011675319215
"class",0.2362003639081,0.028888484442738,-0.0589174619853833,-0.0494897438086127,0.0480500679372596
"call",-0.0374501838838587,-0.0495571772815182,0.111466212111663,0.0238327811239998,0.0605685641984143
"question",0.111787099308576,-0.0354112884097189,0.0791925793052061,0.00105379190345443,-0.0341899819385522
"move",0.0143673861256752,-0.0102968844646082,0.0984262765443134,-0.0131299791968269,0.0105381608877424
"answer",0.0654836206313413,-0.0290558112138954,0.103523481338524,-0.0252733860438582,-0.00754817005402857
"discuss",0.0145593226454316,-0.0353287877260483,0.0996770599716952,-0.0170536481596864,0.0220045326722825
"study",0.0901859827061004,0.0615696240535409,-0.0308773086188073,0.0748844153720167,-0.0441060853014799
"enjoy",0.0223348809593361,0.0372887762876768,-0.00154574952199825,-0.0450159281989165,0.131495405308771
"thought",0.00436971785023575,-0.0024640721830408,0.0684957736616692,0.0391448303016903,0.0112314180010301
"learn",0.0905425396901876,-0.0229042124596214,0.00874236674917164,-0.00231005201901125,-0.00374407246559534
"prepare",0.0677760791664558,0.0757479733385888,-0.0183376222637256,0.0266184932606187,-0.0373454921955886
"plan",-0.0335330568403749,0.0232087755811728,0.0923890626202695,0.0196098968136395,0.0215629657632689
"complete",-0.0397025758905078,-0.0451944965383054,0.0445992367481364,0.176580071188888,0.0177781659626127
"train",-0.0476829440067965,0.0398582310436581,0.104109215187961,-0.0189538870337886,-0.0758184850902621
"day",0.008824075545891,0.0787814182262905,0.0565880804217353,0.0702494103278215,0.0255502943040453
"start",0.0352832393014909,0.0340470063124176,0.0500382306999245,0.0644618075915327,0.0551332558667052
"conversation",-0.0239537613995937,-0.0122767802842592,0.122140846005368,-0.0476211870612104,0.0568871001650647
"friend",-0.00071565143278873,0.0272703091465701,0.0752249482615857,-0.0323682417052491,0.114312626077455
"weekend",0.0124906866606853,0.0384193681536363,0.0434498298704975,-0.00681890182709343,0.0481145344407856
"excite",-0.00152109693182927,0.0492082155394928,0.0513138475182922,-0.0633893040659187,0.0877103563728616
"watch",-0.0178622913689332,-0.0716242276990113,-0.0874697455999048,0.0271103801313672,0.285353080587455
"job",-0.0300678081993533,-0.0396545883316354,0.101600854411013,0.041621523915258,-0.0204694358911001
"nervous",0.0908420543088619,0.00962818159396443,0.0177401311844982,0.00478989391214446,-0.0167680791530169
"show",0.00656125091666202,-0.0401661876105653,0.00668435416648762,0.00385551509783932,0.172078655995344
"stress",0.0542325589089342,0.0334523948380193,0.000140607645871942,0.0620880971442949,-0.034528873650599
"meet",-0.0273009098330472,0.0239012155302765,0.137748245513374,-0.013357792042828,-0.0207380495109873
"left",-0.00664782355133961,0.0739929456095362,0.0476067363238196,-0.00192170331405258,-0.0292467817986915
"student",0.0351537584257406,-0.0144976766581619,0.0900916261876559,0.0197598399964361,-0.0422010823359551
"read",0.052802648084272,-0.0193517110739078,0.0179121800334383,0.00538717826024919,0.0287545668562095
"due",0.0152264573155882,-0.0147585943288366,0.00561157787062578,0.135640230888574,-0.00571356403720806
"office",-0.0110777756582821,0.00222602657767929,0.120101288843438,-0.0143263260829415,-0.0494608550123971
"breakfast",-0.032588204164328,0.178863512472687,-0.06664397563286,-0.00792655733739507,-0.00968992154076882
"leave",1.3319878663436e-06,0.0569161992858271,0.0545930192354998,-0.021258103858181,-0.0156841781640848
"paper",0.0122741263874825,-0.0339643411308627,0.0326087427905952,0.0618585761414622,-0.0275461578929134
"today",0.0149650421752848,0.0625450359981529,0.0508610905980038,0.0609795048214376,-0.0314269734890904
"lab",-0.0312674413594429,0.0814218744653554,0.0900032263456397,0.0270036322193521,-0.0828911490750774
"phone",-0.0103321361574259,-0.0365094861716451,0.0769470483962214,-0.0271302240989291,0.101624846750186
"close",0.00743643253342001,0.0238246372323401,0.0572184275405817,-0.0176584891390965,0.0300684778549704
"room",0.0203247476928741,0.0352499076284578,-0.0200228988187547,-0.0228596948705891,0.104298821075566
"break.",0.0127770753986373,0.056071211988047,-0.0104073302004534,-0.00643831772655017,0.0618591237881028
"eat",-0.042920898566025,0.243854690740398,-0.0832571350227717,-0.0573804203154057,0.0161233227881208
"decide",-0.0279893462650159,0.047938771734744,0.00294372007847028,0.0388895884158347,0.0798786628551708
"project",-0.0499163329154207,-0.0800804678368959,0.0534270972124123,0.126133529900879,-0.00227689578758425
"morning",0.00505445490836022,0.129570681575801,0.00580530935732834,0.0289916524198847,-0.0293263862441929
"told",-0.0113744969351,0.00644043580597862,0.155073241229328,-0.0514461658501526,0.018965985533899
"people",-0.00150972626052562,0.0102557923180854,0.104572199456058,0.010119728924889,0.021846374292035
"continue",0.00249206248336274,-0.0538145788760872,0.0230150344997224,0.0422794118921372,0.0970455775642255
"week",0.0480350437720651,0.0272946780316594,0.0773666737118188,0.0201986053975324,0.0122931208500397
"annoy",-0.00468334500190065,-0.0123049001506278,0.114141664523987,-0.00333366633332503,-0.0585256657676292
"note",0.157491295657473,0.00101043297981808,-0.0383413420756034,-0.0133502263856395,-0.00324939878842571
"wait",-0.0185380957276852,0.0955435069139021,0.057068519610875,-0.0456900210698812,-0.0263254090050449
"alone",-0.0467597510142333,-0.013194568030645,-0.0603866022441439,0.181184228945222,0.0417842166596643
"hour",0.0533167237089906,0.0566440291178127,0.0344873220629492,0.0071659426908468,-0.00758333996922753
"interest",0.0623415343709049,-0.0543246026179911,0.0486472085309827,-0.00385643956401668,0.0726808480740555
"focus",0.0451098569503457,-0.0153451046216101,-0.0224449340185359,0.0972824640096268,-0.0107344642453505
"early",0.0276757016949259,0.0926506922249514,0.00936324741279305,0.0198517570464792,-0.0072794332078673
"worry",0.0322287787889487,0.0131911915957325,0.0196848509251138,0.0517027050197851,-0.0254568318669021
"minute",0.0486416129019572,0.038141001443307,0.0428158221774442,-0.00356125507550727,0.00989246463518573
"mind",-0.0316022985546698,-0.0606456539770385,-0.00151956032299334,0.161739218421089,0.0339252602059377
"talk",0.0233134800561804,-0.00608815421737485,0.133315194789332,-0.095275595789924,0.104641190259936
