"Filename","WC","RC2","RC1","RC3","RC4","RC5"
"10_1_760.txt",32,5.71428,0,0,0,2.85714
"10_1_761.txt",39,4.7619,0,2.38095,0,0
"10_1_762.txt",41,11.36364,0,0,0,0
"10_1_763.txt",44,6.38298,4.25532,2.12766,4.25532,2.12766
"10_1_764.txt",63,2.98507,2.98507,1.49254,2.98507,0
"10_1_765.txt",85,7.60871,1.08696,5.43479,0,3.26087
"10_1_766.txt",207,3.24074,4.62963,1.85186,2.31481,2.3148
"10_1_767.txt",217,6.75105,4.64134,5.06328,2.1097,2.53164
"10_1_768.txt",238,6.71936,1.18577,3.95256,2.37154,-0.39525
"10_10_846.txt",28,6.45162,3.22581,0,6.45162,0
"10_10_847.txt",33,11.11112,0,2.77778,2.77778,0
"10_10_848.txt",36,5.26316,15.78948,2.63158,10.52632,5.26316
"10_10_849.txt",41,6.66666,0,4.44444,2.22222,0
"10_10_850.txt",43,2.17391,-4.34783,-6.52174,0,6.52174
"10_10_851.txt",43,6.52173,0,0,0,0
"10_10_852.txt",65,4.28571,5.71428,4.28571,1.42857,1.42857
"10_10_853.txt",201,5.04589,0.91744,2.75232,3.21102,1.37616
"10_10_854.txt",205,3.63637,4.09092,4.54546,5.00002,1.36364
"10_10_855.txt",215,1.27119,5.08476,1.27119,2.96611,3.81357
"10_11_856.txt",32,5.88236,14.70589,1.00000000005096e-05,14.70589,8.82353
"10_11_857.txt",36,2.5641,7.6923,0,10.2564,0
"10_11_858.txt",38,7.14285,0,4.7619,2.38095,2.38095
"10_11_859.txt",46,8,4,0,4,0
"10_11_860.txt",50,1.85185,0,3.7037,0,3.7037
"10_11_861.txt",50,5.55556,0,0,0,0
"10_11_862.txt",53,5.26317,0,3.50878,-1.75439,1.75439
"10_11_863.txt",65,2.89856,2.89856,7.2464,1.44928,2.89856
"10_11_864.txt",213,1.74672,0,3.49344,1.31004,1.31004
"10_11_865.txt",212,3.4632,0.8658,0.4329,0.8658,4.329
"10_11_866.txt",215,3.04348,1.30434,5.65216,1.73912,0.43478
"10_12_867.txt",29,3.33333,6.66666,6.66666,6.66666,0
"10_12_868.txt",33,2.85714,8.57142,11.42856,5.71428,2.85714
"10_12_869.txt",37,2.5641,0,7.6923,2.5641,-5.1282
"10_12_870.txt",40,7.14285,7.14285,9.5238,11.90475,4.7619
"10_12_871.txt",40,0,2.43902,7.31706,2.43902,2.43902
"10_12_872.txt",45,4.16667,0,0,6.25,0
"10_12_873.txt",44,2.08333,0,6.25,-4.16667,4.16667
"10_12_874.txt",46,-2.04082,10.20409,10.20409,-4.08164,8.16327
"10_12_875.txt",201,-0.92593,6.94443,3.70368,3.24072,3.24073
"10_12_876.txt",217,3.30577,3.30579,6.61156,3.30577,3.719
"10_12_877.txt",237,0.4,5.6,8,5.2,2
"10_13_878.txt",29,3.22581,-3.22581,0,0,3.22581
"10_13_879.txt",27,3.57143,10.71429,-3.57143,14.28572,14.28572
"10_13_880.txt",32,2.94118,5.88236,2.94118,5.88236,0
"10_13_881.txt",37,-7.31707,9.75609,-2.43903,-2.43902,7.31707
"10_13_882.txt",42,0,0,0,4.16666,0
"10_13_883.txt",44,2,0,2,0,0
"10_13_884.txt",49,0,5.88234,7.84312,7.84312,0
"10_13_885.txt",205,0.45455,3.18183,5.45457,3.63638,3.63638
"10_13_886.txt",219,5.57937,3.43346,6.86692,2.5751,2.57509
"10_13_887.txt",220,2.55319,0,2.97872,1.27659,2.97872
"10_14_888.txt",33,2.77778,5.55556,11.11112,-2.77778,8.33334
"10_14_889.txt",35,2.63158,5.26316,7.89474,2.63158,2.63158
"10_14_890.txt",36,0,-2.5,17.5,12.5,-2.5
"10_14_891.txt",48,3.84616,0,0,1.92308,3.84616
"10_14_892.txt",60,4.6875,1.5625,1.5625,1.5625,0
"10_14_893.txt",209,3.96476,1.32159,6.60794,0.44053,0.88106
"10_14_894.txt",210,8.44442,3.1111,2.66665,-9.99999999984347e-06,2.66665
"10_14_895.txt",219,4.11522,0.82304,4.11522,0.41152,1.23456
"10_2_769.txt",202,0,2.31481,4.62962,1.38888,1.85185
"10_2_770.txt",205,0.45045,3.15315,4.5045,1.8018,2.7027
"10_2_771.txt",214,2.5974,5.6277,3.8961,4.329,0.4329
"10_3_772.txt",49,9.25925,1.85185,12.96295,0,1.85185
"10_3_773.txt",51,9.25925,3.7037,3.7037,7.40741,5.55555
"10_3_774.txt",52,5.35713,-1.78571,1.78571,0,1.78571
"10_3_775.txt",52,7.14285,0,0,1.78571,0
"10_3_776.txt",206,7.11108,0.44444,1.77776,2.2222,0.44444
"10_3_777.txt",208,5.72688,0.88106,3.08371,6.16741,1.76212
"10_3_778.txt",209,8.52017,5.82959,5.82959,5.38116,1.34529
"10_4_779.txt",27,3.44828,6.89656,6.89656,10.34484,0
"10_4_780.txt",44,4.25532,2.12766,6.38298,-2.12766,2.12766
"10_4_781.txt",44,0,8.51064,6.38298,6.38298,6.38298
"10_4_782.txt",207,0,1.31579,1.3158,3.50877,2.63159
"10_4_783.txt",207,0.88888,5.33331,6.66663,5.33332,4.88888
"10_4_784.txt",228,5.2209,2.81126,7.63055,7.63054,2.40965
"10_5_786.txt",26,0,6.89655,10.34483,6.89655,13.79311
"10_5_787.txt",29,3.125,3.125,9.375,3.125,9.375
"10_5_788.txt",33,2.85714,14.2857,2.85714,8.57142,11.42856
"10_5_789.txt",33,8.10811,5.4054,2.7027,5.4054,5.4054
"10_5_790.txt",36,5.26316,0,5.26316,0,0
"10_5_791.txt",36,5.26316,0,5.26316,0,0
"10_5_792.txt",38,5,2.5,7.5,-5,7.5
"10_5_793.txt",37,4.7619,0,4.7619,2.38095,0
"10_5_794.txt",38,0,2.38095,2.38095,2.38095,9.5238
"10_5_795.txt",46,7.84313,1.96078,1.96078,0,3.92156
"10_5_796.txt",48,10,0,2,0,0
"10_5_797.txt",48,5.66038,1.88679,3.77358,-1.88679,3.77358
"10_5_798.txt",50,5.45454,0,5.45454,1.81818,-1.81818
"10_5_799.txt",53,1.75439,3.50878,8.77195,0,7.01756
"10_5_800.txt",205,6.3063,8.1081,5.85585,4.5045,6.75675
"10_5_801.txt",207,6.16742,7.04847,9.69165,6.16741,1.32158
"10_5_802.txt",228,4.48979,1.22448,1.63264,1.22448,0.81632
"10_6_803.txt",204,4.09093,6.36367,0.45456,3.18183,1.36365
"10_6_804.txt",207,6.4935,6.9264,2.5974,3.8961,2.5974
"10_6_805.txt",231,5.90551,1.5748,9.05511,3.937,2.3622
"10_7_807.txt",28,0,3.22581,9.67742,12.90323,3.22581
"10_7_808.txt",34,2.7027,2.7027,5.4054,5.4054,2.7027
"10_7_809.txt",35,5.55556,2.77778,8.33334,2.77778,0
"10_7_810.txt",202,2.30415,2.76498,5.52996,5.52996,-0.92166
"10_7_811.txt",212,0.43668,6.98689,6.98689,1.74672,4.80349
"10_7_812.txt",223,1.65289,2.0661,4.13221,2.47933,1.65288
"10_8_817.txt",27,17.85715,0,0,0,0
"10_8_818.txt",31,9.09091,9.09091,-9.99999999962142e-06,9.09091,0
"10_8_819.txt",31,0,0,0,0,0
"10_8_820.txt",34,0,8.33333,0,0,8.33333
"10_8_821.txt",37,10.52632,2.63158,7.89474,2.63158,5.26316
"10_8_822.txt",37,5.1282,7.6923,7.6923,2.5641,2.5641
"10_8_823.txt",39,4.7619,0,4.7619,-2.38095,2.38095
"10_8_824.txt",39,4.7619,0,4.7619,-2.38095,2.38095
"10_8_825.txt",40,4.65116,0,4.65116,-2.32558,2.32558
"10_8_826.txt",41,9.30232,0,4.65116,2.32558,4.65116
"10_8_827.txt",43,4.34783,0,2.17391,2.17391,0
"10_8_828.txt",43,4.34783,0,2.17391,2.17391,0
"10_8_829.txt",43,4.34783,0,2.17391,2.17391,0
"10_8_830.txt",43,4.34783,0,2.17391,2.17391,0
"10_8_831.txt",50,7.54717,1.88679,3.77358,1.88679,0
"10_8_832.txt",49,0,0,1.92308,0,-1.92308
"10_8_833.txt",68,4.05405,8.1081,4.05405,5.4054,8.1081
"10_8_834.txt",203,10.40726,4.97739,8.14482,2.26245,-0.45249
"10_8_835.txt",207,2.62008,0.43668,2.62008,0,0.87336
"10_9_836.txt",27,3.33333,0,9.99999,6.66666,13.33332
"10_9_837.txt",32,8.57142,2.85714,2.85714,8.57142,2.85714
"10_9_838.txt",35,2.63158,7.89474,7.89474,5.26316,5.26316
"10_9_839.txt",41,0,2.32558,0,2.32558,4.65116
"10_9_840.txt",44,6.25,6.25,4.16667,8.33333,2.08333
"10_9_841.txt",54,1.69492,1.69492,5.08476,6.77968,0
"10_9_842.txt",56,3.27868,1.63934,9.83605,3.27869,-1.63934
"10_9_843.txt",201,0.88889,0.44444,3.1111,2.66665,0.88888
"10_9_844.txt",200,-0.45872,6.88077,3.21103,2.29359,3.21103
"10_9_845.txt",206,0,2.20265,3.08371,-0.88106,3.52424
"11_1_896.txt",180,1.9802,1.48515,7.42575,3.9604,4.9505
"11_1_897.txt",228,3.87598,2.7132,2.7132,2.71319,1.1628
"11_1_898.txt",229,2.7344,6.25004,2.34376,4.68754,4.2969
"11_10_959.txt",33,8.33334,11.11112,11.11112,0,5.55556
"11_10_960.txt",47,0,7.69231,9.61539,-1.92308,1.92308
"11_10_961.txt",61,10.44777,5.97016,8.95524,7.4627,1.49254
"11_10_962.txt",61,1.44928,2.89856,7.2464,2.89856,7.2464
"11_10_963.txt",75,-3.65853,7.31706,-1.21951,0,4.87804
"11_10_964.txt",252,4.64286,0.71428,2.49998,2.49999,1.7857
"11_10_965.txt",256,1.03806,0.34602,0.34602,0.34602,0
"11_10_966.txt",268,1.36989,6.50688,1.3699,3.76715,4.1096
"11_11_967.txt",30,-2.77778,8.33334,-5.55556,5.55556,11.11112
"11_11_968.txt",31,-8.57143,11.42857,-5.71429,2.85714,11.42857
"11_11_969.txt",34,2.5641,5.12821,2.5641,2.56411,2.5641
"11_11_970.txt",35,0,2.5,0,2.5,0
"11_11_971.txt",39,0,0,0,0,0
"11_11_972.txt",44,6.24999,2.08333,0,4.16666,0
"11_11_973.txt",199,2.2124,2.65488,4.42479,0.88497,3.09735
