"","RC2","RC3","RC6","RC7","RC4","RC1","RC5","RC10","RC9","RC8"
"relieve",0.155204215321624,0.0262311591059836,-0.0667821668408447,-0.00266878336991153,0.0672519584368853,0.0332425308488059,0.10118081805678,0.0443631016373885,0.073670865205336,0.0160936241352995
"frustrate",3.06981968787041e-05,-0.0124748713566781,0.0160597521440348,-0.0798521556979633,0.192874779115745,0.0315605154228926,-0.132459818884254,0.155063312366317,0.210385083923682,0.00277573649526801
"long",0.0386938015830386,0.0942450962918996,-0.00435416147699222,0.0858591452507981,0.13336851347381,0.075266817535741,0.0597145162765051,0.0278349679981985,0.11382537688906,-0.0504317084774727
"happy",0.051442138721208,0.321321790102002,-0.101801546727076,0.135613321919318,-0.0136889289163028,-0.0178892343481542,0.17685686101077,0.0328368826420758,0.0792426313816985,0.0153831252889514
"issue",0.0124743387340988,0.0639155210792462,0.00482745405761181,-0.0779750739713144,0.208252360941711,0.0484735352136561,-0.0278454139560763,0.0970617684520084,0.0288647460659374,0.0359247355796179
"work",0.0980064330295869,0.0354090822711119,-0.090147615646303,0.0446504221777909,0.45195774625217,0.0384697320682808,0.0393492721621395,-0.0706001992507863,0.236827760865374,0.0261259510450025
"email",-0.0168892648531082,-0.0692913186169657,0.00323955602102195,0.0463001517463464,0.248207507226749,-0.0533890117889485,-0.0135280086997112,0.150788979705927,-0.0899164541020955,-0.0267241796912859
"lunch",-0.0218600546486888,0.078519091062116,-0.0226853826048452,0.411627462411945,-0.0193132812976062,-0.0220466827911174,0.0206511699983678,-0.040867966364399,0.0728857761610452,0.0864704875085669
"class",0.363375513856165,0.00650319236413984,0.453895048444553,0.0441641401133708,-0.11708079724362,0.130456304214406,0.0127679674356046,-0.0213775696807572,-0.0621840404610932,-0.106494787924074
"call",-0.0132099985114222,0.101047195959158,-0.0556605828014397,-0.0225763208773193,0.0695953031129303,0.000323008243300721,0.0281695778966905,0.281614286944315,-0.0188864525315051,0.170178766809564
"place",-0.0557601747040751,0.195693974665633,0.000196018477582567,0.0932168920566975,0.0967912777584334,-0.0214488141245821,-0.0189247438553504,0.0626244807288398,0.0381258210706863,0.0567174552759742
"study",0.429769186476128,0.0228755332156139,0.0175269682141291,0.0396227101470498,-0.0218028533230958,0.0667359392778809,-0.0156299336999224,-0.0687529283938126,0.293433388324892,0.00357030055578182
"enjoy",-0.0167131374812939,0.121233470687444,0.08751243637679,0.180386098215551,-0.0390476689383272,-0.0250699191069922,0.207641071067676,0.0484192997760186,0.00926898348778447,-0.00389075049317092
"thought",-0.0109047581449197,0.110750208308047,0.0693046562050025,0.002845548684791,0.0638911537342626,0.112184613171237,0.00616688403964669,0.233303408063179,0.0820999195600214,0.114978874513107
"learn",0.103692388958768,0.0586783350637806,0.228634557857415,-0.069436558805543,0.0217236766992652,-0.0378687789689813,-0.0415242265363606,0.0201264431822962,0.0843165833702319,-0.029665592873923
"process",0.0334082565133143,0.0106824996940239,0.0314256055856092,-0.0041753145348103,0.183402615082311,-0.0084113430276519,-0.0348592836039293,0.0474746879159104,-0.0306021348280169,0.0549531344510252
"question",0.296223587841474,-0.0748446811397425,0.14630796142693,-0.0783791060083666,0.104102543135902,-0.0988225609342758,-0.0505509322224368,0.263774218730057,0.0527981475029014,-0.00795616773774413
"move",0.0105988848749428,0.0997996821496956,0.0593648194084327,0.0498978058850802,0.188199813293031,-0.0215969177923687,0.0629869438999093,0.181468756227775,-0.0204917676494927,-0.0804836582451259
"answer",0.157033597569641,-0.113788079664324,0.0946883983127129,0.0150054779677219,0.0951685730615264,-0.076337341305298,0.00623254607684155,0.391185405056358,-0.0240663202284451,-0.0177849765980028
"discuss",-0.00674043028314633,0.280409148434677,0.10198924535809,-0.0575344763606542,0.0761368734171434,-0.041636109277655,-0.137190758337326,-0.000529310846803644,0.0252422385644174,0.043873604213784
"prepare",0.299465852790389,-0.0105233841459082,0.0317017248811193,0.185082620509427,0.0180683537065971,-0.0245365057089309,-0.0245489928509632,0.0608020327392737,-0.0266389729481181,0.144965128955582
"tomorrow",0.212814659020998,0.112800328626633,-0.027248438001324,0.0142932706589871,0.0758842676716949,0.0433006952140859,0.0391381655884883,-0.0650974135481452,0.00511191101564384,-0.0407583674440326
"plan",0.049652838991069,0.317879664508279,-0.0609663546012758,0.0926301183099179,0.158670998300784,0.0941146458707822,-0.0495195953903834,-0.0607772286445088,-0.112589359009616,0.0733061455234544
"complete",0.0377925989111495,0.00549559722307774,-0.022014189848394,0.0063824791055764,0.337284737642029,0.125219911685132,0.0710573732923985,0.0516883238126798,0.0353177472702093,0.276071797745452
"task",-0.025633724756065,-0.0478814251161654,-0.0403816399106838,-0.0168629425087176,0.317805969364699,-0.0038970286846216,0.0588021650977534,0.0785489844092652,-0.0210088878172363,0.155691418189983
"train",-0.059432227061832,-0.0328616612283431,-0.10492539074104,0.0716430921548052,0.143258196972399,0.0700928384044136,-0.0665592396979588,0.243687096335268,0.000408043314660459,-0.142630071151145
