"","RC2","RC1","RC3","RC4","RC5"
"relieve",0.0567007836342612,0.0951819618510198,0.0387710233126704,0.101832533343659,0.0444870164561277
"frustrate",0.0443762930364891,-0.0176063567011819,0.101178858240604,0.245567606314354,-0.148779596810066
"long",0.0216945501790153,0.149803667778114,0.117802118439834,0.0972768335286334,0.0266839837210852
"happy",-0.0746665657492301,0.183572164850202,0.271026539262817,-0.00950044840154617,0.143475080477636
"issue",0.0352499044622282,-0.0197317632047063,0.116512038435706,0.20426522037446,-0.0478721848113562
"work",0.0092409129018009,0.161635501691249,0.0565125474352729,0.412635150472721,-0.0642206794636216
"email",0.0063008680688474,-0.0234255385902636,0.0924854537517665,0.125155290453261,-0.0966797904552268
"lunch",-0.0951384266888828,0.30841683546761,0.0594449480250256,-0.0327847938319649,0.052751360505
"class",0.574172857781835,0.104486129032944,-0.0271146247953824,-0.171789155459302,0.0970469896630701
"call",-0.0477368899245832,-0.0209010775543603,0.214285542604808,0.164261861751176,0.0312098328193486
"place",-0.0515168791299531,0.0666320804761818,0.205359020848371,0.0830276972469889,-0.00450351793160785
"study",0.297413850377043,0.253506516349635,-0.0630804705046464,0.10786867329961,-0.0373449732383387
"enjoy",0.0113054413593682,0.108169526056844,0.158982037276161,-0.0821263635331888,0.209287097606328
"thought",0.0478938532142895,0.0481992127301368,0.198453616208521,0.161598678087662,0.0610559442688471
"learn",0.242607618035462,-0.0670776943904104,0.0768854838668218,0.021614334973667,-0.0082183244427321
"process",0.0537043459142937,-0.00901914311784019,0.054296269674632,0.1510319609263,-0.052535144308607
"question",0.330465278728367,-0.0560826938937791,0.108421504370874,0.11965817766187,-0.119692850950485
"move",0.0592303671768898,0.0244248194928682,0.240900867000747,0.0703269669644064,-0.00641177878664366
"answer",0.193578646806942,-0.0338218667223091,0.165411973461015,0.0741809507901489,-0.0753113172633026
"discuss",0.0738438295378859,-0.0497907236044593,0.215684376230034,0.0712437117700755,-0.0796213543650167
"prepare",0.197667427732777,0.197305781228331,-0.00593829982052706,0.065204242610215,-0.0281002907061188
"tomorrow",0.126054589437474,0.131228779362607,0.0399119587009144,0.0383061566206511,-0.00876554834084658
"plan",-0.0176784177296621,0.170262057184631,0.185477051406508,0.0967686472118309,-0.0284495171162752
"complete",0.00731730629745541,0.0797981039976666,0.0269409125413852,0.425420195981323,0.0874066405368716
"task",-0.0412814511404416,-0.0288691725425779,0.0419837081332245,0.313216024580344,0.0142303948787505
"train",-0.0842540657781192,0.0872448597413313,0.146281303289344,0.0474430960947497,-0.152830143769501
"session",0.0466744422698131,0.0973040358401504,-0.0596261571980683,0.107741827368444,-0.0454639187280605
"day",0.0849247436511537,0.349136334344509,0.155108318253534,0.193850682462625,0.0719218139192097
"busy",-0.0133822124116423,0.0798288714250967,0.135657287161576,0.0858992886829003,-0.0351161009650644
"start",0.129463036561251,0.238047253479335,0.174293373726588,0.181856554221097,0.129218589523597
"fun",-0.00822151140391944,0.0294355370482329,0.229999056220918,-0.00968799320689312,0.0894481724524312
"conversation",-0.0413407622133538,-0.0126536177240457,0.294902001625154,0.0215385799599787,-0.0192384097070194
"friend",0.0190438154304421,0.161045034663111,0.309533766262744,-0.037089985182061,0.108282369121966
"weekend",0.0493371312930394,0.197592974134264,0.117780024856128,-0.0122052230961492,0.0071932162245463
"stay",0.106548068723964,0.0804584625033206,0.0910197258741778,0.057728983426261,0.0954475534837891
"excite",-0.0184023624901964,0.152030197729337,0.220077317918045,-0.0720957644031782,0.0515213819365756
"schedule",0.0769898866243362,0.159447296193237,-0.00880790325942839,0.175591605831226,-0.0785233443406556
"watch",-0.117710496744202,-0.0235004010442265,0.0240178757494874,-0.024289708156215,0.572121255986182
"late",0.0520812966749518,0.27350041585838,-0.0124904934113026,0.0868705771941507,-0.0426121722444543
"job",-0.00504743755033731,-0.0474690083303391,0.155865979452601,0.219796836065323,-0.0809120306926705
"nervous",0.259024907344956,0.0732392977937064,0.0221448073193915,0.0577805142054683,-0.075002022021401
"begin",0.197895804505968,0.0506790529036944,0.140073144872219,0.0249587712979506,0.0426840119101696
"show",-0.000724957485483887,0.0152143896247043,0.135185735223302,0.0255984342397188,0.321845239408536
"hallway",0.0424681755280595,0.23452181184685,0.0861593593582125,-0.0871876799233747,-0.0349455336585422
"stress",0.190620774851914,0.161388629808854,-0.00695522532420711,0.0933204792805991,-0.0483209388369356
"left",0.01535968113088,0.216768059457418,0.0937046427561172,0.0224482123306314,-0.0515134915998973
"student",0.137443687634296,-0.00373997220493455,0.141711372579528,0.171706943742399,-0.115176769133926
"meet",-0.0168670621297296,0.122823505460656,0.24371986345555,0.105346972116962,-0.181098426154715
"information",0.165265174985733,-0.0708703451898757,0.0915847225225802,0.0537928198831483,-0.0964249446505577
"great",0.0526167020280285,0.0619485237234878,0.175696052640994,0.047220326608482,0.0575695028465998
"research",0.0316568019816384,0.069576564920572,0.0919114695302466,0.186224440038771,-0.0490974350805371
"read",0.0857644732654139,-0.0462840613218203,0.137913352259553,0.0557102274198949,0.0886989541212248
"due",0.0938894417982907,0.13248903066189,-0.0182601642628791,0.274088589916845,0.0455644215551613
"anxious",0.171638377671364,0.0835921699603793,0.0386809336181174,0.0401948746692008,-0.0607924626972486
"office",0.00456135071917038,0.0126654371786585,0.173280623555541,0.126821118550804,-0.17006692833113
"book",0.0119963172562864,-0.00143393286965716,0.121316447970378,0.0294769149045862,0.0498720242563332
"laptop",-0.0233015481665325,0.0393682812816092,0.0575716436962318,0.0750291100035534,0.0896155378009221
"leave",0.0025987712798222,0.149518180894124,0.114562358061121,0.0095728324847857,-0.0249257524167316
"today",0.0864584535557253,0.229260775028075,0.0915059317031936,0.216083277763704,-0.00952540366918951
"final",0.19742795328658,0.15230993525948,-0.0144512583816683,0.0285418111710082,-0.00784897149096909
"desk",-0.032587674250036,0.00718848882476956,0.0707284723728339,0.0879908288843666,0.0202839527824377
"lab",-0.0269491982615437,0.229026392368709,0.0845150152536582,0.16948121785684,-0.178347817165342
"computer",0.0914561507394523,-0.00608824253641794,0.0432229973420599,0.130320122931863,0.0234903886347341
"phone",-0.0231001590567855,-0.0390332760404292,0.20667586051023,0.0365722000009668,0.131236512311611
"deal",-0.0261232908101739,-0.0345365179518709,0.166599042278286,0.154069050216625,-0.0068427763647007
"close",0.0407545289520208,0.0707308999604554,0.207781780557694,0.0152042653651544,0.0438712856210031
"breakfast",-0.0772425400941329,0.375042921252066,-0.0354783394291036,-0.0562573566552372,0.0631886432865624
"hope",0.101364333212094,0.0857677245963698,0.0667780354894159,0.0780696056504478,-0.0993099127337645
"room",0.0431771914233517,0.180869634456821,0.075372278704769,-0.119562342945135,0.186435645725679
"paper",0.0575254667176939,-0.0462157563009806,0.0209407687356345,0.18089957330858,-0.0340935012902216
"break.",0.025079762910961,0.155938878884629,0.0838992442364936,-0.0427796669229399,0.0931397579619413
"eat",-0.108759270299955,0.469533101847533,0.00935419399787904,-0.161775152343969,0.0797099487932404
"test",0.307791682290839,0.054100811787629,-0.00604122474823877,0.0469281928657598,-0.0620961647458307
"morning",0.0451790033144345,0.382779827005091,0.013187347246389,0.0824318948143599,0.0214592706398624
"fact",0.0758995356177747,0.0609104379687356,0.102280563472388,0.0512098761627476,0.0272077376054798
"told",0.0143108655608877,0.0606326663789133,0.309135274323081,0.0262258205630366,-0.0769791265608272
"people",0.00791233428970938,0.0667502496162558,0.287316069498529,0.175265607348851,0.0148704131543587
"idea",0.0782599552702029,-0.060274203179071,0.150547152079408,0.111395563890288,0.0226889128046859
"decide",-0.0400194728676755,0.214718459319342,0.0864750893768429,0.0842117446213553,0.158246632204011
"year",0.0395989795168287,0.0103558088564739,0.294369864249378,0.0276919600805465,-0.00529915834496846
"data",-0.0228921811459008,-0.023244502030292,0.128961235481314,0.197254837190486,-0.183625220464088
"project",-0.0238073573949046,-0.0767217349876101,0.018017008304665,0.338137266649003,-0.00860972829760669
"interact",-0.0342001843203856,-0.0727936348387491,-0.0974022556334171,0.257341038947701,0.149704699826676
"speak",0.0422950722062465,-0.0257102087547673,0.153796479645912,0.0353682093256304,-0.0151779706451318
"continue",0.00876710326363213,-0.0300154909470491,0.0903824472031909,0.0863999535539423,0.171762637371033
"week",0.179334979306026,0.190187825508146,0.157351919974939,0.100324568024686,-0.0495403813052532
"annoy",0.010732659606725,-0.0300290804782097,0.180769418315732,0.133881664200364,-0.124547635210348
"note",0.359007080034151,-0.0165399928662528,-0.0295988372034574,-0.048189469185578,0.0312750951500392
"rest",0.0779916371261756,0.161748494837968,-0.00313947623001289,0.0149718137250145,0.108336555461742
"wait",-0.0348586470631122,0.226509976433692,0.127909698149519,-0.0345272246749201,-0.103570171905775
"expect",0.0267637810472012,0.117641581409268,0.0874099914231622,0.112408933090188,-0.0419110650951506
"alone",-0.0685302380269304,0.126993826980433,-0.138856737425222,0.341501031332603,0.20110453224161
"event",-0.0279040999187399,0.0157206989703796,0.102006805112996,0.0503017331548429,0.0213161138161304
"remember",0.0177669105654815,0.0338280794829763,0.107257580279019,0.018006316387752,-0.00546474224427131
"hour",0.143755457659718,0.186411151742065,0.0855973975084537,0.061245536087168,0.00362114177712254
"stop",0.0216950911858034,0.0894156889425609,0.186957017092632,0.0263162557720789,0.00309558208822835
"understand",0.254313644976454,-0.0777853385232715,0.0558542605047263,0.096876466367953,-0.0187905999566476
"early",0.0933683201585124,0.299406943047691,0.0114407935569205,0.0498391949867119,0.0387271320282577
"worry",0.138294346541154,0.110509216388097,0.00105821036075242,0.119832864713657,-0.0508038008119269
"minute",0.126764006283767,0.142172093388176,0.12696746151505,0.0232472705356126,0.0285127256897797
"consider",0.136722664718153,0.0486472338498678,0.148596785509463,-0.0185361757427888,0.0767676733996923
"turn",0.0429042329584219,0.0643913312045242,0.134016418980227,0.0938200885871911,0.0867090455413584
"mind",-0.00253921535068324,-0.0111536530553071,-0.0494703496251981,0.352149867384515,0.154821006644973
"talk",0.0495980074394922,0.00704492089248789,0.394446911241278,-0.0801894099651131,0.0100700087271929
"interview",0.0266512060887706,-0.0281772199912754,0.0325032788862411,0.184386485709934,0.00571182005495607
"news",-0.0231707656703382,-0.0218313087605338,0.0746913737514266,0.0484744995832646,0.0658364767496103
"hear",-0.0228752706749921,-0.00515677187183172,0.244423676445709,0.0169045353941872,-0.0391696538078558
"interest",0.13845622806285,-0.120354914305186,0.185107891971155,0.0976096181514174,0.11186952506225
"focus",0.157531518903262,0.0112050707809472,-0.0354964755478343,0.190512004401894,0.0788161246060744
"reason",-0.00324694660693182,0.0265272776774063,0.103674985597816,0.146326118535254,-0.020921094580016
"review",0.244985730298463,0.0816499807187695,-0.0546149577177939,0.0688340286318843,-0.0609082542926356
"realize",0.10348939927521,0.115890706800158,0.10221341000721,0.0960549881748721,-0.0231055144776664
"suppose",0.0160346026373526,0.0920667944946744,0.0710445489949148,0.189024389235193,-0.0045434049049188
"ready",0.0490259293848205,0.220093235657739,0.00159734456066601,-0.00108378011253282,0.00216675496424923
"quick",0.0859395392543848,0.146886428061526,0.0832523928264387,-0.0108016625289592,-0.0629294684844644
"write",0.188284238082161,-0.057280685907957,0.0348249378429023,0.129272439587814,-0.0314965426427328
"play",-0.0259787566230742,-0.0396986723367293,0.151072619770163,0.010730942977502,0.318685511262745
"end",0.141435859872761,0.0993445077805879,0.12334364125914,0.0558724033824389,0.0100702823373275
"text",0.0307849867018232,0.0702957709456103,0.174242573645737,-0.0566617140741403,0.0982410574249861
"nice",0.00408191703693158,0.173437689843048,0.260514802764168,-0.0788873506859365,0.00107588540578463
"tire",0.0600418777740623,0.197173894297144,-0.200016880774151,0.041666967467114,0.15160714094003
"arrive",-0.0374888922667168,0.173338160473441,0.12524438626574,-0.00246925843206783,-0.0820428542800828
"person",0.0379246451697996,-0.0507743598091181,0.206240010309004,0.0929945386740657,-0.0296941789035263
"order",-0.00587815297895989,0.147102768679038,0.0588587902973344,0.0508122946452535,-0.0548358781221293
"finish",0.0343306870229851,0.279527415410432,-0.0596230935181194,0.173662059273228,0.149799311852609
"fall",0.0464759577720381,0.0569984320682173,0.00633968631083682,0.0491313044146362,0.0682110501616944
"semester",0.218585742137971,0.0898438992900764,0.143009220965548,0.0149471318381264,-0.0305850905073032
