"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"Filename*",1,3960,1980.5,1143.29786145169,1980.5,1980.5,1467.774,1,3960,3959,0,-1.20090912909322,18.1681956543112
"WC",2,3960,131.718181818182,86.4890222523733,139,130.267361111111,121.5732,25,509,484,0.0480913390183869,-1.59635332537899,1.37440078496779
"RC2",3,3960,2.94512761363636,3.73954675949703,2.24215,2.55083855744949,3.121858929,-10.34483,25.00001,35.34484,1.19634711426618,3.29781821749816,0.0594252989319167
"RC1",4,3960,6.45274194949495,4.39909338064482,5.85474,6.09704201073232,3.93763734,-8.57142,30.30302,38.87444,0.934156687622764,1.76543840513835,0.0699061827507126
"RC3",5,3960,4.72290147222222,3.95114703213915,4.54546,4.62485358901515,3.369549498,-10.86955,25,35.86955,0.306812299487542,1.50540832824811,0.0627878479958905
"RC4",6,3960,3.3434777550505,3.85675748595462,2.94118,3.14414266729798,3.380950692,-13.51351,25.80648,39.31999,0.597673345876848,1.82872091732768,0.0612878996441768
"RC5",7,3960,2.84048832575758,3.88903135045378,2.24215,2.48899127209596,3.216678612,-17.14286,30.76922,47.91208,1.16626312005324,3.89831598543894,0.0618007650176824
