"RC2","RC5","RC13","RC7","RC1","RC4","RC14","RC10","RC3","RC12","RC6","RC8","RC15","RC11","RC9","Filename"
-1.01806035035796,-0.239085374330446,0.0640124261105835,-0.980297232483008,-0.843001346096541,-0.64406623117176,0.126318069155304,-0.530199324704683,0.639920166350081,-0.409531220374227,-0.449133035298691,1.08292752757573,1.3712718990958,0.0159862634173368,-0.121471677532975,"1_1_7.txt"
-0.864832027842113,-0.125057577959861,-0.737589439980022,-0.489422330020114,0.162603566484537,-0.371735267204049,-0.700154142415674,0.222380516654818,-0.0848843696523809,0.113176831502847,-1.14890645782591,-0.537403061015349,1.04384943620838,-0.623691795546516,-0.417450364390957,"1_1_4.txt"
0.0527271039672344,-0.162688457390895,-0.523267893242984,-0.349465591294036,-0.983396218507391,-0.737840163218804,-0.592778094480563,-0.789505550817923,-0.283112076135318,-0.0707194819308231,-0.327909314380591,-0.22016281100653,-0.0543857147084704,0.101570848909281,0.469691759331827,"1_1_3.txt"
-0.56815834324147,-0.281023301430031,-0.619755229623625,-0.727092969998536,-0.619166176361956,0.180949165488471,-0.0240151154378145,-0.0994947674057889,0.0942741851988554,-0.916996100899157,-0.771502290991338,-0.113294788998142,1.48781834007611,-0.34358965099323,0.578316872588511,"1_1_5.txt"
-1.63233282878744,-1.53183791525824,2.63653614314418,-1.63023822295966,0.540689240802284,-0.450926872399818,1.28186464435995,1.79892568834919,-0.784005164304355,-1.16672154119683,3.92883706975013,-0.213150635837729,-1.9450560719306,0.353667735249367,-0.666352310390952,"1_1_10.txt"
0.385427317832419,0.32324131118298,-0.46484369471357,-0.580055429077378,-0.214319606627827,-0.70870734029525,-0.21284704820527,-0.429086498521412,-0.109711362881329,-0.953490522969256,-0.646876470312786,0.00996176571717999,1.20048485192341,-0.34866456833312,-0.631826116728484,"1_1_6.txt"
-1.10454059535804,0.203123319756232,0.941691136256225,-0.355470179640654,0.0154958527826146,0.18000190639503,-0.200429371132757,-0.410227045595514,-0.833415478909165,-0.706872024573402,-0.660017736669088,-0.552791186510525,-0.0429188202777641,-0.138689425764896,-0.370953730059055,"1_1_8.txt"
-0.61604047596241,0.332858286875421,-0.609834296741095,-0.233094337178233,-0.941220181011273,-0.436385374932291,0.126148984197982,-0.296049667235139,-0.229274415548368,-0.329291957397884,-0.186862513926026,-0.156642150560779,0.0430045805732667,-0.925516014711552,-0.425136915497303,"1_10_83.txt"
-2.12792824015097,-0.543384240431853,2.36103226482527,-0.95672048920294,1.52198241317312,-0.735162054876388,-0.337103458106939,0.0622172079984353,2.45934466389433,-0.998540673872152,-0.56008414104021,-0.843935628904187,1.10944498768983,-1.29431431459637,1.60189131741773,"1_1_9.txt"
-0.413123674465339,0.143605189331105,-0.830110967507624,-0.47321621750789,-0.213510244161739,-0.0970359309762058,-0.58047227344796,0.540766164439316,1.2710833452113,-1.21367557793415,-0.216068303486945,0.278305374010535,1.6346003163383,-0.396910342555872,0.216570010327955,"1_10_84.txt"
-0.473619218426911,0.0578036100240917,-0.616249318343335,-0.518112281421121,1.00742708392082,0.551391874532042,1.06943216353357,0.621425032194767,1.16107524534015,-0.11931655408249,-1.13621796735841,-0.188667128645717,-0.672969768555178,-1.01019001536992,-0.616264449763432,"1_10_85.txt"
-0.938187508573183,0.420000154932251,-0.310060864640206,0.972689971998066,0.342120704461371,0.0561926437322345,-0.463275282011154,-0.306590286899183,-0.0511008146784247,1.77083586489548,0.417867718662667,-0.388043841672338,-1.15675917591165,-0.628435821829333,-0.5583144923384,"1_10_86.txt"
0.300406795758325,-0.0126658517648851,-0.421084823981116,-0.246900583395141,-1.3619005684135,0.0324293860221024,1.09570112258054,0.54111717492,-0.110183821124675,2.60063689949081,-0.42225330790812,1.0050139988191,-0.121465003142154,-0.0202413543573922,0.764653255954054,"1_11_94.txt"
1.03584887779747,-0.866145817852415,-0.955494714586077,-0.397623185099139,-0.247927389404281,0.48421579701752,0.328169886200176,-0.0622730543475108,1.55791960920281,-1.14654620903327,-0.807665102222346,-0.759086666630979,1.13348413952217,-0.043493943713653,0.128365402930376,"1_12_100.txt"
-0.300318301817269,-0.532366041456611,-0.0200725378508152,-0.264875612287016,0.027510888537806,-0.467677017079697,1.52237826701764,-0.13004716621316,0.684552043174915,0.417641860991706,-0.347357339806005,-0.255766249541527,0.798687863953129,-1.08874844598635,0.176812731676799,"1_11_95.txt"
-0.684008038556685,-0.431361790230265,1.06307853097453,-0.648631038493111,-0.283166342209062,-0.25900185762528,-0.00156881141920574,-0.416689783446824,-0.344403588784328,-0.776861657222723,-0.566628848604653,-0.276713525335032,0.528840418814106,-0.510291145096792,-0.693254796630434,"1_13_109.txt"
0.981748842669896,0.312824416100038,-0.703150349758841,-0.142105028147036,-0.619574434382717,0.542408086778938,1.60330667711312,1.21790312868404,2.02151032305614,-1.37775999417706,-0.362659932803205,-1.84086545102876,-0.512788081860952,-0.591768297022321,0.00290600430411032,"1_12_98.txt"
0.834951417024195,-0.94445215532382,-0.295932434781179,-0.835361439927432,-0.437922222731799,-0.257762039520893,2.65074646250155,1.68108391286415,0.438696516332804,0.644204874088452,0.295367804820746,-0.26853068551688,0.477509944232915,-0.204691540632965,-0.338691965993957,"1_12_99.txt"
0.568752976048764,-0.69397144570205,1.5560270449139,-0.840321461400994,2.13086948857249,-1.18470821577614,0.650956769278298,-1.23963535589092,-0.0733786305853058,1.56279202577419,0.0942954053338654,-0.881803212195153,-1.91071705952856,0.416471183478097,-0.166912191225764,"1_13_112.txt"
-1.38787964932149,6.07019961674736,0.226649935334099,-0.720432693974863,0.69018897340431,-0.930977777132711,0.949885304939956,-0.577232058250217,0.235050752613249,-0.75319479349934,0.092878769532004,-0.532729668448948,1.0928149369309,-0.805042644043297,0.556675825262563,"1_13_110.txt"
-0.512201141240748,0.0355400847435279,-0.646106631046256,-0.479165313009085,-1.3808789040715,-0.16848702847483,-0.647010392593722,-0.60799839071069,-0.450222051460831,0.163266489789109,0.917647684849903,-0.339276355596696,1.19987091852814,-0.430579461217904,-0.0994116863985296,"1_2_16.txt"
-0.485520279782151,-0.334109996525996,-0.394329377487704,-0.586188550589499,-0.578575616671162,-0.651476093187159,0.403019688204621,-0.569455207093103,-0.717686947853772,-0.380801647879587,-0.646507623623741,-0.178764009210014,-0.712933090802125,0.281827195720735,-0.37758767324655,"1_2_14.txt"
-0.511488701963637,-0.140377311740326,-0.405518985422935,0.998263272104108,1.04064367622586,-0.411840850917876,0.0475497547902828,-0.491727650724973,-0.44612337290438,0.3098521417154,-0.637418627453563,-0.858584340624906,-0.757139768310425,0.829537527749376,-0.539485314461985,"1_14_118.txt"
-0.609270100463761,-0.137341253990885,0.172723032044539,1.34004152273567,-0.182833765190921,0.028269270819501,0.297498241190898,-0.12030812217087,0.46941836792338,2.16756008591669,-1.7049466967507,0.201471089370811,1.85150284517691,-0.613133048831381,-0.557887164406416,"1_14_120.txt"
-0.664162172328242,-0.298349940066831,-0.339358299149955,-0.697670622011988,-0.72834386543906,-0.573076941018775,-0.523563968711936,0.0388162376280661,-0.175050734829289,-0.70055610542207,-0.650310805701119,-0.211989898783591,0.719755856823432,-0.0973531043198866,-0.452047594188684,"1_2_15.txt"
-0.513382353490722,-0.0598336411377836,-0.0879686084715831,-0.21275014663489,-1.46337658066623,-0.360988442131453,-0.297702810814455,-0.551972114081858,-0.635287617630682,-0.383587443542651,1.22688306561826,-0.218609545753582,0.750309533357737,-0.158268171299948,0.0410873053977942,"1_2_17.txt"
0.0202477791347158,-0.549590556236038,-0.0559140183186115,1.1277196968839,0.131773139763596,-0.794158647027018,0.458719667826253,1.50292720073635,-0.799204962652391,0.548715731303559,-0.275505650785218,0.289563228811649,-0.868280276979156,1.85514591406855,-0.378732772626413,"1_14_119.txt"
-1.28848317331406,0.665287942656078,-0.309190713079446,-0.886866727934193,1.85292985159332,-0.866648361065189,-0.5808417310503,0.772800410292726,0.588921978606326,0.20412698351167,-0.0446324077886637,-0.914283064763018,1.52442352018333,-0.243999479486077,-0.190005050261831,"1_13_111.txt"
0.0380791987549721,0.110604110216033,-0.136663956418461,-0.539449402820356,-0.457284094196198,-0.558676372990253,2.81030426981156,-0.542638272201686,-0.420568991740072,-0.30296026821096,-0.304571609529375,2.1476182986231,1.06879328101201,-1.42718410459297,-0.371592354964932,"1_2_18.txt"
-0.489880620715164,-0.399621668539156,-0.463968023079233,-0.457912995519388,-0.728549137081437,-0.616847556779099,0.253064552745214,-0.707829926437451,-0.694841019701587,-0.368853666280768,-0.569921436060959,-0.179653442180161,-0.624891238482123,0.0122371733491277,-0.469583205553952,"1_4_33.txt"
0.370322389270731,0.143297027989757,0.561903596438119,-0.450392024020126,0.678703616485353,0.659199432623154,0.28985175897077,0.537220044336149,-0.175888908575808,0.217635724069667,0.549752213138225,-1.12803918250776,-1.36576039554045,-0.662862011466266,-0.682463150833736,"1_2_19.txt"
-0.701615322848154,-0.627563694102391,-0.749710378619015,0.511540189087904,-0.423587526660546,-0.688558098011847,-0.409400974949671,0.569465612693073,1.37424447974235,0.617309026090073,-0.679202121827533,0.0635445642033175,0.180485343343075,-0.325581657944324,-0.42841690745432,"1_5_42.txt"
-0.181622173437395,-0.198984404538294,-0.591682636542073,0.261276616028441,-0.0706169706946128,-1.02955555983845,-1.04852127505022,-1.06415433487213,0.230461083369958,1.19856087556359,-0.293796622149224,-1.07298098878949,0.229733209201589,0.00668804571231281,0.719963226521033,"1_3_27.txt"
-0.962771479605437,-0.593326034875786,-0.520616949467792,-0.496353743924621,0.251793697657792,-1.11023760141443,0.713150668095539,0.220941178443043,-0.956298142186443,-0.0278693207263572,-0.612927512858331,-0.524937650797921,-0.255407750185857,-0.62787265806857,0.805130823772137,"1_7_51.txt"
-1.41697739867931,-0.753370705130643,-0.775641388321881,-0.774815946725985,1.40947422395845,-0.33895812978604,2.39693182062723,0.429091086680538,-1.21718287877911,1.31623290974228,-0.897455824931807,-0.598750763167427,-0.586218753614307,-1.43479385833144,0.662164091586021,"1_4_35.txt"
-0.248298599944918,0.125816177554434,-0.34898115247546,-0.68837672459449,0.0544684860230901,-0.644143673303706,1.47832839300358,-0.15416047883732,0.433133133146755,-0.107832107664553,-1.04217078240698,0.0302543063053086,0.0486852234616813,-0.590066620914634,-0.400326181310943,"1_4_34.txt"
-0.171383803314971,0.238139693059121,-0.227854741842416,0.72862466115393,-0.666248629292457,-0.598975283829612,0.420071117753494,-1.37148315000075,0.175397451656848,0.447960280137257,-0.314331981455726,-0.0660122290456085,0.494330462883402,-0.810608659156245,-0.189632011202894,"1_2_20.txt"
