"","RC1","RC2","RC7","RC3","RC6","RC8","RC4","RC10","RC5","RC9"
"play",-0.0104314223171301,0.0069484783171415,-0.0345700335351625,0.0266298052442208,0.0276576139772736,-0.0332696983466376,-0.00638840057795304,-0.0252537853663073,0.250587904577326,-0.0174344522304842
"video",-0.0309686061413356,0.0187208288630069,-0.0195612147303781,-0.0209076237232459,-0.00166357250252785,0.00509989490084066,0.0143222936781545,-0.0443420671265366,0.22165276500939,-0.0147367597542168
"game",-0.00997674440088844,0.00203203744815237,-0.0326563192694131,0.0247820920830752,0.0748506578456769,-0.0319380357017058,-0.0260063521214241,-0.0442403083520429,0.250214273766447,-0.0645180808112654
"phone",-0.0277858846799394,0.0130676081904955,-0.0284901647410072,-0.00204909022533804,0.0244034291766864,-0.0497344261667446,0.0231281711318396,0.117809388195331,0.0675812501654998,-0.0222708326921505
"wait",-0.0119478897784697,-0.0137395628558944,0.075344200754203,0.0325004982457568,0.0530251929073865,0.00785467313663035,-0.0550689774052516,0.0741244795445976,-0.0113173953852748,-0.078809245529183
"computer",0.00387374772337081,0.0246592368281457,-0.00595913501919017,-0.00920678967843377,0.0459372715529478,-0.00818652471521362,0.0287478380742691,0.00778136628965836,0.0360082074391318,-0.0313171511562602
"call",-0.0287391204967952,-0.0117482924301605,-0.0186905430167723,0.0824331426344798,0.0343643203497517,-0.0718572189017186,0.0772194753987295,0.0832421389747104,0.0144026880952417,-0.0342797417930545
"move",0.0115476189391572,-0.00713397374651223,-0.0433184238078192,-0.0402384187787136,0.0634914682715724,-0.0181457273153549,-0.0091819997542158,0.106985486913923,0.0106786217039613,0.0706479055239705
"quick",0.0422387579813824,-0.0101897936570359,0.00489269271965931,-0.0357344271971921,0.00835990760222875,0.0159184325379679,-0.0263862237948802,0.0819692170726881,-0.0298820587064162,0.0114135481093992
"pay",-0.11090908658355,0.256590607662291,-0.014859545201735,0.0470100638947872,-0.00213321641471246,0.0369737719205101,0.00564781779944859,0.0662042217612664,-0.00305527663785387,-0.148911785682019
"attention",-0.103077082200551,0.267102743894219,-0.00951427746610854,0.0259264229117747,-0.000377807130600664,0.0234900118887198,0.00945228716492608,0.0641026183845211,0.0183875876152233,-0.140914046325579
"answer",0.0563267025000839,0.0261566422255421,0.0173418997135837,-0.0464439890868465,0.122656581056725,-0.119961288123779,-0.0168394118271894,0.0994412762958576,0.0558094915789157,-0.0696309173957097
"work",0.01421706470935,-0.0406499897464318,0.0131434272548681,0.00876466929089304,0.14406099957647,0.0288849302186458,0.0984660645564256,-0.0718470514275713,0.0261435682556855,0.0153374716505222
"coffee",-0.0056207361657376,-0.0264747521438664,0.0384132336076278,0.0281375935400132,0.0269357872034369,0.0582137186066787,-0.0393060331945306,0.049803268618882,-0.03376872065735,-0.0312025593446479
"told",-0.0114768046876433,-0.0181317349846498,-0.0428149398897319,0.0975422413536312,0.00945762095333774,-0.0108882039609977,-0.00710529461921344,0.127832005376799,-0.0444329190523694,-5.43075361619127e-05
"place",-0.0276987384747954,-0.00950509068480546,0.013852027177479,0.0297314398757625,0.0171796499043133,0.00413262868892714,0.0121365171829269,0.0189143626178967,-0.0163390918709033,0.0764586673575019
"room",0.0692357348019255,-0.0383911839390488,-0.0328721847083926,-0.0290665255877436,-0.108861698189784,0.00162179342868214,0.00659732075619889,0.121224235584956,0.0738677291479952,0.0243824477372889
"study",0.144332617910474,-0.0312517552408072,0.0262471476169175,0.00843671135440361,-0.0133399216546469,0.0209374289705401,0.0186178861852393,-0.0600937989838201,-0.0334714038029792,0.0562062388554434
"interest",-0.0507549354839644,0.116452130537404,0.00788819090091631,0.00387116762639777,0.0353006695236313,-0.0259711089062326,0.0264107301524552,-0.0318736628890498,0.0242027788258248,0.0966644586622713
"bore",-0.0491504571876443,0.103117831475129,-0.0372932431097019,-0.000752809033010772,-0.0309138533353238,0.0557424046962693,0.0312905932702339,-0.0226175470763367,0.0472884271856233,-0.000526325617702873
"hear",-0.0195455038989775,-0.000745794855493872,-0.0227996424573517,0.00887072491297127,0.0280386838369068,-0.0142060565293452,-0.0184182438221719,0.034402496611517,-0.0195382647836737,0.116873526444483
"realize",0.0129514919015792,0.0104354158528111,-0.0211972440641572,0.00841713573013373,0.0216472975170063,0.0254135140579512,0.0272122688474777,0.0626845176176128,-0.0217959370753481,-0.00325566039534858
"talk",-0.0256191013833498,0.0432925257239159,-0.00590443644418685,0.139831551406383,-0.0273723757118431,-0.0219354415094756,-0.0439991616633027,0.0116683619582042,-0.034300568617698,0.140085724044872
"task",-0.017487249735983,-0.017331297093704,-0.0190954417812041,-0.0397085358610819,0.0734201635469113,-0.046688111917674,0.128125022836568,0.0526452593731407,0.0246828222310813,-0.0333280440676042
"research",-0.0127481242128276,0.004602235828124,0.00280422524327023,0.0439658239256829,0.0630359574090135,0.017720623879355,0.0455664451250683,-0.0325752530430012,-0.0175870925831868,0.0094216892184148
"thought",-0.0218148794621565,0.0235288982706921,-0.0167604526344614,-0.0151911069385707,0.0170002636368702,0.00109273746388128,0.0684850468418514,0.0828973701173681,-0.0348018267535595,0.0880315359182181
"night",-0.0117394684707718,0.018801757478169,-0.0469637140621277,0.025518917490658,-0.00472603236401987,0.209708602227689,-0.00521847875061921,-0.0210289923653309,-0.018700751770768,0.0316688303597257
"minute",0.0300384208345231,0.0154505087362905,0.027028852863301,-0.0548826358209429,0.0513897121227416,-0.00936541225338642,-0.0188462247651139,0.116823764251123,0.0300005818755419,-0.0322547623590822
"conversation",-0.0377538294799831,0.0171056106096515,-0.00130531513911958,0.10148909580526,0.0245432130554678,-0.0394562593201711,-0.000483675967581381,0.0102892776792028,-0.00675481087302382,0.0624329580177341
"long",-0.0079019047622549,-0.00684398603879122,0.0275317235058599,0.00701317386914749,0.0754568598381554,0.0586780518552086,-0.0272704334970315,-0.0312489009145175,0.0448880979609943,0.0255156499618101
"order",-0.00762139728050909,-0.00201456361556087,0.0699783647079371,-0.0122575585164879,0.0511878619888149,-0.0064464107206954,0.0109534706931279,0.018962994293763,-0.0164668157018065,-0.0142529955247555
"job",-0.0301358766748691,-0.00503913000374764,-0.0256728758856153,0.0417038037051433,0.0901599731182904,-0.00927556004640743,0.0323273461762335,-0.000632967606115639,-0.00423106694499586,0.00194304012522759
"late",-0.0043511413603113,-0.007975914574854,0.0328244640257114,-0.00323065706189269,0.0635662936783105,0.114960447763741,-0.0341852272148231,0.0176637895504959,-0.0228036870114522,-0.0437464793586518
"finish",0.037644713469603,-0.011442317391954,0.105716905333915,-0.0162223027258701,0.0418606443781209,0.0275395483316645,0.0443567612641302,-0.0849636804932471,0.0955707839153879,-0.00276005232425697
"rest",0.0204992388691276,0.00431115862413946,-0.0315500748735759,-0.0284546701146955,-0.0229152837522481,0.103534288874439,-0.0153889464252576,0.0440903586325735,0.0214026559899618,0.0173390840265829
"stuff",-0.00790579169603086,-0.0088193937232867,-0.00939267613530563,0.0305449884228591,-0.0164197893584133,0.00460384581599284,0.0230566888755265,0.0362134209389829,-0.0111760486618871,-0.000723787479434799
"ready",0.0450643874812029,-0.0291422879341166,0.0262014031691346,-0.00174420255563798,-0.00119929523821783,0.0433250104254515,-0.0176617313150872,0.0593334126070118,0.00540538832493737,-0.0500769263950717
"today",-0.00477077547807235,0.0116663614791922,0.0434981832929509,-0.00574651590698676,0.100481747924968,0.0768573330289337,0.00935977064874604,-0.00364926027588588,0.0153062152785991,0.000416701165258913
"friend",-0.00672911789360704,0.00562709123258277,-0.0180521522726584,0.189569658427483,-0.0997972489867924,0.0412003556794943,0.00303016862227731,0.00560277956748135,-0.0193675471349932,0.0866634143361761
"excite",-0.00488363335086202,-0.000388382649430553,0.0319128444556849,0.152607779419891,-0.018186702290398,0.00451624196648222,-0.0626193185018576,-0.0284991164614474,0.0602249509645751,-0.0194570566857586
"life",-0.0146287014029524,0.00457755164176248,-0.0153304749723624,0.00752645027042888,-0.0245165517897704,0.00239730935883575,0.0204068637930442,-0.0081886477300053,-0.0130698682552847,0.178632293306932
"start",0.0457317931996014,0.00298097362658129,0.0148942245876648,0.0756269311044518,-0.0168139784811589,0.00506894328789819,0.0805643715880534,0.0688595523041059,0.026534556094448,-0.0168297351173337
"laugh",-0.0246944520903031,0.00727227672448396,-0.0438832099901113,0.0400102332647371,-0.0303118878899472,0.0162650685761081,-0.0329024749120583,0.056517231635554,0.0306095354176849,0.0500556367640281
"write",0.0633156526419083,0.0214350421858316,-0.00464793354235523,-0.0528199388465417,0.0533331413921286,-0.0911339578470866,0.0622388837395975,0.0107318584341642,0.0248120487573305,0.0192390304483566
"email",-0.00646444623091976,0.00226910228102934,0.00376131961204375,-0.0135665802665387,0.104427784801155,-0.0597472645521174,0.00483252121430186,0.0652494197707552,0.0237037586646127,-0.0865912001129218
"lab",0.00175794707895003,-0.0550694102692266,0.0348140424783811,0.00154017564002219,0.139374754717964,0.0834827720684378,-0.051222856213207,-0.0159063905672113,-0.023921751586099,-0.00626375954096615
"sad",-0.00570584863921219,-0.00377047314276111,-0.0165132950429772,-0.00222018676093794,-0.0314927010025576,0.0245668000609399,0.00317673221785902,-0.0333237873015169,-0.00179285990516052,0.151625753812355
"day",0.0423718795900812,-0.0339724272796176,0.00642067134801975,0.0340082652598907,0.0397936518606864,0.094181534866719,0.0210711031108162,0.0659285976927487,0.0408716302357175,-0.035507908056937
"together",0.0106683699249742,-0.00600353503514417,0.00551939982004757,0.165042422810277,-0.0215187625890207,-0.0140722633446994,-0.0280502781892563,-0.0308558107215287,-0.0237932215125921,0.00053658626957979
"group",-0.00551964208719666,0.0217820070828376,-0.00788650100817209,0.0962030272279379,0.0343849163162847,-0.0144151678816739,-0.0173017322768107,-0.0471124076203365,0.0229156532331164,0.0147835730993471
"focus",0.00199072984951671,0.0696566172275155,0.0279008058493351,-0.0541765624728852,0.0111313560646219,-0.00843765460891499,0.105747533656443,-0.0250804530880433,-0.00694000235251306,0.0515083688867778
"meet",-0.00753170869813753,-0.0284473409739137,0.0121789372649409,0.177916601612702,0.0715343031437503,-0.0173475648188446,-0.0107514806027485,0.010632790671605,-0.0288251636553781,-0.0792526102155739
"lunch",-0.0217411645842983,0.0184399531035921,0.228675929921811,0.0353962341938487,0.00884301095345795,-0.0591288927934371,0.000546272170092218,-0.0256926679875885,0.0238628693719007,-0.0214162270258162
"live",-0.0107928482894769,-0.000128654699359127,-0.00140883339192647,-0.00282927240729524,-0.077897013658766,-0.0176810997042112,0.0117517387173425,0.0672261882681075,-0.0177870437722132,0.165747131240835
"show",-0.0211420177400812,0.0250970501814288,-0.00382847128339084,0.0214002159735364,0.0275289432882949,0.00560437626051951,-0.0125783698802619,0.00580338611217503,0.161379451781103,-0.0333557560957518
