"Filename","WC","RC1","RC2","RC7","RC3","RC6","RC8","RC4","RC10","RC5","RC9"
"1_1_10.txt",113,0,2.41935,0.80645,0.80645,8.87096,-0.80645,1.6129,6.4516,6.45161,-2.41935
"1_1_3.txt",33,5.71428,2.85714,0,0,-2.85714,2.85714,0,2.85714,2.85714,5.71428
"1_1_4.txt",35,2.5641,0,2.5641,7.6923,0,5.1282,0,5.1282,0,2.5641
"1_1_5.txt",38,2.43902,0,0,4.87804,4.87804,2.43902,7.31706,2.43902,0,7.31706
"1_1_6.txt",38,6.97674,0,0,2.32558,2.32558,6.97674,0,2.32558,2.32558,4.65116
"1_1_7.txt",59,0,1.51515,0,3.0303,0,1.51515,0,3.0303,1.51515,4.54545
"1_1_8.txt",93,-0.96154,0.96154,0.96154,0,0,1.92308,0.96154,1.92308,0,-0.96154
"1_1_9.txt",109,0,0.84746,2.54238,5.93222,5.93222,-1.11022302462516e-16,2.54238,5.08476,1.69492,-1.69492
"1_10_83.txt",41,2.22222,0,4.44444,4.44444,6.66666,4.44444,2.22222,-2.22222,2.22222,0
"1_10_84.txt",205,2.24215,0,1.79372,3.58744,0.89686,2.24215,0.89686,0.89686,0.89686,2.24215
"1_10_85.txt",214,1.73913,-0.86957,1.73913,2.60868,5.65216,4.78261,4.34781,1.73912,0,0.86957
"1_10_86.txt",213,1.27659,0,2.12765,2.12765,0.42553,1.70213,2.55319,2.12765,2.12765,0.42553
"1_11_94.txt",204,0.9009,0.9009,2.25225,1.8018,4.5045,0.45045,2.25225,3.15315,0.9009,3.15315
"1_11_95.txt",207,1.79372,1.79372,1.34529,2.24215,3.58744,1.34529,2.24215,2.24215,0.44843,3.13901
"1_12_100.txt",218,3.82978,1.27659,1.27659,3.40424,1.70212,2.12766,1.70212,1.27659,0.42553,2.97871
"1_12_98.txt",204,5.00003,1.8182,3.63638,4.54548,4.09094,3.18183,4.09093,5.00002,1.81819,0
"1_12_99.txt",207,6.39269,1.36986,3.65297,5.93607,9.13241,3.19635,4.56621,5.93607,3.19635,3.65296
"1_13_109.txt",37,0,5,0,2.5,5,0,2.5,2.5,0,2.5
"1_13_110.txt",201,2.77777,0.92592,3.7037,0.46296,6.01851,8.33332,2.77778,2.3148,1.85184,0.46296
"1_13_111.txt",209,0.85836,0,1.28754,3.43345,1.71672,2.57509,1.28754,3.43345,1.28754,0
"1_13_112.txt",216,1.24483,2.48963,0,2.48964,1.24482,0.82988,0,2.90457,1.65976,0.41495
"1_14_118.txt",204,0.45455,0,1.8182,0.9091,0.45455,1.8182,0.9091,1.8182,0.9091,0
"1_14_119.txt",208,2.66666,0.44444,3.11111,2.66665,0,2.22221,1.33333,6.66665,1.33332,2.22222
"1_14_120.txt",208,0.4386,0.8772,3.07018,2.63158,2.19299,0.8772,0.4386,2.6316,0.4386,5.26316
"1_2_14.txt",32,0,0,0,0,2.85714,0,0,2.85714,-2.85714,2.85714
"1_2_15.txt",32,0,0,0,2.94118,0,0,0,2.94118,0,2.94118
"1_2_16.txt",33,2.63158,0,2.63158,0,-2.63158,0,2.63158,2.63158,5.26316,2.63158
"1_2_17.txt",39,2.27273,4.54546,0,-4.54545,-4.54545,2.27273,0,4.54546,9.09091,2.27273
"1_2_18.txt",173,2.6178,2.09424,1.57068,1.04712,4.71204,1.04712,2.09424,1.57068,1.57068,2.09424
"1_2_19.txt",201,1.36986,0.91324,2.2831,2.2831,1.82648,1.36986,1.82648,3.19634,2.2831,-0.45662
"1_2_20.txt",204,0,0,0.44843,0.89686,1.34529,0.89686,0.44843,0.44843,0.44843,2.24215
"1_3_27.txt",135,2.02704,0.67568,2.02704,2.70272,0,1.35136,0,2.02704,2.02704,2.02704
"1_3_28.txt",150,0.57471,0.57471,0,1.14942,0.57471,2.29885,-0.57471,3.44827,0.57471,1.14942
"1_3_29.txt",155,0,0.59172,0,0,1.18344,1.18344,1.18344,1.18344,0,0.59172
"1_4_33.txt",32,0,0,0,0,2.94118,0,0,0,-2.94118,2.94118
"1_4_34.txt",171,1.63044,0.54348,0,2.17392,2.7174,2.17392,0.54348,1.08696,0,3.26088
"1_4_35.txt",182,1,0,1,1.5,4.5,1,2,2.5,0.5,1
"1_4_36.txt",191,0.47619,0,1.42857,2.85714,3.80952,0.95238,0,2.38095,0,1.42857
"1_5_39.txt",36,0,0,0,2.5641,0,0,0,0,0,2.5641
"1_5_40.txt",40,11.6279,11.6279,0,2.32558,4.65116,-4.65116,0,4.65116,0,0
"1_5_41.txt",202,2.71493,2.26244,0.90498,1.80996,5.42987,-0.90497,3.61992,1.35747,0.45249,0.90498
"1_5_42.txt",207,0.85106,-1.2766,2.97872,3.40425,2.12766,1.2766,-0.42554,1.27659,1.70213,1.27659
"1_5_43.txt",211,0,0,0.86206,0.86206,2.15517,1.72413,1.2931,1.72412,0.86206,1.29309
"1_6_46.txt",31,0,0,0,0,2.94118,0,0,0,0,0
"1_6_47.txt",204,2.20265,0.44053,0.44053,1.76212,1.32159,0.44053,1.32159,3.52424,1.32159,2.64318
"1_6_48.txt",206,3.09735,1.76992,1.32743,3.53983,2.65488,0.88496,1.32743,3.98231,1.32744,0.44248
"1_6_49.txt",209,1.2987,0,0.4329,1.2987,3.4632,1.7316,1.7316,1.7316,1.2987,0.8658
"1_7_51.txt",31,3.0303,0,3.0303,3.0303,15.1515,0,0,9.0909,0,3.0303
"1_7_52.txt",36,0,0,0,0,0,0,0,0,0,0
"1_7_53.txt",201,0,0.92592,0,0.46296,2.31481,1.38888,0.46296,2.31481,0,0.46295
"1_7_54.txt",203,0,0.4386,0.4386,0.87719,9.99999999995449e-06,0,0.8772,0.4386,2.19298,3.07018
"1_7_55.txt",204,1.28205,0.42735,0,0.42735,0.8547,0.42735,0,2.13675,0.8547,1.28205
"1_8_57.txt",32,2.85714,0,0,0,0,0,0,2.85714,0,0
"1_8_58.txt",34,0,0,0,2.63158,0,0,-2.63158,2.63158,2.63158,2.63158
"1_8_59.txt",33,2.7027,0,0,0,0,0,2.7027,5.4054,0,2.7027
"1_8_60.txt",36,2.63158,0,0,0,2.63158,2.63158,0,2.63158,-2.63158,5.26316
"1_8_61.txt",55,0,0,1.53846,4.61538,1.53846,1.53846,0,3.07692,1.53846,1.53846
"1_8_62.txt",207,1.35135,0.9009,0.45045,2.25225,3.6036,0,0.9009,1.35135,-0.45045,2.7027
"1_8_63.txt",207,0,0,2.6087,3.47827,0,1.30435,0.86957,1.30435,2.17392,1.73914
"1_8_64.txt",211,0.87336,1.31004,0.43668,3.49344,4.80348,0.43668,2.62008,3.93012,0.87336,2.1834
"1_9_70.txt",39,2.32558,0,0,0,2.32558,2.32558,0,0,0,2.32558
"1_9_71.txt",47,2,0,0,2,-2,2,0,4,6,0
"1_9_72.txt",202,1.2987,-0.8658,1.2987,0.8658,3.0303,1.7316,0.8658,2.1645,0,1.7316
"1_9_73.txt",203,0.44248,-1.32743,4.42478,1.76992,2.65487,2.65486,0.88496,3.09735,0.44248,2.2124
"1_9_74.txt",210,2.1645,1.2987,3.4632,3.0303,4.7619,4.7619,2.5974,3.4632,0.8658,1.7316
"10_1_760.txt",32,2.85714,8.57142,0,0,-5.71428,2.85714,-2.85714,0,2.85714,5.71428
"10_1_761.txt",39,0,9.5238,0,0,2.38095,-2.38095,0,7.14285,0,-7.14285
"10_1_762.txt",41,1.00000000005096e-05,20.45454,0,-2.27273,-6.81818,4.54545,-4.54545,11.36363,0,-6.81817
"10_1_763.txt",44,6.38298,6.38298,6.38298,2.12766,-4.25532,6.38298,0,4.25532,0,0
"10_1_764.txt",63,2.98507,0,0,1.49254,0,2.98507,0,0,0,2.98507
"10_1_765.txt",85,5.43479,7.60871,1.08696,1.08696,3.26087,2.17392,1.08695,4.34783,2.17391,2.17392
"10_1_766.txt",207,4.62962,-0.46297,3.24074,2.31481,0.46298,2.31481,0.92592,4.62963,1.85185,-9.99999999995449e-06
"10_1_767.txt",217,7.59493,5.90717,4.2194,2.53164,0.42193,4.64135,-1.26583,4.2194,2.1097,0.42194
"10_1_768.txt",238,5.15874,5.55556,0,-0.39683,3.1746,-1.5873,0.39682,5.55557,-0.39682,-0.79365
"10_10_847.txt",33,0,19.44446,0,0,0,2.77778,-2.77778,13.8889,0,-11.11112
"10_10_848.txt",36,10.52632,0,15.78948,5.26316,2.63158,7.89474,7.89474,18.42106,2.63158,2.63158
"10_10_849.txt",41,2.22222,8.88888,0,0,4.44444,-2.22222,0,8.88888,0,-6.66666
"10_10_850.txt",43,-6.52175,10.86957,0,-2.17391,-4.34782,2.17391,-2.17391,10.86957,6.52174,-6.52175
"10_10_851.txt",43,6.52173,4.34782,0,2.17391,-2.17391,2.17391,-2.17391,0,0,-2.17391
"10_10_852.txt",65,8.57142,4.28571,2.85714,0,1.42857,4.28571,0,2.85714,0,-1.42857
"10_10_853.txt",201,6.42204,4.12846,1.37616,1.37616,3.21103,-0.45871,1.83487,1.37616,1.83488,1.37616
"10_10_854.txt",205,4.09091,4.54547,2.27273,0.45454,1.8182,8.63638,0.90911,3.18183,1.36364,-0.9091
"10_10_855.txt",215,2.11865,0.84746,3.81357,2.54238,-0.84746,2.11865,1.27119,3.81357,2.54238,5.08476
"10_11_856.txt",32,11.76471,1.00000000005096e-05,14.70589,0,1.00000000005096e-05,8.82353,5.88236,11.76472,5.88235,2.94118
"10_11_857.txt",36,0,2.5641,5.1282,-2.5641,5.1282,12.8205,2.5641,7.6923,0,0
"10_11_858.txt",38,9.5238,7.14285,0,0,2.38095,-2.38095,-2.38095,2.38095,2.38095,-2.38095
"10_11_859.txt",46,6,4,0,0,-2,4,0,4,0,8
"10_11_860.txt",50,1.85185,1.85185,0,1.85185,-1.85185,3.7037,1.85185,1.85185,0,3.7037
"10_11_861.txt",50,3.70371,7.40741,1.85185,0,-1.85186,5.55556,-5.55556,3.7037,0,0
"10_11_862.txt",53,0,8.77195,0,1.75439,0,1.75439,-1.75439,3.50878,0,-1.75439
"10_11_863.txt",65,4.34784,2.89856,2.89856,2.89856,4.34784,-1.44928,1.44928,2.89856,1.44928,2.89856
"10_11_864.txt",213,1.31004,0.43668,0,3.49344,3.05676,0,0.87336,0.43668,0.43668,0.43668
"10_11_865.txt",212,3.0303,3.8961,1.7316,-0.8658,-3.4632,2.1645,0,2.1645,3.8961,6.4935
