"","RC1","RC2","RC7","RC3","RC6","RC8","RC4","RC10","RC5","RC9"
"play",-0.0412059916515232,0.00943460939492107,-0.0637982468011958,0.0656431933321739,0.0291222506388715,-0.0438294442842227,0.00170482560776609,-0.00752400601901792,0.527315178322223,0.0124105401457154
"video",-0.092791092860898,0.0219317717719019,-0.0318612349031913,-0.0570005884090858,-0.0477896997740905,0.0283416487261473,0.0392483505669889,-0.0668535800802285,0.470984337979083,-0.0121911838845661
"game",-0.0375900450637232,0.00332790169428063,-0.0749607208213069,0.0467387790379784,0.119203048034237,-0.0466354600650074,-0.0329711376556005,-0.0494342593957531,0.507516287105014,-0.0810774352912511
"phone",-0.0708774950148165,0.0293455855146513,-0.046103964709189,0.0278451203374939,0.0706593754599014,-0.0825916994675158,0.0388535244946011,0.249427671815503,0.15507552978523,-0.00353406133843759
"wait",-0.0128436915582076,-0.0403750509371558,0.192699517325794,0.0910637433105241,0.11979934259952,0.0556376557952981,-0.0973116308728758,0.188918802981201,-0.0143482459589754,-0.112270432657904
"computer",0.0395734603287644,0.0735447229174941,-0.013882546970318,-0.0112312796365118,0.109876377193914,0.00389696879739189,0.0755507838719739,0.0246472605452424,0.0686513307705263,-0.0486682937081484
"call",-0.0617030090276405,-0.0392075307458078,-0.0233794877649813,0.21360631418956,0.119527153373552,-0.122266477712893,0.166787122909639,0.188450742550299,0.0397580247433054,-0.00701132999388201
"move",0.0406189186643687,0.0132085083340762,-0.0727999955455433,-0.0176377418540638,0.173546628120329,-0.0220347786057895,-0.0113820749284512,0.240704978152892,0.0377362317050081,0.159894616219641
"quick",0.120401594821003,0.00798816640959334,0.0378998461617902,-0.0407191659227892,0.0430268025207368,0.0589808001990908,-0.0474282743173578,0.175377626929501,-0.0488278327916485,0.0285178006997405
"pay",-0.138568062193969,0.609261110255163,-0.0661087336144477,0.0466114849381212,0.0158465890824382,0.0624850589248176,-0.0145132100245397,0.130869025103447,-0.0145489580687969,-0.26886927964715
"attention",-0.118385155998405,0.639416057969117,-0.0596439822846075,0.00416980958857581,0.0158420222478187,0.040750166211867,-0.00730117814960143,0.126021904643252,0.0289094626115135,-0.256679340001046
"answer",0.162194397674052,0.11982579463246,0.00943224904925242,-0.0601877110659105,0.281506802130451,-0.202183858910216,-0.028746142027791,0.211533721504956,0.0879890939879849,-0.101742180584019
"work",0.0938373790547366,-0.0823894970987269,0.0564466927356185,0.0708190402606473,0.348192163231647,0.116824311957341,0.285447902210069,-0.0925492927492386,0.0507298636442967,0.0556985432160607
"coffee",0.00710960527935154,-0.0666913327639998,0.12722883241188,0.0840684184129703,0.0735087748785059,0.14760655117006,-0.0581006684281867,0.135699075055559,-0.0518790283902585,-0.0347757343596654
"told",-0.0120627360505453,-0.0361239200395637,-0.0529632712727267,0.259265935743669,0.0791891781499651,-0.0142388631649456,-0.014056641605029,0.289122459245652,-0.068858186725641,0.0586744687247791
"place",-0.0579319151860013,-0.0392076526857574,0.0552970303047847,0.109015830093946,0.0616968114869939,0.0200463470523514,0.0390394807346597,0.0757901842043903,-0.0102213475678111,0.171375357858614
"room",0.14458931236617,-0.0644411046398152,-0.0096652696160832,-0.0258561459595312,-0.213317588582501,0.0450689476453479,0.00353682797763833,0.244551576325515,0.196077344959202,0.0654128641454513
"study",0.40531299381689,-0.00333290845446147,0.0862803399508984,0.0598543561812616,0.0170374100256103,0.100050578219265,0.08819562898174,-0.0949863232888177,-0.0663263602226876,0.106398107137726
"interest",-0.06360531269456,0.272657665877053,-0.00693925765702273,0.0375455711848894,0.0949399568708841,-0.0550627625565122,0.0589477892126201,-0.0291646559518732,0.0564942970315484,0.196045720979159
"bore",-0.0681689213681831,0.238698911111592,-0.0815086239362117,-0.0228789303648003,-0.0642934823570974,0.105138532611607,0.0628847837456999,-0.0436713822507854,0.107816959939276,-0.00668982788547806
"hear",-0.0467068233641438,-0.0023207954279493,-0.0413892407882788,0.07167543536525,0.085038493542578,-0.040507011307135,-0.0385181436130935,0.0994024403560517,-0.0235588977281908,0.241511645228611
"realize",0.0741944907000113,0.0479159775204601,-0.0157718148930755,0.051512693070172,0.0889806193605363,0.0783907134569435,0.0753338845157726,0.143426364900621,-0.0317077472114621,0.0145013336608488
"talk",-0.0310308205318236,0.0944879135222105,0.00333305269685929,0.358703370205172,-0.0102433868587234,-0.0581338717756327,-0.0934747357014816,0.0904912355842197,-0.0402891409444448,0.321854445352539
"task",-0.0317531153585986,-0.0414937131593821,-0.0344536747865953,-0.0571442507420108,0.186969064495389,-0.0605162152216664,0.285826534221524,0.0983420410192991,0.0493131533739133,-0.0477805881734333
