"","RC3","RC7","RC2","RC9","RC4","RC1","RC5","RC6","RC8","RC10"
"play",0.0373659685342852,-0.0463887776209049,0.0140894507446521,0.0096320471034889,-0.00292015234777515,0.00443687110604495,0.175502800566365,-0.0412598380625901,-0.061510612978091,0.0429919098217318
"video",-0.029679384043333,-0.0288012868630129,0.0196109586480106,0.0315383758748824,0.0211803601808032,-0.0434509056753361,0.255051193041955,-0.00627695777570464,-0.06527990695197,-0.0400008980629217
"phone",0.0329433765786117,-0.0160346289300506,-0.0191328053857658,-0.106401029280083,0.0184600507913862,0.0516846854590653,0.143002147353697,0.0947249462196041,0.0160897819267909,-0.0210254303832817
"wait",0.00791904086817055,0.0424114820244303,-0.00125526460187529,-0.0490245565825942,-0.0109296438423121,0.161893904570414,-0.0275882601419687,0.0129791758493402,-0.0511851749567402,-0.0158149572262055
"call",0.092963760886193,0.000838696425045873,-0.0462705696740416,-0.148224307745557,0.116046424910779,0.00675075825639049,0.0768567158964085,0.139651591492384,0.0677522106230454,-0.0643274249767586
"move",0.00458100804033887,-0.0410279905634797,-0.00438388017915901,-0.00299199709126659,-0.0306573235124827,0.0938160255966758,0.0317944172158765,0.0862068089287163,-0.0396698126402088,0.051953012539263
"quick",-0.0358624470486337,-0.0133124953945901,-0.0158851408456519,-0.00663461751213304,-0.0377857373903994,0.1222781544736,-0.0217540298448504,-0.00407397329272508,0.0506118337323984,0.0189843891310318
"answer",-0.0538578071862502,0.0286790275802212,0.0302671568972756,-0.120775011079391,-0.0154983764203508,0.0300105432988871,0.113803606067246,0.252013741880564,0.111196006497787,-0.0199609037885392
"work",0.00311035372282294,-0.00429845764630605,-0.0938926029220797,0.189348910405702,0.0529748086655045,-0.0505065061023008,-0.0352103487690561,0.0831026131749539,-0.00807046268474222,0.154476278613663
"room",0.00541510802331385,-0.0313557070732667,-0.0216356469532128,-0.00617896318941254,-0.0533267181682582,0.109788202654245,0.0858148392909329,-0.144735489556845,0.0229087473082601,0.0963729837736624
"study",0.0222006759543875,0.0318950830989461,-0.00796058106450459,0.0851308871117112,0.00924831359173858,-0.0856804921904661,-0.0603447481331693,0.0140095920876888,0.220166145691255,-0.0199191447067395
"interest",0.0440945785393473,0.00261012659294786,0.149005681995382,0.00346108305722312,0.00982756209870062,-0.00478321688627137,0.0450649101699609,0.00739955709917696,-0.140084264028187,0.118121869705632
"told",0.140221850536342,-0.047817196372605,-0.0296790210417957,-0.0746136868020842,0.000845372658387824,0.105882983724291,-0.0176924383176705,0.0392622075028638,0.015136534962318,-0.0433590964461892
"place",0.0772381343078438,0.0249983263042053,-0.023085724585432,0.0335911024150459,0.00476423424343982,-0.0127242818441663,-0.00856778153780741,0.0280501997813987,-0.0546588498625303,0.00995151750797394
"bore",-0.00486870387831336,-0.0592997249529437,0.156990355824075,0.0115495793190831,0.0640048957287785,0.0411317021694585,0.0594759548916019,-0.0649941731843961,-0.119794016530174,-0.0384435235064866
"worry",0.00827853252905487,-0.0491593404961008,-0.0287666206377461,0.0327577386466366,0.0242089298277429,0.0258502237398023,-0.0264127480117728,-0.020314388088083,0.10793520856709,-0.0187854386561585
"realize",0.0146867875399157,-0.0403933162341184,0.00795657571439636,0.0282364172658664,0.00486810808683162,0.096256628740065,-0.0337124283646821,-0.0381006116674642,-0.0173170226063403,0.0993312237717683
"talk",0.242335458794404,0.0173866098638611,0.0668581207120458,-0.0235745068394388,-0.0387585411040631,-0.0723006993697112,0.00593980171718078,0.0347274914323165,-0.00439999118088409,-0.0546787755388452
"thought",0.0353695799668642,-0.0101676101087802,0.0181843865955971,-0.021636207998244,0.055503805961073,0.0809740038300942,-0.00279456889093205,0.00757660860656762,-0.053819451081406,0.0941639720872401
"night",0.018789054738641,-0.0442346277012453,0.0613942924230185,0.152192909523432,0.051946553416572,0.0557393852404789,-0.0208199560303511,-0.0222395053080843,-0.0519154026976844,-0.153315085101935
"minute",-0.0614811648294512,0.000604261446968425,0.0247097162510377,-0.0596532661227957,-0.00110281702253091,0.172553946006144,0.0524363912403758,0.0422331624105939,0.00714688052055073,0.0448788487441965
"conversation",0.169477097707755,0.0279799105438614,0.00460015470088589,-0.0116532035816329,-0.00836851647146079,-0.0844408882276844,0.020398902508373,0.0863716341391884,-0.0102917709149232,-0.0174195024043531
"long",0.0144653431193289,0.0163189040976418,-0.00677262801398504,0.115823638918957,-0.0308211944028356,0.000962722765222265,0.0365760649691251,0.0510861978638786,-0.0364918159839136,0.00621218494656633
"job",0.0448427903187419,-0.0171825374962426,-0.0330355500403626,-0.0134188492310547,0.0583906212625765,-0.0205760665084072,0.0112169463619753,0.140705571901348,0.00142997631391989,-0.0440052646361408
"finish",-0.0386741268598951,0.0948825612936419,-0.00695755017340001,0.111654729744407,0.0400176152439702,-0.0477544072848521,0.0589855432500726,0.00526616702005278,0.035682313234751,0.071335411274615
"walk",0.00338476638640684,0.0220845275136183,-0.0506610753518788,-0.0912628823554071,-0.0366631160582111,0.17326880718124,-0.019614896012631,-0.0136821605979029,0.0847517065806981,-0.0160239203897885
"ready",-0.0311151696112704,0.00103479990004776,-0.0204844983735742,0.0270462708311523,-0.0206600200811628,0.125899624856862,-0.0143844315070295,-0.0464836175284434,0.0298571412781711,0.00488688743736548
"today",-0.0141050499804655,0.00714759491366319,0.0110452577202593,0.106220733994445,0.0174415482527132,0.0927566405352897,-0.00640209591658831,0.0490611862917712,-0.0444344040853399,0.00857250121466702
"friend",0.244494780775207,-0.00748615699904821,0.0366470739153098,-0.000655644974029132,0.0357036856651991,-0.0280748025761341,-0.0194527999718415,-0.0973248822685966,0.0207977683239704,-0.0744427133413364
"excite",0.158016305493744,0.00600375255020349,0.0299663428471884,0.0163221601556086,-0.0457402838480855,0.0132828394927711,0.00746759862976738,-0.0880441841897754,-0.0385061608990181,0.0099442498976217
"start",0.0708053655448528,-0.0051738578466226,0.0234533336059798,-0.02046764160863,0.0839531085416521,0.111172330868805,0.0131781594855096,-0.0598371950630664,0.0299930277416576,0.0924175214230117
"write",-0.040949884734257,-0.0128300254838673,0.0117132747885267,0.0282672850677489,-0.0249289801587321,-0.00630594593870499,-0.012501357973055,-0.0152468633120657,0.00739931389940522,0.318647884579189
"email",-0.0430674775525505,-0.0060831150808281,-0.0623634615761945,-0.0201496521135364,-0.0472863010937579,0.0500627625318527,0.0225797517713808,0.0935116955560058,0.021440928232609,0.125885590100086
"lab",-0.00421359015760826,0.0145681089419241,-0.0788821454611232,0.144434373040934,-0.0621942695528897,0.0607187211795717,-0.0519776282338278,0.103227911469036,-0.0267837056328137,0.00721071980900433
"day",0.00677250718041826,-0.0160971097610821,-0.0400824626488972,0.074339063196868,0.0253544433623387,0.129585459984751,0.0523788971935044,0.0223471810841824,0.0601843072245128,-0.0250128239892542
"group",0.109806745017715,-0.0196089457293727,0.0600369448519464,0.0383167725873734,-0.0101311399462129,-0.0209250313223635,-0.0276681049579146,-0.0299848904703021,-0.0852847195227333,0.0967015314917206
"focus",-0.0283085086768507,0.027189899646031,0.056706521329407,0.0719517154067731,0.0581251680049639,-0.0391101945477878,-0.0212122384841726,-0.026584806174793,-0.0338991989848784,0.163371807970227
"meet",0.148914190297964,-0.0225094651504635,-0.0366968399858491,-0.0316736437065224,0.0286570064370585,0.0563440869339841,-0.0661370868843419,0.03002113982257,0.00396103630623858,0.0277694323232976
"lunch",0.0395694592504084,0.239571993421554,0.00182510504938775,-0.0201693354700678,0.00382749050967591,-0.0252175523514073,0.00331445500394396,0.0247471201723339,-0.0080828619976319,-0.00291246991467305
"show",0.00570060055272572,-0.0190901422341277,0.0128724810725935,-0.000213068874385381,-0.000569692853415258,0.00892913530220605,0.215936509287474,0.0474350370072114,-0.0274432107645818,-0.0251240795791225
"sleep",-0.0661387588643971,-0.0262344283829867,0.0783805183567203,0.14783835686122,0.122406594196216,0.0673986355131807,-0.037616764819345,-0.0153819609017689,-0.0830988693886716,-0.195734471652925
"relieve",0.00711024196737725,-0.010645120320557,-0.0270257825912637,0.0288527514685033,0.00469251440137983,-0.0124208676166782,0.068024490180866,0.0234147018092114,0.0921866943815573,-0.00407306886921656
"early",-0.060707251817415,-0.00448032029294893,0.0263505772712359,0.0431677352787782,0.00181969550720564,0.187718734862571,0.0241817229597687,0.0105990181178481,-0.0228617639326026,-0.081309447496893
"people",0.064142294327474,0.0633183040029695,0.0454792510346123,0.102140643236582,-0.0313814216800466,-0.0492649560673483,0.0113840705818702,0.111958163943414,-0.110170219359045,0.0843253324600492
"decide",0.0278828701532087,0.00340691299027863,-0.015075350340414,0.00422017334704939,0.05149448772836,0.104059563813864,0.0512515622249709,-0.0860314262895713,-0.0322753498321132,0.0112930208694113
"plan",0.168381422589795,-0.0519280462010247,-0.0465489409782726,-0.00963175903157453,0.0550552669504804,0.0521702944662415,-0.0627706221350644,-0.0820474372786801,0.0551144488901628,-0.0246984321333709
"annoy",-0.0125180850350531,-0.0194799637735833,0.0124997951117588,0.0888385331204869,-0.0503047742311206,0.0256009080241181,-0.0184733880994909,0.160268855511495,-0.101123828150759,-0.00757031296254963
"relax",-0.0337050864253826,0.00399356537190286,-0.0646349771236752,0.0657365549905377,-0.0209954517504866,-0.00236536924708696,0.210913520671681,-0.107134403015379,0.113539899069556,-0.0166421803720302
"week",0.0540509945376724,-0.0588732932924115,-0.0116227472611118,0.131331934462974,-0.0669231587390302,0.0341031614433783,0.00114098082678651,0.0180912322852801,0.058896061279048,0.000279938581065029
"alone",-0.0686708286098273,0.0232770352919837,-0.0273181663407271,-0.0989189739379545,0.254958405825185,0.0627790042461029,0.0529717669156103,-0.048343031278412,0.0404441037859102,-0.00786316769628065
"homework",0.00101194953243,-0.00133391177982742,0.00522395489501267,0.229687956786516,-0.0382798235206553,-0.136202386449925,0.00564626406246919,-0.0261311133660637,0.0369247332962234,0.0225653795991805
"close",0.0731429552859903,0.00185477884029002,0.0204695715693749,0.00977382908559996,-0.00425704256580748,0.0256352254458518,0.00240977481636175,0.0133175813608864,-0.00724677261827884,-0.0409929120969494
"breakfast",-0.0345750544464573,0.20195990723211,-0.0140153199804133,-0.0310020393201269,0.0081755294358399,0.0629795303740742,-0.0235454384224183,-0.0282422027019347,0.00601696146838334,-0.00698645904982133
"end",0.0208672373468399,0.0027720289835584,0.0560090081178832,-0.0172226402027416,0.0109132808718813,0.0757276406750725,0.0147777458088008,0.0387530306072217,0.00478096883897082,0.0128165035070023
"great",0.0963550513776934,-0.0193586519327497,-0.0151140782075172,0.0265479642890166,-0.00145040334414631,-0.0447266963811163,0.0398019877041337,0.00394135649023984,0.0545871199517115,-7.74501606399394e-05
"professor",0.00336447651121224,-0.00132017130907718,0.290479073154719,-0.0510120638014694,-0.0178388759407181,-0.0045731482649807,0.00878047027712149,0.030690988544679,0.0647043256617296,-0.00904767374375317
"frustrate",-0.027814078792949,-0.00982548770124153,-0.00907261194154743,0.0614840086144827,0.0287458384837809,-0.0204912762421582,-0.0321304961030784,0.182582652134872,-0.0374630974369344,-0.0148558081394488
"office",-0.00521118505233009,-0.00619679245080824,-0.0528065464652597,0.0390745735549973,-0.0553528857035643,0.00690437044393979,0.0292132655712209,0.222321946576516,0.0184040361795382,-0.0460854652770542
"happy",0.157687436175086,0.0351856526589317,-0.0481021353194088,0.0350959143838314,-0.0453329536977963,-0.0456019142326805,0.10213143316117,-0.041692756380826,0.0324831025166297,0.0268526348500839
"discuss",0.17735022120756,-0.00724868624146722,0.0746971015808457,-0.0311202874521952,0.0617512097323868,-0.0678781579836537,-0.0580026899632481,0.025515718728118,-0.0317504775620282,-0.019509834040638
"stress",-0.0160637025640552,-0.0309373173927589,-0.0636175065678736,0.0763183527230369,-0.0199255086945285,-0.026010733552985,-0.015948190929365,0.0156497443369102,0.209562600087514,-0.0313620662643816
"assignment",0.0130019368464264,-0.000704816522057538,0.0300607502052946,0.106276201506285,0.194077572037171,-0.0424353619891496,-0.0702846628254432,-0.0448743172177146,-0.0398093565085389,-0.00374172959481421
"lecture",-0.0126581113480123,0.0209066213621069,0.282933200068967,-0.00990563658573683,-0.00114701376220011,0.0201806516290289,-0.020761649893117,-0.0143826590856837,-0.021728859526717,-0.021667025685573
"question",-0.0349244725432058,0.0255717717121627,0.0621817062315297,-0.0390665032249995,-0.0178694324194681,-0.0556780813661575,0.0576225857422983,0.231127342813521,0.14147647606523,0.00305801116481669
"hour",-0.0290904197748371,0.03582836269735,0.0471882764456574,0.0385744543685138,-0.0199224155714908,0.0621726259709081,0.0238883410820864,0.0816086259742309,0.0228736300360421,-0.0322721245106015
"left",0.00430755241780414,-0.0148822014300841,-0.0112486807436888,-0.0544633543655874,0.0304306576633736,0.199000121969548,-0.0399220400015829,-0.034239880677817,-0.0186351053303575,0.0145288141573082
"problem",-0.019095088957401,0.00249779892381602,0.0586470041156225,0.0501643966240046,0.0781863712713647,-0.0822789572216492,-0.0201978847034886,0.0965176073222943,0.046766397384257,-0.0375505010739804
"learn",0.0219780505000552,0.00594993523351909,0.135205107245823,0.0363653003455116,0.0016885726056621,-0.0525669115474205,-0.0190437549153984,0.0359488544219077,-0.0434751385847186,0.0043205742200899
"class",-0.0167336877427576,-0.0214748731427211,0.253790080654313,-0.0115200185130661,-0.0463120518330388,0.0674342457626804,0.0104653817026246,-0.0869955741050513,0.0998296108964452,-0.0174523496548504
"enjoy",0.0302199988833441,0.096387728427264,0.0507396762522476,0.0154487287759783,-0.0594410977981351,-0.0395813034696927,0.141548394462171,0.0299623055778779,-0.0254973503239433,0.0309814795077598
"paper",-0.0270350570533945,-0.00057002906669123,-0.0298417674004435,0.0179816727663603,0.00643490368977168,-0.00626145751483663,-0.0234927032344843,-0.0429501238402037,-0.0061359511896474,0.331695672825578
"due",-0.0241090419882275,-0.0156841455391584,-0.0227161295831497,0.153455170616244,0.0435401029684788,-0.0570886816233735,0.00409258542515176,0.00475468352012411,0.0283251935725249,0.110832415733001
"nervous",0.000708082249831563,-0.0204789049887307,0.00540787111523603,-0.0838833848562102,0.0162144849252741,0.0296594602192912,-0.00942886628387201,0.00300957360799446,0.20618380252706,0.017622812165153
"listen",0.0411454840497892,0.0338023861534128,0.168089560688936,0.000204498913489304,-0.00410845419998013,-0.0392984020787067,0.00129469420307679,0.0033830177050012,-0.0540186046737369,-0.0192108261083243
"mood",0.0237787230633691,-0.0108407134671071,0.0107723902898773,0.107908252891141,-0.0685091417773888,-0.00556599217065264,0.0404213667356572,0.00819910717513572,0.0059999184064989,-0.0298382416722425
"nice",0.0967518381006295,0.0487468466491064,-0.0413295622920446,0.022746849943107,-0.0956948419248164,-0.0123989966190685,0.0383976068834621,-0.000266249755161896,0.0619567281165999,0.0669707759211306
"tire",-0.0870652157062292,-0.0392588430177051,0.0519430037880374,0.123898814901078,0.0386090131435354,0.0739939276810027,0.00799044978789585,-0.0371817844996796,-0.033504694134953,-0.169233747006825
"food",0.0153155251710226,0.280504265107606,0.0087585859181239,-0.027837920002472,-0.0179391501821441,-0.0018709746823216,-0.0495917184998387,-0.00275578279281712,-0.0223983415000384,0.00585720146509611
"leave",0.00626330961779957,-0.0306285565822611,0.0129283174304342,-0.0106698763891427,-0.00287668371182169,0.194875223000472,-0.0357657375993014,-0.0235448093038276,-0.0858085124942954,-0.013400037807642
"read",-0.031326288007307,0.0105905122383419,0.0535642287678753,-0.0485665491421451,-0.00532375626631452,0.0701418901760803,0.0285860841587744,-0.0449088106316601,-0.0532818046994488,0.257506927311504
"text",0.0764112684407357,-0.0567432339301938,0.0353181756601834,0.0109821102757421,-0.0290741226679935,0.0865105960637892,0.026585203703949,-0.061610223902356,-0.0378762829336644,-0.0275459529940848
