"","RC3","RC7","RC2","RC9","RC4","RC1","RC5","RC6","RC8","RC10"
"play",0.0921534984616218,-0.0617089397987581,0.0179166681409029,0.0238286427439689,0.000738331954194708,0.0129968748574308,0.343557152828747,-0.07725360701772,-0.101554202185372,0.0629196015416989
"video",-0.0569050987068461,-0.028719830187073,0.0173189673832988,0.0572096086225303,0.0431338798326279,-0.0804979151721215,0.486745819572306,-0.0548782553599853,-0.125906432884749,-0.072892659951455
"phone",0.11199768553041,-0.0211753710220774,-0.0355430451635717,-0.164345177607935,0.0256657905530607,0.108087095365516,0.262723755597404,0.175863014834434,0.0161468703542048,-0.0153599307788715
"wait",0.063776503294758,0.127614449977002,-0.0122904555470632,-0.0466007798453299,-0.0218240017716415,0.311895346131762,-0.0336431784689579,0.0441299899241953,-0.0699099883646724,-0.0261337549480914
"call",0.239051371399433,0.00215094312919937,-0.0964338030123689,-0.215300302408169,0.218487305201445,0.0485205393509978,0.136798754672988,0.266936352315697,0.10169326311759,-0.0628322190718589
"move",0.0550530146752827,-0.0754149906521757,0.0112587959300197,0.0142561359072446,-0.045999583941757,0.18799116438763,0.0542274588708643,0.194533766438362,-0.0475054509645902,0.100695455139583
"quick",-0.0377090208973155,0.00209456492624738,0.00144371101662499,0.0265415713234888,-0.0593415716462216,0.235512435234432,-0.0361421255057358,0.0147197563793151,0.114872287642791,0.036265703308574
"answer",-0.0522454047669073,0.0173745726879796,0.116775859467455,-0.177172378546759,-0.0333794211388483,0.0952670641390775,0.178725022277893,0.464320910561935,0.200010933500511,0.018232999387304
"work",0.0585827640358018,0.00902212413319488,-0.157400271390965,0.396845888338995,0.201930135861013,-0.00452324596408052,-0.0541823626861783,0.192680546968266,0.0366828783808592,0.272997905140094
"room",0.0381651338755244,-0.000450149574360213,-0.0253868414077611,0.0211274091424292,-0.0886796381388699,0.200557544886451,0.188126970473807,-0.251288068957592,0.0632917909558471,0.13384234312725
"study",0.064671218497013,0.0727633800208489,0.0495740328375817,0.221141164684445,0.0754088249254992,-0.0649286219911535,-0.103581841474784,0.0310349217887274,0.432016392733484,0.00237805098579113
