"","RC7","RC2","RC9","RC6","RC1","RC8","RC4","RC3","RC5","RC10"
"excite",0.160216070014883,0.0343376062076459,0.00969952406743941,0.0164392824798295,0.0316997234286696,-0.0419650340733465,-0.0532131448695781,-0.0783484808182371,-0.0001849179762156,0.0151681293875139
"watch",-0.0628690322110828,-0.00134959196808055,-0.0794394198348442,-0.00395020433861443,0.061711103377726,-0.0376656961381281,-0.0299542376462499,0.00422883215276175,0.367554186316979,-0.0345219812098046
"job",0.0425921875125727,-0.0278305917252508,-0.029703103519232,-0.0140043731939575,-0.00658799526088949,-0.00490812005766164,0.0581228398963103,0.139572965184775,-0.00187875130441143,-0.0205577323645379
"nervous",0.00914569183626538,-0.0142441031927366,0.0248936876995796,-0.0233802799889196,-0.0857678387582091,0.198383444470361,0.0132556915789462,0.00129366731301504,-0.0126607390736967,0.0265287529026427
"meet",0.133096336980926,-0.0423213179096012,0.00787132306349193,-0.00813098876443573,0.0102251116833899,0.00646218258975241,-0.0152622229880215,0.0474960485171979,-0.0681521029368223,0.0490434283784337
"show",-0.0206642470847424,0.0158693762365544,-0.00866789342214372,-0.00639515187177903,0.0199717885537476,-0.0329087017969773,-0.023789151589064,0.0592327594928687,0.226612985443591,-0.0173159660166127
"stress",0.00038824140304127,-0.0688113687778191,-0.0171094386036129,-0.0276533223614788,0.0417773878418694,0.213178431032558,0.00955950168856688,0.00833805501987946,-0.0189088402500356,-0.0302073562531653
"left",-0.00825039687850638,-0.0179622623158907,0.197502489137981,-0.010613325929618,-0.042704610213061,-0.0246084237402502,0.0225472673091071,-0.0444663515749253,-0.0485462902977039,0.00923860639330572
"student",0.0234697882842349,0.0700267166859529,-0.0156340541205165,0.0280995156496833,-0.00658332707763811,-0.0399943359533429,0.0357489719415285,0.141841032451223,-0.0299441514818367,0.0177389258828683
"office",-0.016010617589646,-0.0540434807602928,-0.00417514973095319,0.00173113582828873,0.0418968034243257,0.0157706387465823,-0.0706673238016342,0.210884889453546,0.0275648311176181,-0.0386483945794179
"breakfast",-0.039452500242254,-0.0131426875842999,0.0546416090845103,0.203440722396286,-0.0143616101022414,-0.00116302341346653,0.00248042021557922,-0.03351195574122,-0.015165399635902,-0.000847259299021864
"read",-0.0201326399741177,0.0583404534785864,0.0544082815903208,0.0197728915021172,-0.0741972185398343,-0.0381276314929829,0.000409824843779782,-0.0367958101701407,0.0238315101463387,0.243169768864601
"due",-0.011649719514132,-0.0163390768598269,-0.067903646044125,-0.0209732361425534,0.152197593494783,0.0360758916825116,0.0372445487794951,0.00896195528444054,0.00914626146585421,0.105848627789421
"leave",-0.00197526526697508,0.0214177121776601,0.183175456899008,-0.0242973245624209,-0.00249380221656028,-0.079171394251758,-0.00501929751623698,-0.023496696313304,-0.0326922148457818,-0.0171700309949299
"paper",-0.0160800064455106,-0.0166552984163469,-0.00511624084761671,-0.00646114319629296,0.0168642008533928,-0.0142737514665061,-0.0105521470927779,-0.0474451281825133,-0.0266965710473163,0.338101731189776
"room",0.0213866465633457,-0.0153660340931688,0.11038647837597,-0.0327861310230888,-0.010783992138915,0.0241296113756946,-0.0433942472628665,-0.147216415181035,0.0781879307289866,0.0818043256469558
"break.",0.0693935445188036,-0.0079340511719726,-0.0722938010179459,0.0649210745519297,0.0581743878694088,0.0652818806708394,-0.0408618502985614,-0.0227532089844914,0.0344378689860427,0.0024129509503398
"eat",0.0149174712090178,-0.000214242894560148,-0.0408535009581557,0.336426880999363,-0.0142254260813771,0.0087626605292779,-0.0401899583535284,-0.00829826761460145,-0.0122276077853149,-0.0015129150007851
"close",0.0788747623165582,0.0180912528366052,0.052765723588822,0.00176232938206688,-0.0490360894279854,0.00800980636811759,0.0376218496642104,0.0110420477618862,-0.0108914319403502,-0.0639815490728735
"today",-0.0339916114866454,0.023514755769785,0.0857568947077543,0.0188181059812575,0.109783770557801,-0.0518788245503621,-0.00268464629756456,0.0536575399694687,-0.00821837850432763,0.0193598078710874
"lab",-0.0233075440342102,-0.0664382941553822,0.0610177573445207,0.0105291243383356,0.167349150944503,-0.0362179848900478,-0.0880298507826715,0.0902348893640668,-0.043872544538448,0.0175560409293342
"phone",0.029139662486747,-0.0260019909797696,0.0597919245788128,-0.020791698043069,-0.13196898430484,0.0202784008277412,0.0343409433926858,0.0803585546577265,0.130577690430639,-0.0358340880810346
"morning",-0.0629289106657605,-0.0221795306663538,0.092301497727508,0.0490726665684853,0.154837314796761,3.75192763990402e-05,-0.0652465585852499,0.0376862543494422,0.0138138059890388,-0.076927894508678
"told",0.111067602436382,-0.0323582086615309,0.118424953467313,-0.0613564812939163,-0.0602388297309459,-0.00648850633413915,-0.0141948024623421,0.0492353549127346,-0.0134489071633604,-0.0259947387490521
"people",0.0759580359453956,0.0493828512611044,-0.0533953751077416,0.0611558929804933,0.0722818040422702,-0.0866330923766245,-0.0214110379881505,0.127398991352331,0.022115056823993,0.065715576771994
"realize",0.0181871098360645,0.00522159448494483,0.105286707982313,-0.0375501925489071,0.0184193481506842,-0.0094936839597049,0.0101746616420518,-0.0387682096808209,-0.0417526811872167,0.0815103561212318
"decide",0.0371031164651152,-0.0110969812933155,0.0946632890377117,0.00796545729926208,0.00983318238104008,-0.0316903121691566,0.0528945704463036,-0.0874947074177767,0.0434195396622886,0.0131258505611644
"project",0.0206956524194508,-0.017258873176223,-0.0283854640422108,-0.0514387567686742,0.0599863432829838,-0.0876398679943409,0.101655313766316,0.00851885682788964,-0.0133169998119935,0.152168869898464
"continue",-0.00282220488862603,-0.00588329951771475,-0.0151955054923276,-0.0142241440397945,-0.0402175014328759,0.0209504334727025,0.0555611289093181,0.0634105851354333,0.13016841400999,0.000253008078495652
"week",0.0577438624268418,-0.01192564640053,0.0222173034745436,-0.0563286493271243,0.117801458603015,0.0676247889261774,-0.0604600580625068,0.0216102894184644,0.00627573617682641,-0.00733757952698336
"annoy",-0.00974884575484854,0.0129571639076654,0.0285776776900886,-0.0257793247479108,0.0766789725150397,-0.0864719844087556,-0.0464339111663916,0.164517725457128,-0.0105567206592143,-0.0286668116796076
"note",-0.0355658469439593,0.134088684585368,0.0248285702230271,-0.011154945574934,-0.0212679663217604,0.0715923196065378,-0.0310632372983078,-0.0484375509355883,-0.00932349653174274,0.0887490518813144
"wait",-0.00175910387704866,-0.0061266292208855,0.157362103857508,0.0444811940813199,-0.0437767904529272,-0.0480576398593904,-0.0177183540548484,0.0193961456819034,-0.0324903763603879,-0.0332324277319648
"alone",-0.0492394319991591,-0.0330744695191893,0.0571417210923691,0.0238254739050197,-0.109459021622442,0.0363247876146412,0.278311554251065,-0.0536903922743873,0.0354402768648153,0.0053937639333033
"hour",-0.0265154115373731,0.0369575035777855,0.0506398635513918,0.0394564533773435,0.0317061547043069,0.026773146431644,-0.0203000494070063,0.0794619299648269,0.0209659304112884,-0.0310554688598615
"early",-0.0761398811253206,0.0212271136254249,0.185934550791532,0.00794856534402337,0.039448958545808,-0.0261714852277345,0.0033487567508759,0.00754758660499825,0.0168549901325494,-0.0833132803701111
"worry",0.0265977862960005,-0.0356158902280074,0.0297550898862271,-0.0522566549340218,0.019653545143144,0.116304011120013,0.0382039082615713,-0.0248403291537432,-0.0423930344301966,-0.025722414993572
"minute",-0.0641438700096052,0.0212468952747072,0.167866297610097,0.00676488391912815,-0.0781958677160403,0.00959603029282288,0.0097348132900633,0.0357809711945174,0.0424179855364094,0.0325191448508986
"talk",0.250439005510638,0.0565171993856141,-0.058890597708921,-0.000698666327389517,-0.0459953186288628,0.0111565985761203,-0.0226187473870055,0.0334032076872261,0.00462047072453345,-0.0655055952347835
"ready",-0.0480751873389123,-0.0098945874437887,0.11408434313882,0.00369032559491508,0.0514995243473669,0.0171976536563949,-0.0458898842361822,-0.054073931654679,-0.00267765504525698,0.0223423908064659
"quick",-0.0191773931072789,-0.0246139020995144,0.139059628046126,-0.0226561095656467,-0.0205907571005885,0.0505614018445597,-0.0272106326449154,-0.0159348691707488,-0.0328882138832802,0.00476389791614999
"interest",0.0615967212647165,0.151454698580751,-0.0129267387935391,0.00221270131314053,-0.00277374197500812,-0.12826482312564,0.0139131498974509,0.0139576847960614,0.0377534685140184,0.113568376013787
"focus",-0.0105850101149317,0.069628552763518,-0.0572513012283631,0.0316884364315304,0.0647314281802626,-0.0185794428412093,0.0572965513429318,-0.0264336790769603,-0.0264380675972643,0.162426216131523
"write",-0.0395722889828588,0.0322175321355341,0.00509920287414609,-0.0123675952762563,0.0184823300759125,-0.00410638370066056,-0.0426117512721155,-0.0221043679774483,-0.0165123677086424,0.311255709446728
"mind",0.00128607256492072,-0.0248024658267363,-0.00947768055190335,-0.00313423996207984,-0.0981224967837865,0.0475681652615676,0.24653180981745,0.0112357997852494,0.0268803267284504,0.022920726749473
"end",0.0171185859724173,0.053064883921432,0.0876358225885396,-0.00506732622759054,-0.0251768798907597,-0.0019429645166599,0.0177951277768757,0.0232150071137153,0.0030497352828953,-0.0106483526998959
"tire",-0.0855180361464677,0.0585978311856423,0.0806267434564196,-0.039088470967631,0.131729780999524,-0.0428076345363347,0.0427421032193977,-0.053253804639368,0.0110403093151726,-0.158380886459379
"nice",0.0969729557136194,-0.0346979720302114,-0.0191039639993679,0.0504833202275274,0.0220820993291081,0.0562610942698089,-0.108585484949376,0.00761086476516046,0.0395914013233952,0.0604272998718826
"finish",-0.0394990231764102,-0.00636122887642296,-0.0524112914258181,0.0835818904205017,0.118496213632578,0.026845385277387,0.0242696726472131,-0.00187277767560301,0.0691959788367208,0.082081091461524
"play",0.0375634217202986,0.0225473107211026,0.00214367798541642,-0.0424679720750534,0.000722853826008572,-0.055866442387244,7.06320616629153e-05,-0.0344690088314024,0.171395756576063,0.0262789341962731
"text",0.0934677961164763,0.0292058889471887,0.0942302295485477,-0.054844805069221,-0.0230664814008514,-0.0235766195792586,-0.00560549635886107,-0.0647931006609953,0.0117416298391456,-0.0477704967824513
"walk",-0.0124621731689756,-0.0596470391350538,0.183536322442513,0.0171614506606633,-0.0830295200216747,0.0709053768370985,-0.0408622448991951,-0.0161894192654599,-0.0228462693178777,-0.0192523466989101
"group",0.126089635756441,0.0655099028826797,-0.0311653379760637,-0.019338506738243,0.0255578139342047,-0.0780037863469052,-0.00405034874533027,-0.0194620564107997,-0.0354204606966795,0.0911101112799476
"lecture",-0.0119321945243997,0.279281138752088,0.0159175180344135,0.0200263516984135,-0.00782343492486932,-0.0413821306369221,0.0052893174070261,-0.0192539929612184,-0.0178265715312843,-0.0164516788150963
"emotion",0.0232158239646571,0.00205503322629855,-0.0157214187518148,-0.0160365134167616,-0.0983335939498457,0.0504470527808838,0.195671885460928,-0.0025892222621457,0.0907918584197809,-0.0372650725545621
"night",0.0230786283866206,0.0576058529329092,0.0445490048208374,-0.0415796210903895,0.151007805636848,-0.0376751950583519,0.0554452141554113,-0.0186415884643766,-0.0159926082292465,-0.151136262043977
"problem",-0.0160832215457341,0.0513514262853908,-0.0602693961905578,-0.00704356780083661,0.0162386362403448,0.0512478023375128,0.106278518415425,0.0879289828020686,-0.0293220146270747,-0.0541627956314768
"mood",0.0217378599890348,0.0111255711695912,-0.000303181397618352,-0.0138853361177175,0.113808685689469,0.00489122462079015,-0.0818049553631268,0.00722392737802503,0.0470443381393204,-0.0161378726948007
"video",-0.0461368043690657,0.0240438462576478,-0.0510046853874973,-0.0258924019121461,0.045457038001695,-0.0570072373160613,0.000662689319662145,0.00492503792305199,0.280783108240134,-0.0364549981150578
"calm",-0.0387564501364801,-0.0576848855554814,0.0495728686472016,-0.0181018738554809,-0.0644870971644207,0.0977728277076002,0.0594126426021147,-0.0944110048411861,0.095089175927507,0.133984714731087
"sleep",-0.0668221445970189,0.0810704585849084,0.0541838526334409,-0.0238491968996897,0.164665124047014,-0.0852967437571162,0.122983894357593,-0.0151758223970525,-0.0270951052741591,-0.191164965693151
"bore",-0.00516429326343022,0.157949309575748,0.0528817572355719,-0.0586202829423997,0.00116811244382181,-0.1262997448572,0.0685476788070601,-0.0666103395130667,0.0483978319247793,-0.0313046688365875
"listen",0.042599565817525,0.170996095232771,-0.0252613571337386,0.0196766706537981,0.00578410680274688,-0.0742565966175048,-0.00603999301097801,-0.011432707131997,0.00146638690883731,0.00591125194577832
"food",0.015151512768381,0.0146266772030502,0.00314567633635388,0.278180358946862,-0.0333857276232461,-0.0211300513943076,-0.0127217413101935,-0.000476995347023318,-0.0475983604689046,0.00153935803652143
"material",-0.0494874566479031,0.126727223342446,-0.0384545256404481,0.00316892945705216,0.0144829165057635,0.162892222086398,-0.026461307630333,0.01415501605969,-0.0178694744198117,-0.0151977472755939
"professor",-0.00925860999888816,0.275440162374249,0.00511448619251966,0.000297956141584596,-0.0516489442333085,0.0333213216865469,-0.020508155415938,0.0344778194005725,0.0124136418634965,-0.00231705981931846
"relax",-0.0280878957096015,-0.0612375856438609,-0.00128339759548333,0.00304024185472559,0.0588038439015826,0.0995035944396433,-0.0163206095367509,-0.123266498886245,0.212883815645985,-0.00148793002666518
"hungry",-0.05543300748853,0.0424325540841374,-0.00339027350613826,0.309544549315538,-0.0143069297996541,-0.0533304086313612,0.0570495922699425,0.0261171909854285,-0.0564212399745175,-0.0179914407015409
"library",0.0136748991599179,0.00540893996624578,-0.047045100231992,0.0309134379698573,0.00396224049657324,-0.00276119374940608,0.28025550614054,-0.0122804655389006,-0.0867499921370881,-0.0227658239118159
"homework",0.00936854758171664,-0.00154099699795244,-0.132372713565844,-0.0136787841209203,0.213384010742848,0.0541349423570242,-0.0400894654449276,-0.0182755884856001,0.0288183270702327,0.0160425071737201
"roommate",0.108324904036601,0.00279119080288003,0.041223754259481,-0.00977927000153023,-0.0376029020823354,-0.0358833751813652,0.0307721351000293,-0.0922314845786786,0.0380636046587716,-0.00360269783299324
"exam",0.000202580793045453,0.00679906855207068,-0.0699620928641525,-0.0111636395211038,0.010338987640649,0.314232329358388,-0.0306677932977419,-0.027227278150891,-0.0196911933840517,-0.07504006009718
"assignment",0.0148040901327802,0.0279944060273431,-0.0624932260362874,-0.00217501496679065,0.124496877553783,-0.0425204581494204,0.183726977862301,-0.0240945412904401,-0.0729712834543253,-0.0186736753712703
