"Filename","WC","RC7","RC2","RC9","RC6","RC1","RC8","RC4","RC3","RC5","RC10"
"10_1_760.txt",32,2.85714,8.57142,0,0,0,2.85714,0,0,2.85714,0
"10_1_761.txt",39,0,2.38095,2.38095,0,-2.38095,4.7619,0,2.38095,2.38095,2.38095
"10_1_762.txt",41,0,11.36364,9.09091,0,-2.27273,6.81818,0,-6.81818,0,2.27273
"10_1_763.txt",44,2.12766,6.38298,6.38298,2.12766,4.25532,6.38298,4.25532,-4.25532,2.12766,4.25532
"10_1_764.txt",63,1.49254,1.49254,0,0,2.98507,1.49253,0,0,0,1.49254
"10_1_765.txt",85,3.26087,6.52175,5.43479,1.08696,-2.17391,2.17392,0,3.26087,3.26087,1.08696
"10_1_766.txt",207,1.85185,-0.46297,5.55556,1.38889,0.92592,3.24073,0.92592,0.92595,2.77777,1.38888
"10_1_767.txt",217,1.68776,5.48523,8.01687,2.1097,1.26582,7.17299,1.68776,-1.26583,2.95358,0.84388
"10_1_768.txt",238,0,4.34782,3.95256,0,-0.79051,5.13833,0.79051,1.97628,1.18577,3.95257
"10_10_846.txt",28,0,3.22581,0,0,6.45162,9.67743,0,-3.22581,0,0
"10_10_847.txt",33,0,8.33334,8.33334,0,-2.77778,11.11112,2.77778,0,2.77778,0
"10_10_848.txt",36,2.63158,0,15.78948,7.89474,10.52632,7.89474,5.26316,0,5.26316,0
"10_10_849.txt",41,0,2.22222,4.44444,0,-2.22222,6.66666,2.22222,4.44444,2.22222,2.22222
"10_10_850.txt",43,0,2.17391,0,0,0,-2.17392,0,-2.17391,6.52174,0
"10_10_851.txt",43,0,4.34782,2.17391,0,0,6.52173,0,0,0,0
"10_10_852.txt",65,0,2.85714,5.71428,2.85714,1.42857,5.71428,0,1.42857,4.28571,1.42857
"10_10_853.txt",201,1.83488,5.04589,2.75231,0.91744,0.45872,4.12846,0.91744,1.83488,1.83488,3.21102
"10_10_854.txt",205,-0.45455,2.27273,6.81819,0.45455,4.54547,5.00001,4.09093,-0.45454,1.36364,1.81819
"10_10_855.txt",215,3.38984,0.84746,3.38984,3.81357,1.69492,3.38984,1.69492,0,1.69492,-1.69492
"10_11_856.txt",32,2.94118,-2.94117,11.76472,2.94118,11.76471,8.82353,2.94118,-2.94117,8.82353,2.94118
"10_11_857.txt",36,-2.5641,0,7.6923,2.5641,10.2564,0,5.1282,0,0,-5.1282
"10_11_858.txt",38,0,4.7619,4.7619,0,-2.38095,9.5238,0,2.38095,4.7619,0
"10_11_859.txt",46,0,4,4,0,2,6,0,-2,0,2
"10_11_860.txt",50,3.7037,1.85185,1.85185,0,1.85185,1.85185,1.85185,0,1.85185,1.85185
"10_11_861.txt",50,0,5.55556,5.55556,0,0,5.55556,0,-5.55556,0,0
"10_11_862.txt",53,1.75439,7.01756,1.75439,0,0,3.50878,0,3.50878,0,0
"10_11_863.txt",65,4.34784,4.34784,2.89856,2.89856,1.44928,1.44928,0,4.34784,1.44928,4.34784
"10_11_864.txt",213,2.1834,1.31004,0,0,0,1.31004,1.31004,3.49344,0.43668,0
"10_11_865.txt",212,2.1645,3.8961,0.4329,0.8658,1.7316,3.0303,1.2987,0.4329,3.8961,2.1645
"10_11_866.txt",215,2.17391,3.04349,2.60869,0.43478,0,2.17391,0.43478,3.47825,0.86956,0.86956
"10_12_867.txt",29,0,-3.33333,6.66666,0,6.66666,0,3.33333,3.33333,0,0
"10_12_868.txt",33,5.71428,0,5.71428,2.85714,8.57142,0,2.85714,5.71428,5.71428,2.85714
"10_12_869.txt",37,0,2.5641,0,0,2.5641,-2.5641,2.5641,7.6923,0,0
"10_12_870.txt",40,2.38095,2.38095,7.14285,0,7.14285,4.7619,7.14285,2.38095,4.7619,9.5238
"10_12_871.txt",40,4.87804,-2.43902,0,0,2.43902,2.43902,4.87804,2.43902,0,2.43902
"10_12_872.txt",45,0,4.16667,0,0,0,0,0,0,0,6.25
"10_12_873.txt",44,4.16667,4.16667,2.08333,0,-2.08333,2.08333,0,6.25,2.08333,0
"10_12_874.txt",46,8.16327,2.04082,2.04082,4.08164,0,4.08163,4.08163,-4.08163,0,-4.08163
"10_12_875.txt",201,2.77776,0.92592,4.62961,4.16666,1.38888,1.38888,1.38888,2.77777,1.85184,0.92592
"10_12_876.txt",217,3.71901,1.23966,3.30579,0,2.89256,2.47934,2.47934,3.719,1.65289,2.06611
"10_12_877.txt",237,3.2,-0.4,4.4,2.4,4.4,2.8,4.4,2,0.8,2.8
"10_13_878.txt",29,0,3.22581,0,-3.22581,0,-3.22581,3.22581,-3.22581,0,0
"10_13_879.txt",27,7.14286,-3.57143,0,0,10.71429,10.71429,7.14286,-7.14286,14.28572,3.57143
"10_13_880.txt",32,0,0,2.94118,0,5.88236,2.94118,0,0,0,-2.94118
"10_13_881.txt",37,2.43902,0,0,7.31707,0,0,0,-2.43902,0,0
"10_13_882.txt",42,0,0,-2.08333,0,2.08333,2.08333,2.08333,0,0,0
"10_13_883.txt",44,0,0,2,0,-2,2,0,2,2,0
"10_13_884.txt",49,0,-1.96078,5.88234,1.96078,5.88234,1.96078,5.88234,3.92156,1.96078,0
"10_13_885.txt",205,2.27275,0.45455,4.09093,0.45455,3.18183,3.18183,2.72729,1.81819,2.72728,1.36365
"10_13_886.txt",219,3.86264,3.43346,4.29181,0.42918,2.14593,5.15019,1.71673,7.29612,1.71672,3.00428
"10_13_887.txt",220,3.40425,4.25532,0.85106,0.85106,1.27659,1.27659,0.42553,1.2766,0.85106,2.97872
"10_14_888.txt",33,8.33334,8.33334,5.55556,0,2.77778,5.55556,2.77778,0,2.77778,0
"10_14_889.txt",35,0,0,5.26316,0,2.63158,2.63158,2.63158,2.63158,2.63158,2.63158
"10_14_890.txt",36,5,-2.5,0,0,10,-7.5,12.5,10,0,15
"10_14_891.txt",48,0,1.92308,1.92308,0,-1.92308,3.84616,1.92308,0,5.76924,0
"10_14_892.txt",60,0,3.125,1.5625,-1.5625,4.6875,0,1.5625,0,1.5625,1.5625
"10_14_893.txt",209,2.20265,3.0837,1.32159,1.32159,1.76212,3.52423,0.44053,5.28635,1.32159,2.20265
"10_14_894.txt",210,3.99999,10.2222,4.88888,0.44444,0.88888,7.99998,0.88888,-1.0000000000232e-05,1.33332,0.88889
"10_14_895.txt",219,2.05761,3.7037,3.7037,0.41152,-9.99999999995449e-06,4.11522,0.82304,2.05761,2.05761,0.82304
"10_2_769.txt",202,3.7037,0.92593,2.3148,0.92592,0.46296,2.31481,1.85185,0.92592,0.92592,0.46295
"10_2_770.txt",205,3.15315,-0.9009,0.45045,0.9009,3.15315,2.25225,1.8018,1.35135,2.25225,0.9009
"10_2_771.txt",214,0,-0.8658,5.1948,1.7316,2.5974,3.8961,1.7316,2.1645,1.7316,0
"10_3_772.txt",49,7.4074,7.4074,9.25925,0,-3.7037,7.4074,0,7.4074,3.7037,3.7037
"10_3_773.txt",51,1.85185,5.55555,7.4074,0,1.85185,7.4074,1.85185,-3.7037,5.55555,7.40741
"10_3_774.txt",52,1.78571,7.14284,1.78571,-1.78571,0,-1.78571,1.78571,-3.57142,0,1.78571
"10_3_775.txt",52,0,7.14285,5.35714,0,0,5.35714,0,-5.35714,0,1.78571
"10_3_776.txt",206,0.44444,6.2222,4,0.44444,0.88888,7.11108,1.33332,-1.7778,0.88888,0.88888
"10_3_777.txt",208,0.88106,4.84582,3.52423,0.44053,0.44053,3.96476,0.88106,0.440539999999999,1.76212,7.04847
"10_3_778.txt",209,0.44843,4.93273,9.86546,0.89686,1.79372,7.17488,3.13901,-1.34529,2.24215,2.69058
"10_4_779.txt",27,0,0,3.44828,3.44828,17.2414,6.89656,6.89656,6.89656,-3.44828,3.44828
"10_4_780.txt",44,2.12766,2.12766,4.25532,0,-2.12766,4.25532,0,4.25532,2.12766,0
"10_4_781.txt",44,0,0,8.51064,0,6.38298,8.51064,4.25532,0,6.38298,0
