"","RC6","RC7","RC2","RC8","RC3","RC14","RC9","RC4","RC1","RC10","RC5","RC13","RC15","RC11","RC12"
"place",-0.00140372283588577,0.0358478713999131,-0.0514889650544902,-0.00421434900329407,0.0420867793580136,-0.0625717160802998,0.043415769164875,-0.0141246925506317,-0.00833253727577522,0.0882965917891926,0.0277448483077794,0.0331362748774432,0.00743055526826257,-0.0347229194412597,0.109590614426763
"relieve",0.0474950270600414,-0.0131948417587549,-0.0164669346502824,-0.0122883981479918,0.00701861202835158,0.0447438806068933,-0.00199151848227349,0.0463000378074312,0.0259633329010048,-0.00263720971138461,0.0294246332206919,-0.0295238452300217,-0.033185305687213,0.0650963799049307,-0.055725672647503
"frustrate",0.0194593041831405,-0.00835931526943306,-0.0529513892055617,0.0140456006282726,0.00543977468232607,0.0114175902963494,-0.0383621695905906,-0.0110671819220297,-0.0221012968370252,0.230608518347872,-0.0168668357263316,-0.0118884537782866,0.00253830961928887,0.0237659971560335,0.0352912698364111
"long",-0.0147352229543426,0.0258098491182764,-0.00613252427896143,0.0435479486001545,0.00917812643161298,-0.0268088326272833,0.0263881992965237,-0.0293104817851086,0.0683812697766631,0.0304117531125696,0.0517646215940708,0.00168202964381553,0.0358181812429689,-0.00230095708523524,-0.0190951010360139
"happy",0.00292081008747351,0.0349682794639285,-0.00306771072645425,-0.0545854039066485,0.115308307518374,-0.00191467418239369,0.0478326272251165,0.0354423279174034,0.0797150896131152,-0.100482536848814,0.0252693355357945,0.00756229898679913,-0.0391909632417985,0.080218416687306,-0.0588546058185886
"issue",0.00377573109429097,-0.01633873157974,-0.00464774895009628,-0.00906930150405628,-0.0116624175891481,-0.0427723231111338,0.0157959805557113,0.0441558270724355,0.0620032485935633,0.122608808941673,0.0231149638400801,0.00239762149400266,-0.030313646673448,0.0102206787704443,0.0186997124837672
"work",0.00420107904540733,-0.00178858578993305,-0.0794981311634481,-0.0217743589945738,-0.021306261917144,-0.065567177156168,0.0098290993818093,0.0428297985920704,0.142583960000196,0.0295676592715039,-0.0483137924057262,0.0521407151229261,0.176301040553635,0.0718605006318373,-0.0379181056697624
"email",-0.046452533580358,-0.0226184885019189,-0.0371542229138353,-0.0684139329021431,-0.06663993877314,0.0582589978493829,0.0336746382229826,0.0122914868562293,0.0790583693528179,-0.0436801939150992,0.065762439648939,0.0748446778431261,0.12392581828568,-0.0858806280148953,-0.0488584946469841
"lunch",-0.0123824081372898,0.212572555388642,0.018461687307943,-0.0681559730094323,-0.0107930930537403,0.000912478827596483,0.0307656639677728,0.0354283997916973,0.0224853833278637,0.00414208301929294,0.00713980029495987,0.00862128530565919,-0.0729192459442042,0.0259333777957796,-0.0280331541238376
"class",0.0697018372847545,-0.00375030891284956,0.173500379823806,0.0605220472789606,-0.0251915932020765,0.0784572407601379,0.0522336981791006,-0.0644567198553306,-0.0773077548975073,-0.0743396602272137,-0.00423078627017044,0.00789615691073554,0.00832293623892104,0.016318671749342,-0.0376333353384584
"call",-0.00696656369219102,-0.0310193705840133,-0.0402917098252278,-0.0394555530510292,0.0670194942897763,0.0959359468368924,0.00581488037811627,0.123339547676652,-0.012733201170817,0.0397330700593299,0.104469005714067,0.00535695376969939,-0.0753506949666434,-0.0570960353645606,-0.0588062359845869
"study",0.182288449707052,0.0385255454039352,-0.0418103442159079,0.00997363820272349,0.0674826271751353,-0.0305987170063974,-0.0801964435458343,-0.0179600781814505,0.0129638759823437,0.0267649572531446,-0.0277076671224729,-0.023547282553412,0.0340736963316499,0.0289834148296027,-0.0387403826801817
"enjoy",-0.0294972921233744,0.0861117298635953,0.0863907766131441,-0.0369531322881859,0.0200659096873794,-0.0186518275357582,0.00592372705203812,0.00187214415255051,0.0450967078639706,-0.0319159794749774,0.117755295615221,-0.0186249297920414,-0.00423968982686008,-0.00615285901285435,-0.0105258954736112
