"","RC6","RC7","RC2","RC8","RC3","RC14","RC9","RC4","RC1","RC10","RC5","RC13","RC15","RC11","RC12"
"place",-0.0144888487657983,0.0904728759097682,-0.0959531594993756,0.000437392914556267,0.137729459592297,-0.056580645164197,0.122458765733706,0.00457935302097476,0.027535162890887,0.161845691490507,0.0623354093486951,0.0423924562093445,0.0354832940814617,-0.0435786712995549,0.206811666231495
"relieve",0.126441811354217,-0.000494953238653599,-0.0224987763934383,0.014417823084352,0.0315509357206366,0.101397952563589,0.0340717683577191,0.109162901604757,0.0822862712614165,0.00850009391687009,0.0670884774590873,-0.0527611045343365,-0.019128200464685,0.128258025116415,-0.0727961269857422
"frustrate",0.0548335549830933,-0.035953520944408,-0.0725453953590617,0.0292171563569849,0.0207586437108299,0.0548775073022596,-0.0234527136939616,0.0254674536180741,0.00928039905174738,0.446341049116725,-0.0426947283206724,-0.013808275983808,0.0530484895648406,0.0177864931205815,0.0468997105265133
"long",0.00347137018013761,0.0889641392814061,-0.012129837569802,0.115187811620616,0.0574192512440054,0.011346254677615,0.0880717670017575,-0.0102925048214047,0.166683820055061,0.0706773961647588,0.105067689261338,0.00271484646910836,0.0871806777949965,0.0224717462245366,-0.00149639946540852
"happy",0.00740160799115829,0.130125051603476,-0.028202298457025,-0.064182970127753,0.29127234942054,0.0464407131943122,0.153178916683078,0.0796395567770058,0.18973557434312,-0.180850891694034,0.0950757736317476,-0.0132409749754126,-0.0446447893310726,0.18243777309718,-0.0279877199849185
"issue",0.0260094285603523,-0.0409589663192901,0.00108093830051127,-0.00420803398506695,0.00683231039274945,-0.0337100368223274,0.068633083922368,0.118566101991456,0.13834649737516,0.254639955865869,0.039639403366388,0.00926270214165233,-0.00050929348837585,0.0190056885970311,0.0279770343634743
"work",0.0695863686611529,0.0353680166492102,-0.151689916315417,0.0191128991155289,-0.0140817521383555,-0.0578574020391979,0.0855055115499063,0.182551473784918,0.314389416778257,0.119696045100971,-0.0833530802583833,0.070947620023968,0.365689001398579,0.144147707497878,-0.0547254248057128
"email",-0.0787041166260569,-0.0478313183108923,-0.0570073773107344,-0.128212554490126,-0.110738883143486,0.129825169025857,0.0735745480528183,0.0434464397077979,0.16025076161079,-0.0207947362855298,0.10264433428252,0.132571425240033,0.216013788643424,-0.146791015378875,-0.0744341516716267
"lunch",-0.0222813047982559,0.486696517352616,0.00035727071498703,-0.0672077944737862,0.0237286703161216,0.0501716586149799,0.0831146345634066,0.0809431452638584,0.0810284907120647,-0.0200752299306085,0.0297785271596854,-0.00284133884373623,-0.0979107935093663,0.0637849146488625,-0.0075091792170242
"class",0.319924462459621,-0.000706327145170125,0.460317874581919,0.147590504184993,-0.0431346249679715,0.186033928988123,0.119385530473137,-0.133023636414719,-0.118001004748801,-0.103040140189594,0.00032139400609715,0.107097218406821,0.0447444200239979,0.0269963646911802,-0.0521277810100967
"call",-0.0340568092336243,-0.0518144925937432,-0.075532960241506,-0.0652045958439533,0.165143578688291,0.197497320551745,0.0606723020531189,0.240602021660964,0.0295726636681422,0.107599382017289,0.199317749653016,0.00414068131317016,-0.0909710108156514,-0.0817529825832458,-0.0599705431133142
"study",0.468396274109064,0.111266218767268,-0.00956574028308039,0.0838312718609091,0.114645395650853,-0.00770018899702856,-0.0736006041664744,0.00957397722946463,0.064694513157173,0.0630119798372617,-0.0598779394358847,-0.0321606177244753,0.117037653455459,0.0589706336073558,-0.0610064032738709
"enjoy",-0.0452097032053108,0.20311248907172,0.159909092678127,-0.0421178751507815,0.0898024470635754,0.0152207063814405,0.0359240787727104,0.00898992329014845,0.0978993469640229,-0.0669666361340883,0.241202775932729,-0.0203383458899012,0.0028016540761437,0.0284403325649662,0.0288547552985805
"thought",-0.0163228793950551,-0.021319336575898,0.0136000633740667,0.0746362815857524,0.208943486141039,0.163409588774219,-0.0551533960545262,0.115120197663759,0.0134123500692285,0.0994875447292193,0.00566617520310987,0.0305792693119264,0.186396201671423,-0.0599806384338311,0.0984191301421485
"learn",0.128798021864038,0.0247905214211124,0.22274599143742,-0.0161325530035542,0.0349745783304716,-0.0937259216318994,0.0167106118224527,-0.0490032082731502,0.00440781659779243,0.213451545541617,0.00589237531507647,0.035350118343518,0.00429615892507035,0.0130930349967583,0.0180061306753784
"question",0.269809915136018,-0.0590426452169938,0.212135086879785,-0.163719857718138,-0.050212917011176,0.155438023950813,-0.0195184360922677,0.055732554155118,0.10821093934388,0.295526725612378,0.134950671429898,-0.0750580834772339,-0.0498523703473399,-0.0432285805635435,-0.0836402143968654
"move",-0.00894086245184251,-0.0661780307914212,0.0505943708203641,-0.0268282812628917,-0.00123720471952896,0.0901584277313096,0.0787824559377755,-0.036736620555617,0.0960718976380357,0.186738363869411,0.066958485923418,-0.0336351148254112,0.0960053025763939,-0.0195848539602106,0.35455858636161
"answer",0.107939572409272,-0.0553572203075473,0.140738437130834,-0.176487873317782,-0.0676538528631244,0.326999481293488,-0.0215675790203865,0.0981455295849839,0.110886681297248,0.208578174916206,0.19767116955895,-0.0110012448872582,-0.0990151475023926,-0.0700134275319355,-0.0958861814845117
"discuss",-0.0164577857884181,-0.00766615546074097,0.152632586293321,-0.0183596606352039,0.115286616678606,-0.13624644145652,0.363518253490708,0.0516016382872196,0.000677665351694489,0.150161901067371,0.0111712505223044,-0.0748325680311917,-0.0942595551932442,-0.113578403216328,0.0699009891266765
"prepare",0.30624241922917,0.156356092413472,0.0454652737755021,-0.0576697711239883,-0.0917825708750899,0.0954916746658512,0.0387872950229785,0.118294186612937,0.00533657530649194,0.0182925972371314,-0.00353095152440979,-0.0524366282565155,-0.00772450952768925,-0.0686565348535985,0.173606994746123
"plan",0.0318824250718233,-0.0191031216452352,-0.13338124052909,0.057585019612425,0.12718664465701,0.00237936951732412,0.354051547700493,0.12438436740925,0.104813809161181,-0.0892819812561588,-0.0862852130718256,0.103335172578575,-0.0287476357466724,-0.000634732944681507,0.120575418767928
"complete",-0.00478766052448819,0.0165484497464009,-0.0363481255159851,0.0970346521592951,-0.0770978855980326,0.0263611795387241,0.115131491097583,0.422484382989275,0.0924218046959594,0.185232479201327,0.0650765888513989,0.0216750357593378,0.079290223669557,0.0724305362991817,0.035758710364592
"task",-0.0785534682389186,-0.042943797052254,-0.035316643354532,-0.0676267076677595,-0.123524178978022,0.022726851332524,0.0420075212282222,0.289425306990846,0.129799075937018,0.0938519824278101,0.0429262941012658,0.0206067120826299,0.160853752716117,-0.0160172226089739,0.0842784291489325
"train",-0.111031342726948,-0.0435926877046564,-0.0743223193650698,-0.00343123770879498,-0.0303543000426713,0.14849898671725,-0.0381779188054125,-0.0526296855248022,0.312514945723681,0.116213277135336,-0.0665859917726267,0.0335609851320359,0.0133764015281683,-0.0269922328083578,0.0775431669527947
"day",0.125959755967896,0.0931128308456563,-0.0338944082172606,0.206046284150106,0.0140545605144307,0.148534254404409,0.164369809679113,0.133364677270238,0.307757049420605,-0.0423557067499175,0.109791415259999,0.0312024942726422,0.104332900297577,-0.0155150757525461,0.0768212240304414
"watch",-0.0301073632638374,0.060889071666677,-0.0419971044084633,0.116077601065956,0.0316950629356433,-0.125592077857514,-0.112261986848608,0.00109858408475638,-0.0912782471427994,-0.0583084369757364,0.644975174911258,-0.0279297982878764,-0.00617806005580591,0.19030060876281,0.0612240369108793
"late",0.025664197161354,0.107253655232769,-0.0116686834414932,0.298334843773097,-0.0863925471542632,0.19067737205581,0.103181023299172,-0.0342203347085785,0.0502012923502955,0.135136574939707,0.0327570063955125,-0.0632432382635419,-0.0163284529247583,-0.0413136680084202,-0.043014519804429
"job",-0.0409487118167138,-0.030871075689039,-0.0315804845456478,-0.0241694861187464,0.0334347011438238,-0.025229468840447,0.17716417127409,0.0979230138554055,0.0997813716414703,0.198568699783775,0.0969371201922605,0.0231390742603864,0.0300338842619019,-0.0813605079590772,-0.0461795113564805
"nervous",0.306794340401224,-0.0675148541823206,0.0338074215420313,-0.0158835957394294,-0.0508305610471199,0.175150288810609,0.180755219319457,0.0478105951933135,-0.072518147960759,-0.0600974592358082,0.0813643649438812,-0.077907649757056,0.0425959488206385,-0.122246324319613,-0.0808780114396015
"begin",0.114004168079354,0.0207862466928854,0.148015234818871,-0.000993788061072655,-0.0128975049683763,0.0869935817540523,0.104641620558548,-0.0161412453550727,-0.00758104080825017,0.0913323762587592,0.0423334181482441,0.00604073525044101,0.0734395614951091,0.00870372101430882,0.190477174223425
"start",0.137349157252409,0.0620827841050112,0.0491366750804081,0.116737840723856,0.0332878839398528,0.161394958291134,0.178744938143643,0.146865991707057,0.0814112393412378,-0.00532421377457517,0.0585253966619005,-0.0148652127418912,0.135893254261408,0.0684624693087235,0.180313471611576
"conversation",-0.0541727046898465,-0.0014953792625674,0.0399478406084137,-0.102307098803338,0.292170726883055,0.0128208147809763,0.11919437179929,0.0880413340411624,0.160141850344725,0.0341214890090009,0.0740921407920619,0.00442278595542328,-0.0938368045944191,-0.104499898745227,-0.0448136704140885
"friend",0.0816014429859196,0.0725174776351934,-0.0748461674248313,0.0749425199333021,0.452509687032256,0.0703450098262518,0.286824982949744,0.00985719317938881,-0.133164482037724,-0.0384879842787775,-0.0462999521861926,0.056487356494498,-0.0781202946023467,0.132217143559006,0.0464422285492073
"weekend",0.143922487823235,-0.0404978097814343,-0.0812005355334491,0.100187980464695,0.124368872702256,-0.0479466423465996,0.143193568809157,-0.054404633389557,0.237320822877463,-0.1236532001079,-0.0524840700637149,0.0524964335780834,-0.00870329137426611,0.105361733562691,0.0905573516349724
"stay",0.00938577747209012,0.0694643168661181,0.0588231199026383,0.112773276169264,0.0218263458012996,-0.0169954992297848,0.0958570115412444,0.0201297968172669,-0.0195019206255956,0.0795847377521516,0.0286426023596426,0.187652711500112,0.0712655444017991,-0.022187694183795,0.180351816221512
"excite",-0.0411653840234059,0.0714992060878322,0.066027806320136,0.0198711835367183,0.103400915089159,0.0230985017739733,0.310528985764935,-0.0817084075105808,0.0955134299625301,-0.152791235371798,0.0186228757988077,-0.0534807555843678,-0.0122232540349358,0.127916735968729,0.0598818599569048
"schedule",0.0285762459857581,0.0643643368011433,-0.0346254838861846,0.187391961449297,-0.0590158440303401,0.0494706869930683,0.241342889001661,0.0859932180910095,0.0402081562900749,0.0734297046150548,-0.0167745423392011,0.0824961768260739,0.0288331878691515,-0.0737878164460807,-0.139421449888991
"show",-0.0178152659794266,0.0332697648347555,-0.00925936271490077,0.0767026038537542,0.00801776011023146,0.0113453685310266,0.0967351890095577,-0.0226954070262267,-0.00353049755394045,0.0039531999713051,0.468511191994831,0.0611891821753038,0.0396660770731311,0.0371567559608888,0.00330227198417208
"hallway",0.0423521744437164,0.19380834603205,-0.00898685633788364,-0.00304468378374065,0.0703792701120074,0.223126540742031,0.14064904512565,-0.0944979088218936,-0.0479504173445528,-0.0534436348165478,-0.0640904014226727,0.000531712982188209,0.0401921796925415,0.110384197805981,-0.0898610980334051
"stress",0.36630332847796,-0.00623543109109359,-0.124477475537358,0.0352475641599427,0.0786711426122383,-0.0279265850354849,0.00796647955968123,0.0659153804682303,0.133545243082317,-0.0451828736554849,0.0161324485060253,0.0946523844172797,0.103605142132471,-0.109286160067178,-0.0124808861014604
"left",-0.0166382106778383,0.0523777121960193,-0.0383883494174955,0.0590550717981937,0.00704755981431664,0.362633283903559,0.0578632586309829,0.0361741401851679,0.00456064584881135,-0.0371939926569337,-0.136392829284333,0.0054972707314289,0.0459739883627101,0.0836383204971789,0.068107350195543
"student",-0.0387854007100826,0.0348086956079854,0.137862988601361,0.0101728873197124,-0.0447844601530804,0.0798546450227018,0.268024753002969,0.0366803021271951,-0.0091004276883283,0.213356921383088,0.0499417427421847,0.0109376626799706,0.108471708409821,-0.100752791399489,-0.085039398333611
"read",-0.0298186556338679,-0.0063232581827046,0.139484595685192,-0.0407412706987329,0.108553867705638,0.120863177177787,-0.0890427147068541,-0.000826633772872538,-0.115515474707755,-0.0145148943895308,0.0783267114418699,-0.0682001665892076,0.371319387845842,-0.142917416656841,0.141757860147574
"due",0.143216371382986,0.0269852791377572,-0.0824360033764725,0.125410104798001,0.039395197509947,-0.0340672505682149,0.0338353865559907,0.0798682166293671,0.0305370455922719,0.0900529578835053,0.0139643489737927,-0.00641406246297211,0.337952559959509,0.103948662590641,-0.0720722373319816
"anxious",0.242770263103627,-0.0545743113538991,-0.0294236406364874,0.0128578528815681,-0.0151563271181905,0.168833304148909,0.0794474735417959,0.0350054822802304,-0.0488909032391339,-0.0402956391938669,0.0955689893708063,-0.046311866809161,0.0616648761705772,-0.16951450400189,-0.0363454940028345
"meet",-0.0274667520821109,0.0214202067896805,-0.040498498954866,-0.0374198015568733,0.0330297732829265,0.100150885467635,0.407785888882755,0.0258836037229044,0.150520049443389,0.03548340701917,-0.0293319368942568,-0.0505619337337667,-0.012915846287328,-0.0611285548753574,-0.0294569707539058
