"Filename","WC","RC6","RC7","RC2","RC8","RC3","RC14","RC9","RC4","RC1","RC10","RC5","RC13","RC15","RC11","RC12"
"10_1_760.txt",32,0,0,8.57142,5.71428,5.71428,-2.85714,0,-2.85714,0,-2.85714,0,2.85714,0,0,0
"10_1_761.txt",39,4.7619,0,9.5238,-2.38095,0,2.38095,0,0,2.38095,2.38095,2.38095,7.14285,2.38095,0,0
"10_1_762.txt",41,6.81818,0,20.45454,6.81818,2.27273,9.09091,6.81818,-6.81818,-9.09091,-6.81818,0,18.18181,2.27273,-2.27273,2.27273
"10_1_763.txt",44,6.38298,4.25532,6.38298,6.38298,0,6.38298,6.38298,0,-2.12766,-4.25532,0,6.38298,4.25532,0,4.25532
"10_1_764.txt",63,2.98507,2.98507,0,0,2.98507,0,1.49254,0,0,0,0,0,2.98507,0,0
"10_1_765.txt",85,0,0,7.60871,2.17392,4.34783,5.43479,2.17392,3.26086,3.26087,2.17391,3.26087,3.26087,2.17392,-1.08696,0
"10_1_766.txt",207,3.24073,2.31481,0.46296,1.38888,2.77777,5.55555,3.24073,1.38889,1.00000000000655e-05,-0.92592,2.31482,0.46296,1.85184,-0.46297,2.31481
"10_1_767.txt",217,6.32911,2.53164,4.21941,5.06329,2.1097,8.01687,8.43881,-1.68777,-2.10971,-2.10971,1.26582,3.79747,2.95358,0.84388,1.26582
"10_1_768.txt",238,3.95256,0,5.53358,0.39526,-0.39526,3.55731,0.79051,-1.18577,0,1.97628,0.39526,5.13833,3.95257,0,1.58103
"10_10_846.txt",28,9.67743,0,0,6.45162,3.22581,3.22581,0,-3.22581,0,-3.22581,0,3.22581,6.45162,0,-3.22581
"10_10_847.txt",33,11.11112,0,19.44446,2.77778,0,8.33334,5.55556,-2.77778,-2.77778,0,2.77778,16.66668,0,0,0
"10_10_848.txt",36,10.52632,7.89474,0,7.89474,0,5.26316,5.26316,7.89474,7.89474,0,2.63158,0,5.26316,0,13.1579
"10_10_849.txt",41,6.66666,0,8.88888,-2.22222,-2.22222,6.66666,2.22222,0,2.22222,2.22222,4.44444,8.88888,2.22222,-2.22222,0
"10_10_850.txt",43,2.17391,0,10.86957,4.34782,2.17391,2.17391,0,-2.17391,-2.17391,-2.17391,6.52174,10.86957,0,6.52174,0
"10_10_851.txt",43,6.52173,0,4.34782,2.17391,0,6.52173,6.52173,-2.17391,-2.17391,-2.17391,0,2.17391,0,-2.17391,0
"10_10_852.txt",65,7.14285,2.85714,5.71428,1.42857,0,5.71428,5.71428,0,0,0,1.42857,1.42857,1.42857,1.42857,0
"10_10_853.txt",201,3.66974,0.91744,4.58718,0.45872,1.83488,4.12846,3.66974,-0.45871,1.00000000000655e-05,1.00000000000655e-05,1.37616,1.37615,4.12846,-0.91744,0
"10_10_854.txt",205,4.54546,1.81819,2.27273,6.36365,0,5.9091,4.54546,1.00000000000655e-05,0.45455,0.45456,0.90909,3.63637,4.54547,2.27274,0.45454
"10_10_855.txt",215,2.54238,4.2373,0.84746,2.96611,5.50849,0.84746,2.96611,0.42373,0.42373,-0.42373,2.11865,0.84746,2.11865,1.27119,2.54238
"10_11_856.txt",32,11.76471,11.76471,5.88236,14.70589,2.94118,5.88236,5.88236,8.82353,8.82353,-2.94117,5.88235,0,8.82354,2.94117,8.82354
"10_11_857.txt",36,0,5.1282,-2.5641,10.2564,0,2.5641,0,2.5641,7.6923,2.5641,0,2.5641,2.5641,2.5641,2.5641
"10_11_858.txt",38,9.5238,0,7.14285,-2.38095,0,9.5238,2.38095,0,2.38095,2.38095,4.7619,2.38095,0,2.38095,0
"10_11_859.txt",46,6,4,4,2,8,4,2,-2,-4,-2,2,2,6,-2,2
"10_11_860.txt",50,1.85185,0,1.85185,1.85185,3.7037,1.85185,3.7037,0,0,0,0,1.85185,0,1.85185,1.85185
"10_11_861.txt",50,5.55556,1.85185,5.55556,5.55556,1.85185,7.40741,5.55556,-5.55556,-5.55556,-1.85186,1.85185,9.25926,1.85185,-1.85185,0
"10_11_862.txt",53,3.50878,0,10.52634,1.75439,1.75439,3.50878,7.01756,-1.75439,-1.75439,0,0,5.26317,0,-1.75439,0
"10_11_863.txt",65,1.44928,2.89856,4.34784,-1.44928,4.34784,1.44928,5.79712,1.44928,1.44928,2.89856,0,0,2.89856,-1.44928,1.44928
